length scale factor
9.3494000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.8828350E+00 9.3400506E-02 6.3585655E+00 1.8828350E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.5586000E+00 8.1505000E-02 1.4771000E+00
theta     11          12          22          33          34          44
0.000000 1.6040000E+00 -8.8844000E-08 9.9997000E-01 9.9997000E-01 1.2685000E-08 9.9994000E-01
0.500000 1.6034000E+00 -3.3830000E-05 9.9997000E-01 9.9997000E-01 4.8306000E-06 9.9994000E-01
1.000000 1.6015000E+00 -1.3532000E-04 9.9997000E-01 9.9997000E-01 1.9328000E-05 9.9994000E-01
1.500000 1.5983000E+00 -3.0448000E-04 9.9997000E-01 9.9997000E-01 4.3509000E-05 9.9994000E-01
2.000000 1.5939000E+00 -5.4134000E-04 9.9997000E-01 9.9997000E-01 7.7401000E-05 9.9994000E-01
2.500000 1.5883000E+00 -8.4590000E-04 9.9997000E-01 9.9997000E-01 1.2104000E-04 9.9994000E-01
3.000000 1.5814000E+00 -1.2182000E-03 9.9997000E-01 9.9997000E-01 1.7449000E-04 9.9994000E-01
3.500000 1.5733000E+00 -1.6583000E-03 9.9997000E-01 9.9997000E-01 2.3779000E-04 9.9993000E-01
4.000000 1.5641000E+00 -2.1661000E-03 9.9997000E-01 9.9996000E-01 3.1104000E-04 9.9993000E-01
4.500000 1.5536000E+00 -2.7419000E-03 9.9997000E-01 9.9996000E-01 3.9430000E-04 9.9993000E-01
5.000000 1.5420000E+00 -3.3855000E-03 9.9997000E-01 9.9996000E-01 4.8768000E-04 9.9993000E-01
5.500000 1.5293000E+00 -4.0972000E-03 9.9997000E-01 9.9996000E-01 5.9129000E-04 9.9992000E-01
6.000000 1.5155000E+00 -4.8768000E-03 9.9997000E-01 9.9995000E-01 7.0525000E-04 9.9992000E-01
6.500000 1.5006000E+00 -5.7246000E-03 9.9996000E-01 9.9995000E-01 8.2968000E-04 9.9991000E-01
7.000000 1.4847000E+00 -6.6405000E-03 9.9996000E-01 9.9994000E-01 9.6474000E-04 9.9991000E-01
7.500000 1.4678000E+00 -7.6247000E-03 9.9996000E-01 9.9993000E-01 1.1106000E-03 9.9990000E-01
8.000000 1.4499000E+00 -8.6773000E-03 9.9996000E-01 9.9992000E-01 1.2674000E-03 9.9989000E-01
8.500000 1.4311000E+00 -9.7982000E-03 9.9996000E-01 9.9991000E-01 1.4353000E-03 9.9988000E-01
9.000000 1.4114000E+00 -1.0988000E-02 9.9996000E-01 9.9990000E-01 1.6146000E-03 9.9986000E-01
9.500000 1.3909000E+00 -1.2246000E-02 9.9996000E-01 9.9988000E-01 1.8054000E-03 9.9985000E-01
10.000000 1.3696000E+00 -1.3573000E-02 9.9996000E-01 9.9987000E-01 2.0080000E-03 9.9983000E-01
