length scale factor
3.5826000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
7.2148494E-01 3.5790174E-02 2.8925745E+01 7.2148494E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
4.5568000E-02 2.0354000E-02 2.5214000E-02
theta     11          12          22          33          34          44
 0.0000000E+00  1.3496000E+00  0.0000000E+00  9.9981000E-01  9.9981000E-01  0.0000000E+00  9.9963000E-01
 5.0000000E-01  1.3490000E+00 -4.0749000E-05  9.9981000E-01  9.9981000E-01 -6.9365000E-09  9.9963000E-01
 1.0000000E+00  1.3473000E+00 -1.6300000E-04  9.9981000E-01  9.9981000E-01 -2.7592000E-08  9.9963000E-01
 1.5000000E+00  1.3445000E+00 -3.6677000E-04  9.9981000E-01  9.9981000E-01 -6.1504000E-08  9.9963000E-01
 2.0000000E+00  1.3406000E+00 -6.5209000E-04  9.9981000E-01  9.9981000E-01 -1.0790000E-07  9.9963000E-01
 2.5000000E+00  1.3356000E+00 -1.0190000E-03  9.9981000E-01  9.9981000E-01 -1.6569000E-07  9.9963000E-01
 3.0000000E+00  1.3295000E+00 -1.4675000E-03  9.9981000E-01  9.9981000E-01 -2.3348000E-07  9.9963000E-01
 3.5000000E+00  1.3223000E+00 -1.9977000E-03  9.9981000E-01  9.9981000E-01 -3.0955000E-07  9.9963000E-01
 4.0000000E+00  1.3141000E+00 -2.6096000E-03  9.9982000E-01  9.9981000E-01 -3.9184000E-07  9.9963000E-01
 4.5000000E+00  1.3048000E+00 -3.3034000E-03  9.9982000E-01  9.9981000E-01 -4.7797000E-07  9.9963000E-01
 5.0000000E+00  1.2945000E+00 -4.0790000E-03  9.9982000E-01  9.9981000E-01 -5.6523000E-07  9.9962000E-01
 5.5000000E+00  1.2833000E+00 -4.9367000E-03  9.9982000E-01  9.9980000E-01 -6.5054000E-07  9.9962000E-01
 6.0000000E+00  1.2711000E+00 -5.8764000E-03  9.9982000E-01  9.9980000E-01 -7.3047000E-07  9.9962000E-01
 6.5000000E+00  1.2581000E+00 -6.8983000E-03  9.9982000E-01  9.9979000E-01 -8.0123000E-07  9.9961000E-01
 7.0000000E+00  1.2441000E+00 -8.0026000E-03  9.9982000E-01  9.9979000E-01 -8.5864000E-07  9.9960000E-01
 7.5000000E+00  1.2293000E+00 -9.1893000E-03  9.9982000E-01  9.9978000E-01 -8.9814000E-07  9.9959000E-01
 8.0000000E+00  1.2138000E+00 -1.0459000E-02  9.9982000E-01  9.9976000E-01 -9.1474000E-07  9.9958000E-01
 8.5000000E+00  1.1974000E+00 -1.1811000E-02  9.9982000E-01  9.9975000E-01 -9.0306000E-07  9.9957000E-01
 9.0000000E+00  1.1804000E+00 -1.3245000E-02  9.9982000E-01  9.9973000E-01 -8.5729000E-07  9.9955000E-01
 9.5000000E+00  1.1627000E+00 -1.4763000E-02  9.9982000E-01  9.9971000E-01 -7.7114000E-07  9.9953000E-01
 1.0000000E+01  1.1443000E+00 -1.6364000E-02  9.9982000E-01  9.9969000E-01 -6.3790000E-07  9.9951000E-01
 1.0500000E+01  1.1254000E+00 -1.8049000E-02  9.9982000E-01  9.9966000E-01 -4.5035000E-07  9.9948000E-01
 1.1000000E+01  1.1060000E+00 -1.9817000E-02  9.9982000E-01  9.9963000E-01 -2.0080000E-07  9.9945000E-01
 1.1500000E+01  1.0860000E+00 -2.1668000E-02  9.9982000E-01  9.9959000E-01  1.1897000E-07  9.9941000E-01
 1.2000000E+01  1.0656000E+00 -2.3604000E-02  9.9982000E-01  9.9954000E-01  5.1770000E-07  9.9937000E-01
 1.2500000E+01  1.0449000E+00 -2.5623000E-02  9.9982000E-01  9.9950000E-01  1.0047000E-06  9.9932000E-01
 1.3000000E+01  1.0238000E+00 -2.7727000E-02  9.9982000E-01  9.9944000E-01  1.5897000E-06  9.9927000E-01
 1.3500000E+01  1.0023000E+00 -2.9916000E-02  9.9982000E-01  9.9938000E-01  2.2833000E-06  9.9921000E-01
 1.4000000E+01  9.8067000E-01 -3.2189000E-02  9.9982000E-01  9.9931000E-01  3.0964000E-06  9.9914000E-01
 1.4500000E+01  9.5878000E-01 -3.4547000E-02  9.9982000E-01  9.9923000E-01  4.0406000E-06  9.9906000E-01
 1.5000000E+01  9.3673000E-01 -3.6990000E-02  9.9983000E-01  9.9914000E-01  5.1283000E-06  9.9897000E-01
 1.5500000E+01  9.1456000E-01 -3.9518000E-02  9.9983000E-01  9.9905000E-01  6.3723000E-06  9.9888000E-01
 1.6000000E+01  8.9230000E-01 -4.2132000E-02  9.9983000E-01  9.9894000E-01  7.7861000E-06  9.9877000E-01
 1.6500000E+01  8.7000000E-01 -4.4831000E-02  9.9983000E-01  9.9882000E-01  9.3840000E-06  9.9866000E-01
 1.7000000E+01  8.4770000E-01 -4.7616000E-02  9.9983000E-01  9.9870000E-01  1.1181000E-05  9.9853000E-01
 1.7500000E+01  8.2544000E-01 -5.0488000E-02  9.9983000E-01  9.9856000E-01  1.3192000E-05  9.9839000E-01
 1.8000000E+01  8.0325000E-01 -5.3446000E-02  9.9983000E-01  9.9840000E-01  1.5435000E-05  9.9824000E-01
 1.8500000E+01  7.8117000E-01 -5.6490000E-02  9.9983000E-01  9.9824000E-01  1.7925000E-05  9.9807000E-01
 1.9000000E+01  7.5922000E-01 -5.9622000E-02  9.9983000E-01  9.9805000E-01  2.0680000E-05  9.9789000E-01
 1.9500000E+01  7.3745000E-01 -6.2840000E-02  9.9983000E-01  9.9786000E-01  2.3720000E-05  9.9770000E-01
 2.0000000E+01  7.1589000E-01 -6.6145000E-02  9.9983000E-01  9.9764000E-01  2.7063000E-05  9.9749000E-01
 2.0500000E+01  6.9455000E-01 -6.9538000E-02  9.9983000E-01  9.9741000E-01  3.0728000E-05  9.9726000E-01
 2.1000000E+01  6.7346000E-01 -7.3019000E-02  9.9983000E-01  9.9717000E-01  3.4737000E-05  9.9701000E-01
 2.1500000E+01  6.5266000E-01 -7.6588000E-02  9.9983000E-01  9.9690000E-01  3.9111000E-05  9.9674000E-01
 2.2000000E+01  6.3216000E-01 -8.0244000E-02  9.9983000E-01  9.9661000E-01  4.3872000E-05  9.9646000E-01
 2.2500000E+01  6.1198000E-01 -8.3989000E-02  9.9983000E-01  9.9630000E-01  4.9042000E-05  9.9615000E-01
 2.3000000E+01  5.9214000E-01 -8.7823000E-02  9.9983000E-01  9.9597000E-01  5.4644000E-05  9.9582000E-01
 2.3500000E+01  5.7266000E-01 -9.1745000E-02  9.9983000E-01  9.9562000E-01  6.0703000E-05  9.9547000E-01
 2.4000000E+01  5.5355000E-01 -9.5756000E-02  9.9983000E-01  9.9524000E-01  6.7242000E-05  9.9509000E-01
 2.4500000E+01  5.3483000E-01 -9.9856000E-02  9.9983000E-01  9.9484000E-01  7.4288000E-05  9.9469000E-01
 2.5000000E+01  5.1650000E-01 -1.0405000E-01  9.9983000E-01  9.9441000E-01  8.1866000E-05  9.9426000E-01
 2.5500000E+01  4.9858000E-01 -1.0833000E-01  9.9983000E-01  9.9395000E-01  9.0001000E-05  9.9380000E-01
 2.6000000E+01  4.8108000E-01 -1.1269000E-01  9.9983000E-01  9.9347000E-01  9.8721000E-05  9.9332000E-01
 2.6500000E+01  4.6400000E-01 -1.1715000E-01  9.9983000E-01  9.9295000E-01  1.0805000E-04  9.9280000E-01
 2.7000000E+01  4.4734000E-01 -1.2170000E-01  9.9983000E-01  9.9240000E-01  1.1802000E-04  9.9225000E-01
 2.7500000E+01  4.3112000E-01 -1.2634000E-01  9.9983000E-01  9.9182000E-01  1.2866000E-04  9.9167000E-01
 2.8000000E+01  4.1534000E-01 -1.3107000E-01  9.9983000E-01  9.9121000E-01  1.3999000E-04  9.9106000E-01
 2.8500000E+01  3.9999000E-01 -1.3590000E-01  9.9983000E-01  9.9056000E-01  1.5205000E-04  9.9041000E-01
 2.9000000E+01  3.8507000E-01 -1.4081000E-01  9.9982000E-01  9.8987000E-01  1.6485000E-04  9.8972000E-01
 2.9500000E+01  3.7060000E-01 -1.4581000E-01  9.9982000E-01  9.8914000E-01  1.7844000E-04  9.8899000E-01
 3.0000000E+01  3.5655000E-01 -1.5091000E-01  9.9982000E-01  9.8837000E-01  1.9284000E-04  9.8822000E-01
 3.0500000E+01  3.4294000E-01 -1.5610000E-01  9.9982000E-01  9.8757000E-01  2.0807000E-04  9.8741000E-01
