length scale factor
2.8657100E-03
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
5.7711496E-02 2.8628443E-03 9.1195844E-01 5.7711496E-02
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.5186000E-03 1.5077000E-03 1.0814000E-05
theta     11          12          22          33          34          44
 0.0000000E+00  3.8310000E-01  0.0000000E+00  9.9983000E-01  9.9983000E-01  0.0000000E+00  9.9966000E-01
 5.0000000E-01  3.8308000E-01 -3.8086000E-05  9.9983000E-01  9.9983000E-01 -1.6541000E-10  9.9966000E-01
 1.0000000E+00  3.8304000E-01 -1.5235000E-04  9.9983000E-01  9.9983000E-01 -6.6166000E-10  9.9966000E-01
 1.5000000E+00  3.8296000E-01 -3.4281000E-04  9.9983000E-01  9.9983000E-01 -1.4888000E-09  9.9966000E-01
 2.0000000E+00  3.8285000E-01 -6.0949000E-04  9.9983000E-01  9.9983000E-01 -2.6470000E-09  9.9966000E-01
 2.5000000E+00  3.8271000E-01 -9.5244000E-04  9.9983000E-01  9.9983000E-01 -4.1364000E-09  9.9966000E-01
 3.0000000E+00  3.8254000E-01 -1.3717000E-03  9.9983000E-01  9.9983000E-01 -5.9573000E-09  9.9966000E-01
 3.5000000E+00  3.8234000E-01 -1.8673000E-03  9.9983000E-01  9.9983000E-01 -8.1098000E-09  9.9966000E-01
 4.0000000E+00  3.8211000E-01 -2.4394000E-03  9.9983000E-01  9.9983000E-01 -1.0594000E-08  9.9966000E-01
 4.5000000E+00  3.8185000E-01 -3.0881000E-03  9.9983000E-01  9.9983000E-01 -1.3411000E-08  9.9966000E-01
 5.0000000E+00  3.8155000E-01 -3.8134000E-03  9.9983000E-01  9.9982000E-01 -1.6561000E-08  9.9966000E-01
 5.5000000E+00  3.8123000E-01 -4.6154000E-03  9.9983000E-01  9.9982000E-01 -2.0044000E-08  9.9965000E-01
 6.0000000E+00  3.8087000E-01 -5.4943000E-03  9.9983000E-01  9.9982000E-01 -2.3861000E-08  9.9965000E-01
