 3.2500000E+01 -3.0890000E-07 -1.6868000E-01  9.9993000E-01  9.8560000E-01  3.9190000E-14  9.8554000E-01
 3.3000000E+01 -3.0746000E-07 -1.7413000E-01  9.9993000E-01  9.8465000E-01  4.0456000E-14  9.8459000E-01
 3.3500000E+01 -3.0602000E-07 -1.7967000E-01  9.9993000E-01  9.8365000E-01  4.1744000E-14  9.8359000E-01
 3.4000000E+01 -3.0456000E-07 -1.8531000E-01  9.9993000E-01  9.8261000E-01  4.3053000E-14  9.8255000E-01
 3.4500000E+01 -3.0310000E-07 -1.9104000E-01  9.9993000E-01  9.8151000E-01  4.4385000E-14  9.8145000E-01
 3.5000000E+01 -3.0162000E-07 -1.9687000E-01  9.9993000E-01  9.8036000E-01  4.5738000E-14  9.8030000E-01
 3.5500000E+01 -3.0014000E-07 -2.0279000E-01  9.9993000E-01  9.7915000E-01  4.7114000E-14  9.7909000E-01
 3.6000000E+01 -2.9865000E-07 -2.0880000E-01  9.9993000E-01  9.7788000E-01  4.8511000E-14  9.7782000E-01
 3.6500000E+01 -2.9714000E-07 -2.1491000E-01  9.9993000E-01  9.7656000E-01  4.9931000E-14  9.7650000E-01
 3.7000000E+01 -2.9563000E-07 -2.2112000E-01  9.9993000E-01  9.7517000E-01  5.1373000E-14  9.7511000E-01
 3.7500000E+01 -2.9411000E-07 -2.2742000E-01  9.9993000E-01  9.7372000E-01  5.2837000E-14  9.7366000E-01
 3.8000000E+01 -2.9259000E-07 -2.3382000E-01  9.9992000E-01  9.7220000E-01  5.4323000E-14  9.7214000E-01
 3.8500000E+01 -2.9106000E-07 -2.4031000E-01  9.9992000E-01  9.7062000E-01  5.5832000E-14  9.7056000E-01
 3.9000000E+01 -2.8952000E-07 -2.4690000E-01  9.9992000E-01  9.6896000E-01  5.7362000E-14  9.6890000E-01
 3.9500000E+01 -2.8798000E-07 -2.5358000E-01  9.9992000E-01  9.6724000E-01  5.8915000E-14  9.6718000E-01
 4.0000000E+01 -2.8643000E-07 -2.6036000E-01  9.9992000E-01  9.6543000E-01  6.0489000E-14  9.6537000E-01
 4.0500000E+01 -2.8488000E-07 -2.6723000E-01  9.9992000E-01  9.6355000E-01  6.2086000E-14  9.6349000E-01
 4.1000000E+01 -2.8332000E-07 -2.7420000E-01  9.9992000E-01  9.6159000E-01  6.3705000E-14  9.6153000E-01
 4.1500000E+01 -2.8176000E-07 -2.8126000E-01  9.9992000E-01  9.5955000E-01  6.5346000E-14  9.5949000E-01
 4.2000000E+01 -2.8019000E-07 -2.8842000E-01  9.9992000E-01  9.5742000E-01  6.7008000E-14  9.5736000E-01
 4.2500000E+01 -2.7862000E-07 -2.9567000E-01  9.9992000E-01  9.5521000E-01  6.8693000E-14  9.5515000E-01
 4.3000000E+01 -2.7705000E-07 -3.0301000E-01  9.9992000E-01  9.5290000E-01  7.0399000E-14  9.5285000E-01
 4.3500000E+01 -2.7548000E-07 -3.1045000E-01  9.9992000E-01  9.5051000E-01  7.2126000E-14  9.5045000E-01
 4.4000000E+01 -2.7391000E-07 -3.1798000E-01  9.9992000E-01  9.4801000E-01  7.3875000E-14  9.4796000E-01
 4.4500000E+01 -2.7233000E-07 -3.2560000E-01  9.9992000E-01  9.4542000E-01  7.5646000E-14  9.4537000E-01
 4.5000000E+01 -2.7076000E-07 -3.3331000E-01  9.9992000E-01  9.4273000E-01  7.7437000E-14  9.4267000E-01
 4.5500000E+01 -2.6918000E-07 -3.4111000E-01  9.9992000E-01  9.3994000E-01  7.9250000E-14  9.3988000E-01
 4.6000000E+01 -2.6761000E-07 -3.4900000E-01  9.9992000E-01  9.3704000E-01  8.1083000E-14  9.3698000E-01
 4.6500000E+01 -2.6603000E-07 -3.5698000E-01  9.9992000E-01  9.3402000E-01  8.2937000E-14  9.3397000E-01
 4.7000000E+01 -2.6446000E-07 -3.6504000E-01  9.9992000E-01  9.3090000E-01  8.4811000E-14  9.3084000E-01
 4.7500000E+01 -2.6289000E-07 -3.7320000E-01  9.9992000E-01  9.2766000E-01  8.6705000E-14  9.2761000E-01
 4.8000000E+01 -2.6132000E-07 -3.8144000E-01  9.9992000E-01  9.2430000E-01  8.8619000E-14  9.2425000E-01
 4.8500000E+01 -2.5976000E-07 -3.8976000E-01  9.9992000E-01  9.2083000E-01  9.0553000E-14  9.2077000E-01
 4.9000000E+01 -2.5820000E-07 -3.9816000E-01  9.9991000E-01  9.1722000E-01  9.2506000E-14  9.1717000E-01
 4.9500000E+01 -2.5664000E-07 -4.0665000E-01  9.9991000E-01  9.1349000E-01  9.4477000E-14  9.1343000E-01
 5.0000000E+01 -2.5509000E-07 -4.1522000E-01  9.9991000E-01  9.0963000E-01  9.6467000E-14  9.0957000E-01
 5.0500000E+01 -2.5354000E-07 -4.2386000E-01  9.9991000E-01  9.0563000E-01  9.8476000E-14  9.0558000E-01
 5.1000000E+01 -2.5199000E-07 -4.3258000E-01  9.9991000E-01  9.0150000E-01  1.0050000E-13  9.0144000E-01
 5.1500000E+01 -2.5046000E-07 -4.4138000E-01  9.9991000E-01  8.9722000E-01  1.0255000E-13  8.9717000E-01
 5.2000000E+01 -2.4893000E-07 -4.5025000E-01  9.9991000E-01  8.9281000E-01  1.0461000E-13  8.9275000E-01
 5.2500000E+01 -2.4740000E-07 -4.5918000E-01  9.9991000E-01  8.8824000E-01  1.0668000E-13  8.8819000E-01
 5.3000000E+01 -2.4588000E-07 -4.6819000E-01  9.9991000E-01  8.8353000E-01  1.0878000E-13  8.8347000E-01
 5.3500000E+01 -2.4437000E-07 -4.7726000E-01  9.9991000E-01  8.7866000E-01  1.1088000E-13  8.7860000E-01
 5.4000000E+01 -2.4287000E-07 -4.8640000E-01  9.9991000E-01  8.7363000E-01  1.1301000E-13  8.7358000E-01
 5.4500000E+01 -2.4138000E-07 -4.9560000E-01  9.9991000E-01  8.6845000E-01  1.1514000E-13  8.6839000E-01
 5.5000000E+01 -2.3989000E-07 -5.0486000E-01  9.9991000E-01  8.6310000E-01  1.1729000E-13  8.6304000E-01
 5.5500000E+01 -2.3842000E-07 -5.1417000E-01  9.9991000E-01  8.5758000E-01  1.1946000E-13  8.5753000E-01
 5.6000000E+01 -2.3695000E-07 -5.2353000E-01  9.9991000E-01  8.5190000E-01  1.2163000E-13  8.5184000E-01
 5.6500000E+01 -2.3550000E-07 -5.3295000E-01  9.9991000E-01  8.4604000E-01  1.2382000E-13  8.4599000E-01
 5.7000000E+01 -2.3405000E-07 -5.4241000E-01  9.9991000E-01  8.4000000E-01  1.2602000E-13  8.3995000E-01
 5.7500000E+01 -2.3262000E-07 -5.5191000E-01  9.9991000E-01  8.3379000E-01  1.2823000E-13  8.3374000E-01
 5.8000000E+01 -2.3120000E-07 -5.6145000E-01  9.9990000E-01  8.2739000E-01  1.3044000E-13  8.2734000E-01
 5.8500000E+01 -2.2979000E-07 -5.7103000E-01  9.9990000E-01  8.2081000E-01  1.3267000E-13  8.2076000E-01
 5.9000000E+01 -2.2839000E-07 -5.8064000E-01  9.9990000E-01  8.1404000E-01  1.3490000E-13  8.1399000E-01
 5.9500000E+01 -2.2701000E-07 -5.9028000E-01  9.9990000E-01  8.0708000E-01  1.3714000E-13  8.0703000E-01
 6.0000000E+01 -2.2564000E-07 -5.9994000E-01  9.9990000E-01  7.9992000E-01  1.3938000E-13  7.9987000E-01
 6.0500000E+01 -2.2428000E-07 -6.0962000E-01  9.9990000E-01  7.9257000E-01  1.4163000E-13  7.9252000E-01
 6.1000000E+01 -2.2294000E-07 -6.1932000E-01  9.9990000E-01  7.8501000E-01  1.4389000E-13  7.8497000E-01
 6.1500000E+01 -2.2161000E-07 -6.2903000E-01  9.9990000E-01  7.7726000E-01  1.4614000E-13  7.7721000E-01
 6.2000000E+01 -2.2029000E-07 -6.3874000E-01  9.9990000E-01  7.6929000E-01  1.4840000E-13  7.6925000E-01
 6.2500000E+01 -2.1900000E-07 -6.4845000E-01  9.9990000E-01  7.6112000E-01  1.5066000E-13  7.6108000E-01
 6.3000000E+01 -2.1771000E-07 -6.5816000E-01  9.9990000E-01  7.5274000E-01  1.5291000E-13  7.5270000E-01
 6.3500000E+01 -2.1645000E-07 -6.6786000E-01  9.9990000E-01  7.4415000E-01  1.5516000E-13  7.4410000E-01
 6.4000000E+01 -2.1520000E-07 -6.7754000E-01  9.9990000E-01  7.3534000E-01  1.5741000E-13  7.3530000E-01
 6.4500000E+01 -2.1396000E-07 -6.8721000E-01  9.9990000E-01  7.2632000E-01  1.5966000E-13  7.2627000E-01
 6.5000000E+01 -2.1275000E-07 -6.9685000E-01  9.9990000E-01  7.1707000E-01  1.6190000E-13  7.1703000E-01
 6.5500000E+01 -2.1155000E-07 -7.0645000E-01  9.9990000E-01  7.0761000E-01  1.6413000E-13  7.0757000E-01
 6.6000000E+01 -2.1037000E-07 -7.1602000E-01  9.9990000E-01  6.9793000E-01  1.6635000E-13  6.9788000E-01
 6.6500000E+01 -2.0921000E-07 -7.2555000E-01  9.9989000E-01  6.8802000E-01  1.6857000E-13  6.8798000E-01
 6.7000000E+01 -2.0807000E-07 -7.3502000E-01  9.9989000E-01  6.7789000E-01  1.7077000E-13  6.7784000E-01
 6.7500000E+01 -2.0694000E-07 -7.4444000E-01  9.9989000E-01  6.6753000E-01  1.7296000E-13  6.6749000E-01
 6.8000000E+01 -2.0584000E-07 -7.5380000E-01  9.9989000E-01  6.5694000E-01  1.7513000E-13  6.5690000E-01
 6.8500000E+01 -2.0476000E-07 -7.6308000E-01  9.9989000E-01  6.4613000E-01  1.7729000E-13  6.4609000E-01
 6.9000000E+01 -2.0369000E-07 -7.7229000E-01  9.9989000E-01  6.3509000E-01  1.7943000E-13  6.3506000E-01
 6.9500000E+01 -2.0265000E-07 -7.8142000E-01  9.9989000E-01  6.2383000E-01  1.8155000E-13  6.2379000E-01
 7.0000000E+01 -2.0163000E-07 -7.9046000E-01  9.9989000E-01  6.1234000E-01  1.8365000E-13  6.1230000E-01
 7.0500000E+01 -2.0062000E-07 -7.9940000E-01  9.9989000E-01  6.0062000E-01  1.8573000E-13  6.0058000E-01
 7.1000000E+01 -1.9964000E-07 -8.0824000E-01  9.9989000E-01  5.8867000E-01  1.8778000E-13  5.8863000E-01
 7.1500000E+01 -1.9868000E-07 -8.1696000E-01  9.9989000E-01  5.7650000E-01  1.8981000E-13  5.7646000E-01
 7.2000000E+01 -1.9775000E-07 -8.2557000E-01  9.9989000E-01  5.6410000E-01  1.9181000E-13  5.6406000E-01
 7.2500000E+01 -1.9683000E-07 -8.3406000E-01  9.9989000E-01  5.5148000E-01  1.9378000E-13  5.5144000E-01
 7.3000000E+01 -1.9594000E-07 -8.4241000E-01  9.9989000E-01  5.3863000E-01  1.9572000E-13  5.3860000E-01
 7.3500000E+01 -1.9507000E-07 -8.5062000E-01  9.9989000E-01  5.2557000E-01  1.9762000E-13  5.2554000E-01
 7.4000000E+01 -1.9423000E-07 -8.5868000E-01  9.9989000E-01  5.1229000E-01  1.9950000E-13  5.1226000E-01
 7.4500000E+01 -1.9340000E-07 -8.6659000E-01  9.9989000E-01  4.9879000E-01  2.0134000E-13  4.9876000E-01
 7.5000000E+01 -1.9260000E-07 -8.7434000E-01  9.9989000E-01  4.8508000E-01  2.0314000E-13  4.8505000E-01
 7.5500000E+01 -1.9183000E-07 -8.8191000E-01  9.9989000E-01  4.7117000E-01  2.0490000E-13  4.7114000E-01
 7.6000000E+01 -1.9108000E-07 -8.8932000E-01  9.9988000E-01  4.5704000E-01  2.0662000E-13  4.5701000E-01
 7.6500000E+01 -1.9035000E-07 -8.9654000E-01  9.9988000E-01  4.4271000E-01  2.0829000E-13  4.4268000E-01
 7.7000000E+01 -1.8965000E-07 -9.0356000E-01  9.9988000E-01  4.2818000E-01  2.0993000E-13  4.2816000E-01
 7.7500000E+01 -1.8897000E-07 -9.1039000E-01  9.9988000E-01  4.1346000E-01  2.1151000E-13  4.1343000E-01
 7.8000000E+01 -1.8831000E-07 -9.1702000E-01  9.9988000E-01  3.9855000E-01  2.1305000E-13  3.9852000E-01
 7.8500000E+01 -1.8769000E-07 -9.2344000E-01  9.9988000E-01  3.8345000E-01  2.1454000E-13  3.8342000E-01
 7.9000000E+01 -1.8708000E-07 -9.2963000E-01  9.9988000E-01  3.6817000E-01  2.1598000E-13  3.6815000E-01
 7.9500000E+01 -1.8651000E-07 -9.3560000E-01  9.9988000E-01  3.5271000E-01  2.1737000E-13  3.5269000E-01
 8.0000000E+01 -1.8595000E-07 -9.4135000E-01  9.9988000E-01  3.3709000E-01  2.1870000E-13  3.3707000E-01
 8.0500000E+01 -1.8543000E-07 -9.4685000E-01  9.9988000E-01  3.2130000E-01  2.1998000E-13  3.2128000E-01
 8.1000000E+01 -1.8493000E-07 -9.5211000E-01  9.9988000E-01  3.0536000E-01  2.2120000E-13  3.0534000E-01
 8.1500000E+01 -1.8446000E-07 -9.5712000E-01  9.9988000E-01  2.8926000E-01  2.2237000E-13  2.8925000E-01
 8.2000000E+01 -1.8401000E-07 -9.6188000E-01  9.9988000E-01  2.7302000E-01  2.2347000E-13  2.7301000E-01
 8.2500000E+01 -1.8359000E-07 -9.6638000E-01  9.9988000E-01  2.5665000E-01  2.2452000E-13  2.5663000E-01
 8.3000000E+01 -1.8319000E-07 -9.7061000E-01  9.9988000E-01  2.4014000E-01  2.2550000E-13  2.4013000E-01
 8.3500000E+01 -1.8283000E-07 -9.7458000E-01  9.9988000E-01  2.2351000E-01  2.2642000E-13  2.2350000E-01
 8.4000000E+01 -1.8248000E-07 -9.7827000E-01  9.9988000E-01  2.0677000E-01  2.2728000E-13  2.0676000E-01
 8.4500000E+01 -1.8217000E-07 -9.8168000E-01  9.9988000E-01  1.8992000E-01  2.2807000E-13  1.8991000E-01
 8.5000000E+01 -1.8188000E-07 -9.8480000E-01  9.9988000E-01  1.7298000E-01  2.2880000E-13  1.7297000E-01
 8.5500000E+01 -1.8162000E-07 -9.8764000E-01  9.9988000E-01  1.5594000E-01  2.2946000E-13  1.5593000E-01
 8.6000000E+01 -1.8139000E-07 -9.9019000E-01  9.9988000E-01  1.3882000E-01  2.3005000E-13  1.3881000E-01
 8.6500000E+01 -1.8119000E-07 -9.9245000E-01  9.9988000E-01  1.2163000E-01  2.3058000E-13  1.2162000E-01
 8.7000000E+01 -1.8101000E-07 -9.9442000E-01  9.9988000E-01  1.0437000E-01  2.3103000E-13  1.0437000E-01
 8.7500000E+01 -1.8086000E-07 -9.9608000E-01  9.9988000E-01  8.7062000E-02  2.3142000E-13  8.7057000E-02
 8.8000000E+01 -1.8073000E-07 -9.9745000E-01  9.9988000E-01  6.9706000E-02  2.3174000E-13  6.9701000E-02
 8.8500000E+01 -1.8064000E-07 -9.9851000E-01  9.9988000E-01  5.2312000E-02  2.3198000E-13  5.2308000E-02
 8.9000000E+01 -1.8057000E-07 -9.9927000E-01  9.9988000E-01  3.4890000E-02  2.3216000E-13  3.4888000E-02
 8.9500000E+01 -1.8053000E-07 -9.9973000E-01  9.9988000E-01  1.7450000E-02  2.3227000E-13  1.7448000E-02
 9.0000000E+01 -1.8051000E-07 -9.9988000E-01  9.9988000E-01 -7.3886000E-08  2.3230000E-13 -7.3912000E-08
 9.0500000E+01 -1.8053000E-07 -9.9973000E-01  9.9988000E-01 -1.7450000E-02  2.3227000E-13 -1.7449000E-02
 9.1000000E+01 -1.8057000E-07 -9.9927000E-01  9.9988000E-01 -3.4890000E-02  2.3216000E-13 -3.4888000E-02
 9.1500000E+01 -1.8064000E-07 -9.9851000E-01  9.9988000E-01 -5.2312000E-02  2.3198000E-13 -5.2309000E-02
 9.2000000E+01 -1.8073000E-07 -9.9745000E-01  9.9988000E-01 -6.9706000E-02  2.3174000E-13 -6.9701000E-02
 9.2500000E+01 -1.8086000E-07 -9.9608000E-01  9.9988000E-01 -8.7063000E-02  2.3142000E-13 -8.7057000E-02
 9.3000000E+01 -1.8101000E-07 -9.9442000E-01  9.9988000E-01 -1.0437000E-01  2.3103000E-13 -1.0437000E-01
 9.3500000E+01 -1.8119000E-07 -9.9245000E-01  9.9988000E-01 -1.2163000E-01  2.3058000E-13 -1.2162000E-01
 9.4000000E+01 -1.8139000E-07 -9.9019000E-01  9.9988000E-01 -1.3882000E-01  2.3005000E-13 -1.3881000E-01
 9.4500000E+01 -1.8162000E-07 -9.8764000E-01  9.9988000E-01 -1.5594000E-01  2.2946000E-13 -1.5593000E-01
 9.5000000E+01 -1.8188000E-07 -9.8480000E-01  9.9988000E-01 -1.7298000E-01  2.2880000E-13 -1.7297000E-01
 9.5500000E+01 -1.8217000E-07 -9.8168000E-01  9.9988000E-01 -1.8992000E-01  2.2807000E-13 -1.8991000E-01
 9.6000000E+01 -1.8248000E-07 -9.7827000E-01  9.9988000E-01 -2.0677000E-01  2.2728000E-13 -2.0676000E-01
 9.6500000E+01 -1.8283000E-07 -9.7458000E-01  9.9988000E-01 -2.2351000E-01  2.2642000E-13 -2.2350000E-01
 9.7000000E+01 -1.8319000E-07 -9.7061000E-01  9.9988000E-01 -2.4014000E-01  2.2550000E-13 -2.4013000E-01
 9.7500000E+01 -1.8359000E-07 -9.6638000E-01  9.9988000E-01 -2.5665000E-01  2.2452000E-13 -2.5663000E-01
 9.8000000E+01 -1.8401000E-07 -9.6188000E-01  9.9988000E-01 -2.7302000E-01  2.2347000E-13 -2.7301000E-01
 9.8500000E+01 -1.8446000E-07 -9.5712000E-01  9.9988000E-01 -2.8926000E-01  2.2237000E-13 -2.8925000E-01
 9.9000000E+01 -1.8493000E-07 -9.5211000E-01  9.9988000E-01 -3.0536000E-01  2.2120000E-13 -3.0534000E-01
 9.9500000E+01 -1.8543000E-07 -9.4685000E-01  9.9988000E-01 -3.2130000E-01  2.1998000E-13 -3.2128000E-01
 1.0000000E+02 -1.8595000E-07 -9.4135000E-01  9.9988000E-01 -3.3709000E-01  2.1870000E-13 -3.3707000E-01
 1.0050000E+02 -1.8651000E-07 -9.3560000E-01  9.9988000E-01 -3.5271000E-01  2.1737000E-13 -3.5269000E-01
 1.0100000E+02 -1.8708000E-07 -9.2963000E-01  9.9988000E-01 -3.6817000E-01  2.1598000E-13 -3.6815000E-01
 1.0150000E+02 -1.8769000E-07 -9.2344000E-01  9.9988000E-01 -3.8345000E-01  2.1454000E-13 -3.8342000E-01
 1.0200000E+02 -1.8831000E-07 -9.1702000E-01  9.9988000E-01 -3.9855000E-01  2.1305000E-13 -3.9852000E-01
 1.0250000E+02 -1.8897000E-07 -9.1039000E-01  9.9988000E-01 -4.1346000E-01  2.1151000E-13 -4.1343000E-01
 1.0300000E+02 -1.8965000E-07 -9.0356000E-01  9.9988000E-01 -4.2818000E-01  2.0993000E-13 -4.2816000E-01
 1.0350000E+02 -1.9035000E-07 -8.9654000E-01  9.9988000E-01 -4.4271000E-01  2.0829000E-13 -4.4268000E-01
