 9.5000000E+00 -6.3377000E-10 -1.3808000E-02  9.9994000E-01  9.9984000E-01  3.5917000E-16  9.9978000E-01
 1.0000000E+01 -6.3283000E-10 -1.5307000E-02  9.9994000E-01  9.9982000E-01  3.9816000E-16  9.9976000E-01
 1.0500000E+01 -6.3185000E-10 -1.6884000E-02  9.9994000E-01  9.9980000E-01  4.3920000E-16  9.9973000E-01
 1.1000000E+01 -6.3082000E-10 -1.8540000E-02  9.9994000E-01  9.9977000E-01  4.8228000E-16  9.9970000E-01
 1.1500000E+01 -6.2975000E-10 -2.0276000E-02  9.9994000E-01  9.9973000E-01  5.2741000E-16  9.9967000E-01
 1.2000000E+01 -6.2863000E-10 -2.2090000E-02  9.9994000E-01  9.9969000E-01  5.7460000E-16  9.9963000E-01
 1.2500000E+01 -6.2747000E-10 -2.3983000E-02  9.9994000E-01  9.9965000E-01  6.2386000E-16  9.9959000E-01
 1.3000000E+01 -6.2626000E-10 -2.5957000E-02  9.9994000E-01  9.9960000E-01  6.7519000E-16  9.9954000E-01
 1.3500000E+01 -6.2501000E-10 -2.8010000E-02  9.9994000E-01  9.9954000E-01  7.2860000E-16  9.9948000E-01
 1.4000000E+01 -6.2372000E-10 -3.0143000E-02  9.9994000E-01  9.9948000E-01  7.8409000E-16  9.9942000E-01
 1.4500000E+01 -6.2238000E-10 -3.2357000E-02  9.9994000E-01  9.9941000E-01  8.4168000E-16  9.9935000E-01
 1.5000000E+01 -6.2100000E-10 -3.4652000E-02  9.9994000E-01  9.9934000E-01  9.0138000E-16  9.9928000E-01
 1.5500000E+01 -6.1958000E-10 -3.7028000E-02  9.9994000E-01  9.9925000E-01  9.6318000E-16  9.9919000E-01
 1.6000000E+01 -6.1811000E-10 -3.9486000E-02  9.9994000E-01  9.9916000E-01  1.0271000E-15  9.9910000E-01
 1.6500000E+01 -6.1661000E-10 -4.2025000E-02  9.9994000E-01  9.9905000E-01  1.0932000E-15  9.9899000E-01
 1.7000000E+01 -6.1506000E-10 -4.4646000E-02  9.9994000E-01  9.9894000E-01  1.1613000E-15  9.9888000E-01
 1.7500000E+01 -6.1347000E-10 -4.7350000E-02  9.9994000E-01  9.9881000E-01  1.2317000E-15  9.9875000E-01
 1.8000000E+01 -6.1184000E-10 -5.0136000E-02  9.9994000E-01  9.9868000E-01  1.3042000E-15  9.9862000E-01
 1.8500000E+01 -6.1018000E-10 -5.3006000E-02  9.9994000E-01  9.9853000E-01  1.3788000E-15  9.9847000E-01
 1.9000000E+01 -6.0847000E-10 -5.5960000E-02  9.9994000E-01  9.9837000E-01  1.4556000E-15  9.9831000E-01
 1.9500000E+01 -6.0672000E-10 -5.8997000E-02  9.9994000E-01  9.9819000E-01  1.5346000E-15  9.9813000E-01
 2.0000000E+01 -6.0494000E-10 -6.2118000E-02  9.9994000E-01  9.9800000E-01  1.6158000E-15  9.9794000E-01
 2.0500000E+01 -6.0312000E-10 -6.5324000E-02  9.9993000E-01  9.9780000E-01  1.6992000E-15  9.9774000E-01
 2.1000000E+01 -6.0126000E-10 -6.8616000E-02  9.9993000E-01  9.9758000E-01  1.7848000E-15  9.9752000E-01
 2.1500000E+01 -5.9937000E-10 -7.1992000E-02  9.9993000E-01  9.9734000E-01  1.8727000E-15  9.9728000E-01
 2.2000000E+01 -5.9744000E-10 -7.5455000E-02  9.9993000E-01  9.9708000E-01  1.9627000E-15  9.9702000E-01
 2.2500000E+01 -5.9548000E-10 -7.9003000E-02  9.9993000E-01  9.9681000E-01  2.0550000E-15  9.9675000E-01
 2.3000000E+01 -5.9348000E-10 -8.2639000E-02  9.9993000E-01  9.9651000E-01  2.1496000E-15  9.9645000E-01
 2.3500000E+01 -5.9144000E-10 -8.6361000E-02  9.9993000E-01  9.9620000E-01  2.2464000E-15  9.9614000E-01
 2.4000000E+01 -5.8938000E-10 -9.0171000E-02  9.9993000E-01  9.9586000E-01  2.3455000E-15  9.9580000E-01
 2.4500000E+01 -5.8728000E-10 -9.4068000E-02  9.9993000E-01  9.9550000E-01  2.4469000E-15  9.9544000E-01
 2.5000000E+01 -5.8514000E-10 -9.8054000E-02  9.9993000E-01  9.9511000E-01  2.5506000E-15  9.9505000E-01
 2.5500000E+01 -5.8298000E-10 -1.0213000E-01  9.9993000E-01  9.9470000E-01  2.6566000E-15  9.9464000E-01
 2.6000000E+01 -5.8079000E-10 -1.0629000E-01  9.9993000E-01  9.9427000E-01  2.7649000E-15  9.9421000E-01
 2.6500000E+01 -5.7856000E-10 -1.1054000E-01  9.9993000E-01  9.9380000E-01  2.8755000E-15  9.9374000E-01
 2.7000000E+01 -5.7631000E-10 -1.1489000E-01  9.9993000E-01  9.9331000E-01  2.9884000E-15  9.9325000E-01
 2.7500000E+01 -5.7403000E-10 -1.1932000E-01  9.9993000E-01  9.9279000E-01  3.1037000E-15  9.9273000E-01
 2.8000000E+01 -5.7172000E-10 -1.2384000E-01  9.9993000E-01  9.9223000E-01  3.2214000E-15  9.9217000E-01
 2.8500000E+01 -5.6938000E-10 -1.2846000E-01  9.9993000E-01  9.9165000E-01  3.3414000E-15  9.9159000E-01
 2.9000000E+01 -5.6702000E-10 -1.3316000E-01  9.9993000E-01  9.9102000E-01  3.4638000E-15  9.9096000E-01
 2.9500000E+01 -5.6462000E-10 -1.3796000E-01  9.9993000E-01  9.9037000E-01  3.5886000E-15  9.9031000E-01
 3.0000000E+01 -5.6221000E-10 -1.4285000E-01  9.9993000E-01  9.8967000E-01  3.7158000E-15  9.8961000E-01
 3.0500000E+01 -5.5977000E-10 -1.4783000E-01  9.9993000E-01  9.8894000E-01  3.8453000E-15  9.8888000E-01
 3.1000000E+01 -5.5731000E-10 -1.5290000E-01  9.9993000E-01  9.8817000E-01  3.9773000E-15  9.8811000E-01
 3.1500000E+01 -5.5482000E-10 -1.5807000E-01  9.9993000E-01  9.8736000E-01  4.1117000E-15  9.8730000E-01
 3.2000000E+01 -5.5231000E-10 -1.6333000E-01  9.9993000E-01  9.8650000E-01  4.2486000E-15  9.8644000E-01
 3.2500000E+01 -5.4978000E-10 -1.6868000E-01  9.9993000E-01  9.8560000E-01  4.3878000E-15  9.8554000E-01
 3.3000000E+01 -5.4723000E-10 -1.7413000E-01  9.9993000E-01  9.8465000E-01  4.5295000E-15  9.8459000E-01
 3.3500000E+01 -5.4466000E-10 -1.7967000E-01  9.9993000E-01  9.8365000E-01  4.6737000E-15  9.8359000E-01
 3.4000000E+01 -5.4207000E-10 -1.8531000E-01  9.9993000E-01  9.8261000E-01  4.8203000E-15  9.8255000E-01
 3.4500000E+01 -5.3946000E-10 -1.9104000E-01  9.9993000E-01  9.8151000E-01  4.9694000E-15  9.8145000E-01
 3.5000000E+01 -5.3683000E-10 -1.9687000E-01  9.9993000E-01  9.8036000E-01  5.1209000E-15  9.8030000E-01
 3.5500000E+01 -5.3419000E-10 -2.0279000E-01  9.9993000E-01  9.7915000E-01  5.2749000E-15  9.7909000E-01
 3.6000000E+01 -5.3153000E-10 -2.0880000E-01  9.9993000E-01  9.7788000E-01  5.4314000E-15  9.7782000E-01
 3.6500000E+01 -5.2886000E-10 -2.1491000E-01  9.9993000E-01  9.7656000E-01  5.5904000E-15  9.7650000E-01
 3.7000000E+01 -5.2617000E-10 -2.2112000E-01  9.9993000E-01  9.7517000E-01  5.7518000E-15  9.7511000E-01
 3.7500000E+01 -5.2347000E-10 -2.2742000E-01  9.9993000E-01  9.7372000E-01  5.9157000E-15  9.7366000E-01
 3.8000000E+01 -5.2076000E-10 -2.3382000E-01  9.9992000E-01  9.7220000E-01  6.0821000E-15  9.7214000E-01
 3.8500000E+01 -5.1803000E-10 -2.4031000E-01  9.9992000E-01  9.7062000E-01  6.2510000E-15  9.7056000E-01
 3.9000000E+01 -5.1529000E-10 -2.4690000E-01  9.9992000E-01  9.6896000E-01  6.4224000E-15  9.6890000E-01
 3.9500000E+01 -5.1255000E-10 -2.5358000E-01  9.9992000E-01  9.6724000E-01  6.5962000E-15  9.6718000E-01
 4.0000000E+01 -5.0979000E-10 -2.6036000E-01  9.9992000E-01  9.6543000E-01  6.7725000E-15  9.6537000E-01
 4.0500000E+01 -5.0703000E-10 -2.6723000E-01  9.9992000E-01  9.6355000E-01  6.9513000E-15  9.6349000E-01
 4.1000000E+01 -5.0425000E-10 -2.7420000E-01  9.9992000E-01  9.6159000E-01  7.1325000E-15  9.6153000E-01
 4.1500000E+01 -5.0147000E-10 -2.8126000E-01  9.9992000E-01  9.5955000E-01  7.3162000E-15  9.5949000E-01
 4.2000000E+01 -4.9869000E-10 -2.8842000E-01  9.9992000E-01  9.5742000E-01  7.5024000E-15  9.5736000E-01
 4.2500000E+01 -4.9590000E-10 -2.9567000E-01  9.9992000E-01  9.5521000E-01  7.6910000E-15  9.5515000E-01
 4.3000000E+01 -4.9310000E-10 -3.0301000E-01  9.9992000E-01  9.5290000E-01  7.8820000E-15  9.5285000E-01
 4.3500000E+01 -4.9031000E-10 -3.1045000E-01  9.9992000E-01  9.5051000E-01  8.0754000E-15  9.5045000E-01
 4.4000000E+01 -4.8751000E-10 -3.1798000E-01  9.9992000E-01  9.4801000E-01  8.2712000E-15  9.4796000E-01
 4.4500000E+01 -4.8470000E-10 -3.2560000E-01  9.9992000E-01  9.4542000E-01  8.4694000E-15  9.4537000E-01
 4.5000000E+01 -4.8190000E-10 -3.3331000E-01  9.9992000E-01  9.4273000E-01  8.6700000E-15  9.4267000E-01
 4.5500000E+01 -4.7910000E-10 -3.4111000E-01  9.9992000E-01  9.3994000E-01  8.8729000E-15  9.3988000E-01
 4.6000000E+01 -4.7629000E-10 -3.4900000E-01  9.9992000E-01  9.3704000E-01  9.0782000E-15  9.3698000E-01
 4.6500000E+01 -4.7349000E-10 -3.5698000E-01  9.9992000E-01  9.3402000E-01  9.2858000E-15  9.3397000E-01
 4.7000000E+01 -4.7070000E-10 -3.6504000E-01  9.9992000E-01  9.3090000E-01  9.4956000E-15  9.3084000E-01
 4.7500000E+01 -4.6790000E-10 -3.7320000E-01  9.9992000E-01  9.2766000E-01  9.7077000E-15  9.2761000E-01
 4.8000000E+01 -4.6511000E-10 -3.8144000E-01  9.9992000E-01  9.2430000E-01  9.9220000E-15  9.2425000E-01
 4.8500000E+01 -4.6232000E-10 -3.8976000E-01  9.9992000E-01  9.2083000E-01  1.0138000E-14  9.2077000E-01
 4.9000000E+01 -4.5955000E-10 -3.9816000E-01  9.9991000E-01  9.1722000E-01  1.0357000E-14  9.1717000E-01
 4.9500000E+01 -4.5677000E-10 -4.0665000E-01  9.9991000E-01  9.1349000E-01  1.0578000E-14  9.1343000E-01
 5.0000000E+01 -4.5401000E-10 -4.1522000E-01  9.9991000E-01  9.0963000E-01  1.0801000E-14  9.0957000E-01
 5.0500000E+01 -4.5125000E-10 -4.2386000E-01  9.9991000E-01  9.0563000E-01  1.1026000E-14  9.0558000E-01
 5.1000000E+01 -4.4850000E-10 -4.3258000E-01  9.9991000E-01  9.0150000E-01  1.1252000E-14  9.0144000E-01
 5.1500000E+01 -4.4577000E-10 -4.4138000E-01  9.9991000E-01  8.9722000E-01  1.1481000E-14  8.9717000E-01
 5.2000000E+01 -4.4304000E-10 -4.5025000E-01  9.9991000E-01  8.9281000E-01  1.1712000E-14  8.9275000E-01
 5.2500000E+01 -4.4033000E-10 -4.5918000E-01  9.9991000E-01  8.8824000E-01  1.1944000E-14  8.8819000E-01
 5.3000000E+01 -4.3763000E-10 -4.6819000E-01  9.9991000E-01  8.8353000E-01  1.2179000E-14  8.8347000E-01
 5.3500000E+01 -4.3494000E-10 -4.7726000E-01  9.9991000E-01  8.7866000E-01  1.2415000E-14  8.7860000E-01
 5.4000000E+01 -4.3227000E-10 -4.8640000E-01  9.9991000E-01  8.7363000E-01  1.2652000E-14  8.7358000E-01
 5.4500000E+01 -4.2961000E-10 -4.9560000E-01  9.9991000E-01  8.6845000E-01  1.2892000E-14  8.6839000E-01
 5.5000000E+01 -4.2696000E-10 -5.0486000E-01  9.9991000E-01  8.6310000E-01  1.3132000E-14  8.6304000E-01
 5.5500000E+01 -4.2434000E-10 -5.1417000E-01  9.9991000E-01  8.5758000E-01  1.3375000E-14  8.5753000E-01
 5.6000000E+01 -4.2173000E-10 -5.2353000E-01  9.9991000E-01  8.5190000E-01  1.3618000E-14  8.5184000E-01
 5.6500000E+01 -4.1914000E-10 -5.3295000E-01  9.9991000E-01  8.4604000E-01  1.3863000E-14  8.4599000E-01
 5.7000000E+01 -4.1657000E-10 -5.4241000E-01  9.9991000E-01  8.4000000E-01  1.4109000E-14  8.3995000E-01
 5.7500000E+01 -4.1402000E-10 -5.5191000E-01  9.9991000E-01  8.3379000E-01  1.4356000E-14  8.3374000E-01
 5.8000000E+01 -4.1149000E-10 -5.6145000E-01  9.9990000E-01  8.2739000E-01  1.4605000E-14  8.2734000E-01
 5.8500000E+01 -4.0898000E-10 -5.7103000E-01  9.9990000E-01  8.2081000E-01  1.4854000E-14  8.2076000E-01
 5.9000000E+01 -4.0649000E-10 -5.8064000E-01  9.9990000E-01  8.1404000E-01  1.5104000E-14  8.1399000E-01
 5.9500000E+01 -4.0403000E-10 -5.9028000E-01  9.9990000E-01  8.0708000E-01  1.5354000E-14  8.0703000E-01
 6.0000000E+01 -4.0159000E-10 -5.9994000E-01  9.9990000E-01  7.9992000E-01  1.5606000E-14  7.9987000E-01
 6.0500000E+01 -3.9917000E-10 -6.0962000E-01  9.9990000E-01  7.9257000E-01  1.5858000E-14  7.9252000E-01
 6.1000000E+01 -3.9678000E-10 -6.1932000E-01  9.9990000E-01  7.8501000E-01  1.6110000E-14  7.8497000E-01
 6.1500000E+01 -3.9442000E-10 -6.2903000E-01  9.9990000E-01  7.7726000E-01  1.6362000E-14  7.7721000E-01
 6.2000000E+01 -3.9208000E-10 -6.3874000E-01  9.9990000E-01  7.6929000E-01  1.6615000E-14  7.6925000E-01
 6.2500000E+01 -3.8977000E-10 -6.4845000E-01  9.9990000E-01  7.6112000E-01  1.6868000E-14  7.6108000E-01
 6.3000000E+01 -3.8749000E-10 -6.5816000E-01  9.9990000E-01  7.5274000E-01  1.7120000E-14  7.5270000E-01
 6.3500000E+01 -3.8524000E-10 -6.6786000E-01  9.9990000E-01  7.4415000E-01  1.7372000E-14  7.4410000E-01
 6.4000000E+01 -3.8301000E-10 -6.7754000E-01  9.9990000E-01  7.3534000E-01  1.7624000E-14  7.3530000E-01
 6.4500000E+01 -3.8082000E-10 -6.8721000E-01  9.9990000E-01  7.2632000E-01  1.7876000E-14  7.2627000E-01
 6.5000000E+01 -3.7865000E-10 -6.9685000E-01  9.9990000E-01  7.1707000E-01  1.8127000E-14  7.1703000E-01
 6.5500000E+01 -3.7652000E-10 -7.0645000E-01  9.9990000E-01  7.0761000E-01  1.8376000E-14  7.0757000E-01
 6.6000000E+01 -3.7442000E-10 -7.1602000E-01  9.9990000E-01  6.9793000E-01  1.8625000E-14  6.9788000E-01
 6.6500000E+01 -3.7236000E-10 -7.2555000E-01  9.9989000E-01  6.8802000E-01  1.8873000E-14  6.8798000E-01
 6.7000000E+01 -3.7032000E-10 -7.3502000E-01  9.9989000E-01  6.7789000E-01  1.9120000E-14  6.7784000E-01
 6.7500000E+01 -3.6832000E-10 -7.4444000E-01  9.9989000E-01  6.6753000E-01  1.9365000E-14  6.6749000E-01
 6.8000000E+01 -3.6636000E-10 -7.5380000E-01  9.9989000E-01  6.5694000E-01  1.9608000E-14  6.5690000E-01
 6.8500000E+01 -3.6443000E-10 -7.6308000E-01  9.9989000E-01  6.4613000E-01  1.9849000E-14  6.4609000E-01
 6.9000000E+01 -3.6254000E-10 -7.7229000E-01  9.9989000E-01  6.3509000E-01  2.0089000E-14  6.3506000E-01
 6.9500000E+01 -3.6068000E-10 -7.8142000E-01  9.9989000E-01  6.2383000E-01  2.0326000E-14  6.2379000E-01
 7.0000000E+01 -3.5886000E-10 -7.9046000E-01  9.9989000E-01  6.1234000E-01  2.0562000E-14  6.1230000E-01
 7.0500000E+01 -3.5707000E-10 -7.9940000E-01  9.9989000E-01  6.0062000E-01  2.0794000E-14  6.0058000E-01
 7.1000000E+01 -3.5533000E-10 -8.0824000E-01  9.9989000E-01  5.8867000E-01  2.1024000E-14  5.8863000E-01
 7.1500000E+01 -3.5362000E-10 -8.1696000E-01  9.9989000E-01  5.7650000E-01  2.1251000E-14  5.7646000E-01
 7.2000000E+01 -3.5196000E-10 -8.2557000E-01  9.9989000E-01  5.6410000E-01  2.1475000E-14  5.6406000E-01
 7.2500000E+01 -3.5033000E-10 -8.3406000E-01  9.9989000E-01  5.5148000E-01  2.1696000E-14  5.5144000E-01
 7.3000000E+01 -3.4874000E-10 -8.4241000E-01  9.9989000E-01  5.3863000E-01  2.1913000E-14  5.3860000E-01
 7.3500000E+01 -3.4719000E-10 -8.5062000E-01  9.9989000E-01  5.2557000E-01  2.2126000E-14  5.2554000E-01
 7.4000000E+01 -3.4569000E-10 -8.5868000E-01  9.9989000E-01  5.1229000E-01  2.2336000E-14  5.1226000E-01
 7.4500000E+01 -3.4422000E-10 -8.6659000E-01  9.9989000E-01  4.9879000E-01  2.2542000E-14  4.9876000E-01
 7.5000000E+01 -3.4280000E-10 -8.7434000E-01  9.9989000E-01  4.8508000E-01  2.2743000E-14  4.8505000E-01
 7.5500000E+01 -3.4142000E-10 -8.8191000E-01  9.9989000E-01  4.7117000E-01  2.2941000E-14  4.7114000E-01
 7.6000000E+01 -3.4008000E-10 -8.8932000E-01  9.9988000E-01  4.5704000E-01  2.3133000E-14  4.5701000E-01
 7.6500000E+01 -3.3879000E-10 -8.9654000E-01  9.9988000E-01  4.4271000E-01  2.3321000E-14  4.4268000E-01
 7.7000000E+01 -3.3754000E-10 -9.0356000E-01  9.9988000E-01  4.2818000E-01  2.3504000E-14  4.2816000E-01
 7.7500000E+01 -3.3633000E-10 -9.1039000E-01  9.9988000E-01  4.1346000E-01  2.3681000E-14  4.1343000E-01
 7.8000000E+01 -3.3517000E-10 -9.1702000E-01  9.9988000E-01  3.9855000E-01  2.3854000E-14  3.9852000E-01
 7.8500000E+01 -3.3405000E-10 -9.2344000E-01  9.9988000E-01  3.8345000E-01  2.4021000E-14  3.8342000E-01
 7.9000000E+01 -3.3298000E-10 -9.2963000E-01  9.9988000E-01  3.6817000E-01  2.4182000E-14  3.6815000E-01
 7.9500000E+01 -3.3195000E-10 -9.3560000E-01  9.9988000E-01  3.5271000E-01  2.4337000E-14  3.5269000E-01
 8.0000000E+01 -3.3097000E-10 -9.4135000E-01  9.9988000E-01  3.3709000E-01  2.4486000E-14  3.3707000E-01
 8.0500000E+01 -3.3003000E-10 -9.4685000E-01  9.9988000E-01  3.2130000E-01  2.4630000E-14  3.2128000E-01
 8.1000000E+01 -3.2914000E-10 -9.5211000E-01  9.9988000E-01  3.0536000E-01  2.4767000E-14  3.0534000E-01
 8.1500000E+01 -3.2830000E-10 -9.5712000E-01  9.9988000E-01  2.8926000E-01  2.4897000E-14  2.8925000E-01
 8.2000000E+01 -3.2750000E-10 -9.6188000E-01  9.9988000E-01  2.7302000E-01  2.5021000E-14  2.7301000E-01
 8.2500000E+01 -3.2675000E-10 -9.6638000E-01  9.9988000E-01  2.5665000E-01  2.5138000E-14  2.5663000E-01
 8.3000000E+01 -3.2605000E-10 -9.7061000E-01  9.9988000E-01  2.4014000E-01  2.5248000E-14  2.4013000E-01
 8.3500000E+01 -3.2540000E-10 -9.7458000E-01  9.9988000E-01  2.2351000E-01  2.5351000E-14  2.2350000E-01
 8.4000000E+01 -3.2479000E-10 -9.7827000E-01  9.9988000E-01  2.0677000E-01  2.5447000E-14  2.0676000E-01
 8.4500000E+01 -3.2423000E-10 -9.8168000E-01  9.9988000E-01  1.8992000E-01  2.5536000E-14  1.8991000E-01
 8.5000000E+01 -3.2372000E-10 -9.8480000E-01  9.9988000E-01  1.7298000E-01  2.5617000E-14  1.7297000E-01
 8.5500000E+01 -3.2326000E-10 -9.8764000E-01  9.9988000E-01  1.5594000E-01  2.5691000E-14  1.5593000E-01
 8.6000000E+01 -3.2284000E-10 -9.9019000E-01  9.9988000E-01  1.3882000E-01  2.5757000E-14  1.3881000E-01
 8.6500000E+01 -3.2248000E-10 -9.9245000E-01  9.9988000E-01  1.2163000E-01  2.5816000E-14  1.2162000E-01
 8.7000000E+01 -3.2216000E-10 -9.9442000E-01  9.9988000E-01  1.0437000E-01  2.5867000E-14  1.0437000E-01
 8.7500000E+01 -3.2189000E-10 -9.9608000E-01  9.9988000E-01  8.7062000E-02  2.5910000E-14  8.7057000E-02
 8.8000000E+01 -3.2167000E-10 -9.9745000E-01  9.9988000E-01  6.9706000E-02  2.5946000E-14  6.9701000E-02
 8.8500000E+01 -3.2150000E-10 -9.9851000E-01  9.9988000E-01  5.2312000E-02  2.5973000E-14  5.2308000E-02
 8.9000000E+01 -3.2138000E-10 -9.9927000E-01  9.9988000E-01  3.4890000E-02  2.5993000E-14  3.4888000E-02
 8.9500000E+01 -3.2130000E-10 -9.9973000E-01  9.9988000E-01  1.7450000E-02  2.6005000E-14  1.7448000E-02
 9.0000000E+01 -3.2128000E-10 -9.9988000E-01  9.9988000E-01 -8.5909000E-08  2.6009000E-14 -8.5907000E-08
 9.0500000E+01 -3.2130000E-10 -9.9973000E-01  9.9988000E-01 -1.7450000E-02  2.6005000E-14 -1.7449000E-02
 9.1000000E+01 -3.2138000E-10 -9.9927000E-01  9.9988000E-01 -3.4890000E-02  2.5993000E-14 -3.4888000E-02
 9.1500000E+01 -3.2150000E-10 -9.9851000E-01  9.9988000E-01 -5.2312000E-02  2.5973000E-14 -5.2309000E-02
 9.2000000E+01 -3.2167000E-10 -9.9745000E-01  9.9988000E-01 -6.9706000E-02  2.5946000E-14 -6.9701000E-02
 9.2500000E+01 -3.2189000E-10 -9.9608000E-01  9.9988000E-01 -8.7063000E-02  2.5910000E-14 -8.7057000E-02
 9.3000000E+01 -3.2216000E-10 -9.9442000E-01  9.9988000E-01 -1.0437000E-01  2.5867000E-14 -1.0437000E-01
 9.3500000E+01 -3.2248000E-10 -9.9245000E-01  9.9988000E-01 -1.2163000E-01  2.5816000E-14 -1.2162000E-01
 9.4000000E+01 -3.2284000E-10 -9.9019000E-01  9.9988000E-01 -1.3882000E-01  2.5757000E-14 -1.3881000E-01
 9.4500000E+01 -3.2326000E-10 -9.8764000E-01  9.9988000E-01 -1.5594000E-01  2.5691000E-14 -1.5593000E-01
 9.5000000E+01 -3.2372000E-10 -9.8480000E-01  9.9988000E-01 -1.7298000E-01  2.5617000E-14 -1.7297000E-01
 9.5500000E+01 -3.2423000E-10 -9.8168000E-01  9.9988000E-01 -1.8992000E-01  2.5536000E-14 -1.8991000E-01
 9.6000000E+01 -3.2479000E-10 -9.7827000E-01  9.9988000E-01 -2.0677000E-01  2.5447000E-14 -2.0676000E-01
 9.6500000E+01 -3.2540000E-10 -9.7458000E-01  9.9988000E-01 -2.2351000E-01  2.5351000E-14 -2.2350000E-01
 9.7000000E+01 -3.2605000E-10 -9.7061000E-01  9.9988000E-01 -2.4014000E-01  2.5248000E-14 -2.4013000E-01
 9.7500000E+01 -3.2675000E-10 -9.6638000E-01  9.9988000E-01 -2.5665000E-01  2.5138000E-14 -2.5663000E-01
 9.8000000E+01 -3.2750000E-10 -9.6188000E-01  9.9988000E-01 -2.7302000E-01  2.5021000E-14 -2.7301000E-01
 9.8500000E+01 -3.2830000E-10 -9.5712000E-01  9.9988000E-01 -2.8926000E-01  2.4897000E-14 -2.8925000E-01
 9.9000000E+01 -3.2914000E-10 -9.5211000E-01  9.9988000E-01 -3.0536000E-01  2.4767000E-14 -3.0534000E-01
 9.9500000E+01 -3.3003000E-10 -9.4685000E-01  9.9988000E-01 -3.2130000E-01  2.4630000E-14 -3.2128000E-01
 1.0000000E+02 -3.3097000E-10 -9.4135000E-01  9.9988000E-01 -3.3709000E-01  2.4486000E-14 -3.3707000E-01
 1.0050000E+02 -3.3195000E-10 -9.3560000E-01  9.9988000E-01 -3.5271000E-01  2.4337000E-14 -3.5269000E-01
 1.0100000E+02 -3.3298000E-10 -9.2963000E-01  9.9988000E-01 -3.6817000E-01  2.4182000E-14 -3.6815000E-01
 1.0150000E+02 -3.3405000E-10 -9.2344000E-01  9.9988000E-01 -3.8345000E-01  2.4021000E-14 -3.8342000E-01
 1.0200000E+02 -3.3517000E-10 -9.1702000E-01  9.9988000E-01 -3.9855000E-01  2.3854000E-14 -3.9852000E-01
 1.0250000E+02 -3.3633000E-10 -9.1039000E-01  9.9988000E-01 -4.1346000E-01  2.3681000E-14 -4.1343000E-01
 1.0300000E+02 -3.3754000E-10 -9.0356000E-01  9.9988000E-01 -4.2818000E-01  2.3504000E-14 -4.2816000E-01
 1.0350000E+02 -3.3879000E-10 -8.9654000E-01  9.9988000E-01 -4.4271000E-01  2.3321000E-14 -4.4268000E-01
