length scale factor
5.1941000E-04
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.0460229E-02 5.1889059E-04 6.1532890E-02 1.0460229E-02
total extinction, absorption, scattering efficiencies (unpolarized incidence)
9.9017000E-05 9.8992000E-05 2.5008000E-08
theta     11          12          22          33          34          44
 0.0000000E+00  1.7644000E-01  0.0000000E+00  9.9994000E-01  9.9994000E-01  0.0000000E+00  9.9988000E-01
 5.0000000E-01  1.7643000E-01 -3.8075000E-05  9.9994000E-01  9.9994000E-01  1.4472000E-13  9.9988000E-01
 1.0000000E+00  1.7641000E-01 -1.5231000E-04  9.9994000E-01  9.9994000E-01  5.7888000E-13  9.9988000E-01
 1.5000000E+00  1.7638000E-01 -3.4271000E-04  9.9994000E-01  9.9994000E-01  1.3026000E-12  9.9988000E-01
 2.0000000E+00  1.7633000E-01 -6.0932000E-04  9.9994000E-01  9.9994000E-01  2.3159000E-12  9.9988000E-01
 2.5000000E+00  1.7627000E-01 -9.5217000E-04  9.9994000E-01  9.9994000E-01  3.6190000E-12  9.9988000E-01
 3.0000000E+00  1.7620000E-01 -1.3713000E-03  9.9994000E-01  9.9994000E-01  5.2121000E-12  9.9988000E-01
 3.5000000E+00  1.7611000E-01 -1.8668000E-03  9.9994000E-01  9.9994000E-01  7.0954000E-12  9.9988000E-01
 4.0000000E+00  1.7601000E-01 -2.4388000E-03  9.9994000E-01  9.9994000E-01  9.2692000E-12  9.9988000E-01
 4.5000000E+00  1.7590000E-01 -3.0872000E-03  9.9994000E-01  9.9993000E-01  1.1734000E-11  9.9987000E-01
 5.0000000E+00  1.7577000E-01 -3.8123000E-03  9.9994000E-01  9.9993000E-01  1.4490000E-11  9.9987000E-01
 5.5000000E+00  1.7563000E-01 -4.6141000E-03  9.9994000E-01  9.9993000E-01  1.7537000E-11  9.9987000E-01
 6.0000000E+00  1.7547000E-01 -5.4928000E-03  9.9994000E-01  9.9992000E-01  2.0877000E-11  9.9986000E-01
 6.5000000E+00  1.7531000E-01 -6.4484000E-03  9.9994000E-01  9.9992000E-01  2.4509000E-11  9.9986000E-01
 7.0000000E+00  1.7513000E-01 -7.4812000E-03  9.9994000E-01  9.9991000E-01  2.8434000E-11  9.9985000E-01
 7.5000000E+00  1.7493000E-01 -8.5912000E-03  9.9994000E-01  9.9990000E-01  3.2653000E-11  9.9984000E-01
 8.0000000E+00  1.7473000E-01 -9.7787000E-03  9.9994000E-01  9.9989000E-01  3.7166000E-11  9.9983000E-01
