 0.9386774E+00   single scattering albedo
 0.5825438E+06   scattering cross section
 0.6206007E+06   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.5925235748E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5925235748E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5925235271E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.5925235271E+01
   0.500     0.5924953461E+01    -0.1120567322E-04     0.0000000000E+00     0.0000000000E+00    -0.1120567322E-04     0.5924953461E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5924952984E+01     0.6604194641E-04     0.0000000000E+00     0.0000000000E+00    -0.6604194641E-04     0.5924952984E+01
   1.000     0.5924104691E+01    -0.4363059998E-04     0.0000000000E+00     0.0000000000E+00    -0.4363059998E-04     0.5924104691E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5924104691E+01     0.2622604370E-03     0.0000000000E+00     0.0000000000E+00    -0.2622604370E-03     0.5924104691E+01
   1.500     0.5922692299E+01    -0.9799003601E-04     0.0000000000E+00     0.0000000000E+00    -0.9799003601E-04     0.5922692299E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5922692299E+01     0.5908012390E-03     0.0000000000E+00     0.0000000000E+00    -0.5908012390E-03     0.5922692299E+01
   2.000     0.5920714378E+01    -0.1740455627E-03     0.0000000000E+00     0.0000000000E+00    -0.1740455627E-03     0.5920714378E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5920714378E+01     0.1049757004E-02     0.0000000000E+00     0.0000000000E+00    -0.1049757004E-02     0.5920714378E+01
   2.500     0.5918172359E+01    -0.2708435059E-03     0.0000000000E+00     0.0000000000E+00    -0.2708435059E-03     0.5918172359E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5918172836E+01     0.1639604568E-02     0.0000000000E+00     0.0000000000E+00    -0.1639604568E-02     0.5918172836E+01
   3.000     0.5915067196E+01    -0.3890991211E-03     0.0000000000E+00     0.0000000000E+00    -0.3890991211E-03     0.5915067196E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5915066719E+01     0.2360820770E-02     0.0000000000E+00     0.0000000000E+00    -0.2360820770E-02     0.5915066719E+01
   3.500     0.5911399841E+01    -0.5290508270E-03     0.0000000000E+00     0.0000000000E+00    -0.5290508270E-03     0.5911399841E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5911398888E+01     0.3210544586E-02     0.0000000000E+00     0.0000000000E+00    -0.3210544586E-02     0.5911398888E+01
   4.000     0.5907171726E+01    -0.6885528564E-03     0.0000000000E+00     0.0000000000E+00    -0.6885528564E-03     0.5907171726E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5907169819E+01     0.4190921783E-02     0.0000000000E+00     0.0000000000E+00    -0.4190921783E-02     0.5907169819E+01
   4.500     0.5902381897E+01    -0.8704662323E-03     0.0000000000E+00     0.0000000000E+00    -0.8704662323E-03     0.5902381897E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5902379990E+01     0.5299806595E-02     0.0000000000E+00     0.0000000000E+00    -0.5299806595E-02     0.5902379990E+01
