 0.2927592E-08   single scattering albedo
 0.1524410E-15   scattering cross section
 0.5207046E-07   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2388847728E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2388847728E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2388847930E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2388847930E-20
   0.500     0.2388444639E-20     0.3392732981E-25     0.0000000000E+00     0.0000000000E+00     0.3392732981E-25     0.2388444639E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2388444639E-20     0.4173074189E-27     0.0000000000E+00     0.0000000000E+00    -0.4173074189E-27     0.2388444639E-20
   1.000     0.2387235170E-20     0.1358102934E-24     0.0000000000E+00     0.0000000000E+00     0.1358102934E-24     0.2387235170E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2387235170E-20     0.1671596258E-26     0.0000000000E+00     0.0000000000E+00    -0.1671596258E-26     0.2387235170E-20
   1.500     0.2385220533E-20     0.3055479167E-24     0.0000000000E+00     0.0000000000E+00     0.3055479167E-24     0.2385220533E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2385220331E-20     0.3760499935E-26     0.0000000000E+00     0.0000000000E+00    -0.3760499935E-26     0.2385220331E-20
   2.000     0.2382402545E-20     0.5424333802E-24     0.0000000000E+00     0.0000000000E+00     0.5424333802E-24     0.2382402545E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2382402343E-20     0.6681651867E-26     0.0000000000E+00     0.0000000000E+00    -0.6681651867E-26     0.2382402343E-20
   2.500     0.2378782418E-20     0.8469715549E-24     0.0000000000E+00     0.0000000000E+00     0.8469715549E-24     0.2378782418E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2378782216E-20     0.1043268547E-25     0.0000000000E+00     0.0000000000E+00    -0.1043268547E-25     0.2378782216E-20
   3.000     0.2374363585E-20     0.1218354647E-23     0.0000000000E+00     0.0000000000E+00     0.1218354647E-23     0.2374363585E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2374363181E-20     0.1501123417E-25     0.0000000000E+00     0.0000000000E+00    -0.1501123417E-25     0.2374363181E-20
   3.500     0.2369149884E-20     0.1656279735E-23     0.0000000000E+00     0.0000000000E+00     0.1656279735E-23     0.2369149884E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2369149480E-20     0.2041177592E-25     0.0000000000E+00     0.0000000000E+00    -0.2041177592E-25     0.2369149480E-20
   4.000     0.2363145150E-20     0.2160544869E-23     0.0000000000E+00     0.0000000000E+00     0.2160544869E-23     0.2363145150E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2363144342E-20     0.2663194416E-25     0.0000000000E+00     0.0000000000E+00    -0.2663194416E-25     0.2363144342E-20
   4.500     0.2356352818E-20     0.2730241282E-23     0.0000000000E+00     0.0000000000E+00     0.2730241282E-23     0.2356352818E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2356351202E-20     0.3366463913E-25     0.0000000000E+00     0.0000000000E+00    -0.3366463913E-25     0.2356351202E-20
   5.000     0.2348779349E-20     0.3364359232E-23     0.0000000000E+00     0.0000000000E+00     0.3364359232E-23     0.2348779349E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2348776724E-20     0.4150276108E-25     0.0000000000E+00     0.0000000000E+00    -0.4150276108E-25     0.2348776724E-20
   5.500     0.2340429591E-20     0.4063201642E-23     0.0000000000E+00     0.0000000000E+00     0.4063201642E-23     0.2340429591E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2340425956E-20     0.5014078800E-25     0.0000000000E+00     0.0000000000E+00    -0.5014078800E-25     0.2340425956E-20
   6.000     0.2331310612E-20     0.4825354872E-23     0.0000000000E+00     0.0000000000E+00     0.4825354872E-23     0.2331310612E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2331305765E-20     0.5957162012E-25     0.0000000000E+00     0.0000000000E+00    -0.5957162012E-25     0.2331305765E-20
   6.500     0.2321428671E-20     0.5650616975E-23     0.0000000000E+00     0.0000000000E+00     0.5650616975E-23     0.2321428671E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2321422007E-20     0.6978736884E-25     0.0000000000E+00     0.0000000000E+00    -0.6978736884E-25     0.2321422007E-20
   7.000     0.2310791645E-20     0.6536766518E-23     0.0000000000E+00     0.0000000000E+00     0.6536766518E-23     0.2310791645E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2310782356E-20     0.8077541239E-25     0.0000000000E+00     0.0000000000E+00    -0.8077541239E-25     0.2310782356E-20
   7.500     0.2299408016E-20     0.7483803501E-23     0.0000000000E+00     0.0000000000E+00     0.7483803501E-23     0.2299408016E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2299395697E-20     0.9253022874E-25     0.0000000000E+00     0.0000000000E+00    -0.9253022874E-25     0.2299395697E-20
   8.000     0.2287284852E-20     0.8490819156E-23     0.0000000000E+00     0.0000000000E+00     0.8490819156E-23     0.2287284852E-20     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2287268898E-20     0.1050391961E-24     0.0000000000E+00     0.0000000000E+00    -0.1050391961E-24     0.2287268898E-20
