 0.3701830E-02   single scattering albedo
 0.5323379E-03   scattering cross section
 0.1438040E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2508605546E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2508605546E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2508605546E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2508605546E-08
   0.500     0.2508510288E-08    -0.9570122472E-13     0.0000000000E+00     0.0000000000E+00    -0.9570122472E-13     0.2508510288E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2508510288E-08     0.3469446952E-17     0.0000000000E+00     0.0000000000E+00    -0.3469446952E-17     0.2508510288E-08
   1.000     0.2508225183E-08    -0.3822497874E-12     0.0000000000E+00     0.0000000000E+00    -0.3822497874E-12     0.2508225183E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2508225183E-08     0.6938893904E-17     0.0000000000E+00     0.0000000000E+00    -0.6938893904E-17     0.2508225183E-08
   1.500     0.2507749564E-08    -0.8597567103E-12     0.0000000000E+00     0.0000000000E+00    -0.8597567103E-12     0.2507749564E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2507749342E-08     0.1734723476E-16     0.0000000000E+00     0.0000000000E+00    -0.1734723476E-16     0.2507749342E-08
   2.000     0.2507083430E-08    -0.1527999949E-11     0.0000000000E+00     0.0000000000E+00    -0.1527999949E-11     0.2507083430E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2507083208E-08     0.2949029909E-16     0.0000000000E+00     0.0000000000E+00    -0.2949029909E-16     0.2507083208E-08
   2.500     0.2506227670E-08    -0.2386757458E-11     0.0000000000E+00     0.0000000000E+00    -0.2386757458E-11     0.2506227670E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2506226338E-08     0.4336808690E-16     0.0000000000E+00     0.0000000000E+00    -0.4336808690E-16     0.2506226338E-08
   3.000     0.2505182506E-08    -0.3436140261E-11     0.0000000000E+00     0.0000000000E+00    -0.3436140261E-11     0.2505182506E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2505180285E-08     0.6418476861E-16     0.0000000000E+00     0.0000000000E+00    -0.6418476861E-16     0.2505180285E-08
   3.500     0.2503947272E-08    -0.4675482224E-11     0.0000000000E+00     0.0000000000E+00    -0.4675482224E-11     0.2503947272E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2503942831E-08     0.8500145032E-16     0.0000000000E+00     0.0000000000E+00    -0.8500145032E-16     0.2503942831E-08
   4.000     0.2502523966E-08    -0.6104117212E-11     0.0000000000E+00     0.0000000000E+00    -0.6104117212E-11     0.2502523966E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2502516638E-08     0.1144917494E-15     0.0000000000E+00     0.0000000000E+00    -0.1144917494E-15     0.2502516638E-08
   4.500     0.2500911700E-08    -0.7722267270E-11     0.0000000000E+00     0.0000000000E+00    -0.7722267270E-11     0.2500911700E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2500899932E-08     0.1422473250E-15     0.0000000000E+00     0.0000000000E+00    -0.1422473250E-15     0.2500899932E-08
   5.000     0.2499111584E-08    -0.9528933198E-11     0.0000000000E+00     0.0000000000E+00    -0.9528933198E-11     0.2499111584E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2499093599E-08     0.1769417945E-15     0.0000000000E+00     0.0000000000E+00    -0.1769417945E-15     0.2499093599E-08
   5.500     0.2497124063E-08    -0.1152389295E-10     0.0000000000E+00     0.0000000000E+00    -0.1152389295E-10     0.2497124063E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2497097418E-08     0.2151057110E-15     0.0000000000E+00     0.0000000000E+00    -0.2151057110E-15     0.2497097418E-08
