 0.2898072E-06   single scattering albedo
 0.3259541E-11   scattering cross section
 0.1124728E-04   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1462387825E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1462387825E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1462387660E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1462387660E-16
   0.500     0.1462336209E-16    -0.5740633451E-21     0.0000000000E+00     0.0000000000E+00    -0.5740633451E-21     0.1462336209E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1462336044E-16     0.1550963649E-24     0.0000000000E+00     0.0000000000E+00    -0.1550963649E-24     0.1462336044E-16
   1.000     0.1462181692E-16    -0.2293771839E-20     0.0000000000E+00     0.0000000000E+00    -0.2293771839E-20     0.1462181692E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1462181692E-16     0.6203854594E-24     0.0000000000E+00     0.0000000000E+00    -0.6203854594E-24     0.1462181692E-16
   1.500     0.1461924935E-16    -0.5164915745E-20     0.0000000000E+00     0.0000000000E+00    -0.5164915745E-20     0.1461924935E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1461924769E-16     0.1421716678E-23     0.0000000000E+00     0.0000000000E+00    -0.1421716678E-23     0.1461924769E-16
   2.000     0.1461564946E-16    -0.9180050438E-20     0.0000000000E+00     0.0000000000E+00    -0.9180050438E-20     0.1461564946E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1461564615E-16     0.2520315929E-23     0.0000000000E+00     0.0000000000E+00    -0.2520315929E-23     0.1461564615E-16
   2.500     0.1461102717E-16    -0.1433917592E-19     0.0000000000E+00     0.0000000000E+00    -0.1433917592E-19     0.1461102717E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1461101890E-16     0.3929107910E-23     0.0000000000E+00     0.0000000000E+00    -0.3929107910E-23     0.1461101890E-16
   3.000     0.1460537257E-16    -0.2064063783E-19     0.0000000000E+00     0.0000000000E+00    -0.2064063783E-19     0.1460537257E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1460535933E-16     0.5635167923E-23     0.0000000000E+00     0.0000000000E+00    -0.5635167923E-23     0.1460535933E-16
   3.500     0.1459870218E-16    -0.2808691770E-19     0.0000000000E+00     0.0000000000E+00    -0.2808691770E-19     0.1459870218E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1459867406E-16     0.7703119454E-23     0.0000000000E+00     0.0000000000E+00    -0.7703119454E-23     0.1459867406E-16
   4.000     0.1459100940E-16    -0.3666974374E-19     0.0000000000E+00     0.0000000000E+00    -0.3666974374E-19     0.1459100940E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1459096143E-16     0.1002956493E-22     0.0000000000E+00     0.0000000000E+00    -0.1002956493E-22     0.1459096143E-16
   4.500     0.1458229423E-16    -0.4639242466E-19     0.0000000000E+00     0.0000000000E+00    -0.4639242466E-19     0.1458229423E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1458221978E-16     0.1266620313E-22     0.0000000000E+00     0.0000000000E+00    -0.1266620313E-22     0.1458221978E-16
   5.000     0.1457256658E-16    -0.5724586147E-19     0.0000000000E+00     0.0000000000E+00    -0.5724586147E-19     0.1457256658E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1457245409E-16     0.1558718467E-22     0.0000000000E+00     0.0000000000E+00    -0.1558718467E-22     0.1457245409E-16
   5.500     0.1456182316E-16    -0.6923419009E-19     0.0000000000E+00     0.0000000000E+00    -0.6923419009E-19     0.1456182316E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1456165772E-16     0.1885713303E-22     0.0000000000E+00     0.0000000000E+00    -0.1885713303E-22     0.1456165772E-16
   6.000     0.1455007058E-16    -0.8234665716E-19     0.0000000000E+00     0.0000000000E+00    -0.8234665716E-19     0.1455007058E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1454983897E-16     0.2241142472E-22     0.0000000000E+00     0.0000000000E+00    -0.2241142472E-22     0.1454983897E-16
   6.500     0.1453730884E-16    -0.9658574422E-19     0.0000000000E+00     0.0000000000E+00    -0.9658574422E-19     0.1453730884E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1453699120E-16     0.2622421036E-22     0.0000000000E+00     0.0000000000E+00    -0.2622421036E-22     0.1453699120E-16
   7.000     0.1452354786E-16    -0.1119415251E-18     0.0000000000E+00     0.0000000000E+00    -0.1119415251E-18     0.1452354786E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1452311607E-16     0.3033426403E-22     0.0000000000E+00     0.0000000000E+00    -0.3033426403E-22     0.1452311607E-16
   7.500     0.1450878103E-16    -0.1284181357E-18     0.0000000000E+00     0.0000000000E+00    -0.1284181357E-18     0.1450878103E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1450821359E-16     0.3478035982E-22     0.0000000000E+00     0.0000000000E+00    -0.3478035982E-22     0.1450821359E-16
