 0.1324014E-05   single scattering albedo
 0.6894305E-10   scattering cross section
 0.5207123E-04   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2903100606E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2903100606E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2903100871E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2903100871E-15
   0.500     0.2903009286E-15    -0.1180552170E-19     0.0000000000E+00     0.0000000000E+00    -0.1180552170E-19     0.2903009286E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2903009286E-15     0.7237830360E-23     0.0000000000E+00     0.0000000000E+00    -0.7237830360E-23     0.2903009286E-15
   1.000     0.2902736912E-15    -0.4732796593E-19     0.0000000000E+00     0.0000000000E+00    -0.4732796593E-19     0.2902736912E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2902736912E-15     0.2998529721E-22     0.0000000000E+00     0.0000000000E+00    -0.2998529721E-22     0.2902736912E-15
   1.500     0.2902282161E-15    -0.1064879233E-18     0.0000000000E+00     0.0000000000E+00    -0.1064879233E-18     0.2902282161E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2902282161E-15     0.6741521992E-22     0.0000000000E+00     0.0000000000E+00    -0.6741521992E-22     0.2902282161E-15
   2.000     0.2901645298E-15    -0.1892986288E-18     0.0000000000E+00     0.0000000000E+00    -0.1892986288E-18     0.2901645298E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2901644769E-15     0.1199411888E-21     0.0000000000E+00     0.0000000000E+00    -0.1199411888E-21     0.2901644769E-15
   2.500     0.2900827911E-15    -0.2957071428E-18     0.0000000000E+00     0.0000000000E+00    -0.2957071428E-18     0.2900827911E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2900826058E-15     0.1871496136E-21     0.0000000000E+00     0.0000000000E+00    -0.1871496136E-21     0.2900826058E-15
   3.000     0.2899827353E-15    -0.4258193445E-18     0.0000000000E+00     0.0000000000E+00    -0.4258193445E-18     0.2899827353E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2899824706E-15     0.2698676748E-21     0.0000000000E+00     0.0000000000E+00    -0.2698676748E-21     0.2899824706E-15
   3.500     0.2898647860E-15    -0.5793573010E-18     0.0000000000E+00     0.0000000000E+00    -0.5793573010E-18     0.2898647860E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2898642301E-15     0.3668546017E-21     0.0000000000E+00     0.0000000000E+00    -0.3668546017E-21     0.2898642301E-15
   4.000     0.2897286784E-15    -0.7564798312E-18     0.0000000000E+00     0.0000000000E+00    -0.7564798312E-18     0.2897286784E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2897276990E-15     0.4789375747E-21     0.0000000000E+00     0.0000000000E+00    -0.4789375747E-21     0.2897276990E-15
   4.500     0.2895745713E-15    -0.9570545862E-18     0.0000000000E+00     0.0000000000E+00    -0.9570545862E-18     0.2895745713E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2895729567E-15     0.6048758229E-21     0.0000000000E+00     0.0000000000E+00    -0.6048758229E-21     0.2895729567E-15
   5.000     0.2894023590E-15    -0.1181081566E-17     0.0000000000E+00     0.0000000000E+00    -0.1181081566E-17     0.2894023590E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2893999502E-15     0.7459101174E-21     0.0000000000E+00     0.0000000000E+00    -0.7459101174E-21     0.2893999502E-15
   5.500     0.2892123589E-15    -0.1428441656E-17     0.0000000000E+00     0.0000000000E+00    -0.1428441656E-17     0.2892123589E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2892088119E-15     0.9014200725E-21     0.0000000000E+00     0.0000000000E+00    -0.9014200725E-21     0.2892088119E-15
   6.000     0.2890044123E-15    -0.1699068683E-17     0.0000000000E+00     0.0000000000E+00    -0.1699068683E-17     0.2890044123E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2889993830E-15     0.1070785303E-20     0.0000000000E+00     0.0000000000E+00    -0.1070785303E-20     0.2889993830E-15
   6.500     0.2887785721E-15    -0.1993002350E-17     0.0000000000E+00     0.0000000000E+00    -0.1993002350E-17     0.2887785721E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2887716900E-15     0.1254832989E-20     0.0000000000E+00     0.0000000000E+00    -0.1254832989E-20     0.2887716900E-15
   7.000     0.2885349972E-15    -0.2310004431E-17     0.0000000000E+00     0.0000000000E+00    -0.2310004431E-17     0.2885349972E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2885257328E-15     0.1451701975E-20     0.0000000000E+00     0.0000000000E+00    -0.1451701975E-20     0.2885257328E-15
   7.500     0.2882738199E-15    -0.2650074924E-17     0.0000000000E+00     0.0000000000E+00    -0.2650074924E-17     0.2882738199E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2882616173E-15     0.1662839826E-20     0.0000000000E+00     0.0000000000E+00    -0.1662839826E-20     0.2882616173E-15
   8.000     0.2879949608E-15    -0.3013174126E-17     0.0000000000E+00     0.0000000000E+00    -0.3013174126E-17     0.2879949608E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2879791583E-15     0.1888246543E-20     0.0000000000E+00     0.0000000000E+00    -0.1888246543E-20     0.2879791583E-15
   8.500     0.2876984728E-15    -0.3399063808E-17     0.0000000000E+00     0.0000000000E+00    -0.3399063808E-17     0.2876984728E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2876784087E-15     0.2126060969E-20     0.0000000000E+00     0.0000000000E+00    -0.2126060969E-20     0.2876784087E-15
   9.000     0.2873845941E-15    -0.3807810145E-17     0.0000000000E+00     0.0000000000E+00    -0.3807810145E-17     0.2873845941E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2873593949E-15     0.2377937466E-20     0.0000000000E+00     0.0000000000E+00    -0.2377937466E-20     0.2873593949E-15
   9.500     0.2870533778E-15    -0.4239148438E-17     0.0000000000E+00     0.0000000000E+00    -0.4239148438E-17     0.2870533778E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2870220640E-15     0.2641808081E-20     0.0000000000E+00     0.0000000000E+00    -0.2641808081E-20     0.2870220640E-15
  10.000     0.2867047708E-15    -0.4693078688E-17     0.0000000000E+00     0.0000000000E+00    -0.4693078688E-17     0.2867047708E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2866663631E-15     0.2919120382E-20     0.0000000000E+00     0.0000000000E+00    -0.2919120382E-20     0.2866663631E-15
  10.500     0.2863390643E-15    -0.5169468547E-17     0.0000000000E+00     0.0000000000E+00    -0.5169468547E-17     0.2863390643E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2862923981E-15     0.3208426801E-20     0.0000000000E+00     0.0000000000E+00    -0.3208426801E-20     0.2862923981E-15
  11.000     0.2859563113E-15    -0.5668093020E-17     0.0000000000E+00     0.0000000000E+00    -0.5668093020E-17     0.2859563113E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2859000895E-15     0.3510140929E-20     0.0000000000E+00     0.0000000000E+00    -0.3510140929E-20     0.2859000895E-15
  11.500     0.2855565117E-15    -0.6188938873E-17     0.0000000000E+00     0.0000000000E+00    -0.6188938873E-17     0.2855565117E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2854894373E-15     0.3823642382E-20     0.0000000000E+00     0.0000000000E+00    -0.3823642382E-20     0.2854894373E-15
  12.000     0.2851399039E-15    -0.6731820818E-17     0.0000000000E+00     0.0000000000E+00    -0.6731820818E-17     0.2851399039E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2850604151E-15     0.4148931157E-20     0.0000000000E+00     0.0000000000E+00    -0.4148931157E-20     0.2850604151E-15
  12.500     0.2847064877E-15    -0.7296606505E-17     0.0000000000E+00     0.0000000000E+00    -0.7296606505E-17     0.2847064877E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2846129700E-15     0.4485593667E-20     0.0000000000E+00     0.0000000000E+00    -0.4485593667E-20     0.2846129700E-15
  13.000     0.2842564750E-15    -0.7883097412E-17     0.0000000000E+00     0.0000000000E+00    -0.7883097412E-17     0.2842564750E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2841471548E-15     0.4833009524E-20     0.0000000000E+00     0.0000000000E+00    -0.4833009524E-20     0.2841471548E-15
  13.500     0.2837900245E-15    -0.8491187659E-17     0.0000000000E+00     0.0000000000E+00    -0.8491187659E-17     0.2837900245E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2836629696E-15     0.5191385524E-20     0.0000000000E+00     0.0000000000E+00    -0.5191385524E-20     0.2836629696E-15
  14.000     0.2833071628E-15    -0.9120625783E-17     0.0000000000E+00     0.0000000000E+00    -0.9120625783E-17     0.2833071628E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2831603349E-15     0.5560101282E-20     0.0000000000E+00     0.0000000000E+00    -0.5560101282E-20     0.2831603349E-15
  14.500     0.2828080486E-15    -0.9771398549E-17     0.0000000000E+00     0.0000000000E+00    -0.9771398549E-17     0.2828080486E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2826392244E-15     0.5939156798E-20     0.0000000000E+00     0.0000000000E+00    -0.5939156798E-20     0.2826392244E-15
  15.000     0.2822928938E-15    -0.1044324126E-16     0.0000000000E+00     0.0000000000E+00    -0.1044324126E-16     0.2822928938E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2820996909E-15     0.6328138481E-20     0.0000000000E+00     0.0000000000E+00    -0.6328138481E-20     0.2820996909E-15
  15.500     0.2817618571E-15    -0.1113600833E-16     0.0000000000E+00     0.0000000000E+00    -0.1113600833E-16     0.2817618571E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2815416814E-15     0.6726425946E-20     0.0000000000E+00     0.0000000000E+00    -0.6726425946E-20     0.2815416814E-15
  16.000     0.2812149385E-15    -0.1184946154E-16     0.0000000000E+00     0.0000000000E+00    -0.1184946154E-16     0.2812149385E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2809651961E-15     0.7133605603E-20     0.0000000000E+00     0.0000000000E+00    -0.7133605603E-20     0.2809651961E-15
  16.500     0.2806524292E-15    -0.1258344206E-16     0.0000000000E+00     0.0000000000E+00    -0.1258344206E-16     0.2806524292E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2803701819E-15     0.7549884246E-20     0.0000000000E+00     0.0000000000E+00    -0.7549884246E-20     0.2803701819E-15
  17.000     0.2800744616E-15    -0.1333773813E-16     0.0000000000E+00     0.0000000000E+00    -0.1333773813E-16     0.2800744616E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2797566919E-15     0.7973814310E-20     0.0000000000E+00     0.0000000000E+00    -0.7973814310E-20     0.2797566919E-15
  17.500     0.2794811679E-15    -0.1411221741E-16     0.0000000000E+00     0.0000000000E+00    -0.1411221741E-16     0.2794811679E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2791246465E-15     0.8406429770E-20     0.0000000000E+00     0.0000000000E+00    -0.8406429770E-20     0.2791246465E-15
  18.000     0.2788726806E-15    -0.1490652256E-16     0.0000000000E+00     0.0000000000E+00    -0.1490652256E-16     0.2788726806E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2784740458E-15     0.8845869471E-20     0.0000000000E+00     0.0000000000E+00    -0.8845869471E-20     0.2784740458E-15
  18.500     0.2782492909E-15    -0.1572061386E-16     0.0000000000E+00     0.0000000000E+00    -0.1572061386E-16     0.2782492909E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2778048633E-15     0.9292340206E-20     0.0000000000E+00     0.0000000000E+00    -0.9292340206E-20     0.2778048633E-15
  19.000     0.2776111045E-15    -0.1655420016E-16     0.0000000000E+00     0.0000000000E+00    -0.1655420016E-16     0.2776111045E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2771170725E-15     0.9746255567E-20     0.0000000000E+00     0.0000000000E+00    -0.9746255567E-20     0.2771170725E-15
  19.500     0.2769582274E-15    -0.1740706970E-16     0.0000000000E+00     0.0000000000E+00    -0.1740706970E-16     0.2769582274E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2764107000E-15     0.1020637478E-19     0.0000000000E+00     0.0000000000E+00    -0.1020637478E-19     0.2764107000E-15
  20.000     0.2762910566E-15    -0.1827891806E-16     0.0000000000E+00     0.0000000000E+00    -0.1827891806E-16     0.2762910566E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2756857456E-15     0.1067207747E-19     0.0000000000E+00     0.0000000000E+00    -0.1067207747E-19     0.2756857456E-15
  20.500     0.2756096450E-15    -0.1916962615E-16     0.0000000000E+00     0.0000000000E+00    -0.1916962615E-16     0.2756096450E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2749421566E-15     0.1114357042E-19     0.0000000000E+00     0.0000000000E+00    -0.1114357042E-19     0.2749421566E-15
  21.000     0.2749140722E-15    -0.2007887631E-16     0.0000000000E+00     0.0000000000E+00    -0.2007887631E-16     0.2749140722E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2741798269E-15     0.1162002645E-19     0.0000000000E+00     0.0000000000E+00    -0.1162002645E-19     0.2741798269E-15
  21.500     0.2742046821E-15    -0.2100641709E-16     0.0000000000E+00     0.0000000000E+00    -0.2100641709E-16     0.2742046821E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2733988890E-15     0.1210103198E-19     0.0000000000E+00     0.0000000000E+00    -0.1210103198E-19     0.2733988890E-15
  22.000     0.2734817394E-15    -0.2195207644E-16     0.0000000000E+00     0.0000000000E+00    -0.2195207644E-16     0.2734817394E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2725992899E-15     0.1258617341E-19     0.0000000000E+00     0.0000000000E+00    -0.1258617341E-19     0.2725992899E-15
  22.500     0.2727453237E-15    -0.2291557642E-16     0.0000000000E+00     0.0000000000E+00    -0.2291557642E-16     0.2727453237E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2717809502E-15     0.1307524394E-19     0.0000000000E+00     0.0000000000E+00    -0.1307524394E-19     0.2717809502E-15
  23.000     0.2719956731E-15    -0.2389662586E-16     0.0000000000E+00     0.0000000000E+00    -0.2389662586E-16     0.2719956731E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2709439228E-15     0.1356741641E-19     0.0000000000E+00     0.0000000000E+00    -0.1356741641E-19     0.2709439228E-15
  23.500     0.2712330523E-15    -0.2489493359E-16     0.0000000000E+00     0.0000000000E+00    -0.2489493359E-16     0.2712330523E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2700881284E-15     0.1406227721E-19     0.0000000000E+00     0.0000000000E+00    -0.1406227721E-19     0.2700881284E-15
  24.000     0.2704575936E-15    -0.2591028787E-16     0.0000000000E+00     0.0000000000E+00    -0.2591028787E-16     0.2704575936E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2692135934E-15     0.1455941276E-19     0.0000000000E+00     0.0000000000E+00    -0.1455941276E-19     0.2692135934E-15
  24.500     0.2696695618E-15    -0.2694238428E-16     0.0000000000E+00     0.0000000000E+00    -0.2694238428E-16     0.2696695618E-15     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2683203442E-15     0.1505902985E-19     0.0000000000E+00     0.0000000000E+00    -0.1505902985E-19     0.2683203442E-15
