 0.7888660E-01   single scattering albedo
 0.2918086E+00   scattering cross section
 0.3699089E+01   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1390092393E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1390092393E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1390092393E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1390092393E-05
   0.500     0.1390038506E-05    -0.5269384928E-10     0.0000000000E+00     0.0000000000E+00    -0.5269384928E-10     0.1390038506E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1390038619E-05     0.5329070518E-14     0.0000000000E+00     0.0000000000E+00    -0.5329070518E-14     0.1390038619E-05
   1.000     0.1389878776E-05    -0.2105480235E-09     0.0000000000E+00     0.0000000000E+00    -0.2105480235E-09     0.1389878776E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1389878776E-05     0.2042810365E-13     0.0000000000E+00     0.0000000000E+00    -0.2042810365E-13     0.1389878776E-05
   1.500     0.1389612066E-05    -0.4737330528E-09     0.0000000000E+00     0.0000000000E+00    -0.4737330528E-09     0.1389612066E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1389611839E-05     0.4440892099E-13     0.0000000000E+00     0.0000000000E+00    -0.4440892099E-13     0.1389611839E-05
   2.000     0.1389239060E-05    -0.8420784070E-09     0.0000000000E+00     0.0000000000E+00    -0.8420784070E-09     0.1389239060E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1389238719E-05     0.7904787935E-13     0.0000000000E+00     0.0000000000E+00    -0.7904787935E-13     0.1389238719E-05
   2.500     0.1388759415E-05    -0.1315697773E-08     0.0000000000E+00     0.0000000000E+00    -0.1315697773E-08     0.1388759415E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1388758733E-05     0.1261213356E-12     0.0000000000E+00     0.0000000000E+00    -0.1261213356E-12     0.1388758733E-05
   3.000     0.1388173359E-05    -0.1894193247E-08     0.0000000000E+00     0.0000000000E+00    -0.1894193247E-08     0.1388173359E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1388172223E-05     0.1820765760E-12     0.0000000000E+00     0.0000000000E+00    -0.1820765760E-12     0.1388172223E-05
   3.500     0.1387481689E-05    -0.2577451141E-08     0.0000000000E+00     0.0000000000E+00    -0.2577451141E-08     0.1387481689E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1387479301E-05     0.2486899575E-12     0.0000000000E+00     0.0000000000E+00    -0.2486899575E-12     0.1387479301E-05
   4.000     0.1386683834E-05    -0.3364846179E-08     0.0000000000E+00     0.0000000000E+00    -0.3364846179E-08     0.1386683834E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1386679742E-05     0.3232969448E-12     0.0000000000E+00     0.0000000000E+00    -0.3232969448E-12     0.1386679742E-05
   4.500     0.1385780251E-05    -0.4256833108E-08     0.0000000000E+00     0.0000000000E+00    -0.4256833108E-08     0.1385780251E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1385773885E-05     0.4067857162E-12     0.0000000000E+00     0.0000000000E+00    -0.4067857162E-12     0.1385773885E-05
   5.000     0.1384771394E-05    -0.5252843494E-08     0.0000000000E+00     0.0000000000E+00    -0.5252843494E-08     0.1384771394E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1384761390E-05     0.5035971640E-12     0.0000000000E+00     0.0000000000E+00    -0.5035971640E-12     0.1384761390E-05
   5.500     0.1383657718E-05    -0.6352536275E-08     0.0000000000E+00     0.0000000000E+00    -0.6352536275E-08     0.1383657718E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1383643053E-05     0.6092903959E-12     0.0000000000E+00     0.0000000000E+00    -0.6092903959E-12     0.1383643053E-05
   6.000     0.1382439223E-05    -0.7555797765E-08     0.0000000000E+00     0.0000000000E+00    -0.7555797765E-08     0.1382439223E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1382418532E-05     0.7283063042E-12     0.0000000000E+00     0.0000000000E+00    -0.7283063042E-12     0.1382418532E-05
   6.500     0.1381116135E-05    -0.8861718470E-08     0.0000000000E+00     0.0000000000E+00    -0.8861718470E-08     0.1381116135E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1381087714E-05     0.8517631045E-12     0.0000000000E+00     0.0000000000E+00    -0.8517631045E-12     0.1381087714E-05
   7.000     0.1379689138E-05    -0.1027029839E-07     0.0000000000E+00     0.0000000000E+00    -0.1027029839E-07     0.1379689138E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1379650939E-05     0.9841016890E-12     0.0000000000E+00     0.0000000000E+00    -0.9841016890E-12     0.1379650939E-05
   7.500     0.1378158913E-05    -0.1178119646E-07     0.0000000000E+00     0.0000000000E+00    -0.1178119646E-07     0.1378158913E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1378108436E-05     0.1131539307E-11     0.0000000000E+00     0.0000000000E+00    -0.1131539307E-11     0.1378108436E-05
   8.000     0.1376525461E-05    -0.1339361688E-07     0.0000000000E+00     0.0000000000E+00    -0.1339361688E-07     0.1376525461E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1376460318E-05     0.1284305995E-11     0.0000000000E+00     0.0000000000E+00    -0.1284305995E-11     0.1376460318E-05
   8.500     0.1374789917E-05    -0.1510733227E-07     0.0000000000E+00     0.0000000000E+00    -0.1510733227E-07     0.1374789917E-05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1374706812E-05     0.1448619003E-11     0.0000000000E+00     0.0000000000E+00    -0.1448619003E-11     0.1374706812E-05
