 0.1069968E-01   single scattering albedo
 0.4530443E-02   scattering cross section
 0.4234187E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2140845368E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2140845368E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2140845012E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2140845012E-07
   0.500     0.2140763655E-07    -0.8162359677E-12     0.0000000000E+00     0.0000000000E+00    -0.8162359677E-12     0.2140763655E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2140763478E-07     0.4163336342E-16     0.0000000000E+00     0.0000000000E+00    -0.4163336342E-16     0.2140763478E-07
   1.000     0.2140518696E-07    -0.3257838443E-11     0.0000000000E+00     0.0000000000E+00    -0.3257838443E-11     0.2140518696E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2140518696E-07     0.5551115123E-16     0.0000000000E+00     0.0000000000E+00    -0.5551115123E-16     0.2140518696E-07
   1.500     0.2140110311E-07    -0.7324807427E-11     0.0000000000E+00     0.0000000000E+00    -0.7324807427E-11     0.2140110311E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2140110134E-07     0.1387778781E-15     0.0000000000E+00     0.0000000000E+00    -0.1387778781E-15     0.2140110134E-07
   2.000     0.2139539035E-07    -0.1302069563E-10     0.0000000000E+00     0.0000000000E+00    -0.1302069563E-10     0.2139539035E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2139538680E-07     0.2914335440E-15     0.0000000000E+00     0.0000000000E+00    -0.2914335440E-15     0.2139538680E-07
   2.500     0.2138804867E-07    -0.2034106217E-10     0.0000000000E+00     0.0000000000E+00    -0.2034106217E-10     0.2138804867E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2138803801E-07     0.4718447855E-15     0.0000000000E+00     0.0000000000E+00    -0.4718447855E-15     0.2138803801E-07
   3.000     0.2137907629E-07    -0.2928413068E-10     0.0000000000E+00     0.0000000000E+00    -0.2928413068E-10     0.2137907629E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2137905497E-07     0.7355227538E-15     0.0000000000E+00     0.0000000000E+00    -0.7355227538E-15     0.2137905497E-07
   3.500     0.2136848209E-07    -0.3984279573E-10     0.0000000000E+00     0.0000000000E+00    -0.3984279573E-10     0.2136848209E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2136844302E-07     0.9575673587E-15     0.0000000000E+00     0.0000000000E+00    -0.9575673587E-15     0.2136844302E-07
   4.000     0.2135626787E-07    -0.5201439279E-10     0.0000000000E+00     0.0000000000E+00    -0.5201439279E-10     0.2135626787E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2135620392E-07     0.1221245327E-14     0.0000000000E+00     0.0000000000E+00    -0.1221245327E-14     0.2135620392E-07
   4.500     0.2134243537E-07    -0.6580869183E-10     0.0000000000E+00     0.0000000000E+00    -0.6580869183E-10     0.2134243537E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2134233235E-07     0.1623701174E-14     0.0000000000E+00     0.0000000000E+00    -0.1623701174E-14     0.2134233235E-07
