 0.6201022E+00   single scattering albedo
 0.6813101E+08   scattering cross section
 0.1098706E+09   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1198334688E+06     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1198334688E+06     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1198334688E+06     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1198334688E+06
   0.500     0.1182244062E+06     0.3199218750E+01     0.0000000000E+00     0.0000000000E+00     0.3199218750E+01     0.1182244062E+06     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1182243516E+06     0.1069257812E+03     0.0000000000E+00     0.0000000000E+00    -0.1069257812E+03     0.1182243516E+06
   1.000     0.1135033125E+06     0.1215234375E+02     0.0000000000E+00     0.0000000000E+00     0.1215234375E+02     0.1135033125E+06     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1135025703E+06     0.4135947266E+03     0.0000000000E+00     0.0000000000E+00    -0.4135947266E+03     0.1135025703E+06
   1.500     0.1059841641E+06     0.2450000000E+02     0.0000000000E+00     0.0000000000E+00     0.2450000000E+02     0.1059841641E+06     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1059805156E+06     0.8793837891E+03     0.0000000000E+00     0.0000000000E+00    -0.8793837891E+03     0.1059805156E+06
   2.000     0.9616014062E+05     0.3717187500E+02     0.0000000000E+00     0.0000000000E+00     0.3717187500E+02     0.9616014062E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9614931250E+05     0.1442628906E+04     0.0000000000E+00     0.0000000000E+00    -0.1442628906E+04     0.9614931250E+05
   2.500     0.8465489062E+05     0.4627343750E+02     0.0000000000E+00     0.0000000000E+00     0.4627343750E+02     0.8465489062E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8463053906E+05     0.2029711182E+04     0.0000000000E+00     0.0000000000E+00    -0.2029711182E+04     0.8463053906E+05
   3.000     0.7216484375E+05     0.4808203125E+02     0.0000000000E+00     0.0000000000E+00     0.4808203125E+02     0.7216484375E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7211925000E+05     0.2564687744E+04     0.0000000000E+00     0.0000000000E+00    -0.2564687744E+04     0.7211925000E+05
   3.500     0.5940570312E+05     0.3942578125E+02     0.0000000000E+00     0.0000000000E+00     0.3942578125E+02     0.5940570312E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5933092578E+05     0.2979506348E+04     0.0000000000E+00     0.0000000000E+00    -0.2979506348E+04     0.5933092578E+05
   4.000     0.4704321484E+05     0.1841796875E+02     0.0000000000E+00     0.0000000000E+00     0.1841796875E+02     0.4704321484E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4693267188E+05     0.3223034424E+04     0.0000000000E+00     0.0000000000E+00    -0.3223034424E+04     0.4693267188E+05
   4.500     0.3564830469E+05    -0.1538671875E+02     0.0000000000E+00     0.0000000000E+00    -0.1538671875E+02     0.3564830469E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3549826562E+05     0.3267177246E+04     0.0000000000E+00     0.0000000000E+00    -0.3267177246E+04     0.3549826562E+05
   5.000     0.2566129883E+05    -0.6069726562E+02     0.0000000000E+00     0.0000000000E+00    -0.6069726562E+02     0.2566129883E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2547212500E+05     0.3109572754E+04     0.0000000000E+00     0.0000000000E+00    -0.3109572754E+04     0.2547212500E+05
   5.500     0.1736004102E+05    -0.1146230469E+03     0.0000000000E+00     0.0000000000E+00    -0.1146230469E+03     0.1736004102E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1713678516E+05     0.2772817139E+04     0.0000000000E+00     0.0000000000E+00    -0.2772817139E+04     0.1713678516E+05
   6.000     0.1086285938E+05    -0.1730048828E+03     0.0000000000E+00     0.0000000000E+00    -0.1730048828E+03     0.1086285938E+05     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1061513379E+05     0.2300156006E+04     0.0000000000E+00     0.0000000000E+00    -0.2300156006E+04     0.1061513379E+05
   6.500     0.6135197754E+04    -0.2308725586E+03     0.0000000000E+00     0.0000000000E+00    -0.2308725586E+03     0.6135197754E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5876224121E+04     0.1748525269E+04     0.0000000000E+00     0.0000000000E+00    -0.1748525269E+04     0.5876224121E+04
   7.000     0.3015060059E+04    -0.2830659180E+03     0.0000000000E+00     0.0000000000E+00    -0.2830659180E+03     0.3015060059E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2760029297E+04     0.1180126953E+04     0.0000000000E+00     0.0000000000E+00    -0.1180126953E+04     0.2760029297E+04
   7.500     0.1247415527E+04    -0.3248381653E+03     0.0000000000E+00     0.0000000000E+00    -0.3248381653E+03     0.1247415527E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1011439941E+04     0.6538464355E+03     0.0000000000E+00     0.0000000000E+00    -0.6538464355E+03     0.1011439941E+04
   8.000     0.5225498047E+03    -0.3524652100E+03     0.0000000000E+00     0.0000000000E+00    -0.3524652100E+03     0.5225498047E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3185190430E+03     0.2176515503E+03     0.0000000000E+00     0.0000000000E+00    -0.2176515503E+03     0.3185190430E+03
   8.500     0.5153220215E+03    -0.3636582031E+03     0.0000000000E+00     0.0000000000E+00    -0.3636582031E+03     0.5153220215E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3520474854E+03    -0.9680947113E+02     0.0000000000E+00     0.0000000000E+00     0.9680947113E+02     0.3520474854E+03
