length scale factor
1.2465800E-01
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
2.5104325E+00 1.2453334E-01 1.4767846E+01 2.5104325E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.8268000E+00 1.0715000E-01 1.7197000E+00
theta     11          12          22          33          34          44
0.000000 4.3225000E+00 -1.0398000E-07 9.9992000E-01 9.9992000E-01 6.9025000E-09 9.9984000E-01
0.500000 4.3151000E+00 -3.9594000E-05 9.9992000E-01 9.9992000E-01 2.6279000E-06 9.9984000E-01
1.000000 4.2929000E+00 -1.5840000E-04 9.9992000E-01 9.9992000E-01 1.0507000E-05 9.9984000E-01
1.500000 4.2562000E+00 -3.5649000E-04 9.9992000E-01 9.9992000E-01 2.3625000E-05 9.9983000E-01
2.000000 4.2054000E+00 -6.3397000E-04 9.9992000E-01 9.9992000E-01 4.1958000E-05 9.9983000E-01
2.500000 4.1410000E+00 -9.9102000E-04 9.9991000E-01 9.9991000E-01 6.5473000E-05 9.9983000E-01
3.000000 4.0636000E+00 -1.4278000E-03 9.9991000E-01 9.9991000E-01 9.4127000E-05 9.9983000E-01
3.500000 3.9741000E+00 -1.9446000E-03 9.9991000E-01 9.9991000E-01 1.2786000E-04 9.9982000E-01
4.000000 3.8734000E+00 -2.5418000E-03 9.9991000E-01 9.9991000E-01 1.6661000E-04 9.9982000E-01
4.500000 3.7625000E+00 -3.2195000E-03 9.9991000E-01 9.9990000E-01 2.1027000E-04 9.9981000E-01
5.000000 3.6424000E+00 -3.9783000E-03 9.9990000E-01 9.9990000E-01 2.5874000E-04 9.9980000E-01
5.500000 3.5144000E+00 -4.8185000E-03 9.9990000E-01 9.9989000E-01 3.1189000E-04 9.9979000E-01
6.000000 3.3796000E+00 -5.7405000E-03 9.9990000E-01 9.9988000E-01 3.6957000E-04 9.9978000E-01
6.500000 3.2393000E+00 -6.7447000E-03 9.9989000E-01 9.9987000E-01 4.3157000E-04 9.9977000E-01
7.000000 3.0947000E+00 -7.8317000E-03 9.9989000E-01 9.9986000E-01 4.9767000E-04 9.9975000E-01
7.500000 2.9471000E+00 -9.0020000E-03 9.9988000E-01 9.9984000E-01 5.6762000E-04 9.9973000E-01
8.000000 2.7976000E+00 -1.0256000E-02 9.9988000E-01 9.9983000E-01 6.4110000E-04 9.9971000E-01
8.500000 2.6474000E+00 -1.1594000E-02 9.9987000E-01 9.9981000E-01 7.1775000E-04 9.9968000E-01
9.000000 2.4976000E+00 -1.3016000E-02 9.9987000E-01 9.9978000E-01 7.9715000E-04 9.9965000E-01
9.500000 2.3494000E+00 -1.4523000E-02 9.9986000E-01 9.9975000E-01 8.7882000E-04 9.9962000E-01
10.000000 2.2036000E+00 -1.6115000E-02 9.9985000E-01 9.9972000E-01 9.6222000E-04 9.9958000E-01
10.500000 2.0612000E+00 -1.7792000E-02 9.9984000E-01 9.9968000E-01 1.0467000E-03 9.9954000E-01
11.000000 1.9229000E+00 -1.9554000E-02 9.9984000E-01 9.9964000E-01 1.1317000E-03 9.9949000E-01
11.500000 1.7894000E+00 -2.1400000E-02 9.9983000E-01 9.9959000E-01 1.2163000E-03 9.9943000E-01
12.000000 1.6613000E+00 -2.3329000E-02 9.9982000E-01 9.9954000E-01 1.2997000E-03 9.9937000E-01
12.500000 1.5391000E+00 -2.5342000E-02 9.9980000E-01 9.9948000E-01 1.3811000E-03 9.9930000E-01
13.000000 1.4231000E+00 -2.7435000E-02 9.9979000E-01 9.9941000E-01 1.4595000E-03 9.9922000E-01
13.500000 1.3137000E+00 -2.9608000E-02 9.9978000E-01 9.9933000E-01 1.5340000E-03 9.9913000E-01
14.000000 1.2110000E+00 -3.1858000E-02 9.9976000E-01 9.9924000E-01 1.6036000E-03 9.9903000E-01
14.500000 1.1150000E+00 -3.4181000E-02 9.9975000E-01 9.9915000E-01 1.6675000E-03 9.9892000E-01
15.000000 1.0259000E+00 -3.6575000E-02 9.9973000E-01 9.9905000E-01 1.7247000E-03 9.9880000E-01
15.500000 9.4340000E-01 -3.9034000E-02 9.9971000E-01 9.9893000E-01 1.7748000E-03 9.9867000E-01
16.000000 8.6747000E-01 -4.1554000E-02 9.9969000E-01 9.9881000E-01 1.8172000E-03 9.9853000E-01
16.500000 7.9787000E-01 -4.4130000E-02 9.9966000E-01 9.9867000E-01 1.8518000E-03 9.9838000E-01
17.000000 7.3434000E-01 -4.6757000E-02 9.9964000E-01 9.9853000E-01 1.8790000E-03 9.9822000E-01
17.500000 6.7657000E-01 -4.9428000E-02 9.9961000E-01 9.9837000E-01 1.8992000E-03 9.9804000E-01
18.000000 6.2422000E-01 -5.2139000E-02 9.9959000E-01 9.9820000E-01 1.9137000E-03 9.9785000E-01
18.500000 5.7693000E-01 -5.4884000E-02 9.9956000E-01 9.9803000E-01 1.9240000E-03 9.9765000E-01
19.000000 5.3433000E-01 -5.7660000E-02 9.9952000E-01 9.9784000E-01 1.9322000E-03 9.9744000E-01
19.500000 4.9602000E-01 -6.0464000E-02 9.9949000E-01 9.9764000E-01 1.9405000E-03 9.9721000E-01
20.000000 4.6164000E-01 -6.3295000E-02 9.9946000E-01 9.9743000E-01 1.9517000E-03 9.9698000E-01
20.500000 4.3080000E-01 -6.6153000E-02 9.9942000E-01 9.9720000E-01 1.9684000E-03 9.9673000E-01
21.000000 4.0313000E-01 -6.9042000E-02 9.9938000E-01 9.9697000E-01 1.9934000E-03 9.9646000E-01
21.500000 3.7829000E-01 -7.1964000E-02 9.9934000E-01 9.9672000E-01 2.0290000E-03 9.9619000E-01
22.000000 3.5594000E-01 -7.4927000E-02 9.9930000E-01 9.9647000E-01 2.0771000E-03 9.9590000E-01
22.500000 3.3579000E-01 -7.7937000E-02 9.9925000E-01 9.9619000E-01 2.1393000E-03 9.9559000E-01
23.000000 3.1756000E-01 -8.1004000E-02 9.9920000E-01 9.9591000E-01 2.2161000E-03 9.9527000E-01
23.500000 3.0098000E-01 -8.4135000E-02 9.9916000E-01 9.9560000E-01 2.3073000E-03 9.9493000E-01
24.000000 2.8583000E-01 -8.7342000E-02 9.9911000E-01 9.9528000E-01 2.4120000E-03 9.9457000E-01
24.500000 2.7192000E-01 -9.0634000E-02 9.9905000E-01 9.9494000E-01 2.5282000E-03 9.9419000E-01
25.000000 2.5906000E-01 -9.4019000E-02 9.9900000E-01 9.9458000E-01 2.6534000E-03 9.9378000E-01
25.500000 2.4711000E-01 -9.7509000E-02 9.9894000E-01 9.9419000E-01 2.7840000E-03 9.9335000E-01
26.000000 2.3593000E-01 -1.0111000E-01 9.9888000E-01 9.9378000E-01 2.9161000E-03 9.9289000E-01
26.500000 2.2544000E-01 -1.0483000E-01 9.9882000E-01 9.9333000E-01 3.0447000E-03 9.9240000E-01
27.000000 2.1553000E-01 -1.0868000E-01 9.9875000E-01 9.9286000E-01 3.1647000E-03 9.9188000E-01
27.500000 2.0614000E-01 -1.1267000E-01 9.9868000E-01 9.9235000E-01 3.2705000E-03 9.9132000E-01
28.000000 1.9721000E-01 -1.1680000E-01 9.9861000E-01 9.9180000E-01 3.3559000E-03 9.9071000E-01
28.500000 1.8871000E-01 -1.2107000E-01 9.9854000E-01 9.9121000E-01 3.4146000E-03 9.9007000E-01
