 0.8253361E+00   single scattering albedo
 0.8184341E+06   scattering cross section
 0.9916374E+06   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.9887265205E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9887265205E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9887266159E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.9887266159E+01
   0.500     0.9886165619E+01     0.2341270447E-03     0.0000000000E+00     0.0000000000E+00     0.2341270447E-03     0.9886165619E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9886164665E+01     0.4887580872E-04     0.0000000000E+00     0.0000000000E+00    -0.4887580872E-04     0.9886164665E+01
   1.000     0.9882853508E+01     0.9384155273E-03     0.0000000000E+00     0.0000000000E+00     0.9384155273E-03     0.9882853508E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9882853508E+01     0.1955032349E-03     0.0000000000E+00     0.0000000000E+00    -0.1955032349E-03     0.9882853508E+01
   1.500     0.9877342224E+01     0.2110004425E-02     0.0000000000E+00     0.0000000000E+00     0.2110004425E-02     0.9877342224E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9877342224E+01     0.4396438599E-03     0.0000000000E+00     0.0000000000E+00    -0.4396438599E-03     0.9877342224E+01
   2.000     0.9869632721E+01     0.3748416901E-02     0.0000000000E+00     0.0000000000E+00     0.3748416901E-02     0.9869632721E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9869631767E+01     0.7796287537E-03     0.0000000000E+00     0.0000000000E+00    -0.7796287537E-03     0.9869631767E+01
   2.500     0.9859725952E+01     0.5854606628E-02     0.0000000000E+00     0.0000000000E+00     0.5854606628E-02     0.9859725952E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9859724045E+01     0.1215934753E-02     0.0000000000E+00     0.0000000000E+00    -0.1215934753E-02     0.9859724045E+01
   3.000     0.9847631454E+01     0.8421421051E-02     0.0000000000E+00     0.0000000000E+00     0.8421421051E-02     0.9847631454E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9847626686E+01     0.1746177673E-02     0.0000000000E+00     0.0000000000E+00    -0.1746177673E-02     0.9847626686E+01
   3.500     0.9833361626E+01     0.1144981384E-01     0.0000000000E+00     0.0000000000E+00     0.1144981384E-01     0.9833361626E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9833353996E+01     0.2368569374E-02     0.0000000000E+00     0.0000000000E+00    -0.2368569374E-02     0.9833353996E+01
   4.000     0.9816923141E+01     0.1493215561E-01     0.0000000000E+00     0.0000000000E+00     0.1493215561E-01     0.9816923141E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9816911697E+01     0.3080844879E-02     0.0000000000E+00     0.0000000000E+00    -0.3080844879E-02     0.9816911697E+01
   4.500     0.9798328400E+01     0.1887083054E-01     0.0000000000E+00     0.0000000000E+00     0.1887083054E-01     0.9798328400E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9798309326E+01     0.3882646561E-02     0.0000000000E+00     0.0000000000E+00    -0.3882646561E-02     0.9798309326E+01
   5.000     0.9777589798E+01     0.2325916290E-01     0.0000000000E+00     0.0000000000E+00     0.2325916290E-01     0.9777589798E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9777561188E+01     0.4770398140E-02     0.0000000000E+00     0.0000000000E+00    -0.4770398140E-02     0.9777561188E+01
