 0.3471161E-02   single scattering albedo
 0.6840362E-03   scattering cross section
 0.1970627E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.3224655654E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3224655654E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3224655432E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3224655432E-08
   0.500     0.3224533529E-08    -0.1229016888E-12     0.0000000000E+00     0.0000000000E+00    -0.1229016888E-12     0.3224533529E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3224533307E-08     0.6938893904E-17     0.0000000000E+00     0.0000000000E+00    -0.6938893904E-17     0.3224533307E-08
   1.000     0.3224166489E-08    -0.4907185769E-12     0.0000000000E+00     0.0000000000E+00    -0.4907185769E-12     0.3224166489E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3224166267E-08     0.1734723476E-16     0.0000000000E+00     0.0000000000E+00    -0.1734723476E-16     0.3224166267E-08
   1.500     0.3223554756E-08    -0.1104671910E-11     0.0000000000E+00     0.0000000000E+00    -0.1104671910E-11     0.3223554756E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3223554756E-08     0.3469446952E-16     0.0000000000E+00     0.0000000000E+00    -0.3469446952E-16     0.3223554756E-08
   2.000     0.3222698997E-08    -0.1963429419E-11     0.0000000000E+00     0.0000000000E+00    -0.1963429419E-11     0.3222698997E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3222698108E-08     0.6245004514E-16     0.0000000000E+00     0.0000000000E+00    -0.6245004514E-16     0.3222698108E-08
   2.500     0.3221598099E-08    -0.3067213150E-11     0.0000000000E+00     0.0000000000E+00    -0.3067213150E-11     0.3221598099E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3221596323E-08     0.1006139616E-15     0.0000000000E+00     0.0000000000E+00    -0.1006139616E-15     0.3221596323E-08
   3.000     0.3220253619E-08    -0.4415579014E-11     0.0000000000E+00     0.0000000000E+00    -0.4415579014E-11     0.3220253619E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3220250733E-08     0.1422473250E-15     0.0000000000E+00     0.0000000000E+00    -0.1422473250E-15     0.3220250733E-08
   3.500     0.3218665778E-08    -0.6008193942E-11     0.0000000000E+00     0.0000000000E+00    -0.6008193942E-11     0.3218665778E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3218660005E-08     0.1942890293E-15     0.0000000000E+00     0.0000000000E+00    -0.1942890293E-15     0.3218660005E-08
   4.000     0.3216834799E-08    -0.7844058736E-11     0.0000000000E+00     0.0000000000E+00    -0.7844058736E-11     0.3216834799E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3216825251E-08     0.2532696275E-15     0.0000000000E+00     0.0000000000E+00    -0.2532696275E-15     0.3216825251E-08
   4.500     0.3214761124E-08    -0.9923395439E-11     0.0000000000E+00     0.0000000000E+00    -0.9923395439E-11     0.3214761124E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3214745803E-08     0.3191891196E-15     0.0000000000E+00     0.0000000000E+00    -0.3191891196E-15     0.3214745803E-08
   5.000     0.3212445865E-08    -0.1224531587E-10     0.0000000000E+00     0.0000000000E+00    -0.1224531587E-10     0.3212445865E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3212422550E-08     0.4024558464E-15     0.0000000000E+00     0.0000000000E+00    -0.4024558464E-15     0.3212422550E-08
   5.500     0.3209889687E-08    -0.1480904288E-10     0.0000000000E+00     0.0000000000E+00    -0.1480904288E-10     0.3209889687E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3209855493E-08     0.4822531263E-15     0.0000000000E+00     0.0000000000E+00    -0.4822531263E-15     0.3209855493E-08
   6.000     0.3207093480E-08    -0.1761346624E-10     0.0000000000E+00     0.0000000000E+00    -0.1761346624E-10     0.3207093480E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3207045074E-08     0.5724587471E-15     0.0000000000E+00     0.0000000000E+00    -0.5724587471E-15     0.3207045074E-08
   6.500     0.3204057020E-08    -0.2065858595E-10     0.0000000000E+00     0.0000000000E+00    -0.2065858595E-10     0.3204057020E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3203990184E-08     0.6765421556E-15     0.0000000000E+00     0.0000000000E+00    -0.6765421556E-15     0.3203990184E-08
   7.000     0.3200782750E-08    -0.2394207055E-10     0.0000000000E+00     0.0000000000E+00    -0.2394207055E-10     0.3200782750E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3200692822E-08     0.7702172233E-15     0.0000000000E+00     0.0000000000E+00    -0.7702172233E-15     0.3200692822E-08
   7.500     0.3197270448E-08    -0.2746458616E-10     0.0000000000E+00     0.0000000000E+00    -0.2746458616E-10     0.3197270448E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3197152321E-08     0.8847089727E-15     0.0000000000E+00     0.0000000000E+00    -0.8847089727E-15     0.3197152321E-08
