 0.2190297E-02   single scattering albedo
 0.2712052E-03   scattering cross section
 0.1238212E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1279272577E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1279272577E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1279272688E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1279272688E-08
   0.500     0.1279223838E-08    -0.4868327963E-13     0.0000000000E+00     0.0000000000E+00    -0.4868327963E-13     0.1279223838E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1279224060E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1279224060E-08
   1.000     0.1279077622E-08    -0.1946220962E-12     0.0000000000E+00     0.0000000000E+00    -0.1946220962E-12     0.1279077622E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1279077733E-08     0.4336808690E-17     0.0000000000E+00     0.0000000000E+00    -0.4336808690E-17     0.1279077733E-08
   1.500     0.1278834150E-08    -0.4381495167E-12     0.0000000000E+00     0.0000000000E+00    -0.4381495167E-12     0.1278834150E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1278834039E-08     0.8673617380E-17     0.0000000000E+00     0.0000000000E+00    -0.8673617380E-17     0.1278834039E-08
   2.000     0.1278493311E-08    -0.7785438960E-12     0.0000000000E+00     0.0000000000E+00    -0.7785438960E-12     0.1278493311E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1278493089E-08     0.1387778781E-16     0.0000000000E+00     0.0000000000E+00    -0.1387778781E-16     0.1278493089E-08
   2.500     0.1278055217E-08    -0.1216304835E-11     0.0000000000E+00     0.0000000000E+00    -0.1216304835E-11     0.1278055217E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1278054662E-08     0.2515349040E-16     0.0000000000E+00     0.0000000000E+00    -0.2515349040E-16     0.1278054662E-08
   3.000     0.1277520312E-08    -0.1750988243E-11     0.0000000000E+00     0.0000000000E+00    -0.1750988243E-11     0.1277520312E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1277519091E-08     0.3382710778E-16     0.0000000000E+00     0.0000000000E+00    -0.3382710778E-16     0.1277519091E-08
   3.500     0.1276888484E-08    -0.2382760655E-11     0.0000000000E+00     0.0000000000E+00    -0.2382760655E-11     0.1276888484E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1276886374E-08     0.4857225733E-16     0.0000000000E+00     0.0000000000E+00    -0.4857225733E-16     0.1276886374E-08
   4.000     0.1276159733E-08    -0.3110511848E-11     0.0000000000E+00     0.0000000000E+00    -0.3110511848E-11     0.1276159733E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1276156070E-08     0.5811323645E-16     0.0000000000E+00     0.0000000000E+00    -0.5811323645E-16     0.1276156070E-08
   4.500     0.1275334505E-08    -0.3935352044E-11     0.0000000000E+00     0.0000000000E+00    -0.3935352044E-11     0.1275334505E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1275328509E-08     0.7632783294E-16     0.0000000000E+00     0.0000000000E+00    -0.7632783294E-16     0.1275328509E-08
   5.000     0.1274413131E-08    -0.4856004487E-11     0.0000000000E+00     0.0000000000E+00    -0.4856004487E-11     0.1274413131E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1274404027E-08     0.9194034423E-16     0.0000000000E+00     0.0000000000E+00    -0.9194034423E-16     0.1274404027E-08
   5.500     0.1273396055E-08    -0.5872802245E-11     0.0000000000E+00     0.0000000000E+00    -0.5872802245E-11     0.1273396055E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1273382622E-08     0.1170938346E-15     0.0000000000E+00     0.0000000000E+00    -0.1170938346E-15     0.1273382622E-08
   6.000     0.1272282946E-08    -0.6984857137E-11     0.0000000000E+00     0.0000000000E+00    -0.6984857137E-11     0.1272282946E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1272263850E-08     0.1344410694E-15     0.0000000000E+00     0.0000000000E+00    -0.1344410694E-15     0.1272263850E-08
   6.500     0.1271075023E-08    -0.8192335699E-11     0.0000000000E+00     0.0000000000E+00    -0.8192335699E-11     0.1271075023E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1271048600E-08     0.1595945598E-15     0.0000000000E+00     0.0000000000E+00    -0.1595945598E-15     0.1271048600E-08
