 0.5595847E-10   single scattering albedo
 0.3192393E-19   scattering cross section
 0.5704933E-09   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.6837458799E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6837458799E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6837458799E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.6837458799E-24
   0.500     0.6836676840E-24    -0.5201551594E-29     0.0000000000E+00     0.0000000000E+00    -0.5201551594E-29     0.6836676840E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6836676840E-24    -0.4506676070E-31     0.0000000000E+00     0.0000000000E+00     0.4506676070E-31     0.6836676840E-24
   1.000     0.6834334909E-24    -0.2080620638E-28     0.0000000000E+00     0.0000000000E+00    -0.2080620638E-28     0.6834334909E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6834334416E-24    -0.1805559323E-30     0.0000000000E+00     0.0000000000E+00     0.1805559323E-30     0.6834334416E-24
   1.500     0.6830432020E-24    -0.4681396434E-28     0.0000000000E+00     0.0000000000E+00    -0.4681396434E-28     0.6830432020E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6830432020E-24    -0.4060823288E-30     0.0000000000E+00     0.0000000000E+00     0.4060823288E-30     0.6830432020E-24
   2.000     0.6824972116E-24    -0.8327412931E-28     0.0000000000E+00     0.0000000000E+00    -0.8327412931E-28     0.6824972116E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6824972116E-24    -0.7212607642E-30     0.0000000000E+00     0.0000000000E+00     0.7212607642E-30     0.6824972116E-24
   2.500     0.6817956185E-24    -0.1299894860E-27     0.0000000000E+00     0.0000000000E+00    -0.1299894860E-27     0.6817956185E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6817956185E-24    -0.1126572721E-29     0.0000000000E+00     0.0000000000E+00     0.1126572721E-29     0.6817956185E-24
   3.000     0.6809389155E-24    -0.1870832941E-27     0.0000000000E+00     0.0000000000E+00    -0.1870832941E-27     0.6809389155E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6809388662E-24    -0.1620766345E-29     0.0000000000E+00     0.0000000000E+00     0.1620766345E-29     0.6809388662E-24
   3.500     0.6799277931E-24    -0.2543829900E-27     0.0000000000E+00     0.0000000000E+00    -0.2543829900E-27     0.6799277931E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6799276945E-24    -0.2203937932E-29     0.0000000000E+00     0.0000000000E+00     0.2203937932E-29     0.6799276945E-24
   4.000     0.6787626455E-24    -0.3319871816E-27     0.0000000000E+00     0.0000000000E+00    -0.3319871816E-27     0.6787626455E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6787625469E-24    -0.2875413407E-29     0.0000000000E+00     0.0000000000E+00     0.2875413407E-29     0.6787625469E-24
   4.500     0.6774440152E-24    -0.4196246978E-27     0.0000000000E+00     0.0000000000E+00    -0.4196246978E-27     0.6774440152E-24     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6774438673E-24    -0.3635096474E-29     0.0000000000E+00     0.0000000000E+00     0.3635096474E-29     0.6774438673E-24
