 0.1003100E-01   single scattering albedo
 0.5822833E-02   scattering cross section
 0.5804836E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2752724626E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2752724626E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2752724448E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2752724448E-07
   0.500     0.2752619466E-07    -0.1043609643E-11     0.0000000000E+00     0.0000000000E+00    -0.1043609643E-11     0.2752619466E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2752619288E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2752619288E-07
   1.000     0.2752304695E-07    -0.4184208535E-11     0.0000000000E+00     0.0000000000E+00    -0.4184208535E-11     0.2752304695E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2752304695E-07     0.1942890293E-15     0.0000000000E+00     0.0000000000E+00    -0.1942890293E-15     0.2752304695E-07
   1.500     0.2751779959E-07    -0.9417355784E-11     0.0000000000E+00     0.0000000000E+00    -0.9417355784E-11     0.2751779959E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2751779782E-07     0.5273559367E-15     0.0000000000E+00     0.0000000000E+00    -0.5273559367E-15     0.2751779782E-07
   2.000     0.2751045614E-07    -0.1673416961E-10     0.0000000000E+00     0.0000000000E+00    -0.1673416961E-10     0.2751045614E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2751045081E-07     0.8049116929E-15     0.0000000000E+00     0.0000000000E+00    -0.8049116929E-15     0.2751045081E-07
   2.500     0.2750100947E-07    -0.2613997907E-10     0.0000000000E+00     0.0000000000E+00    -0.2613997907E-10     0.2750100947E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2750099704E-07     0.1304512054E-14     0.0000000000E+00     0.0000000000E+00    -0.1304512054E-14     0.2750099704E-07
   3.000     0.2748947381E-07    -0.3763300782E-10     0.0000000000E+00     0.0000000000E+00    -0.3763300782E-10     0.2748947381E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2748944716E-07     0.1915134717E-14     0.0000000000E+00     0.0000000000E+00    -0.1915134717E-14     0.2748944716E-07
   3.500     0.2747585448E-07    -0.5120881497E-10     0.0000000000E+00     0.0000000000E+00    -0.5120881497E-10     0.2747585448E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2747580830E-07     0.2664535259E-14     0.0000000000E+00     0.0000000000E+00    -0.2664535259E-14     0.2747580830E-07
   4.000     0.2746014971E-07    -0.6685585419E-10     0.0000000000E+00     0.0000000000E+00    -0.6685585419E-10     0.2746014971E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2746006800E-07     0.3441691376E-14     0.0000000000E+00     0.0000000000E+00    -0.3441691376E-14     0.2746006800E-07
   4.500     0.2744236482E-07    -0.8457679002E-10     0.0000000000E+00     0.0000000000E+00    -0.8457679002E-10     0.2744236482E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2744223337E-07     0.4274358645E-14     0.0000000000E+00     0.0000000000E+00    -0.4274358645E-14     0.2744223337E-07
   5.000     0.2742250516E-07    -0.1043689579E-09     0.0000000000E+00     0.0000000000E+00    -0.1043689579E-09     0.2742250516E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2742230620E-07     0.5384581669E-14     0.0000000000E+00     0.0000000000E+00    -0.5384581669E-14     0.2742230620E-07
