 0.7338484E-02   single scattering albedo
 0.3092745E-02   scattering cross section
 0.4214419E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1460388432E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1460388432E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1460388432E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1460388432E-07
   0.500     0.1460332832E-07    -0.5555556015E-12     0.0000000000E+00     0.0000000000E+00    -0.5555556015E-12     0.1460332832E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1460332921E-07     0.1387778781E-16     0.0000000000E+00     0.0000000000E+00    -0.1387778781E-16     0.1460332921E-07
   1.000     0.1460166033E-07    -0.2221778317E-11     0.0000000000E+00     0.0000000000E+00    -0.2221778317E-11     0.1460166033E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1460166033E-07     0.9714451465E-16     0.0000000000E+00     0.0000000000E+00    -0.9714451465E-16     0.1460166033E-07
   1.500     0.1459888299E-07    -0.4997779968E-11     0.0000000000E+00     0.0000000000E+00    -0.4997779968E-11     0.1459888299E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1459888210E-07     0.2220446049E-15     0.0000000000E+00     0.0000000000E+00    -0.2220446049E-15     0.1459888210E-07
   2.000     0.1459499366E-07    -0.8884892821E-11     0.0000000000E+00     0.0000000000E+00    -0.8884892821E-11     0.1459499366E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1459499099E-07     0.4024558464E-15     0.0000000000E+00     0.0000000000E+00    -0.4024558464E-15     0.1459499099E-07
   2.500     0.1458999677E-07    -0.1387689963E-10     0.0000000000E+00     0.0000000000E+00    -0.1387689963E-10     0.1458999677E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1458999055E-07     0.6245004514E-15     0.0000000000E+00     0.0000000000E+00    -0.6245004514E-15     0.1458999055E-07
   3.000     0.1458388965E-07    -0.1998001764E-10     0.0000000000E+00     0.0000000000E+00    -0.1998001764E-10     0.1458388965E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1458387722E-07     0.9020562075E-15     0.0000000000E+00     0.0000000000E+00    -0.9020562075E-15     0.1458387722E-07
   3.500     0.1457667853E-07    -0.2718447689E-10     0.0000000000E+00     0.0000000000E+00    -0.2718447689E-10     0.1457667853E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1457665366E-07     0.1221245327E-14     0.0000000000E+00     0.0000000000E+00    -0.1221245327E-14     0.1457665366E-07
   4.000     0.1456836607E-07    -0.3549160965E-10     0.0000000000E+00     0.0000000000E+00    -0.3549160965E-10     0.1456836607E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1456832344E-07     0.1595945598E-14     0.0000000000E+00     0.0000000000E+00    -0.1595945598E-14     0.1456832344E-07
   4.500     0.1455894960E-07    -0.4489963956E-10     0.0000000000E+00     0.0000000000E+00    -0.4489963956E-10     0.1455894960E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1455888032E-07     0.1998401444E-14     0.0000000000E+00     0.0000000000E+00    -0.1998401444E-14     0.1455888032E-07
