 0.7297289E+00   single scattering albedo
 0.3956171E+07   scattering cross section
 0.5421424E+07   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2929227600E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2929227600E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2929227905E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2929227905E+03
   0.500     0.2927580261E+03    -0.1608276367E-01     0.0000000000E+00     0.0000000000E+00    -0.1608276367E-01     0.2927580261E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2927580261E+03     0.6017684937E-01     0.0000000000E+00     0.0000000000E+00    -0.6017684937E-01     0.2927580261E+03
   1.000     0.2922645874E+03    -0.6416320801E-01     0.0000000000E+00     0.0000000000E+00    -0.6416320801E-01     0.2922645874E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2922644653E+03     0.2403621674E+00     0.0000000000E+00     0.0000000000E+00    -0.2403621674E+00     0.2922644653E+03
   1.500     0.2914437561E+03    -0.1438903809E+00     0.0000000000E+00     0.0000000000E+00    -0.1438903809E+00     0.2914437561E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2914431763E+03     0.5395755768E+00     0.0000000000E+00     0.0000000000E+00    -0.5395755768E+00     0.2914431763E+03
   2.000     0.2902987061E+03    -0.2545776367E+00     0.0000000000E+00     0.0000000000E+00    -0.2545776367E+00     0.2902987061E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2902970581E+03     0.9558334351E+00     0.0000000000E+00     0.0000000000E+00    -0.9558334351E+00     0.2902970581E+03
   2.500     0.2888329773E+03    -0.3956604004E+00     0.0000000000E+00     0.0000000000E+00    -0.3956604004E+00     0.2888329773E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2888288879E+03     0.1486635208E+01     0.0000000000E+00     0.0000000000E+00    -0.1486635208E+01     0.2888288879E+03
   3.000     0.2870512085E+03    -0.5657653809E+00     0.0000000000E+00     0.0000000000E+00    -0.5657653809E+00     0.2870512085E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2870427551E+03     0.2129014969E+01     0.0000000000E+00     0.0000000000E+00    -0.2129014969E+01     0.2870427551E+03
   3.500     0.2849600830E+03    -0.7636566162E+00     0.0000000000E+00     0.0000000000E+00    -0.7636566162E+00     0.2849600830E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2849444580E+03     0.2878700256E+01     0.0000000000E+00     0.0000000000E+00    -0.2878700256E+01     0.2849444580E+03
   4.000     0.2825661011E+03    -0.9880218506E+00     0.0000000000E+00     0.0000000000E+00    -0.9880218506E+00     0.2825661011E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2825397339E+03     0.3731399536E+01     0.0000000000E+00     0.0000000000E+00    -0.3731399536E+01     0.2825397339E+03
   4.500     0.2798765259E+03    -0.1236984253E+01     0.0000000000E+00     0.0000000000E+00    -0.1236984253E+01     0.2798765259E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2798346252E+03     0.4682111740E+01     0.0000000000E+00     0.0000000000E+00    -0.4682111740E+01     0.2798346252E+03
   5.000     0.2769010315E+03    -0.1508666992E+01     0.0000000000E+00     0.0000000000E+00    -0.1508666992E+01     0.2769010315E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2768377380E+03     0.5724809647E+01     0.0000000000E+00     0.0000000000E+00    -0.5724809647E+01     0.2768377380E+03
   5.500     0.2736487427E+03    -0.1801162720E+01     0.0000000000E+00     0.0000000000E+00    -0.1801162720E+01     0.2736487427E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2735569458E+03     0.6853502274E+01     0.0000000000E+00     0.0000000000E+00    -0.6853502274E+01     0.2735569458E+03
   6.000     0.2701304016E+03    -0.2112182617E+01     0.0000000000E+00     0.0000000000E+00    -0.2112182617E+01     0.2701304016E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2700018005E+03     0.8061401367E+01     0.0000000000E+00     0.0000000000E+00    -0.8061401367E+01     0.2700018005E+03
   6.500     0.2663571167E+03    -0.2439315796E+01     0.0000000000E+00     0.0000000000E+00    -0.2439315796E+01     0.2663571167E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2661820679E+03     0.9341268539E+01     0.0000000000E+00     0.0000000000E+00    -0.9341268539E+01     0.2661820679E+03
   7.000     0.2623406982E+03    -0.2780258179E+01     0.0000000000E+00     0.0000000000E+00    -0.2780258179E+01     0.2623406982E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2621082764E+03     0.1068551636E+02     0.0000000000E+00     0.0000000000E+00    -0.1068551636E+02     0.2621082764E+03
   7.500     0.2580939941E+03    -0.3132408142E+01     0.0000000000E+00     0.0000000000E+00    -0.3132408142E+01     0.2580939941E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2577918091E+03     0.1208624840E+02     0.0000000000E+00     0.0000000000E+00    -0.1208624840E+02     0.2577918091E+03
   8.000     0.2536298523E+03    -0.3493072510E+01     0.0000000000E+00     0.0000000000E+00    -0.3493072510E+01     0.2536298523E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2532443542E+03     0.1353531456E+02     0.0000000000E+00     0.0000000000E+00    -0.1353531456E+02     0.2532443542E+03
   8.500     0.2489625244E+03    -0.3859680176E+01     0.0000000000E+00     0.0000000000E+00    -0.3859680176E+01     0.2489625244E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2484788361E+03     0.1502403641E+02     0.0000000000E+00     0.0000000000E+00    -0.1502403641E+02     0.2484788361E+03
   9.000     0.2441056824E+03    -0.4229454041E+01     0.0000000000E+00     0.0000000000E+00    -0.4229454041E+01     0.2441056824E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2435076904E+03     0.1654390717E+02     0.0000000000E+00     0.0000000000E+00    -0.1654390717E+02     0.2435076904E+03
   9.500     0.2390738068E+03    -0.4599685669E+01     0.0000000000E+00     0.0000000000E+00    -0.4599685669E+01     0.2390738068E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2383443298E+03     0.1808609009E+02     0.0000000000E+00     0.0000000000E+00    -0.1808609009E+02     0.2383443298E+03
  10.000     0.2338815918E+03    -0.4967613220E+01     0.0000000000E+00     0.0000000000E+00    -0.4967613220E+01     0.2338815918E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2330024261E+03     0.1964181137E+02     0.0000000000E+00     0.0000000000E+00    -0.1964181137E+02     0.2330024261E+03
  10.500     0.2285444946E+03    -0.5330543518E+01     0.0000000000E+00     0.0000000000E+00    -0.5330543518E+01     0.2285444946E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2274964752E+03     0.2120207214E+02     0.0000000000E+00     0.0000000000E+00    -0.2120207214E+02     0.2274964752E+03
  11.000     0.2230773621E+03    -0.5685874939E+01     0.0000000000E+00     0.0000000000E+00    -0.5685874939E+01     0.2230773621E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2218405914E+03     0.2275806999E+02     0.0000000000E+00     0.0000000000E+00    -0.2275806999E+02     0.2218405914E+03
  11.500     0.2174954529E+03    -0.6030960083E+01     0.0000000000E+00     0.0000000000E+00    -0.6030960083E+01     0.2174954529E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2160494232E+03     0.2430118942E+02     0.0000000000E+00     0.0000000000E+00    -0.2430118942E+02     0.2160494232E+03
