 0.1664854E-07   single scattering albedo
 0.6923961E-14   scattering cross section
 0.4158898E-06   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1109944421E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1109944421E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1109944421E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1109944421E-18
   0.500     0.1109834690E-18    -0.1538038951E-23     0.0000000000E+00     0.0000000000E+00    -0.1538038951E-23     0.1109834690E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1109834819E-18    -0.1055180347E-25     0.0000000000E+00     0.0000000000E+00     0.1055180347E-25     0.1109834819E-18
   1.000     0.1109505886E-18    -0.6119844063E-23     0.0000000000E+00     0.0000000000E+00    -0.6119844063E-23     0.1109505886E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1109506015E-18    -0.4225770097E-25     0.0000000000E+00     0.0000000000E+00     0.4225770097E-25     0.1109506015E-18
   1.500     0.1108957620E-18    -0.1375834003E-22     0.0000000000E+00     0.0000000000E+00    -0.1375834003E-22     0.1108957620E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1108957750E-18    -0.9506720541E-25     0.0000000000E+00     0.0000000000E+00     0.9506720541E-25     0.1108957750E-18
   2.000     0.1108190927E-18    -0.2445352686E-22     0.0000000000E+00     0.0000000000E+00    -0.2445352686E-22     0.1108190927E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1108190927E-18    -0.1690308039E-24     0.0000000000E+00     0.0000000000E+00     0.1690308039E-24     0.1108190927E-18
   2.500     0.1107205419E-18    -0.3819247985E-22     0.0000000000E+00     0.0000000000E+00    -0.3819247985E-22     0.1107205419E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1107205419E-18    -0.2638960609E-24     0.0000000000E+00     0.0000000000E+00     0.2638960609E-24     0.1107205419E-18
   3.000     0.1106002001E-18    -0.5496227430E-22     0.0000000000E+00     0.0000000000E+00    -0.5496227430E-22     0.1106002001E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1106002001E-18    -0.3797134636E-24     0.0000000000E+00     0.0000000000E+00     0.3797134636E-24     0.1106002001E-18
   3.500     0.1104581447E-18    -0.7475644786E-22     0.0000000000E+00     0.0000000000E+00    -0.7475644786E-22     0.1104581447E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1104581318E-18    -0.5163315506E-24     0.0000000000E+00     0.0000000000E+00     0.5163315506E-24     0.1104581318E-18
   4.000     0.1102944534E-18    -0.9756207584E-22     0.0000000000E+00     0.0000000000E+00    -0.9756207584E-22     0.1102944534E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1102944146E-18    -0.6736493477E-24     0.0000000000E+00     0.0000000000E+00     0.6736493477E-24     0.1102944146E-18
   4.500     0.1101091650E-18    -0.1233597712E-21     0.0000000000E+00     0.0000000000E+00    -0.1233597712E-21     0.1101091650E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1101091003E-18    -0.8515658809E-24     0.0000000000E+00     0.0000000000E+00     0.8515658809E-24     0.1101091003E-18
