length scale factor
2.0776000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
4.1839948E-01 2.0755224E-02 1.6774446E+01 4.1839948E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.4587000E-02 6.1291000E-03 8.4577000E-03
theta     11          12          22          33          34          44
0.000000 6.0646000E-01 -1.0249000E-07 9.9976000E-01 9.9976000E-01 7.8952000E-11 9.9952000E-01
0.500000 6.0636000E-01 -3.9026000E-05 9.9976000E-01 9.9976000E-01 2.9956000E-08 9.9952000E-01
1.000000 6.0606000E-01 -1.5611000E-04 9.9976000E-01 9.9976000E-01 1.1855000E-07 9.9952000E-01
1.500000 6.0557000E-01 -3.5126000E-04 9.9976000E-01 9.9976000E-01 2.6207000E-07 9.9952000E-01
2.000000 6.0487000E-01 -6.2451000E-04 9.9976000E-01 9.9976000E-01 4.5468000E-07 9.9952000E-01
2.500000 6.0398000E-01 -9.7590000E-04 9.9976000E-01 9.9976000E-01 6.8889000E-07 9.9952000E-01
3.000000 6.0290000E-01 -1.4055000E-03 9.9976000E-01 9.9976000E-01 9.5624000E-07 9.9952000E-01
3.500000 6.0162000E-01 -1.9133000E-03 9.9976000E-01 9.9976000E-01 1.2480000E-06 9.9951000E-01
4.000000 6.0014000E-01 -2.4994000E-03 9.9976000E-01 9.9975000E-01 1.5558000E-06 9.9951000E-01
4.500000 5.9848000E-01 -3.1639000E-03 9.9976000E-01 9.9975000E-01 1.8726000E-06 9.9951000E-01
5.000000 5.9662000E-01 -3.9069000E-03 9.9976000E-01 9.9975000E-01 2.1932000E-06 9.9951000E-01
5.500000 5.9458000E-01 -4.7285000E-03 9.9976000E-01 9.9975000E-01 2.5146000E-06 9.9951000E-01
6.000000 5.9235000E-01 -5.6289000E-03 9.9976000E-01 9.9974000E-01 2.8365000E-06 9.9950000E-01
6.500000 5.8994000E-01 -6.6080000E-03 9.9976000E-01 9.9974000E-01 3.1613000E-06 9.9950000E-01
7.000000 5.8735000E-01 -7.6662000E-03 9.9976000E-01 9.9973000E-01 3.4938000E-06 9.9949000E-01
7.500000 5.8458000E-01 -8.8035000E-03 9.9976000E-01 9.9972000E-01 3.8414000E-06 9.9948000E-01
8.000000 5.8164000E-01 -1.0020000E-02 9.9976000E-01 9.9971000E-01 4.2128000E-06 9.9947000E-01
8.500000 5.7852000E-01 -1.1316000E-02 9.9976000E-01 9.9969000E-01 4.6181000E-06 9.9945000E-01
9.000000 5.7524000E-01 -1.2692000E-02 9.9976000E-01 9.9968000E-01 5.0671000E-06 9.9944000E-01
9.500000 5.7180000E-01 -1.4148000E-02 9.9976000E-01 9.9966000E-01 5.5695000E-06 9.9942000E-01
10.000000 5.6819000E-01 -1.5683000E-02 9.9976000E-01 9.9963000E-01 6.1334000E-06 9.9940000E-01
10.500000 5.6443000E-01 -1.7299000E-02 9.9976000E-01 9.9961000E-01 6.7646000E-06 9.9937000E-01
11.000000 5.6052000E-01 -1.8996000E-02 9.9976000E-01 9.9958000E-01 7.4666000E-06 9.9934000E-01
11.500000 5.5645000E-01 -2.0773000E-02 9.9976000E-01 9.9954000E-01 8.2399000E-06 9.9930000E-01
12.000000 5.5225000E-01 -2.2631000E-02 9.9976000E-01 9.9950000E-01 9.0818000E-06 9.9926000E-01
12.500000 5.4790000E-01 -2.4571000E-02 9.9976000E-01 9.9946000E-01 9.9869000E-06 9.9922000E-01
13.000000 5.4342000E-01 -2.6592000E-02 9.9976000E-01 9.9940000E-01 1.0947000E-05 9.9917000E-01
13.500000 5.3881000E-01 -2.8695000E-02 9.9976000E-01 9.9935000E-01 1.1953000E-05 9.9911000E-01
