length scale factor
8.3110000E-05
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.6737284E-03 8.3026890E-05 2.6448870E-02 1.6737284E-03
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.2755000E-05 2.2755000E-05 -1.2376000E-10
theta     11          12          22          33          34          44
 0.0000000E+00 -3.1290000E-02  0.0000000E+00  9.9977000E-01  9.9977000E-01  0.0000000E+00  9.9954000E-01
 5.0000000E-01 -3.1288000E-02 -3.8069000E-05  9.9977000E-01  9.9977000E-01 -7.6966000E-14  9.9954000E-01
 1.0000000E+00 -3.1285000E-02 -1.5228000E-04  9.9977000E-01  9.9977000E-01 -3.0788000E-13  9.9954000E-01
 1.5000000E+00 -3.1279000E-02 -3.4265000E-04  9.9977000E-01  9.9977000E-01 -6.9277000E-13  9.9954000E-01
 2.0000000E+00 -3.1270000E-02 -6.0921000E-04  9.9977000E-01  9.9977000E-01 -1.2317000E-12  9.9954000E-01
 2.5000000E+00 -3.1260000E-02 -9.5201000E-04  9.9977000E-01  9.9977000E-01 -1.9247000E-12  9.9954000E-01
 3.0000000E+00 -3.1247000E-02 -1.3711000E-03  9.9977000E-01  9.9977000E-01 -2.7720000E-12  9.9954000E-01
 3.5000000E+00 -3.1231000E-02 -1.8665000E-03  9.9977000E-01  9.9977000E-01 -3.7736000E-12  9.9954000E-01
 4.0000000E+00 -3.1213000E-02 -2.4383000E-03  9.9977000E-01  9.9977000E-01 -4.9298000E-12  9.9954000E-01
 4.5000000E+00 -3.1193000E-02 -3.0867000E-03  9.9977000E-01  9.9976000E-01 -6.2406000E-12  9.9953000E-01
 5.0000000E+00 -3.1171000E-02 -3.8116000E-03  9.9977000E-01  9.9976000E-01 -7.7063000E-12  9.9953000E-01
 5.5000000E+00 -3.1146000E-02 -4.6133000E-03  9.9977000E-01  9.9976000E-01 -9.3271000E-12  9.9953000E-01
 6.0000000E+00 -3.1119000E-02 -5.4918000E-03  9.9977000E-01  9.9975000E-01 -1.1103000E-11  9.9952000E-01
 6.5000000E+00 -3.1089000E-02 -6.4473000E-03  9.9977000E-01  9.9975000E-01 -1.3035000E-11  9.9952000E-01
 7.0000000E+00 -3.1057000E-02 -7.4799000E-03  9.9977000E-01  9.9974000E-01 -1.5123000E-11  9.9951000E-01
 7.5000000E+00 -3.1023000E-02 -8.5897000E-03  9.9977000E-01  9.9973000E-01 -1.7366000E-11  9.9950000E-01
