length scale factor
2.0800000E-06
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
4.1888683E-05 2.0779200E-06 1.0804288E-03 4.1888683E-05
total extinction, absorption, scattering efficiencies (unpolarized incidence)
5.6949000E-07 5.6962000E-07 -1.3370000E-10
theta     11          12          22          33          34          44
 0.0000000E+00 -1.1363000E-08  0.0000000E+00  9.9977000E-01  9.9977000E-01  0.0000000E+00  9.9954000E-01
 5.0000000E-01 -1.1362000E-08 -3.8069000E-05  9.9977000E-01  9.9977000E-01 -1.8663000E-17  9.9954000E-01
 1.0000000E+00 -1.1361000E-08 -1.5228000E-04  9.9977000E-01  9.9977000E-01 -7.4654000E-17  9.9954000E-01
 1.5000000E+00 -1.1359000E-08 -3.4265000E-04  9.9977000E-01  9.9977000E-01 -1.6798000E-16  9.9954000E-01
 2.0000000E+00 -1.1356000E-08 -6.0922000E-04  9.9977000E-01  9.9977000E-01 -2.9866000E-16  9.9954000E-01
 2.5000000E+00 -1.1352000E-08 -9.5201000E-04  9.9977000E-01  9.9977000E-01 -4.6671000E-16  9.9954000E-01
 3.0000000E+00 -1.1347000E-08 -1.3711000E-03  9.9977000E-01  9.9977000E-01 -6.7216000E-16  9.9954000E-01
 3.5000000E+00 -1.1342000E-08 -1.8665000E-03  9.9977000E-01  9.9977000E-01 -9.1503000E-16  9.9954000E-01
 4.0000000E+00 -1.1335000E-08 -2.4384000E-03  9.9977000E-01  9.9977000E-01 -1.1954000E-15  9.9954000E-01
 4.5000000E+00 -1.1328000E-08 -3.0867000E-03  9.9977000E-01  9.9976000E-01 -1.5132000E-15  9.9953000E-01
 5.0000000E+00 -1.1320000E-08 -3.8117000E-03  9.9977000E-01  9.9976000E-01 -1.8686000E-15  9.9953000E-01
 5.5000000E+00 -1.1311000E-08 -4.6133000E-03  9.9977000E-01  9.9976000E-01 -2.2616000E-15  9.9953000E-01
 6.0000000E+00 -1.1301000E-08 -5.4918000E-03  9.9977000E-01  9.9975000E-01 -2.6923000E-15  9.9952000E-01
 6.5000000E+00 -1.1290000E-08 -6.4473000E-03  9.9977000E-01  9.9975000E-01 -3.1607000E-15  9.9952000E-01
 7.0000000E+00 -1.1278000E-08 -7.4799000E-03  9.9977000E-01  9.9974000E-01 -3.6669000E-15  9.9951000E-01
 7.5000000E+00 -1.1266000E-08 -8.5897000E-03  9.9977000E-01  9.9973000E-01 -4.2110000E-15  9.9950000E-01
 8.0000000E+00 -1.1253000E-08 -9.7770000E-03  9.9977000E-01  9.9972000E-01 -4.7930000E-15  9.9949000E-01
 8.5000000E+00 -1.1239000E-08 -1.1042000E-02  9.9977000E-01  9.9971000E-01 -5.4131000E-15  9.9948000E-01
 9.0000000E+00 -1.1224000E-08 -1.2385000E-02  9.9977000E-01  9.9969000E-01 -6.0713000E-15  9.9946000E-01
 9.5000000E+00 -1.1208000E-08 -1.3805000E-02  9.9977000E-01  9.9967000E-01 -6.7678000E-15  9.9944000E-01
 1.0000000E+01 -1.1191000E-08 -1.5304000E-02  9.9977000E-01  9.9965000E-01 -7.5026000E-15  9.9942000E-01
 1.0500000E+01 -1.1174000E-08 -1.6881000E-02  9.9977000E-01  9.9962000E-01 -8.2758000E-15  9.9939000E-01
 1.1000000E+01 -1.1156000E-08 -1.8537000E-02  9.9977000E-01  9.9959000E-01 -9.0876000E-15  9.9936000E-01
 1.1500000E+01 -1.1137000E-08 -2.0272000E-02  9.9976000E-01  9.9956000E-01 -9.9380000E-15  9.9933000E-01
 1.2000000E+01 -1.1117000E-08 -2.2086000E-02  9.9976000E-01  9.9952000E-01 -1.0827000E-14  9.9929000E-01
 1.2500000E+01 -1.1097000E-08 -2.3979000E-02  9.9976000E-01  9.9948000E-01 -1.1755000E-14  9.9925000E-01
 1.3000000E+01 -1.1075000E-08 -2.5952000E-02  9.9976000E-01  9.9943000E-01 -1.2723000E-14  9.9920000E-01
 1.3500000E+01 -1.1053000E-08 -2.8005000E-02  9.9976000E-01  9.9937000E-01 -1.3729000E-14  9.9914000E-01
 1.4000000E+01 -1.1030000E-08 -3.0138000E-02  9.9976000E-01  9.9931000E-01 -1.4775000E-14  9.9908000E-01
 1.4500000E+01 -1.1007000E-08 -3.2352000E-02  9.9976000E-01  9.9924000E-01 -1.5860000E-14  9.9901000E-01
 1.5000000E+01 -1.0982000E-08 -3.4646000E-02  9.9976000E-01  9.9916000E-01 -1.6985000E-14  9.9893000E-01
 1.5500000E+01 -1.0957000E-08 -3.7022000E-02  9.9976000E-01  9.9908000E-01 -1.8149000E-14  9.9884000E-01
 1.6000000E+01 -1.0931000E-08 -3.9479000E-02  9.9976000E-01  9.9898000E-01 -1.9354000E-14  9.9875000E-01
 1.6500000E+01 -1.0905000E-08 -4.2017000E-02  9.9976000E-01  9.9888000E-01 -2.0598000E-14  9.9865000E-01
 1.7000000E+01 -1.0877000E-08 -4.4638000E-02  9.9976000E-01  9.9876000E-01 -2.1883000E-14  9.9853000E-01
 1.7500000E+01 -1.0849000E-08 -4.7341000E-02  9.9976000E-01  9.9864000E-01 -2.3208000E-14  9.9841000E-01
 1.8000000E+01 -1.0820000E-08 -5.0128000E-02  9.9976000E-01  9.9850000E-01 -2.4574000E-14  9.9827000E-01
 1.8500000E+01 -1.0791000E-08 -5.2997000E-02  9.9976000E-01  9.9835000E-01 -2.5981000E-14  9.9812000E-01
 1.9000000E+01 -1.0761000E-08 -5.5950000E-02  9.9976000E-01  9.9819000E-01 -2.7428000E-14  9.9796000E-01
 1.9500000E+01 -1.0730000E-08 -5.8986000E-02  9.9976000E-01  9.9801000E-01 -2.8917000E-14  9.9778000E-01
 2.0000000E+01 -1.0698000E-08 -6.2107000E-02  9.9976000E-01  9.9782000E-01 -3.0447000E-14  9.9759000E-01
 2.0500000E+01 -1.0666000E-08 -6.5313000E-02  9.9975000E-01  9.9762000E-01 -3.2019000E-14  9.9739000E-01
 2.1000000E+01 -1.0633000E-08 -6.8603000E-02  9.9975000E-01  9.9740000E-01 -3.3632000E-14  9.9717000E-01
 2.1500000E+01 -1.0600000E-08 -7.1979000E-02  9.9975000E-01  9.9716000E-01 -3.5287000E-14  9.9693000E-01
 2.2000000E+01 -1.0566000E-08 -7.5441000E-02  9.9975000E-01  9.9690000E-01 -3.6984000E-14  9.9667000E-01
 2.2500000E+01 -1.0531000E-08 -7.8989000E-02  9.9975000E-01  9.9663000E-01 -3.8723000E-14  9.9640000E-01
 2.3000000E+01 -1.0496000E-08 -8.2623000E-02  9.9975000E-01  9.9633000E-01 -4.0505000E-14  9.9610000E-01
 2.3500000E+01 -1.0460000E-08 -8.6345000E-02  9.9975000E-01  9.9601000E-01 -4.2329000E-14  9.9578000E-01
 2.4000000E+01 -1.0423000E-08 -9.0154000E-02  9.9975000E-01  9.9568000E-01 -4.4197000E-14  9.9545000E-01
 2.4500000E+01 -1.0386000E-08 -9.4051000E-02  9.9975000E-01  9.9531000E-01 -4.6107000E-14  9.9508000E-01
 2.5000000E+01 -1.0348000E-08 -9.8035000E-02  9.9975000E-01  9.9493000E-01 -4.8060000E-14  9.9470000E-01
 2.5500000E+01 -1.0310000E-08 -1.0211000E-01  9.9975000E-01  9.9452000E-01 -5.0057000E-14  9.9429000E-01
 2.6000000E+01 -1.0271000E-08 -1.0627000E-01  9.9974000E-01  9.9408000E-01 -5.2098000E-14  9.9385000E-01
 2.6500000E+01 -1.0232000E-08 -1.1052000E-01  9.9974000E-01  9.9362000E-01 -5.4182000E-14  9.9339000E-01
 2.7000000E+01 -1.0192000E-08 -1.1486000E-01  9.9974000E-01  9.9312000E-01 -5.6311000E-14  9.9289000E-01
 2.7500000E+01 -1.0152000E-08 -1.1930000E-01  9.9974000E-01  9.9260000E-01 -5.8483000E-14  9.9237000E-01
 2.8000000E+01 -1.0111000E-08 -1.2382000E-01  9.9974000E-01  9.9204000E-01 -6.0700000E-14  9.9181000E-01
 2.8500000E+01 -1.0070000E-08 -1.2843000E-01  9.9974000E-01  9.9146000E-01 -6.2962000E-14  9.9123000E-01
 2.9000000E+01 -1.0028000E-08 -1.3314000E-01  9.9974000E-01  9.9083000E-01 -6.5268000E-14  9.9061000E-01
 2.9500000E+01 -9.9854000E-09 -1.3793000E-01  9.9974000E-01  9.9018000E-01 -6.7619000E-14  9.8995000E-01
 3.0000000E+01 -9.9427000E-09 -1.4282000E-01  9.9974000E-01  9.8948000E-01 -7.0015000E-14  9.8925000E-01
 3.0500000E+01 -9.8996000E-09 -1.4780000E-01  9.9974000E-01  9.8875000E-01 -7.2457000E-14  9.8852000E-01
 3.1000000E+01 -9.8560000E-09 -1.5287000E-01  9.9973000E-01  9.8798000E-01 -7.4944000E-14  9.8775000E-01
 3.1500000E+01 -9.8121000E-09 -1.5804000E-01  9.9973000E-01  9.8716000E-01 -7.7476000E-14  9.8693000E-01
 3.2000000E+01 -9.7677000E-09 -1.6330000E-01  9.9973000E-01  9.8630000E-01 -8.0054000E-14  9.8608000E-01
 3.2500000E+01 -9.7230000E-09 -1.6865000E-01  9.9973000E-01  9.8540000E-01 -8.2678000E-14  9.8518000E-01
 3.3000000E+01 -9.6779000E-09 -1.7410000E-01  9.9973000E-01  9.8445000E-01 -8.5349000E-14  9.8423000E-01
 3.3500000E+01 -9.6324000E-09 -1.7964000E-01  9.9973000E-01  9.8346000E-01 -8.8065000E-14  9.8323000E-01
 3.4000000E+01 -9.5866000E-09 -1.8527000E-01  9.9973000E-01  9.8241000E-01 -9.0827000E-14  9.8218000E-01
 3.4500000E+01 -9.5405000E-09 -1.9100000E-01  9.9973000E-01  9.8131000E-01 -9.3636000E-14  9.8108000E-01
 3.5000000E+01 -9.4941000E-09 -1.9683000E-01  9.9972000E-01  9.8016000E-01 -9.6491000E-14  9.7993000E-01
 3.5500000E+01 -9.4473000E-09 -2.0275000E-01  9.9972000E-01  9.7895000E-01 -9.9393000E-14  9.7872000E-01
 3.6000000E+01 -9.4003000E-09 -2.0876000E-01  9.9972000E-01  9.7768000E-01 -1.0234000E-13  9.7746000E-01
 3.6500000E+01 -9.3531000E-09 -2.1487000E-01  9.9972000E-01  9.7636000E-01 -1.0534000E-13  9.7613000E-01
 3.7000000E+01 -9.3055000E-09 -2.2107000E-01  9.9972000E-01  9.7497000E-01 -1.0838000E-13  9.7474000E-01
 3.7500000E+01 -9.2578000E-09 -2.2737000E-01  9.9972000E-01  9.7352000E-01 -1.1147000E-13  9.7329000E-01
 3.8000000E+01 -9.2098000E-09 -2.3377000E-01  9.9972000E-01  9.7200000E-01 -1.1460000E-13  9.7178000E-01
 3.8500000E+01 -9.1616000E-09 -2.4026000E-01  9.9971000E-01  9.7041000E-01 -1.1778000E-13  9.7019000E-01
 3.9000000E+01 -9.1132000E-09 -2.4685000E-01  9.9971000E-01  9.6876000E-01 -1.2101000E-13  9.6853000E-01
 3.9500000E+01 -9.0646000E-09 -2.5353000E-01  9.9971000E-01  9.6703000E-01 -1.2429000E-13  9.6681000E-01
 4.0000000E+01 -9.0159000E-09 -2.6030000E-01  9.9971000E-01  9.6523000E-01 -1.2761000E-13  9.6500000E-01
 4.0500000E+01 -8.9670000E-09 -2.6717000E-01  9.9971000E-01  9.6334000E-01 -1.3098000E-13  9.6312000E-01
 4.1000000E+01 -8.9180000E-09 -2.7414000E-01  9.9971000E-01  9.6138000E-01 -1.3439000E-13  9.6116000E-01
 4.1500000E+01 -8.8688000E-09 -2.8120000E-01  9.9970000E-01  9.5934000E-01 -1.3785000E-13  9.5912000E-01
 4.2000000E+01 -8.8196000E-09 -2.8835000E-01  9.9970000E-01  9.5721000E-01 -1.4136000E-13  9.5699000E-01
 4.2500000E+01 -8.7702000E-09 -2.9560000E-01  9.9970000E-01  9.5500000E-01 -1.4491000E-13  9.5478000E-01
 4.3000000E+01 -8.7208000E-09 -3.0294000E-01  9.9970000E-01  9.5269000E-01 -1.4851000E-13  9.5247000E-01
 4.3500000E+01 -8.6714000E-09 -3.1038000E-01  9.9970000E-01  9.5030000E-01 -1.5216000E-13  9.5008000E-01
 4.4000000E+01 -8.6218000E-09 -3.1790000E-01  9.9970000E-01  9.4780000E-01 -1.5585000E-13  9.4758000E-01
 4.4500000E+01 -8.5723000E-09 -3.2552000E-01  9.9969000E-01  9.4521000E-01 -1.5958000E-13  9.4499000E-01
 4.5000000E+01 -8.5227000E-09 -3.3323000E-01  9.9969000E-01  9.4252000E-01 -1.6336000E-13  9.4230000E-01
 4.5500000E+01 -8.4732000E-09 -3.4103000E-01  9.9969000E-01  9.3972000E-01 -1.6718000E-13  9.3951000E-01
 4.6000000E+01 -8.4236000E-09 -3.4892000E-01  9.9969000E-01  9.3682000E-01 -1.7105000E-13  9.3661000E-01
 4.6500000E+01 -8.3741000E-09 -3.5690000E-01  9.9969000E-01  9.3381000E-01 -1.7496000E-13  9.3359000E-01
 4.7000000E+01 -8.3246000E-09 -3.6496000E-01  9.9969000E-01  9.3069000E-01 -1.7892000E-13  9.3047000E-01
 4.7500000E+01 -8.2752000E-09 -3.7311000E-01  9.9968000E-01  9.2745000E-01 -1.8291000E-13  9.2723000E-01
 4.8000000E+01 -8.2259000E-09 -3.8135000E-01  9.9968000E-01  9.2409000E-01 -1.8695000E-13  9.2387000E-01
 4.8500000E+01 -8.1766000E-09 -3.8967000E-01  9.9968000E-01  9.2061000E-01 -1.9103000E-13  9.2040000E-01
 4.9000000E+01 -8.1275000E-09 -3.9807000E-01  9.9968000E-01  9.1700000E-01 -1.9515000E-13  9.1679000E-01
 4.9500000E+01 -8.0784000E-09 -4.0655000E-01  9.9968000E-01  9.1327000E-01 -1.9931000E-13  9.1306000E-01
 5.0000000E+01 -8.0295000E-09 -4.1512000E-01  9.9967000E-01  9.0941000E-01 -2.0350000E-13  9.0920000E-01
 5.0500000E+01 -7.9808000E-09 -4.2376000E-01  9.9967000E-01  9.0541000E-01 -2.0774000E-13  9.0520000E-01
 5.1000000E+01 -7.9322000E-09 -4.3248000E-01  9.9967000E-01  9.0128000E-01 -2.1202000E-13  9.0107000E-01
 5.1500000E+01 -7.8838000E-09 -4.4127000E-01  9.9967000E-01  8.9700000E-01 -2.1633000E-13  8.9680000E-01
 5.2000000E+01 -7.8357000E-09 -4.5013000E-01  9.9967000E-01  8.9259000E-01 -2.2067000E-13  8.9238000E-01
 5.2500000E+01 -7.7877000E-09 -4.5907000E-01  9.9966000E-01  8.8802000E-01 -2.2505000E-13  8.8782000E-01
 5.3000000E+01 -7.7399000E-09 -4.6807000E-01  9.9966000E-01  8.8331000E-01 -2.2947000E-13  8.8310000E-01
 5.3500000E+01 -7.6924000E-09 -4.7715000E-01  9.9966000E-01  8.7844000E-01 -2.3391000E-13  8.7823000E-01
 5.4000000E+01 -7.6451000E-09 -4.8628000E-01  9.9966000E-01  8.7341000E-01 -2.3839000E-13  8.7321000E-01
 5.4500000E+01 -7.5981000E-09 -4.9547000E-01  9.9966000E-01  8.6823000E-01 -2.4290000E-13  8.6803000E-01
 5.5000000E+01 -7.5514000E-09 -5.0473000E-01  9.9965000E-01  8.6288000E-01 -2.4744000E-13  8.6268000E-01
 5.5500000E+01 -7.5049000E-09 -5.1404000E-01  9.9965000E-01  8.5736000E-01 -2.5200000E-13  8.5716000E-01
 5.6000000E+01 -7.4588000E-09 -5.2340000E-01  9.9965000E-01  8.5168000E-01 -2.5659000E-13  8.5148000E-01
 5.6500000E+01 -7.4130000E-09 -5.3281000E-01  9.9965000E-01  8.4582000E-01 -2.6120000E-13  8.4562000E-01
 5.7000000E+01 -7.3676000E-09 -5.4227000E-01  9.9964000E-01  8.3978000E-01 -2.6584000E-13  8.3959000E-01
 5.7500000E+01 -7.3225000E-09 -5.5177000E-01  9.9964000E-01  8.3357000E-01 -2.7049000E-13  8.3338000E-01
 5.8000000E+01 -7.2777000E-09 -5.6130000E-01  9.9964000E-01  8.2717000E-01 -2.7517000E-13  8.2698000E-01
 5.8500000E+01 -7.2334000E-09 -5.7088000E-01  9.9964000E-01  8.2059000E-01 -2.7987000E-13  8.2040000E-01
 5.9000000E+01 -7.1894000E-09 -5.8049000E-01  9.9964000E-01  8.1382000E-01 -2.8457000E-13  8.1363000E-01
 5.9500000E+01 -7.1458000E-09 -5.9012000E-01  9.9963000E-01  8.0686000E-01 -2.8930000E-13  8.0667000E-01
 6.0000000E+01 -7.1027000E-09 -5.9978000E-01  9.9963000E-01  7.9970000E-01 -2.9403000E-13  7.9952000E-01
