length scale factor
9.3494000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.8828350E+00 9.3400506E-02 7.5486620E+01 1.8828350E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
3.3862000E-01 2.9177000E-02 3.0944000E-01
theta     11          12          22          33          34          44
0.000000 7.1401000E+00 -1.5982000E-07 9.9973000E-01 9.9973000E-01 -4.6558000E-09 9.9946000E-01
0.500000 7.1213000E+00 -6.0863000E-05 9.9973000E-01 9.9973000E-01 -1.7867000E-06 9.9946000E-01
1.000000 7.0652000E+00 -2.4351000E-04 9.9973000E-01 9.9973000E-01 -7.2964000E-06 9.9946000E-01
1.500000 6.9727000E+00 -5.4796000E-04 9.9973000E-01 9.9973000E-01 -1.6862000E-05 9.9946000E-01
2.000000 6.8456000E+00 -9.7395000E-04 9.9973000E-01 9.9973000E-01 -3.0728000E-05 9.9947000E-01
2.500000 6.6861000E+00 -1.5208000E-03 9.9974000E-01 9.9973000E-01 -4.8816000E-05 9.9947000E-01
3.000000 6.4968000E+00 -2.1876000E-03 9.9974000E-01 9.9974000E-01 -7.0707000E-05 9.9947000E-01
3.500000 6.2811000E+00 -2.9734000E-03 9.9974000E-01 9.9974000E-01 -9.5880000E-05 9.9948000E-01
4.000000 6.0424000E+00 -3.8773000E-03 9.9974000E-01 9.9974000E-01 -1.2402000E-04 9.9948000E-01
4.500000 5.7844000E+00 -4.8983000E-03 9.9975000E-01 9.9974000E-01 -1.5511000E-04 9.9948000E-01
5.000000 5.5111000E+00 -6.0347000E-03 9.9975000E-01 9.9973000E-01 -1.8924000E-04 9.9948000E-01
5.500000 5.2262000E+00 -7.2846000E-03 9.9975000E-01 9.9973000E-01 -2.2623000E-04 9.9948000E-01
6.000000 4.9338000E+00 -8.6458000E-03 9.9976000E-01 9.9972000E-01 -2.6547000E-04 9.9948000E-01
6.500000 4.6374000E+00 -1.0116000E-02 9.9976000E-01 9.9971000E-01 -3.0613000E-04 9.9948000E-01
7.000000 4.3405000E+00 -1.1692000E-02 9.9976000E-01 9.9970000E-01 -3.4755000E-04 9.9947000E-01
7.500000 4.0462000E+00 -1.3373000E-02 9.9977000E-01 9.9968000E-01 -3.8937000E-04 9.9945000E-01
8.000000 3.7574000E+00 -1.5154000E-02 9.9977000E-01 9.9966000E-01 -4.3136000E-04 9.9943000E-01
8.500000 3.4765000E+00 -1.7031000E-02 9.9977000E-01 9.9963000E-01 -4.7310000E-04 9.9941000E-01
9.000000 3.2056000E+00 -1.9003000E-02 9.9977000E-01 9.9960000E-01 -5.1383000E-04 9.9938000E-01
9.500000 2.9462000E+00 -2.1064000E-02 9.9978000E-01 9.9956000E-01 -5.5274000E-04 9.9934000E-01
10.000000 2.6998000E+00 -2.3213000E-02 9.9978000E-01 9.9951000E-01 -5.8930000E-04 9.9929000E-01
10.500000 2.4672000E+00 -2.5445000E-02 9.9977000E-01 9.9946000E-01 -6.2342000E-04 9.9924000E-01
11.000000 2.2490000E+00 -2.7758000E-02 9.9977000E-01 9.9939000E-01 -6.5513000E-04 9.9917000E-01
11.500000 2.0454000E+00 -3.0150000E-02 9.9977000E-01 9.9932000E-01 -6.8430000E-04 9.9909000E-01
12.000000 1.8566000E+00 -3.2619000E-02 9.9976000E-01 9.9923000E-01 -7.1053000E-04 9.9900000E-01
12.500000 1.6823000E+00 -3.5164000E-02 9.9975000E-01 9.9914000E-01 -7.3342000E-04 9.9890000E-01
13.000000 1.5221000E+00 -3.7785000E-02 9.9974000E-01 9.9903000E-01 -7.5284000E-04 9.9878000E-01
13.500000 1.3756000E+00 -4.0482000E-02 9.9973000E-01 9.9890000E-01 -7.6894000E-04 9.9864000E-01
14.000000 1.2420000E+00 -4.3258000E-02 9.9971000E-01 9.9876000E-01 -7.8202000E-04 9.9849000E-01
14.500000 1.1207000E+00 -4.6113000E-02 9.9969000E-01 9.9861000E-01 -7.9233000E-04 9.9831000E-01
15.000000 1.0110000E+00 -4.9051000E-02 9.9967000E-01 9.9844000E-01 -8.0006000E-04 9.9812000E-01
15.500000 9.1205000E-01 -5.2075000E-02 9.9964000E-01 9.9825000E-01 -8.0551000E-04 9.9790000E-01
16.000000 8.2305000E-01 -5.5187000E-02 9.9960000E-01 9.9804000E-01 -8.0897000E-04 9.9766000E-01
16.500000 7.4323000E-01 -5.8390000E-02 9.9956000E-01 9.9782000E-01 -8.1060000E-04 9.9739000E-01
17.000000 6.7183000E-01 -6.1686000E-02 9.9951000E-01 9.9757000E-01 -8.1024000E-04 9.9710000E-01
17.500000 6.0810000E-01 -6.5075000E-02 9.9946000E-01 9.9730000E-01 -8.0748000E-04 9.9678000E-01
18.000000 5.5134000E-01 -6.8557000E-02 9.9939000E-01 9.9701000E-01 -8.0198000E-04 9.9643000E-01
18.500000 5.0085000E-01 -7.2131000E-02 9.9932000E-01 9.9669000E-01 -7.9371000E-04 9.9605000E-01
19.000000 4.5600000E-01 -7.5791000E-02 9.9925000E-01 9.9636000E-01 -7.8291000E-04 9.9564000E-01
19.500000 4.1619000E-01 -7.9535000E-02 9.9917000E-01 9.9599000E-01 -7.6973000E-04 9.9520000E-01
20.000000 3.8085000E-01 -8.3357000E-02 9.9908000E-01 9.9561000E-01 -7.5399000E-04 9.9473000E-01
20.500000 3.4947000E-01 -8.7253000E-02 9.9898000E-01 9.9520000E-01 -7.3526000E-04 9.9423000E-01
21.000000 3.2155000E-01 -9.1220000E-02 9.9888000E-01 9.9477000E-01 -7.1330000E-04 9.9371000E-01
21.500000 2.9667000E-01 -9.5253000E-02 9.9877000E-01 9.9431000E-01 -6.8840000E-04 9.9315000E-01
22.000000 2.7443000E-01 -9.9350000E-02 9.9866000E-01 9.9383000E-01 -6.6152000E-04 9.9257000E-01
22.500000 2.5447000E-01 -1.0351000E-01 9.9855000E-01 9.9332000E-01 -6.3408000E-04 9.9196000E-01
23.000000 2.3650000E-01 -1.0774000E-01 9.9843000E-01 9.9279000E-01 -6.0768000E-04 9.9132000E-01
23.500000 2.2023000E-01 -1.1205000E-01 9.9831000E-01 9.9223000E-01 -5.8396000E-04 9.9066000E-01
24.000000 2.0543000E-01 -1.1644000E-01 9.9819000E-01 9.9164000E-01 -5.6489000E-04 9.8996000E-01
24.500000 1.9191000E-01 -1.2093000E-01 9.9807000E-01 9.9102000E-01 -5.5291000E-04 9.8923000E-01
25.000000 1.7951000E-01 -1.2553000E-01 9.9795000E-01 9.9037000E-01 -5.5069000E-04 9.8847000E-01
25.500000 1.6808000E-01 -1.3025000E-01 9.9782000E-01 9.8967000E-01 -5.6051000E-04 9.8766000E-01
26.000000 1.5753000E-01 -1.3512000E-01 9.9769000E-01 9.8893000E-01 -5.8358000E-04 9.8681000E-01
26.500000 1.4776000E-01 -1.4015000E-01 9.9756000E-01 9.8814000E-01 -6.2001000E-04 9.8591000E-01
27.000000 1.3872000E-01 -1.4535000E-01 9.9742000E-01 9.8730000E-01 -6.6962000E-04 9.8495000E-01
27.500000 1.3034000E-01 -1.5075000E-01 9.9729000E-01 9.8639000E-01 -7.3274000E-04 9.8393000E-01
28.000000 1.2258000E-01 -1.5635000E-01 9.9714000E-01 9.8542000E-01 -8.1035000E-04 9.8285000E-01
28.500000 1.1542000E-01 -1.6217000E-01 9.9700000E-01 9.8438000E-01 -9.0334000E-04 9.8168000E-01
29.000000 1.0882000E-01 -1.6822000E-01 9.9685000E-01 9.8326000E-01 -1.0116000E-03 9.8044000E-01
29.500000 1.0275000E-01 -1.7450000E-01 9.9670000E-01 9.8206000E-01 -1.1340000E-03 9.7912000E-01
30.000000 9.7189000E-02 -1.8102000E-01 9.9654000E-01 9.8077000E-01 -1.2690000E-03 9.7771000E-01
30.500000 9.2112000E-02 -1.8777000E-01 9.9639000E-01 9.7939000E-01 -1.4153000E-03 9.7621000E-01
31.000000 8.7490000E-02 -1.9473000E-01 9.9624000E-01 9.7792000E-01 -1.5724000E-03 9.7463000E-01
31.500000 8.3292000E-02 -2.0191000E-01 9.9609000E-01 9.7635000E-01 -1.7393000E-03 9.7296000E-01
32.000000 7.9488000E-02 -2.0927000E-01 9.9595000E-01 9.7470000E-01 -1.9146000E-03 9.7120000E-01
32.500000 7.6044000E-02 -2.1678000E-01 9.9582000E-01 9.7295000E-01 -2.0965000E-03 9.6936000E-01
33.000000 7.2928000E-02 -2.2444000E-01 9.9569000E-01 9.7111000E-01 -2.2841000E-03 9.6744000E-01
33.500000 7.0106000E-02 -2.3220000E-01 9.9558000E-01 9.6919000E-01 -2.4777000E-03 9.6545000E-01
34.000000 6.7543000E-02 -2.4005000E-01 9.9548000E-01 9.6719000E-01 -2.6783000E-03 9.6339000E-01
34.500000 6.5209000E-02 -2.4796000E-01 9.9539000E-01 9.6510000E-01 -2.8862000E-03 9.6127000E-01
35.000000 6.3072000E-02 -2.5590000E-01 9.9531000E-01 9.6295000E-01 -3.1002000E-03 9.5908000E-01
35.500000 6.1104000E-02 -2.6386000E-01 9.9525000E-01 9.6072000E-01 -3.3178000E-03 9.5684000E-01
36.000000 5.9279000E-02 -2.7182000E-01 9.9520000E-01 9.5843000E-01 -3.5365000E-03 9.5455000E-01
36.500000 5.7574000E-02 -2.7977000E-01 9.9516000E-01 9.5607000E-01 -3.7558000E-03 9.5220000E-01
37.000000 5.5970000E-02 -2.8769000E-01 9.9513000E-01 9.5364000E-01 -3.9761000E-03 9.4980000E-01
37.500000 5.4450000E-02 -2.9558000E-01 9.9511000E-01 9.5116000E-01 -4.1980000E-03 9.4735000E-01
38.000000 5.2999000E-02 -3.0344000E-01 9.9510000E-01 9.4861000E-01 -4.4207000E-03 9.4485000E-01
38.500000 5.1606000E-02 -3.1126000E-01 9.9509000E-01 9.4601000E-01 -4.6421000E-03 9.4230000E-01
39.000000 5.0262000E-02 -3.1903000E-01 9.9508000E-01 9.4335000E-01 -4.8604000E-03 9.3969000E-01
39.500000 4.8961000E-02 -3.2677000E-01 9.9507000E-01 9.4063000E-01 -5.0749000E-03 9.3702000E-01
40.000000 4.7698000E-02 -3.3447000E-01 9.9507000E-01 9.3785000E-01 -5.2865000E-03 9.3430000E-01
40.500000 4.6470000E-02 -3.4214000E-01 9.9505000E-01 9.3501000E-01 -5.4955000E-03 9.3151000E-01
41.000000 4.5274000E-02 -3.4977000E-01 9.9504000E-01 9.3211000E-01 -5.7013000E-03 9.2867000E-01
41.500000 4.4109000E-02 -3.5736000E-01 9.9501000E-01 9.2914000E-01 -5.9026000E-03 9.2575000E-01
42.000000 4.2975000E-02 -3.6494000E-01 9.9498000E-01 9.2612000E-01 -6.0986000E-03 9.2278000E-01
42.500000 4.1872000E-02 -3.7249000E-01 9.9494000E-01 9.2303000E-01 -6.2901000E-03 9.1973000E-01
43.000000 4.0799000E-02 -3.8003000E-01 9.9489000E-01 9.1987000E-01 -6.4790000E-03 9.1660000E-01
43.500000 3.9757000E-02 -3.8755000E-01 9.9483000E-01 9.1664000E-01 -6.6670000E-03 9.1341000E-01
44.000000 3.8746000E-02 -3.9508000E-01 9.9477000E-01 9.1333000E-01 -6.8547000E-03 9.1013000E-01
44.500000 3.7767000E-02 -4.0261000E-01 9.9469000E-01 9.0994000E-01 -7.0423000E-03 9.0676000E-01
45.000000 3.6819000E-02 -4.1016000E-01 9.9460000E-01 9.0646000E-01 -7.2302000E-03 9.0331000E-01
45.500000 3.5903000E-02 -4.1773000E-01 9.9451000E-01 9.0290000E-01 -7.4197000E-03 8.9976000E-01
46.000000 3.5018000E-02 -4.2532000E-01 9.9441000E-01 8.9923000E-01 -7.6116000E-03 8.9610000E-01
46.500000 3.4164000E-02 -4.3296000E-01 9.9429000E-01 8.9547000E-01 -7.8052000E-03 8.9235000E-01
47.000000 3.3341000E-02 -4.4064000E-01 9.9418000E-01 8.9160000E-01 -7.9980000E-03 8.8848000E-01
47.500000 3.2548000E-02 -4.4836000E-01 9.9405000E-01 8.8761000E-01 -8.1872000E-03 8.8450000E-01
48.000000 3.1784000E-02 -4.5614000E-01 9.9391000E-01 8.8350000E-01 -8.3707000E-03 8.8039000E-01
48.500000 3.1050000E-02 -4.6398000E-01 9.9377000E-01 8.7927000E-01 -8.5471000E-03 8.7616000E-01
49.000000 3.0343000E-02 -4.7188000E-01 9.9363000E-01 8.7491000E-01 -8.7140000E-03 8.7180000E-01
49.500000 2.9664000E-02 -4.7985000E-01 9.9347000E-01 8.7042000E-01 -8.8673000E-03 8.6731000E-01
50.000000 2.9011000E-02 -4.8787000E-01 9.9331000E-01 8.6580000E-01 -9.0009000E-03 8.6268000E-01
50.500000 2.8383000E-02 -4.9596000E-01 9.9315000E-01 8.6104000E-01 -9.1087000E-03 8.5792000E-01
51.000000 2.7780000E-02 -5.0411000E-01 9.9298000E-01 8.5614000E-01 -9.1862000E-03 8.5301000E-01
51.500000 2.7200000E-02 -5.1232000E-01 9.9281000E-01 8.5109000E-01 -9.2303000E-03 8.4796000E-01
52.000000 2.6642000E-02 -5.2058000E-01 9.9263000E-01 8.4590000E-01 -9.2392000E-03 8.4276000E-01
52.500000 2.6105000E-02 -5.2891000E-01 9.9245000E-01 8.4056000E-01 -9.2111000E-03 8.3742000E-01
53.000000 2.5588000E-02 -5.3729000E-01 9.9227000E-01 8.3507000E-01 -9.1443000E-03 8.3193000E-01
53.500000 2.5091000E-02 -5.4573000E-01 9.9208000E-01 8.2943000E-01 -9.0380000E-03 8.2628000E-01
54.000000 2.4611000E-02 -5.5422000E-01 9.9190000E-01 8.2362000E-01 -8.8930000E-03 8.2047000E-01
54.500000 2.4148000E-02 -5.6276000E-01 9.9171000E-01 8.1765000E-01 -8.7123000E-03 8.1451000E-01
55.000000 2.3700000E-02 -5.7136000E-01 9.9153000E-01 8.1151000E-01 -8.5006000E-03 8.0837000E-01
55.500000 2.3268000E-02 -5.8001000E-01 9.9134000E-01 8.0520000E-01 -8.2632000E-03 8.0207000E-01
56.000000 2.2850000E-02 -5.8871000E-01 9.9116000E-01 7.9870000E-01 -8.0057000E-03 7.9559000E-01
56.500000 2.2446000E-02 -5.9747000E-01 9.9098000E-01 7.9201000E-01 -7.7337000E-03 7.8892000E-01
57.000000 2.2054000E-02 -6.0627000E-01 9.9080000E-01 7.8513000E-01 -7.4540000E-03 7.8206000E-01
57.500000 2.1675000E-02 -6.1513000E-01 9.9063000E-01 7.7804000E-01 -7.1740000E-03 7.7501000E-01
58.000000 2.1309000E-02 -6.2404000E-01 9.9046000E-01 7.7074000E-01 -6.9017000E-03 7.6775000E-01
58.500000 2.0954000E-02 -6.3299000E-01 9.9028000E-01 7.6323000E-01 -6.6439000E-03 7.6028000E-01
59.000000 2.0612000E-02 -6.4198000E-01 9.9011000E-01 7.5550000E-01 -6.4050000E-03 7.5260000E-01
59.500000 2.0283000E-02 -6.5102000E-01 9.8995000E-01 7.4754000E-01 -6.1860000E-03 7.4469000E-01
60.000000 1.9967000E-02 -6.6008000E-01 9.8978000E-01 7.3936000E-01 -5.9860000E-03 7.3656000E-01
60.500000 1.9665000E-02 -6.6918000E-01 9.8961000E-01 7.3094000E-01 -5.8044000E-03 7.2820000E-01
61.000000 1.9378000E-02 -6.7830000E-01 9.8944000E-01 7.2230000E-01 -5.6411000E-03 7.1961000E-01
61.500000 1.9106000E-02 -6.8743000E-01 9.8928000E-01 7.1342000E-01 -5.4967000E-03 7.1079000E-01
62.000000 1.8850000E-02 -6.9657000E-01 9.8912000E-01 7.0431000E-01 -5.3700000E-03 7.0174000E-01
62.500000 1.8612000E-02 -7.0571000E-01 9.8896000E-01 6.9496000E-01 -5.2571000E-03 6.9246000E-01
63.000000 1.8393000E-02 -7.1485000E-01 9.8880000E-01 6.8539000E-01 -5.1523000E-03 6.8294000E-01
63.500000 1.8192000E-02 -7.2397000E-01 9.8865000E-01 6.7558000E-01 -5.0503000E-03 6.7320000E-01
64.000000 1.8011000E-02 -7.3306000E-01 9.8851000E-01 6.6555000E-01 -4.9479000E-03 6.6324000E-01
64.500000 1.7850000E-02 -7.4212000E-01 9.8838000E-01 6.5530000E-01 -4.8438000E-03 6.5305000E-01
