length scale factor
8.3100000E-06
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.6735310E-04 8.3016900E-06 2.6451253E-03 1.6735310E-04
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.2752000E-06 2.2752000E-06 -8.9575000E-13
theta     11          12          22          33          34          44
 0.0000000E+00 -4.3209000E-04  0.0000000E+00  9.9977000E-01  9.9977000E-01  0.0000000E+00  9.9954000E-01
 5.0000000E-01 -4.3208000E-04 -3.8069000E-05  9.9977000E-01  9.9977000E-01 -2.9568000E-16  9.9954000E-01
 1.0000000E+00 -4.3203000E-04 -1.5228000E-04  9.9977000E-01  9.9977000E-01 -1.1828000E-15  9.9954000E-01
 1.5000000E+00 -4.3195000E-04 -3.4265000E-04  9.9977000E-01  9.9977000E-01 -2.6614000E-15  9.9954000E-01
 2.0000000E+00 -4.3183000E-04 -6.0922000E-04  9.9977000E-01  9.9977000E-01 -4.7317000E-15  9.9954000E-01
 2.5000000E+00 -4.3168000E-04 -9.5201000E-04  9.9977000E-01  9.9977000E-01 -7.3942000E-15  9.9954000E-01
 3.0000000E+00 -4.3150000E-04 -1.3711000E-03  9.9977000E-01  9.9977000E-01 -1.0649000E-14  9.9954000E-01
 3.5000000E+00 -4.3129000E-04 -1.8665000E-03  9.9977000E-01  9.9977000E-01 -1.4497000E-14  9.9954000E-01
 4.0000000E+00 -4.3104000E-04 -2.4384000E-03  9.9977000E-01  9.9977000E-01 -1.8938000E-14  9.9954000E-01
 4.5000000E+00 -4.3076000E-04 -3.0867000E-03  9.9977000E-01  9.9976000E-01 -2.3974000E-14  9.9953000E-01
 5.0000000E+00 -4.3045000E-04 -3.8117000E-03  9.9977000E-01  9.9976000E-01 -2.9605000E-14  9.9953000E-01
 5.5000000E+00 -4.3011000E-04 -4.6133000E-03  9.9977000E-01  9.9976000E-01 -3.5831000E-14  9.9953000E-01
 6.0000000E+00 -4.2973000E-04 -5.4918000E-03  9.9977000E-01  9.9975000E-01 -4.2655000E-14  9.9952000E-01
 6.5000000E+00 -4.2933000E-04 -6.4473000E-03  9.9977000E-01  9.9975000E-01 -5.0076000E-14  9.9952000E-01
 7.0000000E+00 -4.2889000E-04 -7.4799000E-03  9.9977000E-01  9.9974000E-01 -5.8096000E-14  9.9951000E-01
