length scale factor
8.3106000E-04
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.6736438E-02 8.3022894E-04 2.6447350E-01 1.6736438E-02
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.2766000E-04 2.2756000E-04 1.0110000E-07
theta     11          12          22          33          34          44
 0.0000000E+00  3.8299000E-01  0.0000000E+00  9.9977000E-01  9.9977000E-01  0.0000000E+00  9.9955000E-01
 5.0000000E-01  3.8297000E-01 -3.8070000E-05  9.9977000E-01  9.9977000E-01 -7.7395000E-12  9.9955000E-01
 1.0000000E+00  3.8293000E-01 -1.5229000E-04  9.9977000E-01  9.9977000E-01 -3.0959000E-11  9.9955000E-01
 1.5000000E+00  3.8285000E-01 -3.4266000E-04  9.9977000E-01  9.9977000E-01 -6.9662000E-11  9.9955000E-01
 2.0000000E+00  3.8275000E-01 -6.0923000E-04  9.9977000E-01  9.9977000E-01 -1.2386000E-10  9.9955000E-01
 2.5000000E+00  3.8262000E-01 -9.5204000E-04  9.9977000E-01  9.9977000E-01 -1.9355000E-10  9.9955000E-01
 3.0000000E+00  3.8246000E-01 -1.3711000E-03  9.9977000E-01  9.9977000E-01 -2.7875000E-10  9.9955000E-01
 3.5000000E+00  3.8227000E-01 -1.8666000E-03  9.9977000E-01  9.9977000E-01 -3.7947000E-10  9.9955000E-01
 4.0000000E+00  3.8205000E-01 -2.4384000E-03  9.9977000E-01  9.9977000E-01 -4.9572000E-10  9.9954000E-01
 4.5000000E+00  3.8180000E-01 -3.0868000E-03  9.9977000E-01  9.9977000E-01 -6.2753000E-10  9.9954000E-01
 5.0000000E+00  3.8152000E-01 -3.8118000E-03  9.9977000E-01  9.9977000E-01 -7.7492000E-10  9.9954000E-01
 5.5000000E+00  3.8122000E-01 -4.6135000E-03  9.9977000E-01  9.9976000E-01 -9.3790000E-10  9.9954000E-01
 6.0000000E+00  3.8088000E-01 -5.4920000E-03  9.9977000E-01  9.9976000E-01 -1.1165000E-09  9.9953000E-01
 6.5000000E+00  3.8052000E-01 -6.4475000E-03  9.9977000E-01  9.9975000E-01 -1.3108000E-09  9.9953000E-01
 7.0000000E+00  3.8013000E-01 -7.4801000E-03  9.9977000E-01  9.9974000E-01 -1.5207000E-09  9.9952000E-01
 7.5000000E+00  3.7971000E-01 -8.5900000E-03  9.9977000E-01  9.9974000E-01 -1.7463000E-09  9.9951000E-01
 8.0000000E+00  3.7926000E-01 -9.7773000E-03  9.9977000E-01  9.9972000E-01 -1.9877000E-09  9.9950000E-01
 8.5000000E+00  3.7878000E-01 -1.1042000E-02  9.9977000E-01  9.9971000E-01 -2.2449000E-09  9.9948000E-01
 9.0000000E+00  3.7828000E-01 -1.2385000E-02  9.9977000E-01  9.9969000E-01 -2.5178000E-09  9.9947000E-01
 9.5000000E+00  3.7774000E-01 -1.3806000E-02  9.9977000E-01  9.9968000E-01 -2.8067000E-09  9.9945000E-01
 1.0000000E+01  3.7718000E-01 -1.5304000E-02  9.9977000E-01  9.9965000E-01 -3.1114000E-09  9.9943000E-01
 1.0500000E+01  3.7659000E-01 -1.6882000E-02  9.9977000E-01  9.9963000E-01 -3.4321000E-09  9.9940000E-01
 1.1000000E+01  3.7598000E-01 -1.8538000E-02  9.9977000E-01  9.9960000E-01 -3.7687000E-09  9.9937000E-01
 1.1500000E+01  3.7534000E-01 -2.0273000E-02  9.9977000E-01  9.9956000E-01 -4.1214000E-09  9.9934000E-01
 1.2000000E+01  3.7467000E-01 -2.2087000E-02  9.9977000E-01  9.9952000E-01 -4.4902000E-09  9.9930000E-01
 1.2500000E+01  3.7397000E-01 -2.3980000E-02  9.9977000E-01  9.9948000E-01 -4.8752000E-09  9.9925000E-01
 1.3000000E+01  3.7325000E-01 -2.5953000E-02  9.9977000E-01  9.9943000E-01 -5.2763000E-09  9.9920000E-01
 1.3500000E+01  3.7250000E-01 -2.8006000E-02  9.9977000E-01  9.9937000E-01 -5.6937000E-09  9.9915000E-01
 1.4000000E+01  3.7172000E-01 -3.0139000E-02  9.9977000E-01  9.9931000E-01 -6.1273000E-09  9.9909000E-01
 1.4500000E+01  3.7092000E-01 -3.2353000E-02  9.9977000E-01  9.9924000E-01 -6.5774000E-09  9.9902000E-01
 1.5000000E+01  3.7009000E-01 -3.4647000E-02  9.9977000E-01  9.9916000E-01 -7.0439000E-09  9.9894000E-01
 1.5500000E+01  3.6924000E-01 -3.7023000E-02  9.9976000E-01  9.9908000E-01 -7.5269000E-09  9.9885000E-01
 1.6000000E+01  3.6836000E-01 -3.9480000E-02  9.9976000E-01  9.9898000E-01 -8.0264000E-09  9.9876000E-01
 1.6500000E+01  3.6746000E-01 -4.2018000E-02  9.9976000E-01  9.9888000E-01 -8.5426000E-09  9.9865000E-01
 1.7000000E+01  3.6653000E-01 -4.4639000E-02  9.9976000E-01  9.9877000E-01 -9.0755000E-09  9.9854000E-01
 1.7500000E+01  3.6558000E-01 -4.7343000E-02  9.9976000E-01  9.9864000E-01 -9.6251000E-09  9.9842000E-01
 1.8000000E+01  3.6461000E-01 -5.0129000E-02  9.9976000E-01  9.9850000E-01 -1.0192000E-08  9.9828000E-01
 1.8500000E+01  3.6361000E-01 -5.2998000E-02  9.9976000E-01  9.9836000E-01 -1.0775000E-08  9.9813000E-01
 1.9000000E+01  3.6259000E-01 -5.5951000E-02  9.9976000E-01  9.9819000E-01 -1.1375000E-08  9.9797000E-01
 1.9500000E+01  3.6154000E-01 -5.8988000E-02  9.9976000E-01  9.9802000E-01 -1.1993000E-08  9.9779000E-01
 2.0000000E+01  3.6047000E-01 -6.2109000E-02  9.9976000E-01  9.9783000E-01 -1.2627000E-08  9.9760000E-01
 2.0500000E+01  3.5938000E-01 -6.5314000E-02  9.9976000E-01  9.9762000E-01 -1.3279000E-08  9.9740000E-01
 2.1000000E+01  3.5827000E-01 -6.8605000E-02  9.9976000E-01  9.9740000E-01 -1.3948000E-08  9.9717000E-01
 2.1500000E+01  3.5714000E-01 -7.1981000E-02  9.9976000E-01  9.9716000E-01 -1.4635000E-08  9.9694000E-01
 2.2000000E+01  3.5598000E-01 -7.5443000E-02  9.9976000E-01  9.9690000E-01 -1.5339000E-08  9.9668000E-01
 2.2500000E+01  3.5480000E-01 -7.8991000E-02  9.9975000E-01  9.9663000E-01 -1.6060000E-08  9.9640000E-01
 2.3000000E+01  3.5361000E-01 -8.2626000E-02  9.9975000E-01  9.9633000E-01 -1.6799000E-08  9.9611000E-01
 2.3500000E+01  3.5239000E-01 -8.6347000E-02  9.9975000E-01  9.9602000E-01 -1.7556000E-08  9.9579000E-01
 2.4000000E+01  3.5115000E-01 -9.0156000E-02  9.9975000E-01  9.9568000E-01 -1.8330000E-08  9.9545000E-01
 2.4500000E+01  3.4989000E-01 -9.4053000E-02  9.9975000E-01  9.9532000E-01 -1.9123000E-08  9.9509000E-01
 2.5000000E+01  3.4862000E-01 -9.8038000E-02  9.9975000E-01  9.9493000E-01 -1.9933000E-08  9.9471000E-01
 2.5500000E+01  3.4732000E-01 -1.0211000E-01  9.9975000E-01  9.9452000E-01 -2.0761000E-08  9.9430000E-01
 2.6000000E+01  3.4601000E-01 -1.0627000E-01  9.9975000E-01  9.9408000E-01 -2.1608000E-08  9.9386000E-01
 2.6500000E+01  3.4468000E-01 -1.1053000E-01  9.9975000E-01  9.9362000E-01 -2.2472000E-08  9.9339000E-01
 2.7000000E+01  3.4333000E-01 -1.1487000E-01  9.9975000E-01  9.9312000E-01 -2.3355000E-08  9.9290000E-01
 2.7500000E+01  3.4196000E-01 -1.1930000E-01  9.9974000E-01  9.9260000E-01 -2.4256000E-08  9.9238000E-01
 2.8000000E+01  3.4058000E-01 -1.2382000E-01  9.9974000E-01  9.9205000E-01 -2.5176000E-08  9.9182000E-01
 2.8500000E+01  3.3918000E-01 -1.2843000E-01  9.9974000E-01  9.9146000E-01 -2.6114000E-08  9.9123000E-01
