 0.9688341E-02   single scattering albedo
 0.7735910E-02   scattering cross section
 0.7984763E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.7449110773E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7449110773E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7449111328E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.7449111328E-09
   0.500     0.7448826000E-09    -0.2833844270E-13     0.0000000000E+00     0.0000000000E+00    -0.2833844270E-13     0.7448826000E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7448826556E-09    -0.1084202172E-18     0.0000000000E+00     0.0000000000E+00     0.1084202172E-18     0.7448826556E-09
   1.000     0.7447974459E-09    -0.1133537708E-12     0.0000000000E+00     0.0000000000E+00    -0.1133537708E-12     0.7447974459E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7447974459E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.7447974459E-09
   1.500     0.7446554484E-09    -0.2551292511E-12     0.0000000000E+00     0.0000000000E+00    -0.2551292511E-12     0.7446554484E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7446554484E-09     0.4336808690E-18     0.0000000000E+00     0.0000000000E+00    -0.4336808690E-18     0.7446554484E-09
   2.000     0.7444567185E-09    -0.4533595721E-12     0.0000000000E+00     0.0000000000E+00    -0.4533595721E-12     0.7444567185E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7444566075E-09     0.5421010862E-18     0.0000000000E+00     0.0000000000E+00    -0.5421010862E-18     0.7444566075E-09
   2.500     0.7442011452E-09    -0.7082667786E-12     0.0000000000E+00     0.0000000000E+00    -0.7082667786E-12     0.7442011452E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7442008121E-09     0.1084202172E-17     0.0000000000E+00     0.0000000000E+00    -0.1084202172E-17     0.7442008121E-09
   3.000     0.7438890615E-09    -0.1019517804E-11     0.0000000000E+00     0.0000000000E+00    -0.1019517804E-11     0.7438890615E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7438883953E-09     0.1301042607E-17     0.0000000000E+00     0.0000000000E+00    -0.1301042607E-17     0.7438883953E-09
   3.500     0.7435204119E-09    -0.1387223669E-11     0.0000000000E+00     0.0000000000E+00    -0.1387223669E-11     0.7435204119E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7435191351E-09     0.1409462824E-17     0.0000000000E+00     0.0000000000E+00    -0.1409462824E-17     0.7435191351E-09
   4.000     0.7430954740E-09    -0.1811190087E-11     0.0000000000E+00     0.0000000000E+00    -0.1811190087E-11     0.7430954740E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7430933646E-09     0.2276824562E-17     0.0000000000E+00     0.0000000000E+00    -0.2276824562E-17     0.7430933646E-09
   4.500     0.7426140813E-09    -0.2291222767E-11     0.0000000000E+00     0.0000000000E+00    -0.2291222767E-11     0.7426140813E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7426105841E-09     0.2710505431E-17     0.0000000000E+00     0.0000000000E+00    -0.2710505431E-17     0.7426105841E-09
   5.000     0.7420768444E-09    -0.2827404977E-11     0.0000000000E+00     0.0000000000E+00    -0.2827404977E-11     0.7420768444E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7420715153E-09     0.3686287386E-17     0.0000000000E+00     0.0000000000E+00    -0.3686287386E-17     0.7420715153E-09
   5.500     0.7414833192E-09    -0.3419403649E-11     0.0000000000E+00     0.0000000000E+00    -0.3419403649E-11     0.7414833192E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7414754921E-09     0.4553649124E-17     0.0000000000E+00     0.0000000000E+00    -0.4553649124E-17     0.7414754921E-09
   6.000     0.7408341718E-09    -0.4066968984E-11     0.0000000000E+00     0.0000000000E+00    -0.4066968984E-11     0.7408341718E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7408230696E-09     0.5312590645E-17     0.0000000000E+00     0.0000000000E+00    -0.5312590645E-17     0.7408230696E-09
