 0.8978202E+00   single scattering albedo
 0.8278360E+04   scattering cross section
 0.9220510E+04   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.8648640360E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8648640360E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8648640360E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.8648640360E-03
   0.500     0.8648296935E-03    -0.3160675988E-07     0.0000000000E+00     0.0000000000E+00    -0.3160675988E-07     0.8648296935E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8648296935E-03    -0.1818989404E-10     0.0000000000E+00     0.0000000000E+00     0.1818989404E-10     0.8648296935E-03
   1.000     0.8647266077E-03    -0.1264561433E-06     0.0000000000E+00     0.0000000000E+00    -0.1264561433E-06     0.8647266077E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8647265495E-03    -0.6730260793E-10     0.0000000000E+00     0.0000000000E+00     0.6730260793E-10     0.8647265495E-03
   1.500     0.8645548369E-03    -0.2845190465E-06     0.0000000000E+00     0.0000000000E+00    -0.2845190465E-06     0.8645548369E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8645548369E-03    -0.1491571311E-09     0.0000000000E+00     0.0000000000E+00     0.1491571311E-09     0.8645548369E-03
   2.000     0.8643144974E-03    -0.5059118848E-06     0.0000000000E+00     0.0000000000E+00    -0.5059118848E-06     0.8643144974E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8643143228E-03    -0.2637534635E-09     0.0000000000E+00     0.0000000000E+00     0.2637534635E-09     0.8643143228E-03
   2.500     0.8640054148E-03    -0.7901107892E-06     0.0000000000E+00     0.0000000000E+00    -0.7901107892E-06     0.8640054148E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8640051237E-03    -0.4165485734E-09     0.0000000000E+00     0.0000000000E+00     0.4165485734E-09     0.8640051237E-03
   3.000     0.8636278799E-03    -0.1137348590E-05     0.0000000000E+00     0.0000000000E+00    -0.1137348590E-05     0.8636278799E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8636271232E-03    -0.6020854926E-09     0.0000000000E+00     0.0000000000E+00     0.6020854926E-09     0.8636271232E-03
   3.500     0.8631822420E-03    -0.1547596185E-05     0.0000000000E+00     0.0000000000E+00    -0.1547596185E-05     0.8631822420E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8631809033E-03    -0.8167262422E-09     0.0000000000E+00     0.0000000000E+00     0.8167262422E-09     0.8631809033E-03
   4.000     0.8626681520E-03    -0.2020533429E-05     0.0000000000E+00     0.0000000000E+00    -0.2020533429E-05     0.8626681520E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8626658237E-03    -0.1065927790E-08     0.0000000000E+00     0.0000000000E+00     0.1065927790E-08     0.8626658237E-03
   4.500     0.8620861918E-03    -0.2556073014E-05     0.0000000000E+00     0.0000000000E+00    -0.2556073014E-05     0.8620861918E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8620824083E-03    -0.1349690137E-08     0.0000000000E+00     0.0000000000E+00     0.1349690137E-08     0.8620824083E-03
