 0.1873690E-01   single scattering albedo
 0.2952035E-01   scattering cross section
 0.1575519E+01   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2842743374E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2842743374E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2842743596E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2842743596E-08
   0.500     0.2842635238E-08    -0.1081357226E-12     0.0000000000E+00     0.0000000000E+00    -0.1081357226E-12     0.2842635238E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2842635460E-08     0.1301042607E-17     0.0000000000E+00     0.0000000000E+00    -0.1301042607E-17     0.2842635460E-08
   1.000     0.2842310387E-08    -0.4330980019E-12     0.0000000000E+00     0.0000000000E+00    -0.4330980019E-12     0.2842310387E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2842310387E-08     0.2168404345E-17     0.0000000000E+00     0.0000000000E+00    -0.2168404345E-17     0.2842310387E-08
   1.500     0.2841769042E-08    -0.9737766149E-12     0.0000000000E+00     0.0000000000E+00    -0.9737766149E-12     0.2841769042E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2841768820E-08     0.4336808690E-17     0.0000000000E+00     0.0000000000E+00    -0.4336808690E-17     0.2841768820E-08
   2.000     0.2841011648E-08    -0.1730171562E-11     0.0000000000E+00     0.0000000000E+00    -0.1730171562E-11     0.2841011648E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2841011204E-08     0.4770489559E-17     0.0000000000E+00     0.0000000000E+00    -0.4770489559E-17     0.2841011204E-08
   2.500     0.2840037761E-08    -0.2702948976E-11     0.0000000000E+00     0.0000000000E+00    -0.2702948976E-11     0.2840037761E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2840036650E-08     0.8673617380E-17     0.0000000000E+00     0.0000000000E+00    -0.8673617380E-17     0.2840036650E-08
   3.000     0.2838847379E-08    -0.3891220679E-11     0.0000000000E+00     0.0000000000E+00    -0.3891220679E-11     0.2838847379E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2838845159E-08     0.1170938346E-16     0.0000000000E+00     0.0000000000E+00    -0.1170938346E-16     0.2838845159E-08
   3.500     0.2837442947E-08    -0.5294209515E-11     0.0000000000E+00     0.0000000000E+00    -0.5294209515E-11     0.2837442947E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2837438284E-08     0.1474514955E-16     0.0000000000E+00     0.0000000000E+00    -0.1474514955E-16     0.2837438284E-08
   4.000     0.2835823132E-08    -0.6912359574E-11     0.0000000000E+00     0.0000000000E+00    -0.6912359574E-11     0.2835823132E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2835814694E-08     0.1864827737E-16     0.0000000000E+00     0.0000000000E+00    -0.1864827737E-16     0.2835814694E-08
   4.500     0.2833988155E-08    -0.8744560631E-11     0.0000000000E+00     0.0000000000E+00    -0.8744560631E-11     0.2833988155E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2833974833E-08     0.2341876693E-16     0.0000000000E+00     0.0000000000E+00    -0.2341876693E-16     0.2833974833E-08
   5.000     0.2831939572E-08    -0.1079014655E-10     0.0000000000E+00     0.0000000000E+00    -0.1079014655E-10     0.2831939572E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2831919366E-08     0.2862293735E-16     0.0000000000E+00     0.0000000000E+00    -0.2862293735E-16     0.2831919366E-08
   5.500     0.2829677825E-08    -0.1304933939E-10     0.0000000000E+00     0.0000000000E+00    -0.1304933939E-10     0.2829677825E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2829647849E-08     0.3512815039E-16     0.0000000000E+00     0.0000000000E+00    -0.3512815039E-16     0.2829647849E-08
   6.000     0.2827203360E-08    -0.1552025175E-10     0.0000000000E+00     0.0000000000E+00    -0.1552025175E-10     0.2827203360E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2827160950E-08     0.4163336342E-16     0.0000000000E+00     0.0000000000E+00    -0.4163336342E-16     0.2827160950E-08
   6.500     0.2824517065E-08    -0.1820388285E-10     0.0000000000E+00     0.0000000000E+00    -0.1820388285E-10     0.2824517065E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2824458667E-08     0.4987329993E-16     0.0000000000E+00     0.0000000000E+00    -0.4987329993E-16     0.2824458667E-08
   7.000     0.2821619827E-08    -0.2109756814E-10     0.0000000000E+00     0.0000000000E+00    -0.2109756814E-10     0.2821619827E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2821541223E-08     0.5681219384E-16     0.0000000000E+00     0.0000000000E+00    -0.5681219384E-16     0.2821541223E-08
   7.500     0.2818512534E-08    -0.2420152967E-10     0.0000000000E+00     0.0000000000E+00    -0.2420152967E-10     0.2818512534E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2818408840E-08     0.6548581122E-16     0.0000000000E+00     0.0000000000E+00    -0.6548581122E-16     0.2818408840E-08
