 0.9629890E+00   single scattering albedo
 0.1020628E+06   scattering cross section
 0.1059854E+06   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1175556984E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1175556984E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1175556984E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1175556984E-01
   0.500     0.1175508182E-01    -0.4069879651E-06     0.0000000000E+00     0.0000000000E+00    -0.4069879651E-06     0.1175508182E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1175508182E-01    -0.1979060471E-08     0.0000000000E+00     0.0000000000E+00     0.1979060471E-08     0.1175508182E-01
   1.000     0.1175361499E-01    -0.1628417522E-05     0.0000000000E+00     0.0000000000E+00    -0.1628417522E-05     0.1175361499E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1175361499E-01    -0.7974449545E-08     0.0000000000E+00     0.0000000000E+00     0.7974449545E-08     0.1175361499E-01
   1.500     0.1175117027E-01    -0.3661029041E-05     0.0000000000E+00     0.0000000000E+00    -0.3661029041E-05     0.1175117027E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1175117027E-01    -0.1810258254E-07     0.0000000000E+00     0.0000000000E+00     0.1810258254E-07     0.1175117027E-01
   2.000     0.1174774952E-01    -0.6509013474E-05     0.0000000000E+00     0.0000000000E+00    -0.6509013474E-05     0.1174774952E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1174774766E-01    -0.3207242116E-07     0.0000000000E+00     0.0000000000E+00     0.3207242116E-07     0.1174774766E-01
   2.500     0.1174335182E-01    -0.1016771421E-04     0.0000000000E+00     0.0000000000E+00    -0.1016771421E-04     0.1174335182E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1174334809E-01    -0.5000038072E-07     0.0000000000E+00     0.0000000000E+00     0.5000038072E-07     0.1174334809E-01
   3.000     0.1173797995E-01    -0.1463526860E-04     0.0000000000E+00     0.0000000000E+00    -0.1463526860E-04     0.1173797995E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1173797157E-01    -0.7217749953E-07     0.0000000000E+00     0.0000000000E+00     0.7217749953E-07     0.1173797157E-01
   3.500     0.1173163671E-01    -0.1991260797E-04     0.0000000000E+00     0.0000000000E+00    -0.1991260797E-04     0.1173163671E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1173161995E-01    -0.9819632396E-07     0.0000000000E+00     0.0000000000E+00     0.9819632396E-07     0.1173161995E-01
   4.000     0.1172432490E-01    -0.2599786967E-04     0.0000000000E+00     0.0000000000E+00    -0.2599786967E-04     0.1172432490E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1172429603E-01    -0.1282314770E-06     0.0000000000E+00     0.0000000000E+00     0.1282314770E-06     0.1172429603E-01
   4.500     0.1171603985E-01    -0.3288919106E-04     0.0000000000E+00     0.0000000000E+00    -0.3288919106E-04     0.1171603985E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1171599422E-01    -0.1621665433E-06     0.0000000000E+00     0.0000000000E+00     0.1621665433E-06     0.1171599422E-01
   5.000     0.1170679275E-01    -0.4057958722E-04     0.0000000000E+00     0.0000000000E+00    -0.4057958722E-04     0.1170679275E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1170672290E-01    -0.2000597306E-06     0.0000000000E+00     0.0000000000E+00     0.2000597306E-06     0.1170672290E-01
   5.500     0.1169658173E-01    -0.4907045513E-04     0.0000000000E+00     0.0000000000E+00    -0.4907045513E-04     0.1169658173E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1169647835E-01    -0.2420856617E-06     0.0000000000E+00     0.0000000000E+00     0.2420856617E-06     0.1169647835E-01
   6.000     0.1168540865E-01    -0.5835900083E-04     0.0000000000E+00     0.0000000000E+00    -0.5835900083E-04     0.1168540865E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1168526243E-01    -0.2878368832E-06     0.0000000000E+00     0.0000000000E+00     0.2878368832E-06     0.1168526243E-01
   6.500     0.1167328283E-01    -0.6844056770E-04     0.0000000000E+00     0.0000000000E+00    -0.6844056770E-04     0.1167328283E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1167308167E-01    -0.3375462256E-06     0.0000000000E+00     0.0000000000E+00     0.3375462256E-06     0.1167308167E-01
   7.000     0.1166019961E-01    -0.7931329310E-04     0.0000000000E+00     0.0000000000E+00    -0.7931329310E-04     0.1166019961E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1165992953E-01    -0.3912718967E-06     0.0000000000E+00     0.0000000000E+00     0.3912718967E-06     0.1165992953E-01
   7.500     0.1164617203E-01    -0.9097252041E-04     0.0000000000E+00     0.0000000000E+00    -0.9097252041E-04     0.1164617203E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1164581627E-01    -0.4488974810E-06     0.0000000000E+00     0.0000000000E+00     0.4488974810E-06     0.1164581627E-01
   8.000     0.1163119823E-01    -0.1034126617E-03     0.0000000000E+00     0.0000000000E+00    -0.1034126617E-03     0.1163119823E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1163073815E-01    -0.5104229786E-06     0.0000000000E+00     0.0000000000E+00     0.5104229786E-06     0.1163073815E-01
   8.500     0.1161528379E-01    -0.1166304573E-03     0.0000000000E+00     0.0000000000E+00    -0.1166304573E-03     0.1161528379E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1161469892E-01    -0.5756155588E-06     0.0000000000E+00     0.0000000000E+00     0.5756155588E-06     0.1161469892E-01
   9.000     0.1159843616E-01    -0.1306217164E-03     0.0000000000E+00     0.0000000000E+00    -0.1306217164E-03     0.1159843616E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1159770042E-01    -0.6448244676E-06     0.0000000000E+00     0.0000000000E+00     0.6448244676E-06     0.1159770042E-01
   9.500     0.1158065908E-01    -0.1453836448E-03     0.0000000000E+00     0.0000000000E+00    -0.1453836448E-03     0.1158065908E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1157974545E-01    -0.7177586667E-06     0.0000000000E+00     0.0000000000E+00     0.7177586667E-06     0.1157974545E-01
  10.000     0.1156195253E-01    -0.1609097235E-03     0.0000000000E+00     0.0000000000E+00    -0.1609097235E-03     0.1156195253E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1156083215E-01    -0.7943017408E-06     0.0000000000E+00     0.0000000000E+00     0.7943017408E-06     0.1156083215E-01
  10.500     0.1154233050E-01    -0.1771897078E-03     0.0000000000E+00     0.0000000000E+00    -0.1771897078E-03     0.1154233050E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1154097077E-01    -0.8748611435E-06     0.0000000000E+00     0.0000000000E+00     0.8748611435E-06     0.1154097077E-01
  11.000     0.1152179763E-01    -0.1942249946E-03     0.0000000000E+00     0.0000000000E+00    -0.1942249946E-03     0.1152179763E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1152016036E-01    -0.9592040442E-06     0.0000000000E+00     0.0000000000E+00     0.9592040442E-06     0.1152016036E-01
  11.500     0.1150035486E-01    -0.2120058052E-03     0.0000000000E+00     0.0000000000E+00    -0.2120058052E-03     0.1150035486E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1149840094E-01    -0.1047039405E-05     0.0000000000E+00     0.0000000000E+00     0.1047039405E-05     0.1149840094E-01
  12.000     0.1147801429E-01    -0.2305260859E-03     0.0000000000E+00     0.0000000000E+00    -0.2305260859E-03     0.1147801429E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1147569995E-01    -0.1138774678E-05     0.0000000000E+00     0.0000000000E+00     0.1138774678E-05     0.1147569995E-01
  12.500     0.1145478059E-01    -0.2497816458E-03     0.0000000000E+00     0.0000000000E+00    -0.2497816458E-03     0.1145478059E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1145205740E-01    -0.1233885996E-05     0.0000000000E+00     0.0000000000E+00     0.1233885996E-05     0.1145205740E-01
  13.000     0.1143066399E-01    -0.2697631717E-03     0.0000000000E+00     0.0000000000E+00    -0.2697631717E-03     0.1143066399E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1142747980E-01    -0.1332955435E-05     0.0000000000E+00     0.0000000000E+00     0.1332955435E-05     0.1142747980E-01
  13.500     0.1140566356E-01    -0.2904660068E-03     0.0000000000E+00     0.0000000000E+00    -0.2904660068E-03     0.1140566356E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1140196342E-01    -0.1435517333E-05     0.0000000000E+00     0.0000000000E+00     0.1435517333E-05     0.1140196342E-01
  14.000     0.1137979701E-01    -0.3118817694E-03     0.0000000000E+00     0.0000000000E+00    -0.3118817694E-03     0.1137979701E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1137552131E-01    -0.1541571692E-05     0.0000000000E+00     0.0000000000E+00     0.1541571692E-05     0.1137552131E-01
  14.500     0.1135306433E-01    -0.3340016119E-03     0.0000000000E+00     0.0000000000E+00    -0.3340016119E-03     0.1135306433E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1134814974E-01    -0.1651176717E-05     0.0000000000E+00     0.0000000000E+00     0.1651176717E-05     0.1134814974E-01
  15.000     0.1132547762E-01    -0.3568232059E-03     0.0000000000E+00     0.0000000000E+00    -0.3568232059E-03     0.1132547762E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1131985523E-01    -0.1764157787E-05     0.0000000000E+00     0.0000000000E+00     0.1764157787E-05     0.1131985523E-01
  15.500     0.1129704341E-01    -0.3803316504E-03     0.0000000000E+00     0.0000000000E+00    -0.3803316504E-03     0.1129704341E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1129063871E-01    -0.1880747732E-05     0.0000000000E+00     0.0000000000E+00     0.1880747732E-05     0.1129063871E-01
  16.000     0.1126777008E-01    -0.4045246169E-03     0.0000000000E+00     0.0000000000E+00    -0.4045246169E-03     0.1126777008E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1126050577E-01    -0.2000713721E-05     0.0000000000E+00     0.0000000000E+00     0.2000713721E-05     0.1126050577E-01
  16.500     0.1123766880E-01    -0.4293881357E-03     0.0000000000E+00     0.0000000000E+00    -0.4293881357E-03     0.1123766880E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1122946199E-01    -0.2124230377E-05     0.0000000000E+00     0.0000000000E+00     0.2124230377E-05     0.1122946199E-01
  17.000     0.1120675076E-01    -0.4549184814E-03     0.0000000000E+00     0.0000000000E+00    -0.4549184814E-03     0.1120675076E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1119751204E-01    -0.2250890248E-05     0.0000000000E+00     0.0000000000E+00     0.2250890248E-05     0.1119751204E-01
  17.500     0.1117501967E-01    -0.4811068065E-03     0.0000000000E+00     0.0000000000E+00    -0.4811068065E-03     0.1117501967E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1116465777E-01    -0.2380984370E-05     0.0000000000E+00     0.0000000000E+00     0.2380984370E-05     0.1116465777E-01
  18.000     0.1114248764E-01    -0.5079386756E-03     0.0000000000E+00     0.0000000000E+00    -0.5079386756E-03     0.1114248764E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1113090292E-01    -0.2514221705E-05     0.0000000000E+00     0.0000000000E+00     0.2514221705E-05     0.1113090292E-01
  18.500     0.1110916398E-01    -0.5354112945E-03     0.0000000000E+00     0.0000000000E+00    -0.5354112945E-03     0.1110916398E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1109625492E-01    -0.2650835086E-05     0.0000000000E+00     0.0000000000E+00     0.2650835086E-05     0.1109625492E-01
  19.000     0.1107505895E-01    -0.5635130219E-03     0.0000000000E+00     0.0000000000E+00    -0.5635130219E-03     0.1107505895E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1106071193E-01    -0.2790533472E-05     0.0000000000E+00     0.0000000000E+00     0.2790533472E-05     0.1106071193E-01
  19.500     0.1104018558E-01    -0.5922308192E-03     0.0000000000E+00     0.0000000000E+00    -0.5922308192E-03     0.1104018558E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1102428883E-01    -0.2933433279E-05     0.0000000000E+00     0.0000000000E+00     0.2933433279E-05     0.1102428883E-01
  20.000     0.1100455038E-01    -0.6215609610E-03     0.0000000000E+00     0.0000000000E+00    -0.6215609610E-03     0.1100455038E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1098698284E-01    -0.3079359885E-05     0.0000000000E+00     0.0000000000E+00     0.3079359885E-05     0.1098698284E-01
  20.500     0.1096816733E-01    -0.6514871493E-03     0.0000000000E+00     0.0000000000E+00    -0.6514871493E-03     0.1096816733E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1094880141E-01    -0.3228429705E-05     0.0000000000E+00     0.0000000000E+00     0.3228429705E-05     0.1094880141E-01
