 0.1000713E-11   single scattering albedo
 0.1234161E-22   scattering cross section
 0.1233281E-10   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.5543681388E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5543681388E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5543681011E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.5543681011E-29
   0.500     0.5543037781E-29    -0.3836813561E-34     0.0000000000E+00     0.0000000000E+00    -0.3836813561E-34     0.5543037781E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5543037405E-29    -0.5785636258E-37     0.0000000000E+00     0.0000000000E+00     0.5785636258E-37     0.5543037405E-29
   1.000     0.5541108842E-29    -0.1525321470E-33     0.0000000000E+00     0.0000000000E+00    -0.1525321470E-33     0.5541108842E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5541108842E-29    -0.2321601343E-36     0.0000000000E+00     0.0000000000E+00     0.2321601343E-36     0.5541108842E-29
   1.500     0.5537893818E-29    -0.3434324295E-33     0.0000000000E+00     0.0000000000E+00    -0.3434324295E-33     0.5537893818E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5537893441E-29    -0.5221766312E-36     0.0000000000E+00     0.0000000000E+00     0.5221766312E-36     0.5537893441E-29
   2.000     0.5533396094E-29    -0.6106928251E-33     0.0000000000E+00     0.0000000000E+00    -0.6106928251E-33     0.5533396094E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5533396094E-29    -0.9279058532E-36     0.0000000000E+00     0.0000000000E+00     0.9279058532E-36     0.5533396094E-29
   2.500     0.5527617552E-29    -0.9529967801E-33     0.0000000000E+00     0.0000000000E+00    -0.9529967801E-33     0.5527617552E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5527617176E-29    -0.1448980458E-35     0.0000000000E+00     0.0000000000E+00     0.1448980458E-35     0.5527617176E-29
   3.000     0.5520560824E-29    -0.1371660848E-32     0.0000000000E+00     0.0000000000E+00    -0.1371660848E-32     0.5520560824E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5520560448E-29    -0.2084849434E-35     0.0000000000E+00     0.0000000000E+00     0.2084849434E-35     0.5520560448E-29
   3.500     0.5512231930E-29    -0.1865932713E-32     0.0000000000E+00     0.0000000000E+00    -0.1865932713E-32     0.5512231930E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5512231553E-29    -0.2834778095E-35     0.0000000000E+00     0.0000000000E+00     0.2834778095E-35     0.5512231553E-29
   4.000     0.5502636134E-29    -0.2434495820E-32     0.0000000000E+00     0.0000000000E+00    -0.2434495820E-32     0.5502636134E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5502635382E-29    -0.3698766443E-35     0.0000000000E+00     0.0000000000E+00     0.3698766443E-35     0.5502635382E-29
   4.500     0.5491774566E-29    -0.3077726329E-32     0.0000000000E+00     0.0000000000E+00    -0.3077726329E-32     0.5491774566E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5491773438E-29    -0.4675345109E-35     0.0000000000E+00     0.0000000000E+00     0.4675345109E-35     0.5491773438E-29
   5.000     0.5479658887E-29    -0.3794495764E-32     0.0000000000E+00     0.0000000000E+00    -0.3794495764E-32     0.5479658887E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5479657006E-29    -0.5764146752E-35     0.0000000000E+00     0.0000000000E+00     0.5764146752E-35     0.5479657006E-29
   5.500     0.5466292106E-29    -0.4584992205E-32     0.0000000000E+00     0.0000000000E+00    -0.4584992205E-32     0.5466292106E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5466289849E-29    -0.6963885674E-35     0.0000000000E+00     0.0000000000E+00     0.6963885674E-35     0.5466289849E-29
   6.000     0.5451684002E-29    -0.5449215652E-32     0.0000000000E+00     0.0000000000E+00    -0.5449215652E-32     0.5451684002E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5451681369E-29    -0.8273276178E-35     0.0000000000E+00     0.0000000000E+00     0.8273276178E-35     0.5451681369E-29
   6.500     0.5435842476E-29    -0.6384721076E-32     0.0000000000E+00     0.0000000000E+00    -0.6384721076E-32     0.5435842476E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5435838338E-29    -0.9692134594E-35     0.0000000000E+00     0.0000000000E+00     0.9692134594E-35     0.5435838338E-29
   7.000     0.5418776179E-29    -0.7392072715E-32     0.0000000000E+00     0.0000000000E+00    -0.7392072715E-32     0.5418776179E-29     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5418770537E-29    -0.1121825687E-34     0.0000000000E+00     0.0000000000E+00     0.1121825687E-34     0.5418770537E-29
