 0.6099441E-07   single scattering albedo
 0.2220297E-12   scattering cross section
 0.3640165E-05   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1001130298E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1001130298E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1001130298E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1001130298E-18
   0.500     0.1001101282E-18    -0.4161752457E-23     0.0000000000E+00     0.0000000000E+00    -0.4161752457E-23     0.1001101282E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1001101282E-18     0.1413638742E-26     0.0000000000E+00     0.0000000000E+00    -0.1413638742E-26     0.1001101282E-18
   1.000     0.1001013911E-18    -0.1669547744E-22     0.0000000000E+00     0.0000000000E+00    -0.1669547744E-22     0.1001013911E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1001013911E-18     0.5806016262E-26     0.0000000000E+00     0.0000000000E+00    -0.5806016262E-26     0.1001013911E-18
   1.500     0.1000868766E-18    -0.3755593851E-22     0.0000000000E+00     0.0000000000E+00    -0.3755593851E-22     0.1000868766E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1000868637E-18     0.1307615836E-25     0.0000000000E+00     0.0000000000E+00    -0.1307615836E-25     0.1000868637E-18
   2.000     0.1000665073E-18    -0.6675606037E-22     0.0000000000E+00     0.0000000000E+00    -0.6675606037E-22     0.1000665073E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1000664879E-18     0.2322406505E-25     0.0000000000E+00     0.0000000000E+00    -0.2322406505E-25     0.1000664879E-18
   2.500     0.1000403542E-18    -0.1042764560E-21     0.0000000000E+00     0.0000000000E+00    -0.1042764560E-21     0.1000403542E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1000402960E-18     0.3619924922E-25     0.0000000000E+00     0.0000000000E+00    -0.3619924922E-25     0.1000402960E-18
   3.000     0.1000083979E-18    -0.1501106630E-21     0.0000000000E+00     0.0000000000E+00    -0.1501106630E-21     0.1000083979E-18     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1000082816E-18     0.5202695442E-25     0.0000000000E+00     0.0000000000E+00    -0.5202695442E-25     0.1000082816E-18
   3.500     0.9997064484E-19    -0.2042716060E-21     0.0000000000E+00     0.0000000000E+00    -0.2042716060E-21     0.9997064484E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9997042512E-19     0.7083339840E-25     0.0000000000E+00     0.0000000000E+00    -0.7083339840E-25     0.9997042512E-19
   4.000     0.9992712738E-19    -0.2667172799E-21     0.0000000000E+00     0.0000000000E+00    -0.2667172799E-21     0.9992712738E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9992675903E-19     0.9239138922E-25     0.0000000000E+00     0.0000000000E+00    -0.9239138922E-25     0.9992675903E-19
   4.500     0.9987781967E-19    -0.3374573782E-21     0.0000000000E+00     0.0000000000E+00    -0.3374573782E-21     0.9987781967E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9987724452E-19     0.1168019011E-24     0.0000000000E+00     0.0000000000E+00    -0.1168019011E-24     0.9987724452E-19
   5.000     0.9982279923E-19    -0.4164369708E-21     0.0000000000E+00     0.0000000000E+00    -0.4164369708E-21     0.9982279923E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9982192035E-19     0.1439387162E-24     0.0000000000E+00     0.0000000000E+00    -0.1439387162E-24     0.9982192035E-19
   5.500     0.9976198853E-19    -0.5036754449E-21     0.0000000000E+00     0.0000000000E+00    -0.5036754449E-21     0.9976198853E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9976072191E-19     0.1739280524E-24     0.0000000000E+00     0.0000000000E+00    -0.1739280524E-24     0.9976072191E-19
   6.000     0.9969547158E-19    -0.5991307951E-21     0.0000000000E+00     0.0000000000E+00    -0.5991307951E-21     0.9969547158E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9969366858E-19     0.2066689354E-24     0.0000000000E+00     0.0000000000E+00    -0.2066689354E-24     0.9969366858E-19
   6.500     0.9962325483E-19    -0.7027836344E-21     0.0000000000E+00     0.0000000000E+00    -0.7027836344E-21     0.9962325483E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9962077329E-19     0.2421108781E-24     0.0000000000E+00     0.0000000000E+00    -0.2421108781E-24     0.9962077329E-19
   7.000     0.9954537061E-19    -0.8146081135E-21     0.0000000000E+00     0.0000000000E+00    -0.8146081135E-21     0.9954537061E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9954203604E-19     0.2802538806E-24     0.0000000000E+00     0.0000000000E+00    -0.2802538806E-24     0.9954203604E-19
   7.500     0.9946179952E-19    -0.9345557646E-21     0.0000000000E+00     0.0000000000E+00    -0.9345557646E-21     0.9946179952E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9945741158E-19     0.3209717251E-24     0.0000000000E+00     0.0000000000E+00    -0.3209717251E-24     0.9945741158E-19
   8.000     0.9937258679E-19    -0.1062629819E-20     0.0000000000E+00     0.0000000000E+00    -0.1062629819E-20     0.9937258679E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9936689993E-19     0.3643653858E-24     0.0000000000E+00     0.0000000000E+00    -0.3643653858E-24     0.9936689993E-19
   8.500     0.9927778414E-19    -0.1198778578E-20     0.0000000000E+00     0.0000000000E+00    -0.1198778578E-20     0.9927778414E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9927054631E-19     0.4103843756E-24     0.0000000000E+00     0.0000000000E+00    -0.4103843756E-24     0.9927054631E-19
   9.000     0.9917736571E-19    -0.1342966499E-20     0.0000000000E+00     0.0000000000E+00    -0.1342966499E-20     0.9917736571E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9916826672E-19     0.4588519896E-24     0.0000000000E+00     0.0000000000E+00    -0.4588519896E-24     0.9916826672E-19
   9.500     0.9907138319E-19    -0.1495170962E-20     0.0000000000E+00     0.0000000000E+00    -0.1495170962E-20     0.9907138319E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9906008701E-19     0.5098944456E-24     0.0000000000E+00     0.0000000000E+00    -0.5098944456E-24     0.9906008701E-19
  10.000     0.9895986891E-19    -0.1655362889E-20     0.0000000000E+00     0.0000000000E+00    -0.1655362889E-20     0.9895986891E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9894602655E-19     0.5633602823E-24     0.0000000000E+00     0.0000000000E+00    -0.5633602823E-24     0.9894602655E-19
  10.500     0.9884286162E-19    -0.1823461499E-20     0.0000000000E+00     0.0000000000E+00    -0.1823461499E-20     0.9884286162E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9882604013E-19     0.6191990126E-24     0.0000000000E+00     0.0000000000E+00    -0.6191990126E-24     0.9882604013E-19
  11.000     0.9872037427E-19    -0.1999460330E-20     0.0000000000E+00     0.0000000000E+00    -0.1999460330E-20     0.9872037427E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9870012127E-19     0.6774358801E-24     0.0000000000E+00     0.0000000000E+00    -0.6774358801E-24     0.9870012127E-19
  11.500     0.9859244562E-19    -0.2183294759E-20     0.0000000000E+00     0.0000000000E+00    -0.2183294759E-20     0.9859244562E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9856826997E-19     0.7379699105E-24     0.0000000000E+00     0.0000000000E+00    -0.7379699105E-24     0.9856826997E-19
  12.000     0.9845912737E-19    -0.2374922780E-20     0.0000000000E+00     0.0000000000E+00    -0.2374922780E-20     0.9845912737E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9843046685E-19     0.8007253732E-24     0.0000000000E+00     0.0000000000E+00    -0.8007253732E-24     0.9843046685E-19
  12.500     0.9832041952E-19    -0.2574312082E-20     0.0000000000E+00     0.0000000000E+00    -0.2574312082E-20     0.9832041952E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9828670545E-19     0.8657527554E-24     0.0000000000E+00     0.0000000000E+00    -0.8657527554E-24     0.9828670545E-19
  13.000     0.9817639962E-19    -0.2781388347E-20     0.0000000000E+00     0.0000000000E+00    -0.2781388347E-20     0.9817639962E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9813699222E-19     0.9327996214E-24     0.0000000000E+00     0.0000000000E+00    -0.9327996214E-24     0.9813699222E-19
  13.500     0.9802708706E-19    -0.2996119265E-20     0.0000000000E+00     0.0000000000E+00    -0.2996119265E-20     0.9802708706E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9798128839E-19     0.1001941702E-23     0.0000000000E+00     0.0000000000E+00    -0.1001941702E-23     0.9798128839E-19
  14.000     0.9787252707E-19    -0.3218424054E-20     0.0000000000E+00     0.0000000000E+00    -0.3218424054E-20     0.9787252707E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9781959397E-19     0.1073153754E-23     0.0000000000E+00     0.0000000000E+00    -0.1073153754E-23     0.9781959397E-19
  14.500     0.9771274550E-19    -0.3448283329E-20     0.0000000000E+00     0.0000000000E+00    -0.3448283329E-20     0.9771274550E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9765188310E-19     0.1146334802E-23     0.0000000000E+00     0.0000000000E+00    -0.1146334802E-23     0.9765188310E-19
