 0.3371868E-03   single scattering albedo
 0.6582392E-05   scattering cross section
 0.1952150E-01   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.3446920267E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3446920267E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3446920267E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3446920267E-11
   0.500     0.3446789078E-11    -0.1311884629E-15     0.0000000000E+00     0.0000000000E+00    -0.1311884629E-15     0.3446789078E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3446789078E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3446789078E-11
   1.000     0.3446395513E-11    -0.5246454313E-15     0.0000000000E+00     0.0000000000E+00    -0.5246454313E-15     0.3446395513E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3446395730E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3446395730E-11
   1.500     0.3445739787E-11    -0.1180370905E-14     0.0000000000E+00     0.0000000000E+00    -0.1180370905E-14     0.3445739787E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3445739354E-11    -0.8470329473E-21     0.0000000000E+00     0.0000000000E+00     0.8470329473E-21     0.3445739354E-11
   2.000     0.3444820817E-11    -0.2099123826E-14     0.0000000000E+00     0.0000000000E+00    -0.2099123826E-14     0.3444820817E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3444820167E-11     0.8470329473E-21     0.0000000000E+00     0.0000000000E+00    -0.8470329473E-21     0.3444820167E-11
   2.500     0.3443641206E-11    -0.3278735790E-14     0.0000000000E+00     0.0000000000E+00    -0.3278735790E-14     0.3443641206E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3443639688E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3443639688E-11
   3.000     0.3442199650E-11    -0.4720507839E-14     0.0000000000E+00     0.0000000000E+00    -0.4720507839E-14     0.3442199650E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3442196181E-11     0.2541098842E-20     0.0000000000E+00     0.0000000000E+00    -0.2541098842E-20     0.3442196181E-11
   3.500     0.3440497236E-11    -0.6422813670E-14     0.0000000000E+00     0.0000000000E+00    -0.6422813670E-14     0.3440497236E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3440491165E-11     0.4235164736E-20     0.0000000000E+00     0.0000000000E+00    -0.4235164736E-20     0.3440491165E-11
   4.000     0.3438533746E-11    -0.8385761703E-14     0.0000000000E+00     0.0000000000E+00    -0.8385761703E-14     0.3438533746E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3438523554E-11     0.5082197684E-20     0.0000000000E+00     0.0000000000E+00    -0.5082197684E-20     0.3438523554E-11
   4.500     0.3436310698E-11    -0.1060891826E-13     0.0000000000E+00     0.0000000000E+00    -0.1060891826E-13     0.3436310698E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3436294001E-11     0.8470329473E-20     0.0000000000E+00     0.0000000000E+00    -0.8470329473E-20     0.3436294001E-11
