 0.8128396E+00   single scattering albedo
 0.1444395E+04   scattering cross section
 0.1776974E+04   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.8204629994E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8204629994E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8204629994E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.8204629994E-03
   0.500     0.8204302867E-03    -0.3015156835E-07     0.0000000000E+00     0.0000000000E+00    -0.3015156835E-07     0.8204302867E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8204303449E-03    -0.7275957614E-11     0.0000000000E+00     0.0000000000E+00     0.7275957614E-11     0.8204303449E-03
   1.000     0.8203326142E-03    -0.1199077815E-06     0.0000000000E+00     0.0000000000E+00    -0.1199077815E-06     0.8203326142E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8203326142E-03    -0.4365574569E-10     0.0000000000E+00     0.0000000000E+00     0.4365574569E-10     0.8203326142E-03
   1.500     0.8201698074E-03    -0.2700253390E-06     0.0000000000E+00     0.0000000000E+00    -0.2700253390E-06     0.8201698074E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8201698074E-03    -0.9094947018E-10     0.0000000000E+00     0.0000000000E+00     0.9094947018E-10     0.8201698074E-03
   2.000     0.8199419826E-03    -0.4801840987E-06     0.0000000000E+00     0.0000000000E+00    -0.4801840987E-06     0.8199419826E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8199418080E-03    -0.1564330887E-09     0.0000000000E+00     0.0000000000E+00     0.1564330887E-09     0.8199418080E-03
   2.500     0.8196488488E-03    -0.7500348147E-06     0.0000000000E+00     0.0000000000E+00    -0.7500348147E-06     0.8196488488E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8196484996E-03    -0.2473825589E-09     0.0000000000E+00     0.0000000000E+00     0.2473825589E-09     0.8196484996E-03
   3.000     0.8192912210E-03    -0.1079839421E-05     0.0000000000E+00     0.0000000000E+00    -0.1079839421E-05     0.8192912210E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8192905225E-03    -0.3547029337E-09     0.0000000000E+00     0.0000000000E+00     0.3547029337E-09     0.8192905225E-03
   3.500     0.8188686334E-03    -0.1469248673E-05     0.0000000000E+00     0.0000000000E+00    -0.1469248673E-05     0.8188686334E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8188672946E-03    -0.4820321919E-09     0.0000000000E+00     0.0000000000E+00     0.4820321919E-09     0.8188672946E-03
   4.000     0.8183813770E-03    -0.1918058842E-05     0.0000000000E+00     0.0000000000E+00    -0.1918058842E-05     0.8183813770E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8183791651E-03    -0.6348273018E-09     0.0000000000E+00     0.0000000000E+00     0.6348273018E-09     0.8183791651E-03
   4.500     0.8178296266E-03    -0.2426619176E-05     0.0000000000E+00     0.0000000000E+00    -0.2426619176E-05     0.8178296266E-03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8178260177E-03    -0.7967173588E-09     0.0000000000E+00     0.0000000000E+00     0.7967173588E-09     0.8178260177E-03
