 0.9734636E+00   single scattering albedo
 0.5582904E+07   scattering cross section
 0.5735092E+07   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.6271697044E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6271697044E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6271696568E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.6271696568E+01
   0.500     0.6271399021E+01    -0.6675720215E-05     0.0000000000E+00     0.0000000000E+00    -0.6675720215E-05     0.6271399021E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6271398544E+01     0.6818771362E-04     0.0000000000E+00     0.0000000000E+00    -0.6818771362E-04     0.6271398544E+01
   1.000     0.6270507812E+01    -0.2503395081E-04     0.0000000000E+00     0.0000000000E+00    -0.2503395081E-04     0.6270507812E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6270507812E+01     0.2722740173E-03     0.0000000000E+00     0.0000000000E+00    -0.2722740173E-03     0.6270507812E+01
   1.500     0.6269020557E+01    -0.5435943604E-04     0.0000000000E+00     0.0000000000E+00    -0.5435943604E-04     0.6269020557E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6269020557E+01     0.6141662598E-03     0.0000000000E+00     0.0000000000E+00    -0.6141662598E-03     0.6269020557E+01
   2.000     0.6266941547E+01    -0.9679794312E-04     0.0000000000E+00     0.0000000000E+00    -0.9679794312E-04     0.6266941547E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6266942024E+01     0.1091480255E-02     0.0000000000E+00     0.0000000000E+00    -0.1091480255E-02     0.6266942024E+01
   2.500     0.6264269829E+01    -0.1509189606E-03     0.0000000000E+00     0.0000000000E+00    -0.1509189606E-03     0.6264269829E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6264269352E+01     0.1705169678E-02     0.0000000000E+00     0.0000000000E+00    -0.1705169678E-02     0.6264269352E+01
   3.000     0.6261003494E+01    -0.2167224884E-03     0.0000000000E+00     0.0000000000E+00    -0.2167224884E-03     0.6261003494E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6261003494E+01     0.2454280853E-02     0.0000000000E+00     0.0000000000E+00    -0.2454280853E-02     0.6261003494E+01
   3.500     0.6257147312E+01    -0.2946853638E-03     0.0000000000E+00     0.0000000000E+00    -0.2946853638E-03     0.6257147312E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6257145882E+01     0.3338813782E-02     0.0000000000E+00     0.0000000000E+00    -0.3338813782E-02     0.6257145882E+01
   4.000     0.6252700806E+01    -0.3833770752E-03     0.0000000000E+00     0.0000000000E+00    -0.3833770752E-03     0.6252700806E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6252699852E+01     0.4357099533E-02     0.0000000000E+00     0.0000000000E+00    -0.4357099533E-02     0.6252699852E+01
   4.500     0.6247665405E+01    -0.4832744598E-03     0.0000000000E+00     0.0000000000E+00    -0.4832744598E-03     0.6247665405E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6247662544E+01     0.5511045456E-02     0.0000000000E+00     0.0000000000E+00    -0.5511045456E-02     0.6247662544E+01
   5.000     0.6242043018E+01    -0.5946159363E-03     0.0000000000E+00     0.0000000000E+00    -0.5946159363E-03     0.6242043018E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6242038727E+01     0.6798267365E-02     0.0000000000E+00     0.0000000000E+00    -0.6798267365E-02     0.6242038727E+01
   5.500     0.6235833168E+01    -0.7154941559E-03     0.0000000000E+00     0.0000000000E+00    -0.7154941559E-03     0.6235833168E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6235827446E+01     0.8218526840E-02     0.0000000000E+00     0.0000000000E+00    -0.8218526840E-02     0.6235827446E+01
   6.000     0.6229039669E+01    -0.8478164673E-03     0.0000000000E+00     0.0000000000E+00    -0.8478164673E-03     0.6229039669E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6229031563E+01     0.9770870209E-02     0.0000000000E+00     0.0000000000E+00    -0.9770870209E-02     0.6229031563E+01
   6.500     0.6221663952E+01    -0.9894371033E-03     0.0000000000E+00     0.0000000000E+00    -0.9894371033E-03     0.6221663952E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6221653461E+01     0.1145505905E-01     0.0000000000E+00     0.0000000000E+00    -0.1145505905E-01     0.6221653461E+01
   7.000     0.6213706970E+01    -0.1139879227E-02     0.0000000000E+00     0.0000000000E+00    -0.1139879227E-02     0.6213706970E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6213692665E+01     0.1326966286E-01     0.0000000000E+00     0.0000000000E+00    -0.1326966286E-01     0.6213692665E+01
   7.500     0.6205174446E+01    -0.1300573349E-02     0.0000000000E+00     0.0000000000E+00    -0.1300573349E-02     0.6205174446E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6205155373E+01     0.1521444321E-01     0.0000000000E+00     0.0000000000E+00    -0.1521444321E-01     0.6205155373E+01
   8.000     0.6196063995E+01    -0.1469373703E-02     0.0000000000E+00     0.0000000000E+00    -0.1469373703E-02     0.6196063995E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6196039200E+01     0.1728844643E-01     0.0000000000E+00     0.0000000000E+00    -0.1728844643E-01     0.6196039200E+01
   8.500     0.6186381340E+01    -0.1646757126E-02     0.0000000000E+00     0.0000000000E+00    -0.1646757126E-02     0.6186381340E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6186350822E+01     0.1948904991E-01     0.0000000000E+00     0.0000000000E+00    -0.1948904991E-01     0.6186350822E+01
   9.000     0.6176130295E+01    -0.1830816269E-02     0.0000000000E+00     0.0000000000E+00    -0.1830816269E-02     0.6176130295E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6176091194E+01     0.2181625366E-01     0.0000000000E+00     0.0000000000E+00    -0.2181625366E-01     0.6176091194E+01
   9.500     0.6165309429E+01    -0.2022266388E-02     0.0000000000E+00     0.0000000000E+00    -0.2022266388E-02     0.6165309429E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6165261269E+01     0.2427029610E-01     0.0000000000E+00     0.0000000000E+00    -0.2427029610E-01     0.6165261269E+01
  10.000     0.6153924942E+01    -0.2221584320E-02     0.0000000000E+00     0.0000000000E+00    -0.2221584320E-02     0.6153924942E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6153865814E+01     0.2684688568E-01     0.0000000000E+00     0.0000000000E+00    -0.2684688568E-01     0.6153865814E+01
  10.500     0.6141979218E+01    -0.2426624298E-02     0.0000000000E+00     0.0000000000E+00    -0.2426624298E-02     0.6141979218E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6141907692E+01     0.2954745293E-01     0.0000000000E+00     0.0000000000E+00    -0.2954745293E-01     0.6141907692E+01
  11.000     0.6129476547E+01    -0.2636671066E-02     0.0000000000E+00     0.0000000000E+00    -0.2636671066E-02     0.6129476547E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6129390717E+01     0.3236913681E-01     0.0000000000E+00     0.0000000000E+00    -0.3236913681E-01     0.6129390717E+01
  11.500     0.6116419792E+01    -0.2849817276E-02     0.0000000000E+00     0.0000000000E+00    -0.2849817276E-02     0.6116419792E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6116316795E+01     0.3531098366E-01     0.0000000000E+00     0.0000000000E+00    -0.3531098366E-01     0.6116316795E+01
  12.000     0.6102812767E+01    -0.3069162369E-02     0.0000000000E+00     0.0000000000E+00    -0.3069162369E-02     0.6102812767E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6102691174E+01     0.3837132454E-01     0.0000000000E+00     0.0000000000E+00    -0.3837132454E-01     0.6102691174E+01
  12.500     0.6088659286E+01    -0.3290891647E-02     0.0000000000E+00     0.0000000000E+00    -0.3290891647E-02     0.6088659286E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6088516235E+01     0.4154729843E-01     0.0000000000E+00     0.0000000000E+00    -0.4154729843E-01     0.6088516235E+01
  13.000     0.6073962212E+01    -0.3516674042E-02     0.0000000000E+00     0.0000000000E+00    -0.3516674042E-02     0.6073962212E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6073795319E+01     0.4484057426E-01     0.0000000000E+00     0.0000000000E+00    -0.4484057426E-01     0.6073795319E+01
  13.500     0.6058726311E+01    -0.3744840622E-02     0.0000000000E+00     0.0000000000E+00    -0.3744840622E-02     0.6058726311E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6058532715E+01     0.4824686050E-01     0.0000000000E+00     0.0000000000E+00    -0.4824686050E-01     0.6058532715E+01
  14.000     0.6042957306E+01    -0.3973245621E-02     0.0000000000E+00     0.0000000000E+00    -0.3973245621E-02     0.6042957306E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6042733669E+01     0.5176472664E-01     0.0000000000E+00     0.0000000000E+00    -0.5176472664E-01     0.6042733669E+01
  14.500     0.6026656151E+01    -0.4201889038E-02     0.0000000000E+00     0.0000000000E+00    -0.4201889038E-02     0.6026656151E+01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6026399612E+01     0.5539441109E-01     0.0000000000E+00     0.0000000000E+00    -0.5539441109E-01     0.6026399612E+01
