 0.7796258E-02   single scattering albedo
 0.3584210E-02   scattering cross section
 0.4597347E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1880907430E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1880907430E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1880907208E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1880907208E-08
   0.500     0.1880835709E-08    -0.7149836279E-13     0.0000000000E+00     0.0000000000E+00    -0.7149836279E-13     0.1880835709E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1880835487E-08    -0.4336808690E-18     0.0000000000E+00     0.0000000000E+00     0.4336808690E-18     0.1880835487E-08
   1.000     0.1880620104E-08    -0.2858824288E-12     0.0000000000E+00     0.0000000000E+00    -0.2858824288E-12     0.1880620104E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1880619882E-08     0.4336808690E-18     0.0000000000E+00     0.0000000000E+00    -0.4336808690E-18     0.1880619882E-08
   1.500     0.1880260170E-08    -0.6437073097E-12     0.0000000000E+00     0.0000000000E+00    -0.6437073097E-12     0.1880260170E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1880259948E-08     0.1734723476E-17     0.0000000000E+00     0.0000000000E+00    -0.1734723476E-17     0.1880259948E-08
   2.000     0.1879757239E-08    -0.1144306871E-11     0.0000000000E+00     0.0000000000E+00    -0.1144306871E-11     0.1879757239E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1879756573E-08     0.3469446952E-17     0.0000000000E+00     0.0000000000E+00    -0.3469446952E-17     0.1879756573E-08
   2.500     0.1879110645E-08    -0.1787237025E-11     0.0000000000E+00     0.0000000000E+00    -0.1787237025E-11     0.1879110645E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1879109757E-08     0.4336808690E-17     0.0000000000E+00     0.0000000000E+00    -0.4336808690E-17     0.1879109757E-08
   3.000     0.1878320610E-08    -0.2572941860E-11     0.0000000000E+00     0.0000000000E+00    -0.2572941860E-11     0.1878320610E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1878318612E-08     0.6505213035E-17     0.0000000000E+00     0.0000000000E+00    -0.6505213035E-17     0.1878318612E-08
   3.500     0.1877387579E-08    -0.3501088308E-11     0.0000000000E+00     0.0000000000E+00    -0.3501088308E-11     0.1877387579E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1877384470E-08     0.8673617380E-17     0.0000000000E+00     0.0000000000E+00    -0.8673617380E-17     0.1877384470E-08
   4.000     0.1876311995E-08    -0.4571010237E-11     0.0000000000E+00     0.0000000000E+00    -0.4571010237E-11     0.1876311995E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1876306666E-08     0.1040834086E-16     0.0000000000E+00     0.0000000000E+00    -0.1040834086E-16     0.1876306666E-08
   4.500     0.1875093636E-08    -0.5782929691E-11     0.0000000000E+00     0.0000000000E+00    -0.5782929691E-11     0.1875093636E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1875084754E-08     0.1387778781E-16     0.0000000000E+00     0.0000000000E+00    -0.1387778781E-16     0.1875084754E-08
