 0.1680051E-08   single scattering albedo
 0.1109797E-15   scattering cross section
 0.6605732E-07   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.3579096511E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3579096511E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3579096763E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3579096763E-21
   0.500     0.3578120343E-21     0.1991716014E-25     0.0000000000E+00     0.0000000000E+00     0.1991716014E-25     0.3578120343E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3578120343E-21     0.4871216090E-27     0.0000000000E+00     0.0000000000E+00    -0.4871216090E-27     0.3578120343E-21
   1.000     0.3575194615E-21     0.7979485828E-25     0.0000000000E+00     0.0000000000E+00     0.7979485828E-25     0.3575194615E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3575194363E-21     0.1946514284E-26     0.0000000000E+00     0.0000000000E+00    -0.1946514284E-26     0.3575194363E-21
   1.500     0.3570320843E-21     0.1793680372E-24     0.0000000000E+00     0.0000000000E+00     0.1793680372E-24     0.3570320843E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3570320086E-21     0.4377783594E-26     0.0000000000E+00     0.0000000000E+00    -0.4377783594E-26     0.3570320086E-21
   2.000     0.3563506600E-21     0.3185609662E-24     0.0000000000E+00     0.0000000000E+00     0.3185609662E-24     0.3563506600E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3563505338E-21     0.7778957386E-26     0.0000000000E+00     0.0000000000E+00    -0.7778957386E-26     0.3563505338E-21
   2.500     0.3554756681E-21     0.4970328574E-24     0.0000000000E+00     0.0000000000E+00     0.4970328574E-24     0.3554756681E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3554753399E-21     0.1214648579E-25     0.0000000000E+00     0.0000000000E+00    -0.1214648579E-25     0.3554753399E-21
   3.000     0.3544082698E-21     0.7147710890E-24     0.0000000000E+00     0.0000000000E+00     0.7147710890E-24     0.3544082698E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3544075630E-21     0.1747839665E-25     0.0000000000E+00     0.0000000000E+00    -0.1747839665E-25     0.3544075630E-21
   3.500     0.3531498032E-21     0.9709426239E-24     0.0000000000E+00     0.0000000000E+00     0.9709426239E-24     0.3531498032E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3531484653E-21     0.2376561806E-25     0.0000000000E+00     0.0000000000E+00    -0.2376561806E-25     0.3531484653E-21
   4.000     0.3517015556E-21     0.1265459110E-23     0.0000000000E+00     0.0000000000E+00     0.1265459110E-23     0.3517015556E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3516992584E-21     0.3100657231E-25     0.0000000000E+00     0.0000000000E+00    -0.3100657231E-25     0.3516992584E-21
   4.500     0.3500649658E-21     0.1597714701E-23     0.0000000000E+00     0.0000000000E+00     0.1597714701E-23     0.3500649658E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3500613307E-21     0.3919534294E-25     0.0000000000E+00     0.0000000000E+00    -0.3919534294E-25     0.3500613307E-21
   5.000     0.3482422048E-21     0.1967078310E-23     0.0000000000E+00     0.0000000000E+00     0.1967078310E-23     0.3482422048E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3482366765E-21     0.4832088589E-25     0.0000000000E+00     0.0000000000E+00    -0.4832088589E-25     0.3482366765E-21
   5.500     0.3462352165E-21     0.2372994577E-23     0.0000000000E+00     0.0000000000E+00     0.2372994577E-23     0.3462352165E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3462270628E-21     0.5837925686E-25     0.0000000000E+00     0.0000000000E+00    -0.5837925686E-25     0.3462270628E-21
   6.000     0.3440460454E-21     0.2814617845E-23     0.0000000000E+00     0.0000000000E+00     0.2814617845E-23     0.3440460454E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3440345344E-21     0.6935743965E-25     0.0000000000E+00     0.0000000000E+00    -0.6935743965E-25     0.3440345344E-21
   6.500     0.3416774432E-21     0.3291291780E-23     0.0000000000E+00     0.0000000000E+00     0.3291291780E-23     0.3416774432E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3416615650E-21     0.8124951779E-25     0.0000000000E+00     0.0000000000E+00    -0.8124951779E-25     0.3416615650E-21
   7.000     0.3391318080E-21     0.3802360050E-23     0.0000000000E+00     0.0000000000E+00     0.3802360050E-23     0.3391318080E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3391104772E-21     0.9404563054E-25     0.0000000000E+00     0.0000000000E+00    -0.9404563054E-25     0.3391104772E-21
   7.500     0.3364124467E-21     0.4346560479E-23     0.0000000000E+00     0.0000000000E+00     0.4346560479E-23     0.3364124467E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3363843506E-21     0.1077307895E-24     0.0000000000E+00     0.0000000000E+00    -0.1077307895E-24     0.3363843506E-21
   8.000     0.3335217069E-21     0.4923211490E-23     0.0000000000E+00     0.0000000000E+00     0.4923211490E-23     0.3335217069E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3334853562E-21     0.1222967117E-24     0.0000000000E+00     0.0000000000E+00    -0.1222967117E-24     0.3334853562E-21
   8.500     0.3304637287E-21     0.5530912066E-23     0.0000000000E+00     0.0000000000E+00     0.5530912066E-23     0.3304637287E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3304174320E-21     0.1377248589E-24     0.0000000000E+00     0.0000000000E+00    -0.1377248589E-24     0.3304174320E-21
   9.000     0.3272413139E-21     0.6169094227E-23     0.0000000000E+00     0.0000000000E+00     0.6169094227E-23     0.3272413139E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3271831023E-21     0.1540085257E-24     0.0000000000E+00     0.0000000000E+00    -0.1540085257E-24     0.3271831023E-21
   9.500     0.3238582492E-21     0.6836306470E-23     0.0000000000E+00     0.0000000000E+00     0.6836306470E-23     0.3238582492E-21     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3237860274E-21     0.1711299628E-24     0.0000000000E+00     0.0000000000E+00    -0.1711299628E-24     0.3237860274E-21
