 0.8431372E-08   single scattering albedo
 0.9624163E-15   scattering cross section
 0.1141471E-06   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2202204884E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2202204884E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2202205207E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2202205207E-19
   0.500     0.2201843961E-19     0.2698030514E-24     0.0000000000E+00     0.0000000000E+00     0.2698030514E-24     0.2201843961E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2201843961E-19     0.3546718630E-26     0.0000000000E+00     0.0000000000E+00    -0.3546718630E-26     0.2201843961E-19
   1.000     0.2200761356E-19     0.1080827793E-23     0.0000000000E+00     0.0000000000E+00     0.1080827793E-23     0.2200761356E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2200761356E-19     0.1416163097E-25     0.0000000000E+00     0.0000000000E+00    -0.1416163097E-25     0.2200761356E-19
   1.500     0.2198956907E-19     0.2430650843E-23     0.0000000000E+00     0.0000000000E+00     0.2430650843E-23     0.2198956907E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2198956907E-19     0.3184473702E-25     0.0000000000E+00     0.0000000000E+00    -0.3184473702E-25     0.2198956907E-19
   2.000     0.2196433360E-19     0.4320887790E-23     0.0000000000E+00     0.0000000000E+00     0.4320887790E-23     0.2196433360E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2196433522E-19     0.5658972590E-25     0.0000000000E+00     0.0000000000E+00    -0.5658972590E-25     0.2196433522E-19
   2.500     0.2193191200E-19     0.6746691871E-23     0.0000000000E+00     0.0000000000E+00     0.6746691871E-23     0.2193191200E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2193191200E-19     0.8837135405E-25     0.0000000000E+00     0.0000000000E+00    -0.8837135405E-25     0.2193191200E-19
   3.000     0.2189233496E-19     0.9706447500E-23     0.0000000000E+00     0.0000000000E+00     0.9706447500E-23     0.2189233496E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2189233334E-19     0.1271454453E-24     0.0000000000E+00     0.0000000000E+00    -0.1271454453E-24     0.2189233334E-19
   3.500     0.2184563964E-19     0.1319692350E-22     0.0000000000E+00     0.0000000000E+00     0.1319692350E-22     0.2184563964E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2184563803E-19     0.1728804451E-24     0.0000000000E+00     0.0000000000E+00    -0.1728804451E-24     0.2184563803E-19
   4.000     0.2179185675E-19     0.1721488871E-22     0.0000000000E+00     0.0000000000E+00     0.1721488871E-22     0.2179185675E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2179185190E-19     0.2255574209E-24     0.0000000000E+00     0.0000000000E+00    -0.2255574209E-24     0.2179185190E-19
   4.500     0.2173100889E-19     0.2175711193E-22     0.0000000000E+00     0.0000000000E+00     0.2175711193E-22     0.2173100889E-19     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2173099920E-19     0.2851258856E-24     0.0000000000E+00     0.0000000000E+00    -0.2851258856E-24     0.2173099920E-19
