 0.5085540E-02   single scattering albedo
 0.9298695E-03   scattering cross section
 0.1828458E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.5799769554E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5799769554E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5799769554E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.5799769554E-08
   0.500     0.5799548397E-08    -0.2200462035E-12     0.0000000000E+00     0.0000000000E+00    -0.2200462035E-12     0.5799548397E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5799548397E-08    -0.6938893904E-17     0.0000000000E+00     0.0000000000E+00     0.6938893904E-17     0.5799548397E-08
   1.000     0.5798885372E-08    -0.8819611708E-12     0.0000000000E+00     0.0000000000E+00    -0.8819611708E-12     0.5798885372E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5798884928E-08     0.1734723476E-16     0.0000000000E+00     0.0000000000E+00    -0.1734723476E-16     0.5798884928E-08
   1.500     0.5797780034E-08    -0.1985078768E-11     0.0000000000E+00     0.0000000000E+00    -0.1985078768E-11     0.5797780034E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5797779590E-08     0.3122502257E-16     0.0000000000E+00     0.0000000000E+00    -0.3122502257E-16     0.5797779590E-08
   2.000     0.5796233715E-08    -0.3529176951E-11     0.0000000000E+00     0.0000000000E+00    -0.3529176951E-11     0.5796233715E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5796232827E-08     0.5551115123E-16     0.0000000000E+00     0.0000000000E+00    -0.5551115123E-16     0.5796232827E-08
   2.500     0.5794245084E-08    -0.5512479362E-11     0.0000000000E+00     0.0000000000E+00    -0.5512479362E-11     0.5794245084E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5794242419E-08     0.9020562075E-16     0.0000000000E+00     0.0000000000E+00    -0.9020562075E-16     0.5794242419E-08
   3.000     0.5791815916E-08    -0.7935874180E-11     0.0000000000E+00     0.0000000000E+00    -0.7935874180E-11     0.5791815916E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5791810143E-08     0.1283695372E-15     0.0000000000E+00     0.0000000000E+00    -0.1283695372E-15     0.5791810143E-08
   3.500     0.5788948876E-08    -0.1079780709E-10     0.0000000000E+00     0.0000000000E+00    -0.1079780709E-10     0.5788948876E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5788938218E-08     0.1838806885E-15     0.0000000000E+00     0.0000000000E+00    -0.1838806885E-15     0.5788938218E-08
   4.000     0.5785641299E-08    -0.1409872219E-10     0.0000000000E+00     0.0000000000E+00    -0.1409872219E-10     0.5785641299E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5785623980E-08     0.2324529458E-15     0.0000000000E+00     0.0000000000E+00    -0.2324529458E-15     0.5785623980E-08
   4.500     0.5781895851E-08    -0.1783617698E-10     0.0000000000E+00     0.0000000000E+00    -0.1783617698E-10     0.5781895851E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5781867873E-08     0.3122502257E-15     0.0000000000E+00     0.0000000000E+00    -0.3122502257E-15     0.5781867873E-08
   5.000     0.5777713419E-08    -0.2200883920E-10     0.0000000000E+00     0.0000000000E+00    -0.2200883920E-10     0.5777713419E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5777671230E-08     0.3851086117E-15     0.0000000000E+00     0.0000000000E+00    -0.3851086117E-15     0.5777671230E-08
   5.500     0.5773095335E-08    -0.2661648679E-10     0.0000000000E+00     0.0000000000E+00    -0.2661648679E-10     0.5773095335E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5773034051E-08     0.4614364446E-15     0.0000000000E+00     0.0000000000E+00    -0.4614364446E-15     0.5773034051E-08
   6.000     0.5768044709E-08    -0.3165734341E-10     0.0000000000E+00     0.0000000000E+00    -0.3165734341E-10     0.5768044709E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5767957667E-08     0.5481726184E-15     0.0000000000E+00     0.0000000000E+00    -0.5481726184E-15     0.5767957667E-08
   6.500     0.5762560207E-08    -0.3713074292E-10     0.0000000000E+00     0.0000000000E+00    -0.3713074292E-10     0.5762560207E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5762440747E-08     0.6487865800E-15     0.0000000000E+00     0.0000000000E+00    -0.6487865800E-15     0.5762440747E-08
   7.000     0.5756644939E-08    -0.4303268852E-10     0.0000000000E+00     0.0000000000E+00    -0.4303268852E-10     0.5756644939E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5756483734E-08     0.7459310947E-15     0.0000000000E+00     0.0000000000E+00    -0.7459310947E-15     0.5756483734E-08
