 0.4339451E-09   single scattering albedo
 0.3491381E-17   scattering cross section
 0.8045673E-08   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1525143442E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1525143442E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1525143541E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1525143541E-23
   0.500     0.1524969400E-23    -0.1153709074E-28     0.0000000000E+00     0.0000000000E+00    -0.1153709074E-28     0.1524969400E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1524969400E-23    -0.1945189244E-31     0.0000000000E+00     0.0000000000E+00     0.1945189244E-31     0.1524969400E-23
   1.000     0.1524447075E-23    -0.4659209721E-28     0.0000000000E+00     0.0000000000E+00    -0.4659209721E-28     0.1524447075E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1524447075E-23    -0.7756682851E-31     0.0000000000E+00     0.0000000000E+00     0.7756682851E-31     0.1524447075E-23
   1.500     0.1523576764E-23    -0.1046226776E-27     0.0000000000E+00     0.0000000000E+00    -0.1046226776E-27     0.1523576764E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1523576764E-23    -0.1744411047E-30     0.0000000000E+00     0.0000000000E+00     0.1744411047E-30     0.1523576764E-23
   2.000     0.1522359355E-23    -0.1860725660E-27     0.0000000000E+00     0.0000000000E+00    -0.1860725660E-27     0.1522359355E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1522359355E-23    -0.3099784245E-30     0.0000000000E+00     0.0000000000E+00     0.3099784245E-30     0.1522359355E-23
   2.500     0.1520794847E-23    -0.2904980283E-27     0.0000000000E+00     0.0000000000E+00    -0.2904980283E-27     0.1520794847E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1520794847E-23    -0.4839861950E-30     0.0000000000E+00     0.0000000000E+00     0.4839861950E-30     0.1520794847E-23
   3.000     0.1518884620E-23    -0.4182441912E-27     0.0000000000E+00     0.0000000000E+00    -0.4182441912E-27     0.1518884620E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1518884620E-23    -0.6963681196E-30     0.0000000000E+00     0.0000000000E+00     0.6963681196E-30     0.1518884620E-23
   3.500     0.1516629858E-23    -0.5688180165E-27     0.0000000000E+00     0.0000000000E+00    -0.5688180165E-27     0.1516629858E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1516629661E-23    -0.9469316054E-30     0.0000000000E+00     0.0000000000E+00     0.9469316054E-30     0.1516629661E-23
   4.000     0.1514031745E-23    -0.7419729852E-27     0.0000000000E+00     0.0000000000E+00    -0.7419729852E-27     0.1514031745E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1514031646E-23    -0.1235387763E-29     0.0000000000E+00     0.0000000000E+00     0.1235387763E-29     0.1514031646E-23
   4.500     0.1511091660E-23    -0.9382514391E-27     0.0000000000E+00     0.0000000000E+00    -0.9382514391E-27     0.1511091660E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511091364E-23    -0.1561640295E-29     0.0000000000E+00     0.0000000000E+00     0.1561640295E-29     0.1511091364E-23
   5.000     0.1507811379E-23    -0.1156913821E-26     0.0000000000E+00     0.0000000000E+00    -0.1156913821E-26     0.1507811379E-23     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1507810985E-23    -0.1925255869E-29     0.0000000000E+00     0.0000000000E+00     0.1925255869E-29     0.1507810985E-23
