 0.1237108E-02   single scattering albedo
 0.1558073E-03   scattering cross section
 0.1259448E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1512486490E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1512486490E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1512486664E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1512486664E-10
   0.500     0.1512427336E-10    -0.5724587471E-15     0.0000000000E+00     0.0000000000E+00    -0.5724587471E-15     0.1512427336E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1512427510E-10    -0.6776263578E-20     0.0000000000E+00     0.0000000000E+00     0.6776263578E-20     0.1512427510E-10
   1.000     0.1512249354E-10    -0.2290702350E-14     0.0000000000E+00     0.0000000000E+00    -0.2290702350E-14     0.1512249354E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1512249527E-10    -0.2032879073E-19     0.0000000000E+00     0.0000000000E+00     0.2032879073E-19     0.1512249527E-10
   1.500     0.1511952716E-10    -0.5154730809E-14     0.0000000000E+00     0.0000000000E+00    -0.5154730809E-14     0.1511952716E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511952716E-10    -0.5082197684E-19     0.0000000000E+00     0.0000000000E+00     0.5082197684E-19     0.1511952716E-10
   2.000     0.1511537423E-10    -0.9163676762E-14     0.0000000000E+00     0.0000000000E+00    -0.9163676762E-14     0.1511537423E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511537423E-10    -0.8809142651E-19     0.0000000000E+00     0.0000000000E+00     0.8809142651E-19     0.1511537423E-10
   2.500     0.1511003996E-10    -0.1431493812E-13     0.0000000000E+00     0.0000000000E+00    -0.1431493812E-13     0.1511003996E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511003649E-10    -0.1355252716E-18     0.0000000000E+00     0.0000000000E+00     0.1355252716E-18     0.1511003649E-10
   3.000     0.1510352260E-10    -0.2060764753E-13     0.0000000000E+00     0.0000000000E+00    -0.2060764753E-13     0.1510352260E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1510351219E-10    -0.1965116438E-18     0.0000000000E+00     0.0000000000E+00     0.1965116438E-18     0.1510351219E-10
   3.500     0.1509582737E-10    -0.2804007027E-13     0.0000000000E+00     0.0000000000E+00    -0.2804007027E-13     0.1509582737E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1509580308E-10    -0.2642742795E-18     0.0000000000E+00     0.0000000000E+00     0.2642742795E-18     0.1509580308E-10
   4.000     0.1508695252E-10    -0.3660526743E-13     0.0000000000E+00     0.0000000000E+00    -0.3660526743E-13     0.1508695252E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1508690915E-10    -0.3523657061E-18     0.0000000000E+00     0.0000000000E+00     0.3523657061E-18     0.1508690915E-10
   4.500     0.1507690153E-10    -0.4630931055E-13     0.0000000000E+00     0.0000000000E+00    -0.4630931055E-13     0.1507690153E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1507683214E-10    -0.4438452644E-18     0.0000000000E+00     0.0000000000E+00     0.4438452644E-18     0.1507683214E-10
   5.000     0.1506568134E-10    -0.5714439338E-13     0.0000000000E+00     0.0000000000E+00    -0.5714439338E-13     0.1506568134E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1506557552E-10    -0.5556536134E-18     0.0000000000E+00     0.0000000000E+00     0.5556536134E-18     0.1506557552E-10
   5.500     0.1505329542E-10    -0.6910704647E-13     0.0000000000E+00     0.0000000000E+00    -0.6910704647E-13     0.1505329542E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1505313582E-10    -0.6572975671E-18     0.0000000000E+00     0.0000000000E+00     0.6572975671E-18     0.1505313582E-10
   6.000     0.1503974376E-10    -0.8219380038E-13     0.0000000000E+00     0.0000000000E+00    -0.8219380038E-13     0.1503974376E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1503952171E-10    -0.7792703115E-18     0.0000000000E+00     0.0000000000E+00     0.7792703115E-18     0.1503952171E-10
   6.500     0.1502502983E-10    -0.9639945092E-13     0.0000000000E+00     0.0000000000E+00    -0.9639945092E-13     0.1502502983E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1502472105E-10    -0.9181837148E-18     0.0000000000E+00     0.0000000000E+00     0.9181837148E-18     0.1502472105E-10
   7.000     0.1500916058E-10    -0.1117213960E-12     0.0000000000E+00     0.0000000000E+00    -0.1117213960E-12     0.1500916058E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1500874425E-10    -0.1063873382E-17     0.0000000000E+00     0.0000000000E+00     0.1063873382E-17     0.1500874425E-10
   7.500     0.1499214641E-10    -0.1281587683E-12     0.0000000000E+00     0.0000000000E+00    -0.1281587683E-12     0.1499214641E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1499159998E-10    -0.1209563049E-17     0.0000000000E+00     0.0000000000E+00     0.1209563049E-17     0.1499159998E-10
   8.000     0.1497398386E-10    -0.1456985574E-12     0.0000000000E+00     0.0000000000E+00    -0.1456985574E-12     0.1497398386E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1497327609E-10    -0.1362028979E-17     0.0000000000E+00     0.0000000000E+00     0.1362028979E-17     0.1497327609E-10
   8.500     0.1495468333E-10    -0.1643372938E-12     0.0000000000E+00     0.0000000000E+00    -0.1643372938E-12     0.1495468333E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1495378127E-10    -0.1534823700E-17     0.0000000000E+00     0.0000000000E+00     0.1534823700E-17     0.1495378127E-10
   9.000     0.1493425175E-10    -0.1840732428E-12     0.0000000000E+00     0.0000000000E+00    -0.1840732428E-12     0.1493425175E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1493311724E-10    -0.1711006553E-17     0.0000000000E+00     0.0000000000E+00     0.1711006553E-17     0.1493311724E-10
   9.500     0.1491268914E-10    -0.2048968634E-12     0.0000000000E+00     0.0000000000E+00    -0.2048968634E-12     0.1491268914E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1491128228E-10    -0.1893965670E-17     0.0000000000E+00     0.0000000000E+00     0.1893965670E-17     0.1491128228E-10
  10.000     0.1489001283E-10    -0.2268012167E-12     0.0000000000E+00     0.0000000000E+00    -0.2268012167E-12     0.1489001283E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1488828678E-10    -0.2090477314E-17     0.0000000000E+00     0.0000000000E+00     0.2090477314E-17     0.1488828678E-10
  10.500     0.1486622284E-10    -0.2497837007E-12     0.0000000000E+00     0.0000000000E+00    -0.2497837007E-12     0.1486622284E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1486412382E-10    -0.2293765221E-17     0.0000000000E+00     0.0000000000E+00     0.2293765221E-17     0.1486412382E-10
  11.000     0.1484132088E-10    -0.2738313049E-12     0.0000000000E+00     0.0000000000E+00    -0.2738313049E-12     0.1484132088E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1483879686E-10    -0.2493664997E-17     0.0000000000E+00     0.0000000000E+00     0.2493664997E-17     0.1483879686E-10
  11.500     0.1481533472E-10    -0.2989418608E-12     0.0000000000E+00     0.0000000000E+00    -0.2989418608E-12     0.1481533472E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1481231977E-10    -0.2710505431E-17     0.0000000000E+00     0.0000000000E+00     0.2710505431E-17     0.1481231977E-10
  12.000     0.1478825395E-10    -0.3251023582E-12     0.0000000000E+00     0.0000000000E+00    -0.3251023582E-12     0.1478825395E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1478468216E-10    -0.2930733997E-17     0.0000000000E+00     0.0000000000E+00     0.2930733997E-17     0.1478468216E-10
  12.500     0.1476009245E-10    -0.3523101949E-12     0.0000000000E+00     0.0000000000E+00    -0.3523101949E-12     0.1476009245E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1475588748E-10    -0.3150962564E-17     0.0000000000E+00     0.0000000000E+00     0.3150962564E-17     0.1475588748E-10
  13.000     0.1473086236E-10    -0.3805536615E-12     0.0000000000E+00     0.0000000000E+00    -0.3805536615E-12     0.1473086236E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1472594616E-10    -0.3381355525E-17     0.0000000000E+00     0.0000000000E+00     0.3381355525E-17     0.1472594616E-10
  13.500     0.1470056715E-10    -0.4098236507E-12     0.0000000000E+00     0.0000000000E+00    -0.4098236507E-12     0.1470056715E-10     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1469485471E-10    -0.3621912882E-17     0.0000000000E+00     0.0000000000E+00     0.3621912882E-17     0.1469485471E-10
