 0.8955185E+00   single scattering albedo
 0.1249242E+09   scattering cross section
 0.1394993E+09   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.8180570984E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8180570984E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8180570221E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.8180570221E+02
   0.500     0.8175994873E+02    -0.9658813477E-02     0.0000000000E+00     0.0000000000E+00    -0.9658813477E-02     0.8175994873E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8175994873E+02     0.2757072449E-01     0.0000000000E+00     0.0000000000E+00    -0.2757072449E-01     0.8175994873E+02
   1.000     0.8162280273E+02    -0.3860092163E-01     0.0000000000E+00     0.0000000000E+00    -0.3860092163E-01     0.8162280273E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8162272644E+02     0.1101512909E+00     0.0000000000E+00     0.0000000000E+00    -0.1101512909E+00     0.8162272644E+02
   1.500     0.8139478302E+02    -0.8673858643E-01     0.0000000000E+00     0.0000000000E+00    -0.8673858643E-01     0.8139478302E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8139435577E+02     0.2472887039E+00     0.0000000000E+00     0.0000000000E+00    -0.2472887039E+00     0.8139435577E+02
   2.000     0.8107679749E+02    -0.1538391113E+00     0.0000000000E+00     0.0000000000E+00    -0.1538391113E+00     0.8107679749E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8107547760E+02     0.4381389618E+00     0.0000000000E+00     0.0000000000E+00    -0.4381389618E+00     0.8107547760E+02
   2.500     0.8067005920E+02    -0.2396545410E+00     0.0000000000E+00     0.0000000000E+00    -0.2396545410E+00     0.8067005920E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8066682434E+02     0.6816301346E+00     0.0000000000E+00     0.0000000000E+00    -0.6816301346E+00     0.8066682434E+02
   3.000     0.8017594910E+02    -0.3438835144E+00     0.0000000000E+00     0.0000000000E+00    -0.3438835144E+00     0.8017594910E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8016926575E+02     0.9764499664E+00     0.0000000000E+00     0.0000000000E+00    -0.9764499664E+00     0.8016926575E+02
   3.500     0.7959658051E+02    -0.4659957886E+00     0.0000000000E+00     0.0000000000E+00    -0.4659957886E+00     0.7959658051E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7958425903E+02     0.1320738792E+01     0.0000000000E+00     0.0000000000E+00    -0.1320738792E+01     0.7958425903E+02
   4.000     0.7893402863E+02    -0.6056289673E+00     0.0000000000E+00     0.0000000000E+00    -0.6056289673E+00     0.7893402863E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7891311646E+02     0.1712626457E+01     0.0000000000E+00     0.0000000000E+00    -0.1712626457E+01     0.7891311646E+02
   4.500     0.7819053650E+02    -0.7622146606E+00     0.0000000000E+00     0.0000000000E+00    -0.7622146606E+00     0.7819053650E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7815726471E+02     0.2149934769E+01     0.0000000000E+00     0.0000000000E+00    -0.2149934769E+01     0.7815726471E+02
