 0.1892998E-01   single scattering albedo
 0.3804326E-01   scattering cross section
 0.2009684E+01   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.3664335946E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3664335946E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3664335946E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3664335946E-08
   0.500     0.3664196058E-08    -0.1393329896E-12     0.0000000000E+00     0.0000000000E+00    -0.1393329896E-12     0.3664196058E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3664196058E-08     0.8673617380E-18     0.0000000000E+00     0.0000000000E+00    -0.8673617380E-18     0.3664196058E-08
   1.000     0.3663777504E-08    -0.5575540030E-12     0.0000000000E+00     0.0000000000E+00    -0.5575540030E-12     0.3663777504E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3663777504E-08     0.4336808690E-17     0.0000000000E+00     0.0000000000E+00    -0.4336808690E-17     0.3663777504E-08
   1.500     0.3663080284E-08    -0.1254329973E-11     0.0000000000E+00     0.0000000000E+00    -0.1254329973E-11     0.3663080284E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3663080062E-08     0.6071532166E-17     0.0000000000E+00     0.0000000000E+00    -0.6071532166E-17     0.3663080062E-08
   2.000     0.3662103065E-08    -0.2229660900E-11     0.0000000000E+00     0.0000000000E+00    -0.2229660900E-11     0.3662103065E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3662102399E-08     0.1127570259E-16     0.0000000000E+00     0.0000000000E+00    -0.1127570259E-16     0.3662102399E-08
   2.500     0.3660847625E-08    -0.3483324740E-11     0.0000000000E+00     0.0000000000E+00    -0.3483324740E-11     0.3660847625E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3660846071E-08     0.1908195824E-16     0.0000000000E+00     0.0000000000E+00    -0.1908195824E-16     0.3660846071E-08
   3.000     0.3659314407E-08    -0.5014433313E-11     0.0000000000E+00     0.0000000000E+00    -0.5014433313E-11     0.3659314407E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3659310854E-08     0.2602085214E-16     0.0000000000E+00     0.0000000000E+00    -0.2602085214E-16     0.3659310854E-08
   3.500     0.3657502745E-08    -0.6822764576E-11     0.0000000000E+00     0.0000000000E+00    -0.6822764576E-11     0.3657502745E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3657496306E-08     0.3556183126E-16     0.0000000000E+00     0.0000000000E+00    -0.3556183126E-16     0.3657496306E-08
   4.000     0.3655415526E-08    -0.8907874438E-11     0.0000000000E+00     0.0000000000E+00    -0.8907874438E-11     0.3655415526E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3655404424E-08     0.4683753385E-16     0.0000000000E+00     0.0000000000E+00    -0.4683753385E-16     0.3655404424E-08
   4.500     0.3653050307E-08    -0.1126909677E-10     0.0000000000E+00     0.0000000000E+00    -0.1126909677E-10     0.3653050307E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3653032765E-08     0.5811323645E-16     0.0000000000E+00     0.0000000000E+00    -0.5811323645E-16     0.3653032765E-08
