 0.1240198E-05   single scattering albedo
 0.1559110E-09   scattering cross section
 0.1257146E-03   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1511717072E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511717072E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511716906E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1511716906E-16
   0.500     0.1511658673E-16    -0.5732361645E-21     0.0000000000E+00     0.0000000000E+00    -0.5732361645E-21     0.1511658673E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511658507E-16    -0.6462348536E-26     0.0000000000E+00     0.0000000000E+00     0.6462348536E-26     0.1511658507E-16
   1.000     0.1511483807E-16    -0.2291290297E-20     0.0000000000E+00     0.0000000000E+00    -0.2291290297E-20     0.1511483807E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511483641E-16    -0.2261821987E-25     0.0000000000E+00     0.0000000000E+00     0.2261821987E-25     0.1511483641E-16
   1.500     0.1511192474E-16    -0.5154162397E-20     0.0000000000E+00     0.0000000000E+00    -0.5154162397E-20     0.1511192474E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1511192308E-16    -0.5169878828E-25     0.0000000000E+00     0.0000000000E+00     0.5169878828E-25     0.1511192308E-16
   2.000     0.1510784839E-16    -0.9159370923E-20     0.0000000000E+00     0.0000000000E+00    -0.9159370923E-20     0.1510784839E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1510784508E-16    -0.9693522803E-25     0.0000000000E+00     0.0000000000E+00     0.9693522803E-25     0.1510784508E-16
   2.500     0.1510260738E-16    -0.1431022460E-19     0.0000000000E+00     0.0000000000E+00    -0.1431022460E-19     0.1510260738E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1510259910E-16    -0.1486340163E-24     0.0000000000E+00     0.0000000000E+00     0.1486340163E-24     0.1510259910E-16
   3.000     0.1509620500E-16    -0.2060176034E-19     0.0000000000E+00     0.0000000000E+00    -0.2060176034E-19     0.1509620500E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1509619011E-16    -0.2132575017E-24     0.0000000000E+00     0.0000000000E+00     0.2132575017E-24     0.1509619011E-16
   3.500     0.1508864622E-16    -0.2802984224E-19     0.0000000000E+00     0.0000000000E+00    -0.2802984224E-19     0.1508864622E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1508861975E-16    -0.2908056841E-24     0.0000000000E+00     0.0000000000E+00     0.2908056841E-24     0.1508861975E-16
   4.000     0.1507992774E-16    -0.3659612466E-19     0.0000000000E+00     0.0000000000E+00    -0.3659612466E-19     0.1507992774E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1507988307E-16    -0.3780473893E-24     0.0000000000E+00     0.0000000000E+00     0.3780473893E-24     0.1507988307E-16
   4.500     0.1507005616E-16    -0.4629564452E-19     0.0000000000E+00     0.0000000000E+00    -0.4629564452E-19     0.1507005616E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1506998503E-16    -0.4846761402E-24     0.0000000000E+00     0.0000000000E+00     0.4846761402E-24     0.1506998503E-16
   5.000     0.1505903481E-16    -0.5712674746E-19     0.0000000000E+00     0.0000000000E+00    -0.5712674746E-19     0.1505903481E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1505892562E-16    -0.5913048910E-24     0.0000000000E+00     0.0000000000E+00     0.5913048910E-24     0.1505892562E-16
   5.500     0.1504686533E-16    -0.6908612476E-19     0.0000000000E+00     0.0000000000E+00    -0.6908612476E-19     0.1504686533E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1504670486E-16    -0.7205518617E-24     0.0000000000E+00     0.0000000000E+00     0.7205518617E-24     0.1504670486E-16
   6.000     0.1503354772E-16    -0.8216964051E-19     0.0000000000E+00     0.0000000000E+00    -0.8216964051E-19     0.1503354772E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1503332107E-16    -0.8530300067E-24     0.0000000000E+00     0.0000000000E+00     0.8530300067E-24     0.1503332107E-16
   6.500     0.1501909191E-16    -0.9637315881E-19     0.0000000000E+00     0.0000000000E+00    -0.9637315881E-19     0.1501909191E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1501878089E-16    -0.9984328487E-24     0.0000000000E+00     0.0000000000E+00     0.9984328487E-24     0.1501878089E-16
   7.000     0.1500350287E-16    -0.1116925438E-18     0.0000000000E+00     0.0000000000E+00    -0.1116925438E-18     0.1500350287E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1500308597E-16    -0.1159991562E-23     0.0000000000E+00     0.0000000000E+00     0.1159991562E-23     0.1500308597E-16
   7.500     0.1498677893E-16    -0.1281211779E-18     0.0000000000E+00     0.0000000000E+00    -0.1281211779E-18     0.1498677893E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1498623134E-16    -0.1324781450E-23     0.0000000000E+00     0.0000000000E+00     0.1324781450E-23     0.1498623134E-16
   8.000     0.1496893499E-16    -0.1456598884E-18     0.0000000000E+00     0.0000000000E+00    -0.1456598884E-18     0.1496893499E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1496822527E-16    -0.1502496035E-23     0.0000000000E+00     0.0000000000E+00     0.1502496035E-23     0.1496822527E-16
