 0.9791264E-02   single scattering albedo
 0.9968383E-02   scattering cross section
 0.1018090E+01   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.9599773199E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9599773199E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9599773199E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.9599773199E-09
   0.500     0.9599406825E-09    -0.3641531521E-13     0.0000000000E+00     0.0000000000E+00    -0.3641531521E-13     0.9599406825E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9599406825E-09    -0.2168404345E-18     0.0000000000E+00     0.0000000000E+00     0.2168404345E-18     0.9599406825E-09
   1.000     0.9598306594E-09    -0.1459388166E-12     0.0000000000E+00     0.0000000000E+00    -0.1459388166E-12     0.9598306594E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9598306594E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.9598306594E-09
   1.500     0.9596475836E-09    -0.3286260153E-12     0.0000000000E+00     0.0000000000E+00    -0.3286260153E-12     0.9596475836E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9596474726E-09     0.8673617380E-18     0.0000000000E+00     0.0000000000E+00    -0.8673617380E-18     0.9596474726E-09
   2.000     0.9593916772E-09    -0.5841438444E-12     0.0000000000E+00     0.0000000000E+00    -0.5841438444E-12     0.9593916772E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9593913441E-09     0.1951563910E-17     0.0000000000E+00     0.0000000000E+00    -0.1951563910E-17     0.9593913441E-09
   2.500     0.9590626071E-09    -0.9123257705E-12     0.0000000000E+00     0.0000000000E+00    -0.9123257705E-12     0.9590626071E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9590620520E-09     0.2385244779E-17     0.0000000000E+00     0.0000000000E+00    -0.2385244779E-17     0.9590620520E-09
   3.000     0.9586603733E-09    -0.1313615883E-11     0.0000000000E+00     0.0000000000E+00    -0.1313615883E-11     0.9586603733E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9586593741E-09     0.3469446952E-17     0.0000000000E+00     0.0000000000E+00    -0.3469446952E-17     0.9586593741E-09
   3.500     0.9581853089E-09    -0.1787514581E-11     0.0000000000E+00     0.0000000000E+00    -0.1787514581E-11     0.9581853089E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9581836435E-09     0.5204170428E-17     0.0000000000E+00     0.0000000000E+00    -0.5204170428E-17     0.9581836435E-09
   4.000     0.9576377469E-09    -0.2333799820E-11     0.0000000000E+00     0.0000000000E+00    -0.2333799820E-11     0.9576377469E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9576348603E-09     0.6505213035E-17     0.0000000000E+00     0.0000000000E+00    -0.6505213035E-17     0.9576348603E-09
   4.500     0.9570175763E-09    -0.2952305067E-11     0.0000000000E+00     0.0000000000E+00    -0.2952305067E-11     0.9570175763E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9570129134E-09     0.8239936511E-17     0.0000000000E+00     0.0000000000E+00    -0.8239936511E-17     0.9570129134E-09
   5.000     0.9563252412E-09    -0.3643252366E-11     0.0000000000E+00     0.0000000000E+00    -0.3643252366E-11     0.9563252412E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9563182468E-09     0.1062518129E-16     0.0000000000E+00     0.0000000000E+00    -0.1062518129E-16     0.9563182468E-09
   5.500     0.9555607416E-09    -0.4405864562E-11     0.0000000000E+00     0.0000000000E+00    -0.4405864562E-11     0.9555607416E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9555504166E-09     0.1235990477E-16     0.0000000000E+00     0.0000000000E+00    -0.1235990477E-16     0.9555504166E-09
   6.000     0.9547241886E-09    -0.5240363699E-11     0.0000000000E+00     0.0000000000E+00    -0.5240363699E-11     0.9547241886E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9547097557E-09     0.1474514955E-16     0.0000000000E+00     0.0000000000E+00    -0.1474514955E-16     0.9547097557E-09
   6.500     0.9538161372E-09    -0.6146305687E-11     0.0000000000E+00     0.0000000000E+00    -0.6146305687E-11     0.9538161372E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9537962642E-09     0.1778091563E-16     0.0000000000E+00     0.0000000000E+00    -0.1778091563E-16     0.9537962642E-09
   7.000     0.9528368095E-09    -0.7123412971E-11     0.0000000000E+00     0.0000000000E+00    -0.7123412971E-11     0.9528368095E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9528101641E-09     0.2081668171E-16     0.0000000000E+00     0.0000000000E+00    -0.2081668171E-16     0.9528101641E-09
   7.500     0.9517863164E-09    -0.8171463506E-11     0.0000000000E+00     0.0000000000E+00    -0.8171463506E-11     0.9517863164E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9517511224E-09     0.2406928823E-16     0.0000000000E+00     0.0000000000E+00    -0.2406928823E-16     0.9517511224E-09
   8.000     0.9506651022E-09    -0.9289735647E-11     0.0000000000E+00     0.0000000000E+00    -0.9289735647E-11     0.9506651022E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9506195831E-09     0.2688821388E-16     0.0000000000E+00     0.0000000000E+00    -0.2688821388E-16     0.9506195831E-09
   8.500     0.9494736108E-09    -0.1047872900E-10     0.0000000000E+00     0.0000000000E+00    -0.1047872900E-10     0.9494736108E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9494157682E-09     0.3122502257E-16     0.0000000000E+00     0.0000000000E+00    -0.3122502257E-16     0.9494157682E-09
   9.000     0.9482117314E-09    -0.1173711128E-10     0.0000000000E+00     0.0000000000E+00    -0.1173711128E-10     0.9482117314E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9481391228E-09     0.3404394822E-16     0.0000000000E+00     0.0000000000E+00    -0.3404394822E-16     0.9481391228E-09
   9.500     0.9468809070E-09    -0.1306510455E-10     0.0000000000E+00     0.0000000000E+00    -0.1306510455E-10     0.9468809070E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9467907569E-09     0.3794707604E-16     0.0000000000E+00     0.0000000000E+00    -0.3794707604E-16     0.9467907569E-09
  10.000     0.9454801386E-09    -0.1446232023E-10     0.0000000000E+00     0.0000000000E+00    -0.1446232023E-10     0.9454801386E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9453695604E-09     0.4185020386E-16     0.0000000000E+00     0.0000000000E+00    -0.4185020386E-16     0.9453695604E-09
  10.500     0.9440109805E-09    -0.1592800891E-10     0.0000000000E+00     0.0000000000E+00    -0.1592800891E-10     0.9440109805E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9438766435E-09     0.4618701255E-16     0.0000000000E+00     0.0000000000E+00    -0.4618701255E-16     0.9438766435E-09
  11.000     0.9424732106E-09    -0.1746200406E-10     0.0000000000E+00     0.0000000000E+00    -0.1746200406E-10     0.9424732106E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9423114511E-09     0.5095750211E-16     0.0000000000E+00     0.0000000000E+00    -0.5095750211E-16     0.9423114511E-09
  11.500     0.9408678281E-09    -0.1906358404E-10     0.0000000000E+00     0.0000000000E+00    -0.1906358404E-10     0.9408678281E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9406746493E-09     0.5529431080E-16     0.0000000000E+00     0.0000000000E+00    -0.5529431080E-16     0.9406746493E-09
  12.000     0.9391950551E-09    -0.2073255456E-10     0.0000000000E+00     0.0000000000E+00    -0.2073255456E-10     0.9391950551E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9389662381E-09     0.6049848122E-16     0.0000000000E+00     0.0000000000E+00    -0.6049848122E-16     0.9389662381E-09
