 0.6780392E-11   single scattering albedo
 0.8523879E-21   scattering cross section
 0.1257136E-09   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.3723494732E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3723494732E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3723494973E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.3723494973E-27
   0.500     0.3723069824E-27    -0.2816672544E-32     0.0000000000E+00     0.0000000000E+00    -0.2816672544E-32     0.3723069824E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3723069824E-27    -0.4748997177E-35     0.0000000000E+00     0.0000000000E+00     0.4748997177E-35     0.3723069824E-27
   1.000     0.3721794617E-27    -0.1137502373E-31     0.0000000000E+00     0.0000000000E+00    -0.1137502373E-31     0.3721794617E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3721794617E-27    -0.1893721399E-34     0.0000000000E+00     0.0000000000E+00     0.1893721399E-34     0.3721794617E-27
   1.500     0.3719669835E-27    -0.2554264589E-31     0.0000000000E+00     0.0000000000E+00    -0.2554264589E-31     0.3719669835E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3719669835E-27    -0.4258816033E-34     0.0000000000E+00     0.0000000000E+00     0.4258816033E-34     0.3719669835E-27
   2.000     0.3716697644E-27    -0.4542787256E-31     0.0000000000E+00     0.0000000000E+00    -0.4542787256E-31     0.3716697644E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3716697644E-27    -0.7567832631E-34     0.0000000000E+00     0.0000000000E+00     0.7567832631E-34     0.3716697644E-27
   2.500     0.3712878043E-27    -0.7092237020E-31     0.0000000000E+00     0.0000000000E+00    -0.7092237020E-31     0.3712878043E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3712878043E-27    -0.1181606921E-33     0.0000000000E+00     0.0000000000E+00     0.1181606921E-33     0.3712878043E-27
   3.000     0.3708214404E-27    -0.1021103982E-30     0.0000000000E+00     0.0000000000E+00    -0.1021103982E-30     0.3708214404E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3708214404E-27    -0.1700117480E-33     0.0000000000E+00     0.0000000000E+00     0.1700117480E-33     0.3708214404E-27
   3.500     0.3702709615E-27    -0.1388715861E-30     0.0000000000E+00     0.0000000000E+00    -0.1388715861E-30     0.3702709615E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3702709133E-27    -0.2311844740E-33     0.0000000000E+00     0.0000000000E+00     0.2311844740E-33     0.3702709133E-27
   4.000     0.3696366564E-27    -0.1811457483E-30     0.0000000000E+00     0.0000000000E+00    -0.1811457483E-30     0.3696366564E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3696366324E-27    -0.3016083405E-33     0.0000000000E+00     0.0000000000E+00     0.3016083405E-33     0.3696366324E-27
   4.500     0.3689188623E-27    -0.2290652928E-30     0.0000000000E+00     0.0000000000E+00    -0.2290652928E-30     0.3689188623E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3689187901E-27    -0.3812598377E-33     0.0000000000E+00     0.0000000000E+00     0.3812598377E-33     0.3689187901E-27
   5.000     0.3681180125E-27    -0.2824496634E-30     0.0000000000E+00     0.0000000000E+00    -0.2824496634E-30     0.3681180125E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3681179162E-27    -0.4700331711E-33     0.0000000000E+00     0.0000000000E+00     0.4700331711E-33     0.3681179162E-27
   5.500     0.3672345403E-27    -0.3412988603E-30     0.0000000000E+00     0.0000000000E+00    -0.3412988603E-30     0.3672345403E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3672343959E-27    -0.5678695659E-33     0.0000000000E+00     0.0000000000E+00     0.5678695659E-33     0.3672343959E-27
   6.000     0.3662689272E-27    -0.4055888092E-30     0.0000000000E+00     0.0000000000E+00    -0.4055888092E-30     0.3662689272E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3662686864E-27    -0.6746867376E-33     0.0000000000E+00     0.0000000000E+00     0.6746867376E-33     0.3662686864E-27
   6.500     0.3652217991E-27    -0.4752352508E-30     0.0000000000E+00     0.0000000000E+00    -0.4752352508E-30     0.3652217991E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3652215102E-27    -0.7903671367E-33     0.0000000000E+00     0.0000000000E+00     0.7903671367E-33     0.3652215102E-27
   7.000     0.3640936615E-27    -0.5502381851E-30     0.0000000000E+00     0.0000000000E+00    -0.5502381851E-30     0.3640936615E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3640932523E-27    -0.9148049686E-33     0.0000000000E+00     0.0000000000E+00     0.9148049686E-33     0.3640932523E-27
   7.500     0.3628852609E-27    -0.6304411302E-30     0.0000000000E+00     0.0000000000E+00    -0.6304411302E-30     0.3628852609E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3628847312E-27    -0.1047941459E-32     0.0000000000E+00     0.0000000000E+00     0.1047941459E-32     0.3628847312E-27
   8.000     0.3615971267E-27    -0.7159163086E-30     0.0000000000E+00     0.0000000000E+00    -0.7159163086E-30     0.3615971267E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3615964285E-27    -0.1189612038E-32     0.0000000000E+00     0.0000000000E+00     0.1189612038E-32     0.3615964285E-27
   8.500     0.3602302461E-27    -0.8064831642E-30     0.0000000000E+00     0.0000000000E+00    -0.8064831642E-30     0.3602302461E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3602293553E-27    -0.1339710912E-32     0.0000000000E+00     0.0000000000E+00     0.1339710912E-32     0.3602293553E-27
   9.000     0.3587851486E-27    -0.9021296601E-30     0.0000000000E+00     0.0000000000E+00    -0.9021296601E-30     0.3587851486E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3587840171E-27    -0.1498097020E-32     0.0000000000E+00     0.0000000000E+00     0.1498097020E-32     0.3587840171E-27
   9.500     0.3572627010E-27    -0.1002771537E-29     0.0000000000E+00     0.0000000000E+00    -0.1002771537E-29     0.3572627010E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3572612806E-27    -0.1664652815E-32     0.0000000000E+00     0.0000000000E+00     0.1664652815E-32     0.3572612806E-27
  10.000     0.3556637458E-27    -0.1108384720E-29     0.0000000000E+00     0.0000000000E+00    -0.1108384720E-29     0.3556637458E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3556620365E-27    -0.1839178461E-32     0.0000000000E+00     0.0000000000E+00     0.1839178461E-32     0.3556620365E-27
  10.500     0.3539893905E-27    -0.1218800691E-29     0.0000000000E+00     0.0000000000E+00    -0.1218800691E-29     0.3539893905E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3539872960E-27    -0.2021579920E-32     0.0000000000E+00     0.0000000000E+00     0.2021579920E-32     0.3539872960E-27
  11.000     0.3522403572E-27    -0.1333935191E-29     0.0000000000E+00     0.0000000000E+00    -0.1333935191E-29     0.3522403572E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3522378294E-27    -0.2211680866E-32     0.0000000000E+00     0.0000000000E+00     0.2211680866E-32     0.3522378294E-27
  11.500     0.3504176571E-27    -0.1453800256E-29     0.0000000000E+00     0.0000000000E+00    -0.1453800256E-29     0.3504176571E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3504146719E-27    -0.2409269712E-32     0.0000000000E+00     0.0000000000E+00     0.2409269712E-32     0.3504146719E-27
  12.000     0.3485225661E-27    -0.1578203293E-29     0.0000000000E+00     0.0000000000E+00    -0.1578203293E-29     0.3485225661E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3485190031E-27    -0.2614205397E-32     0.0000000000E+00     0.0000000000E+00     0.2614205397E-32     0.3485190031E-27
  12.500     0.3465557342E-27    -0.1707084117E-29     0.0000000000E+00     0.0000000000E+00    -0.1707084117E-29     0.3465557342E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3465515453E-27    -0.2826323352E-32     0.0000000000E+00     0.0000000000E+00     0.2826323352E-32     0.3465515453E-27
  13.000     0.3445185337E-27    -0.1840382544E-29     0.0000000000E+00     0.0000000000E+00    -0.1840382544E-29     0.3445185337E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3445136225E-27    -0.3045388480E-32     0.0000000000E+00     0.0000000000E+00     0.3045388480E-32     0.3445136225E-27
  13.500     0.3424119996E-27    -0.1977893942E-29     0.0000000000E+00     0.0000000000E+00    -0.1977893942E-29     0.3424119996E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3424062941E-27    -0.3271271474E-32     0.0000000000E+00     0.0000000000E+00     0.3271271474E-32     0.3424062941E-27
  14.000     0.3402373840E-27    -0.2119594237E-29     0.0000000000E+00     0.0000000000E+00    -0.2119594237E-29     0.3402373840E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3402307877E-27    -0.3503725482E-32     0.0000000000E+00     0.0000000000E+00     0.3503725482E-32     0.3402307877E-27
  14.500     0.3379957941E-27    -0.2265399171E-29     0.0000000000E+00     0.0000000000E+00    -0.2265399171E-29     0.3379957941E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3379882108E-27    -0.3742527159E-32     0.0000000000E+00     0.0000000000E+00     0.3742527159E-32     0.3379882108E-27
  15.000     0.3356886263E-27    -0.2415080039E-29     0.0000000000E+00     0.0000000000E+00    -0.2415080039E-29     0.3356886263E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3356799356E-27    -0.3987523692E-32     0.0000000000E+00     0.0000000000E+00     0.3987523692E-32     0.3356799356E-27
  15.500     0.3333169881E-27    -0.2568684989E-29     0.0000000000E+00     0.0000000000E+00    -0.2568684989E-29     0.3333169881E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3333070936E-27    -0.4238409451E-32     0.0000000000E+00     0.0000000000E+00     0.4238409451E-32     0.3333070936E-27
  16.000     0.3308822756E-27    -0.2725961243E-29     0.0000000000E+00     0.0000000000E+00    -0.2725961243E-29     0.3308822756E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3308710570E-27    -0.4495019868E-32     0.0000000000E+00     0.0000000000E+00     0.4495019868E-32     0.3308710570E-27
  16.500     0.3283858611E-27    -0.2886896764E-29     0.0000000000E+00     0.0000000000E+00    -0.2886896764E-29     0.3283858611E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3283731981E-27    -0.4757084578E-32     0.0000000000E+00     0.0000000000E+00     0.4757084578E-32     0.3283731981E-27
  17.000     0.3258290687E-27    -0.3051202663E-29     0.0000000000E+00     0.0000000000E+00    -0.3051202663E-29     0.3258290687E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3258147928E-27    -0.5024439014E-32     0.0000000000E+00     0.0000000000E+00     0.5024439014E-32     0.3258147928E-27
  17.500     0.3232132225E-27    -0.3218890975E-29     0.0000000000E+00     0.0000000000E+00    -0.3218890975E-29     0.3232132225E-27     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3231972132E-27    -0.5296801055E-32     0.0000000000E+00     0.0000000000E+00     0.5296801055E-32     0.3231972132E-27
