 0.7398043E+00   single scattering albedo
 0.9797844E+03   scattering cross section
 0.1324383E+04   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.9857186524E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9857186524E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9857185796E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.9857185796E-04
   0.500     0.9856801626E-04    -0.3645254765E-08     0.0000000000E+00     0.0000000000E+00    -0.3645254765E-08     0.9856801626E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9856801626E-04    -0.1705302566E-12     0.0000000000E+00     0.0000000000E+00     0.1705302566E-12     0.9856801626E-04
   1.000     0.9855653479E-04    -0.1462467480E-07     0.0000000000E+00     0.0000000000E+00    -0.1462467480E-07     0.9855653479E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9855653479E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.9855653479E-04
   1.500     0.9853740630E-04    -0.3292370820E-07     0.0000000000E+00     0.0000000000E+00    -0.3292370820E-07     0.9853740630E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9853739903E-04    -0.1136868377E-12     0.0000000000E+00     0.0000000000E+00     0.1136868377E-12     0.9853739903E-04
   2.000     0.9851062350E-04    -0.5850597518E-07     0.0000000000E+00     0.0000000000E+00    -0.5850597518E-07     0.9851062350E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9851060167E-04    -0.2273736754E-12     0.0000000000E+00     0.0000000000E+00     0.2273736754E-12     0.9851060167E-04
   2.500     0.9847621550E-04    -0.9141513146E-07     0.0000000000E+00     0.0000000000E+00    -0.9141513146E-07     0.9847621550E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9847616457E-04    -0.1136868377E-12     0.0000000000E+00     0.0000000000E+00     0.1136868377E-12     0.9847616457E-04
   3.000     0.9843416046E-04    -0.1316184353E-06     0.0000000000E+00     0.0000000000E+00    -0.1316184353E-06     0.9843416046E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9843408043E-04    -0.1705302566E-12     0.0000000000E+00     0.0000000000E+00     0.1705302566E-12     0.9843408043E-04
   3.500     0.9838448750E-04    -0.1790540409E-06     0.0000000000E+00     0.0000000000E+00    -0.1790540409E-06     0.9838448750E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9838432743E-04    -0.3979039320E-12     0.0000000000E+00     0.0000000000E+00     0.3979039320E-12     0.9838432743E-04
   4.000     0.9832724754E-04    -0.2337728802E-06     0.0000000000E+00     0.0000000000E+00    -0.2337728802E-06     0.9832724754E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9832697833E-04    -0.3410605132E-12     0.0000000000E+00     0.0000000000E+00     0.3410605132E-12     0.9832697833E-04
   4.500     0.9826240421E-04    -0.2957531251E-06     0.0000000000E+00     0.0000000000E+00    -0.2957531251E-06     0.9826240421E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9826196037E-04    -0.2842170943E-12     0.0000000000E+00     0.0000000000E+00     0.2842170943E-12     0.9826196037E-04
   5.000     0.9819002298E-04    -0.3649438440E-06     0.0000000000E+00     0.0000000000E+00    -0.3649438440E-06     0.9819002298E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9818933904E-04    -0.2842170943E-12     0.0000000000E+00     0.0000000000E+00     0.2842170943E-12     0.9818933904E-04
   5.500     0.9811004566E-04    -0.4413486749E-06     0.0000000000E+00     0.0000000000E+00    -0.4413486749E-06     0.9811004566E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9810904885E-04    -0.3979039320E-12     0.0000000000E+00     0.0000000000E+00     0.3979039320E-12     0.9810904885E-04
   6.000     0.9802261775E-04    -0.5249130481E-06     0.0000000000E+00     0.0000000000E+00    -0.5249130481E-06     0.9802261775E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9802119894E-04    -0.3979039320E-12     0.0000000000E+00     0.0000000000E+00     0.3979039320E-12     0.9802119894E-04
   6.500     0.9792766650E-04    -0.6156587915E-06     0.0000000000E+00     0.0000000000E+00    -0.6156587915E-06     0.9792766650E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9792574565E-04    -0.5684341886E-12     0.0000000000E+00     0.0000000000E+00     0.5684341886E-12     0.9792574565E-04
   7.000     0.9782526467E-04    -0.7135022315E-06     0.0000000000E+00     0.0000000000E+00    -0.7135022315E-06     0.9782526467E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9782265988E-04    -0.6821210263E-12     0.0000000000E+00     0.0000000000E+00     0.6821210263E-12     0.9782265988E-04
   7.500     0.9771542682E-04    -0.8184542821E-06     0.0000000000E+00     0.0000000000E+00    -0.8184542821E-06     0.9771542682E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9771199257E-04    -0.6252776075E-12     0.0000000000E+00     0.0000000000E+00     0.6252776075E-12     0.9771199257E-04
   8.000     0.9759818204E-04    -0.9304676496E-06     0.0000000000E+00     0.0000000000E+00    -0.9304676496E-06     0.9759818204E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9759374370E-04    -0.7389644452E-12     0.0000000000E+00     0.0000000000E+00     0.7389644452E-12     0.9759374370E-04
   8.500     0.9747360309E-04    -0.1049498678E-05     0.0000000000E+00     0.0000000000E+00    -0.1049498678E-05     0.9747360309E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9746794967E-04    -0.9094947018E-12     0.0000000000E+00     0.0000000000E+00     0.9094947018E-12     0.9746794967E-04
   9.000     0.9734168270E-04    -0.1175525540E-05     0.0000000000E+00     0.0000000000E+00    -0.1175525540E-05     0.9734168270E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9733458865E-04    -0.1023181539E-11     0.0000000000E+00     0.0000000000E+00     0.1023181539E-11     0.9733458865E-04
   9.500     0.9720250091E-04    -0.1308493665E-05     0.0000000000E+00     0.0000000000E+00    -0.1308493665E-05     0.9720250091E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9719368973E-04    -0.1136868377E-11     0.0000000000E+00     0.0000000000E+00     0.1136868377E-11     0.9719368973E-04
  10.000     0.9705605044E-04    -0.1448381227E-05     0.0000000000E+00     0.0000000000E+00    -0.1448381227E-05     0.9705605044E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9704524564E-04    -0.1250555215E-11     0.0000000000E+00     0.0000000000E+00     0.1250555215E-11     0.9704524564E-04
  10.500     0.9690241131E-04    -0.1595144568E-05     0.0000000000E+00     0.0000000000E+00    -0.1595144568E-05     0.9690241131E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9688928549E-04    -0.1250555215E-11     0.0000000000E+00     0.0000000000E+00     0.1250555215E-11     0.9688928549E-04
  11.000     0.9674163448E-04    -0.1748674549E-05     0.0000000000E+00     0.0000000000E+00    -0.1748674549E-05     0.9674163448E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9672583110E-04    -0.1648459147E-11     0.0000000000E+00     0.0000000000E+00     0.1648459147E-11     0.9672583110E-04
  11.500     0.9657374176E-04    -0.1909018465E-05     0.0000000000E+00     0.0000000000E+00    -0.1909018465E-05     0.9657374176E-04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9655487520E-04    -0.1591615728E-11     0.0000000000E+00     0.0000000000E+00     0.1591615728E-11     0.9655487520E-04
