 0.8880062E+00   single scattering albedo
 0.6799393E+09   scattering cross section
 0.7656921E+09   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2451189697E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2451189697E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2451189697E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2451189697E+04
   0.500     0.2447004639E+04    -0.9472656250E-01     0.0000000000E+00     0.0000000000E+00    -0.9472656250E-01     0.2447004639E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2447004395E+04     0.9732360840E+00     0.0000000000E+00     0.0000000000E+00    -0.9732360840E+00     0.2447004395E+04
   1.000     0.2434489502E+04    -0.3771972656E+00     0.0000000000E+00     0.0000000000E+00    -0.3771972656E+00     0.2434489502E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2434486328E+04     0.3876770020E+01     0.0000000000E+00     0.0000000000E+00    -0.3876770020E+01     0.2434486328E+04
   1.500     0.2413750977E+04    -0.8455810547E+00     0.0000000000E+00     0.0000000000E+00    -0.8455810547E+00     0.2413750977E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2413735596E+04     0.8661315918E+01     0.0000000000E+00     0.0000000000E+00    -0.8661315918E+01     0.2413735596E+04
   2.000     0.2384993896E+04    -0.1495117188E+01     0.0000000000E+00     0.0000000000E+00    -0.1495117188E+01     0.2384993896E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2384944824E+04     0.1523898315E+02     0.0000000000E+00     0.0000000000E+00    -0.1523898315E+02     0.2384944824E+04
   2.500     0.2348477539E+04    -0.2317749023E+01     0.0000000000E+00     0.0000000000E+00    -0.2317749023E+01     0.2348477539E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2348358887E+04     0.2349551392E+02     0.0000000000E+00     0.0000000000E+00    -0.2349551392E+02     0.2348358887E+04
   3.000     0.2304533203E+04    -0.3307006836E+01     0.0000000000E+00     0.0000000000E+00    -0.3307006836E+01     0.2304533203E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2304290527E+04     0.3328561401E+02     0.0000000000E+00     0.0000000000E+00    -0.3328561401E+02     0.2304290527E+04
   3.500     0.2253571289E+04    -0.4451782227E+01     0.0000000000E+00     0.0000000000E+00    -0.4451782227E+01     0.2253571289E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2253128906E+04     0.4443652344E+02     0.0000000000E+00     0.0000000000E+00    -0.4443652344E+02     0.2253128906E+04
   4.000     0.2196044434E+04    -0.5739868164E+01     0.0000000000E+00     0.0000000000E+00    -0.5739868164E+01     0.2196044434E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2195303223E+04     0.5675431824E+02     0.0000000000E+00     0.0000000000E+00    -0.5675431824E+02     0.2195303223E+04
   4.500     0.2132448975E+04    -0.7157958984E+01     0.0000000000E+00     0.0000000000E+00    -0.7157958984E+01     0.2132448975E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2131286865E+04     0.7002780151E+02     0.0000000000E+00     0.0000000000E+00    -0.7002780151E+02     0.2131286865E+04
   5.000     0.2063369141E+04    -0.8689331055E+01     0.0000000000E+00     0.0000000000E+00    -0.8689331055E+01     0.2063369141E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2061639160E+04     0.8402172852E+02     0.0000000000E+00     0.0000000000E+00    -0.8402172852E+02     0.2061639160E+04
   5.500     0.1989380859E+04    -0.1031890869E+02     0.0000000000E+00     0.0000000000E+00    -0.1031890869E+02     0.1989380859E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1986914062E+04     0.9850035095E+02     0.0000000000E+00     0.0000000000E+00    -0.9850035095E+02     0.1986914062E+04
   6.000     0.1911120239E+04    -0.1202600098E+02     0.0000000000E+00     0.0000000000E+00    -0.1202600098E+02     0.1911120239E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1907725952E+04     0.1132141113E+03     0.0000000000E+00     0.0000000000E+00    -0.1132141113E+03     0.1907725952E+04
   6.500     0.1829232056E+04    -0.1379150391E+02     0.0000000000E+00     0.0000000000E+00    -0.1379150391E+02     0.1829232056E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1824701782E+04     0.1279165497E+03     0.0000000000E+00     0.0000000000E+00    -0.1279165497E+03     0.1824701782E+04
   7.000     0.1744384033E+04    -0.1559381104E+02     0.0000000000E+00     0.0000000000E+00    -0.1559381104E+02     0.1744384033E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1738495605E+04     0.1423599091E+03     0.0000000000E+00     0.0000000000E+00    -0.1423599091E+03     0.1738495605E+04
   7.500     0.1657241211E+04    -0.1741076660E+02     0.0000000000E+00     0.0000000000E+00    -0.1741076660E+02     0.1657241211E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1649761475E+04     0.1563075409E+03     0.0000000000E+00     0.0000000000E+00    -0.1563075409E+03     0.1649761475E+04
   8.000     0.1568467407E+04    -0.1921838379E+02     0.0000000000E+00     0.0000000000E+00    -0.1921838379E+02     0.1568467407E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1559160034E+04     0.1695310059E+03     0.0000000000E+00     0.0000000000E+00    -0.1695310059E+03     0.1559160034E+04
   8.500     0.1478733154E+04    -0.2099279785E+02     0.0000000000E+00     0.0000000000E+00    -0.2099279785E+02     0.1478733154E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1467362793E+04     0.1818179321E+03     0.0000000000E+00     0.0000000000E+00    -0.1818179321E+03     0.1467362793E+04
   9.000     0.1388666260E+04    -0.2271020508E+02     0.0000000000E+00     0.0000000000E+00    -0.2271020508E+02     0.1388666260E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1375004883E+04     0.1929770813E+03     0.0000000000E+00     0.0000000000E+00    -0.1929770813E+03     0.1375004883E+04
   9.500     0.1298886475E+04    -0.2434716797E+02     0.0000000000E+00     0.0000000000E+00    -0.2434716797E+02     0.1298886475E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1282719971E+04     0.2028370361E+03     0.0000000000E+00     0.0000000000E+00    -0.2028370361E+03     0.1282719971E+04
  10.000     0.1209971191E+04    -0.2587884521E+02     0.0000000000E+00     0.0000000000E+00    -0.2587884521E+02     0.1209971191E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1191105713E+04     0.2112529755E+03     0.0000000000E+00     0.0000000000E+00    -0.2112529755E+03     0.1191105713E+04
  10.500     0.1122476807E+04    -0.2728265381E+02     0.0000000000E+00     0.0000000000E+00    -0.2728265381E+02     0.1122476807E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1100745239E+04     0.2181055145E+03     0.0000000000E+00     0.0000000000E+00    -0.2181055145E+03     0.1100745239E+04
  11.000     0.1036903809E+04    -0.2853701782E+02     0.0000000000E+00     0.0000000000E+00    -0.2853701782E+02     0.1036903809E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1012170837E+04     0.2233053436E+03     0.0000000000E+00     0.0000000000E+00    -0.2233053436E+03     0.1012170837E+04
  11.500     0.9537102661E+03    -0.2962011719E+02     0.0000000000E+00     0.0000000000E+00    -0.2962011719E+02     0.9537102661E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.9258787231E+03     0.2267917786E+03     0.0000000000E+00     0.0000000000E+00    -0.2267917786E+03     0.9258787231E+03
  12.000     0.8733113403E+03    -0.3051446533E+02     0.0000000000E+00     0.0000000000E+00    -0.3051446533E+02     0.8733113403E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8423262329E+03     0.2285347748E+03     0.0000000000E+00     0.0000000000E+00    -0.2285347748E+03     0.8423262329E+03
  12.500     0.7960578613E+03    -0.3120373535E+02     0.0000000000E+00     0.0000000000E+00    -0.3120373535E+02     0.7960578613E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7619099121E+03     0.2285339355E+03     0.0000000000E+00     0.0000000000E+00    -0.2285339355E+03     0.7619099121E+03
  13.000     0.7222618408E+03    -0.3167312622E+02     0.0000000000E+00     0.0000000000E+00    -0.3167312622E+02     0.7222618408E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6849911499E+03     0.2268172607E+03     0.0000000000E+00     0.0000000000E+00    -0.2268172607E+03     0.6849911499E+03
