length scale factor
1.4328600E-01
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
2.8855731E+00 1.4314271E-01 1.6974648E+01 2.8855731E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.5068000E+00 1.3758000E-01 2.3692000E+00
theta     11          12          22          33          34          44
0.000000 5.5034000E+00 -1.0920000E-07 9.9992000E-01 9.9992000E-01 7.2297000E-09 9.9985000E-01
0.500000 5.4907000E+00 -4.1583000E-05 9.9992000E-01 9.9992000E-01 2.7512000E-06 9.9985000E-01
1.000000 5.4524000E+00 -1.6637000E-04 9.9992000E-01 9.9992000E-01 1.0984000E-05 9.9985000E-01
1.500000 5.3893000E+00 -3.7447000E-04 9.9992000E-01 9.9992000E-01 2.4637000E-05 9.9984000E-01
2.000000 5.3022000E+00 -6.6607000E-04 9.9992000E-01 9.9992000E-01 4.3604000E-05 9.9984000E-01
2.500000 5.1924000E+00 -1.0414000E-03 9.9992000E-01 9.9992000E-01 6.7733000E-05 9.9984000E-01
3.000000 5.0614000E+00 -1.5008000E-03 9.9992000E-01 9.9992000E-01 9.6821000E-05 9.9983000E-01
3.500000 4.9110000E+00 -2.0447000E-03 9.9991000E-01 9.9991000E-01 1.3061000E-04 9.9983000E-01
4.000000 4.7433000E+00 -2.6734000E-03 9.9991000E-01 9.9991000E-01 1.6877000E-04 9.9982000E-01
4.500000 4.5606000E+00 -3.3875000E-03 9.9991000E-01 9.9990000E-01 2.1091000E-04 9.9981000E-01
5.000000 4.3652000E+00 -4.1874000E-03 9.9990000E-01 9.9990000E-01 2.5655000E-04 9.9980000E-01
5.500000 4.1595000E+00 -5.0736000E-03 9.9990000E-01 9.9989000E-01 3.0512000E-04 9.9979000E-01
6.000000 3.9461000E+00 -6.0467000E-03 9.9990000E-01 9.9988000E-01 3.5594000E-04 9.9978000E-01
6.500000 3.7275000E+00 -7.1071000E-03 9.9989000E-01 9.9987000E-01 4.0823000E-04 9.9976000E-01
7.000000 3.5061000E+00 -8.2552000E-03 9.9988000E-01 9.9985000E-01 4.6106000E-04 9.9974000E-01
7.500000 3.2843000E+00 -9.4913000E-03 9.9988000E-01 9.9983000E-01 5.1337000E-04 9.9972000E-01
8.000000 3.0641000E+00 -1.0815000E-02 9.9987000E-01 9.9981000E-01 5.6394000E-04 9.9969000E-01
8.500000 2.8478000E+00 -1.2227000E-02 9.9986000E-01 9.9979000E-01 6.1142000E-04 9.9966000E-01
9.000000 2.6369000E+00 -1.3726000E-02 9.9985000E-01 9.9976000E-01 6.5429000E-04 9.9962000E-01
9.500000 2.4333000E+00 -1.5312000E-02 9.9984000E-01 9.9972000E-01 6.9089000E-04 9.9958000E-01
10.000000 2.2382000E+00 -1.6982000E-02 9.9983000E-01 9.9969000E-01 7.1945000E-04 9.9953000E-01
10.500000 2.0527000E+00 -1.8735000E-02 9.9982000E-01 9.9964000E-01 7.3811000E-04 9.9947000E-01
11.000000 1.8777000E+00 -2.0568000E-02 9.9980000E-01 9.9959000E-01 7.4502000E-04 9.9941000E-01
11.500000 1.7138000E+00 -2.2476000E-02 9.9979000E-01 9.9953000E-01 7.3840000E-04 9.9934000E-01
12.000000 1.5614000E+00 -2.4456000E-02 9.9977000E-01 9.9947000E-01 7.1670000E-04 9.9926000E-01
12.500000 1.4207000E+00 -2.6501000E-02 9.9975000E-01 9.9940000E-01 6.7871000E-04 9.9917000E-01
13.000000 1.2917000E+00 -2.8605000E-02 9.9973000E-01 9.9932000E-01 6.2377000E-04 9.9908000E-01
13.500000 1.1741000E+00 -3.0759000E-02 9.9971000E-01 9.9923000E-01 5.5198000E-04 9.9897000E-01
14.000000 1.0675000E+00 -3.2957000E-02 9.9968000E-01 9.9913000E-01 4.6440000E-04 9.9885000E-01
14.500000 9.7149000E-01 -3.5188000E-02 9.9965000E-01 9.9903000E-01 3.6320000E-04 9.9872000E-01
15.000000 8.8543000E-01 -3.7446000E-02 9.9962000E-01 9.9891000E-01 2.5182000E-04 9.9859000E-01
15.500000 8.0865000E-01 -3.9722000E-02 9.9959000E-01 9.9879000E-01 1.3495000E-04 9.9844000E-01
16.000000 7.4040000E-01 -4.2012000E-02 9.9956000E-01 9.9866000E-01 1.8483000E-05 9.9828000E-01
16.500000 6.7993000E-01 -4.4311000E-02 9.9952000E-01 9.9853000E-01 -9.0813000E-05 9.9812000E-01
17.000000 6.2646000E-01 -4.6620000E-02 9.9948000E-01 9.9838000E-01 -1.8564000E-04 9.9794000E-01
17.500000 5.7923000E-01 -4.8941000E-02 9.9944000E-01 9.9823000E-01 -2.5869000E-04 9.9776000E-01
18.000000 5.3749000E-01 -5.1280000E-02 9.9940000E-01 9.9807000E-01 -3.0326000E-04 9.9756000E-01
