length scale factor
4.1553000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
8.3681849E-01 4.1511447E-02 4.9226549E+00 8.3681849E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.3186000E-01 1.2767000E-02 1.1909000E-01
theta     11          12          22          33          34          44
0.000000 7.1049000E-01 -9.9218000E-08 9.9989000E-01 9.9989000E-01 5.1842000E-10 9.9977000E-01
0.500000 7.1033000E-01 -3.7780000E-05 9.9989000E-01 9.9989000E-01 1.9741000E-07 9.9977000E-01
1.000000 7.0986000E-01 -1.5113000E-04 9.9989000E-01 9.9989000E-01 7.8980000E-07 9.9977000E-01
1.500000 7.0908000E-01 -3.4006000E-04 9.9989000E-01 9.9989000E-01 1.7776000E-06 9.9977000E-01
2.000000 7.0799000E-01 -6.0460000E-04 9.9989000E-01 9.9989000E-01 3.1616000E-06 9.9977000E-01
2.500000 7.0659000E-01 -9.4480000E-04 9.9989000E-01 9.9989000E-01 4.9427000E-06 9.9977000E-01
3.000000 7.0488000E-01 -1.3607000E-03 9.9989000E-01 9.9989000E-01 7.1224000E-06 9.9977000E-01
3.500000 7.0286000E-01 -1.8524000E-03 9.9989000E-01 9.9988000E-01 9.7024000E-06 9.9977000E-01
4.000000 7.0055000E-01 -2.4199000E-03 9.9989000E-01 9.9988000E-01 1.2684000E-05 9.9977000E-01
4.500000 6.9793000E-01 -3.0634000E-03 9.9989000E-01 9.9988000E-01 1.6071000E-05 9.9977000E-01
5.000000 6.9502000E-01 -3.7829000E-03 9.9988000E-01 9.9988000E-01 1.9864000E-05 9.9976000E-01
5.500000 6.9182000E-01 -4.5785000E-03 9.9988000E-01 9.9987000E-01 2.4068000E-05 9.9976000E-01
6.000000 6.8833000E-01 -5.4505000E-03 9.9988000E-01 9.9987000E-01 2.8684000E-05 9.9975000E-01
6.500000 6.8457000E-01 -6.3988000E-03 9.9988000E-01 9.9986000E-01 3.3717000E-05 9.9975000E-01
7.000000 6.8052000E-01 -7.4237000E-03 9.9988000E-01 9.9986000E-01 3.9170000E-05 9.9974000E-01
7.500000 6.7620000E-01 -8.5253000E-03 9.9988000E-01 9.9985000E-01 4.5048000E-05 9.9973000E-01
8.000000 6.7162000E-01 -9.7038000E-03 9.9988000E-01 9.9983000E-01 5.1355000E-05 9.9972000E-01
8.500000 6.6678000E-01 -1.0959000E-02 9.9988000E-01 9.9982000E-01 5.8096000E-05 9.9970000E-01
9.000000 6.6169000E-01 -1.2292000E-02 9.9988000E-01 9.9980000E-01 6.5276000E-05 9.9969000E-01
9.500000 6.5635000E-01 -1.3702000E-02 9.9988000E-01 9.9979000E-01 7.2901000E-05 9.9967000E-01
10.000000 6.5078000E-01 -1.5190000E-02 9.9988000E-01 9.9976000E-01 8.0977000E-05 9.9964000E-01
10.500000 6.4498000E-01 -1.6756000E-02 9.9988000E-01 9.9974000E-01 8.9509000E-05 9.9962000E-01
11.000000 6.3895000E-01 -1.8400000E-02 9.9988000E-01 9.9971000E-01 9.8506000E-05 9.9959000E-01
11.500000 6.3271000E-01 -2.0123000E-02 9.9988000E-01 9.9967000E-01 1.0797000E-04 9.9955000E-01
12.000000 6.2626000E-01 -2.1924000E-02 9.9987000E-01 9.9963000E-01 1.1792000E-04 9.9951000E-01
12.500000 6.1961000E-01 -2.3803000E-02 9.9987000E-01 9.9959000E-01 1.2835000E-04 9.9947000E-01
13.000000 6.1277000E-01 -2.5762000E-02 9.9987000E-01 9.9954000E-01 1.3927000E-04 9.9942000E-01
13.500000 6.0576000E-01 -2.7801000E-02 9.9987000E-01 9.9948000E-01 1.5070000E-04 9.9936000E-01
14.000000 5.9857000E-01 -2.9919000E-02 9.9987000E-01 9.9942000E-01 1.6264000E-04 9.9929000E-01
14.500000 5.9122000E-01 -3.2118000E-02 9.9987000E-01 9.9935000E-01 1.7510000E-04 9.9922000E-01
15.000000 5.8371000E-01 -3.4396000E-02 9.9987000E-01 9.9928000E-01 1.8809000E-04 9.9915000E-01
15.500000 5.7606000E-01 -3.6756000E-02 9.9987000E-01 9.9919000E-01 2.0163000E-04 9.9906000E-01
16.000000 5.6827000E-01 -3.9196000E-02 9.9986000E-01 9.9910000E-01 2.1571000E-04 9.9896000E-01
16.500000 5.6036000E-01 -4.1718000E-02 9.9986000E-01 9.9899000E-01 2.3036000E-04 9.9886000E-01
17.000000 5.5233000E-01 -4.4321000E-02 9.9986000E-01 9.9888000E-01 2.4559000E-04 9.9874000E-01
17.500000 5.4419000E-01 -4.7007000E-02 9.9986000E-01 9.9875000E-01 2.6140000E-04 9.9862000E-01
18.000000 5.3596000E-01 -4.9775000E-02 9.9986000E-01 9.9862000E-01 2.7781000E-04 9.9848000E-01
18.500000 5.2764000E-01 -5.2625000E-02 9.9986000E-01 9.9847000E-01 2.9483000E-04 9.9833000E-01
19.000000 5.1923000E-01 -5.5559000E-02 9.9985000E-01 9.9831000E-01 3.1248000E-04 9.9817000E-01
19.500000 5.1076000E-01 -5.8577000E-02 9.9985000E-01 9.9814000E-01 3.3076000E-04 9.9799000E-01
20.000000 5.0222000E-01 -6.1678000E-02 9.9985000E-01 9.9795000E-01 3.4970000E-04 9.9780000E-01
20.500000 4.9364000E-01 -6.4864000E-02 9.9985000E-01 9.9774000E-01 3.6931000E-04 9.9760000E-01
21.000000 4.8500000E-01 -6.8134000E-02 9.9985000E-01 9.9752000E-01 3.8960000E-04 9.9737000E-01
21.500000 4.7634000E-01 -7.1490000E-02 9.9984000E-01 9.9728000E-01 4.1059000E-04 9.9714000E-01
22.000000 4.6765000E-01 -7.4931000E-02 9.9984000E-01 9.9703000E-01 4.3230000E-04 9.9688000E-01
22.500000 4.5894000E-01 -7.8458000E-02 9.9984000E-01 9.9676000E-01 4.5473000E-04 9.9660000E-01
23.000000 4.5022000E-01 -8.2072000E-02 9.9984000E-01 9.9646000E-01 4.7792000E-04 9.9631000E-01
23.500000 4.4151000E-01 -8.5772000E-02 9.9983000E-01 9.9615000E-01 5.0187000E-04 9.9599000E-01
24.000000 4.3279000E-01 -8.9559000E-02 9.9983000E-01 9.9581000E-01 5.2660000E-04 9.9565000E-01
24.500000 4.2410000E-01 -9.3434000E-02 9.9983000E-01 9.9545000E-01 5.5213000E-04 9.9529000E-01
25.000000 4.1543000E-01 -9.7397000E-02 9.9983000E-01 9.9507000E-01 5.7847000E-04 9.9491000E-01
25.500000 4.0678000E-01 -1.0145000E-01 9.9982000E-01 9.9466000E-01 6.0566000E-04 9.9450000E-01
26.000000 3.9818000E-01 -1.0559000E-01 9.9982000E-01 9.9423000E-01 6.3370000E-04 9.9406000E-01
26.500000 3.8962000E-01 -1.0982000E-01 9.9982000E-01 9.9377000E-01 6.6261000E-04 9.9360000E-01
27.000000 3.8111000E-01 -1.1414000E-01 9.9981000E-01 9.9328000E-01 6.9241000E-04 9.9310000E-01
27.500000 3.7265000E-01 -1.1855000E-01 9.9981000E-01 9.9276000E-01 7.2313000E-04 9.9258000E-01
28.000000 3.6426000E-01 -1.2305000E-01 9.9981000E-01 9.9221000E-01 7.5477000E-04 9.9203000E-01
28.500000 3.5594000E-01 -1.2764000E-01 9.9980000E-01 9.9162000E-01 7.8737000E-04 9.9144000E-01
29.000000 3.4770000E-01 -1.3232000E-01 9.9980000E-01 9.9100000E-01 8.2093000E-04 9.9082000E-01
29.500000 3.3953000E-01 -1.3710000E-01 9.9980000E-01 9.9035000E-01 8.5549000E-04 9.9016000E-01
30.000000 3.3145000E-01 -1.4196000E-01 9.9979000E-01 9.8966000E-01 8.9105000E-04 9.8947000E-01
30.500000 3.2346000E-01 -1.4692000E-01 9.9979000E-01 9.8893000E-01 9.2764000E-04 9.8874000E-01
31.000000 3.1557000E-01 -1.5197000E-01 9.9978000E-01 9.8817000E-01 9.6527000E-04 9.8797000E-01
