length scale factor
9.3494000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.8828350E+00 9.3400506E-02 1.1075944E+01 1.8828350E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
9.2146000E-01 3.1149000E-02 8.9031000E-01
theta     11          12          22          33          34          44
0.000000 2.5989000E+00 -9.9401000E-08 9.9990000E-01 9.9990000E-01 4.4041000E-09 9.9981000E-01
0.500000 2.5964000E+00 -3.7850000E-05 9.9990000E-01 9.9990000E-01 1.6771000E-06 9.9981000E-01
1.000000 2.5890000E+00 -1.5141000E-04 9.9990000E-01 9.9990000E-01 6.7093000E-06 9.9981000E-01
1.500000 2.5767000E+00 -3.4071000E-04 9.9990000E-01 9.9990000E-01 1.5100000E-05 9.9981000E-01
2.000000 2.5596000E+00 -6.0581000E-04 9.9990000E-01 9.9990000E-01 2.6855000E-05 9.9981000E-01
2.500000 2.5378000E+00 -9.4677000E-04 9.9990000E-01 9.9990000E-01 4.1980000E-05 9.9981000E-01
3.000000 2.5115000E+00 -1.3637000E-03 9.9990000E-01 9.9990000E-01 6.0486000E-05 9.9980000E-01
3.500000 2.4806000E+00 -1.8567000E-03 9.9990000E-01 9.9990000E-01 8.2383000E-05 9.9980000E-01
4.000000 2.4456000E+00 -2.4259000E-03 9.9990000E-01 9.9990000E-01 1.0768000E-04 9.9980000E-01
4.500000 2.4065000E+00 -3.0715000E-03 9.9990000E-01 9.9989000E-01 1.3640000E-04 9.9979000E-01
5.000000 2.3635000E+00 -3.7936000E-03 9.9990000E-01 9.9989000E-01 1.6855000E-04 9.9979000E-01
5.500000 2.3170000E+00 -4.5925000E-03 9.9989000E-01 9.9988000E-01 2.0414000E-04 9.9978000E-01
6.000000 2.2671000E+00 -5.4683000E-03 9.9989000E-01 9.9988000E-01 2.4318000E-04 9.9977000E-01
6.500000 2.2142000E+00 -6.4213000E-03 9.9989000E-01 9.9987000E-01 2.8570000E-04 9.9976000E-01
7.000000 2.1585000E+00 -7.4518000E-03 9.9989000E-01 9.9986000E-01 3.3169000E-04 9.9975000E-01
7.500000 2.1004000E+00 -8.5599000E-03 9.9989000E-01 9.9985000E-01 3.8118000E-04 9.9974000E-01
8.000000 2.0401000E+00 -9.7461000E-03 9.9988000E-01 9.9984000E-01 4.3415000E-04 9.9972000E-01
8.500000 1.9778000E+00 -1.1011000E-02 9.9988000E-01 9.9982000E-01 4.9061000E-04 9.9970000E-01
9.000000 1.9141000E+00 -1.2354000E-02 9.9988000E-01 9.9980000E-01 5.5056000E-04 9.9968000E-01
9.500000 1.8490000E+00 -1.3776000E-02 9.9987000E-01 9.9978000E-01 6.1397000E-04 9.9965000E-01
10.000000 1.7831000E+00 -1.5277000E-02 9.9987000E-01 9.9975000E-01 6.8083000E-04 9.9963000E-01
10.500000 1.7164000E+00 -1.6858000E-02 9.9986000E-01 9.9972000E-01 7.5110000E-04 9.9959000E-01
11.000000 1.6494000E+00 -1.8520000E-02 9.9986000E-01 9.9969000E-01 8.2472000E-04 9.9955000E-01
11.500000 1.5824000E+00 -2.0261000E-02 9.9986000E-01 9.9965000E-01 9.0165000E-04 9.9951000E-01
12.000000 1.5155000E+00 -2.2084000E-02 9.9985000E-01 9.9960000E-01 9.8178000E-04 9.9946000E-01
12.500000 1.4491000E+00 -2.3987000E-02 9.9984000E-01 9.9956000E-01 1.0650000E-03 9.9941000E-01
13.000000 1.3833000E+00 -2.5972000E-02 9.9984000E-01 9.9950000E-01 1.1512000E-03 9.9935000E-01
13.500000 1.3185000E+00 -2.8039000E-02 9.9983000E-01 9.9944000E-01 1.2403000E-03 9.9928000E-01
14.000000 1.2548000E+00 -3.0188000E-02 9.9983000E-01 9.9937000E-01 1.3320000E-03 9.9920000E-01
14.500000 1.1925000E+00 -3.2420000E-02 9.9982000E-01 9.9929000E-01 1.4261000E-03 9.9912000E-01
15.000000 1.1316000E+00 -3.4734000E-02 9.9981000E-01 9.9920000E-01 1.5224000E-03 9.9903000E-01
15.500000 1.0724000E+00 -3.7131000E-02 9.9980000E-01 9.9911000E-01 1.6206000E-03 9.9892000E-01
16.000000 1.0150000E+00 -3.9611000E-02 9.9979000E-01 9.9900000E-01 1.7202000E-03 9.9881000E-01
16.500000 9.5956000E-01 -4.2175000E-02 9.9978000E-01 9.9889000E-01 1.8211000E-03 9.9869000E-01
17.000000 9.0609000E-01 -4.4822000E-02 9.9977000E-01 9.9876000E-01 1.9226000E-03 9.9855000E-01
17.500000 8.5472000E-01 -4.7551000E-02 9.9976000E-01 9.9862000E-01 2.0243000E-03 9.9841000E-01
18.000000 8.0549000E-01 -5.0364000E-02 9.9975000E-01 9.9847000E-01 2.1257000E-03 9.9825000E-01
18.500000 7.5847000E-01 -5.3260000E-02 9.9974000E-01 9.9831000E-01 2.2262000E-03 9.9807000E-01
19.000000 7.1367000E-01 -5.6237000E-02 9.9973000E-01 9.9813000E-01 2.3251000E-03 9.9789000E-01
19.500000 6.7111000E-01 -5.9297000E-02 9.9971000E-01 9.9794000E-01 2.4217000E-03 9.9768000E-01
20.000000 6.3077000E-01 -6.2437000E-02 9.9970000E-01 9.9773000E-01 2.5153000E-03 9.9746000E-01
20.500000 5.9265000E-01 -6.5658000E-02 9.9968000E-01 9.9751000E-01 2.6051000E-03 9.9723000E-01
21.000000 5.5671000E-01 -6.8957000E-02 9.9967000E-01 9.9726000E-01 2.6903000E-03 9.9697000E-01
21.500000 5.2291000E-01 -7.2335000E-02 9.9965000E-01 9.9700000E-01 2.7703000E-03 9.9670000E-01
22.000000 4.9118000E-01 -7.5789000E-02 9.9963000E-01 9.9673000E-01 2.8441000E-03 9.9641000E-01
22.500000 4.6149000E-01 -7.9319000E-02 9.9961000E-01 9.9643000E-01 2.9110000E-03 9.9610000E-01
23.000000 4.3374000E-01 -8.2923000E-02 9.9959000E-01 9.9611000E-01 2.9705000E-03 9.9577000E-01
23.500000 4.0786000E-01 -8.6600000E-02 9.9957000E-01 9.9578000E-01 3.0218000E-03 9.9541000E-01
24.000000 3.8378000E-01 -9.0348000E-02 9.9954000E-01 9.9542000E-01 3.0645000E-03 9.9504000E-01
24.500000 3.6140000E-01 -9.4165000E-02 9.9952000E-01 9.9504000E-01 3.0983000E-03 9.9464000E-01
25.000000 3.4063000E-01 -9.8051000E-02 9.9950000E-01 9.9464000E-01 3.1229000E-03 9.9422000E-01
25.500000 3.2139000E-01 -1.0200000E-01 9.9947000E-01 9.9421000E-01 3.1384000E-03 9.9378000E-01
26.000000 3.0357000E-01 -1.0602000E-01 9.9944000E-01 9.9376000E-01 3.1449000E-03 9.9331000E-01
26.500000 2.8710000E-01 -1.1011000E-01 9.9942000E-01 9.9328000E-01 3.1428000E-03 9.9281000E-01
27.000000 2.7186000E-01 -1.1426000E-01 9.9939000E-01 9.9278000E-01 3.1327000E-03 9.9229000E-01
27.500000 2.5779000E-01 -1.1847000E-01 9.9936000E-01 9.9226000E-01 3.1153000E-03 9.9174000E-01
28.000000 2.4477000E-01 -1.2276000E-01 9.9933000E-01 9.9170000E-01 3.0915000E-03 9.9117000E-01
28.500000 2.3274000E-01 -1.2711000E-01 9.9929000E-01 9.9112000E-01 3.0623000E-03 9.9056000E-01
29.000000 2.2161000E-01 -1.3152000E-01 9.9926000E-01 9.9051000E-01 3.0289000E-03 9.8993000E-01
29.500000 2.1131000E-01 -1.3601000E-01 9.9923000E-01 9.8987000E-01 2.9926000E-03 9.8926000E-01
30.000000 2.0175000E-01 -1.4057000E-01 9.9919000E-01 9.8919000E-01 2.9545000E-03 9.8857000E-01
30.500000 1.9287000E-01 -1.4521000E-01 9.9916000E-01 9.8849000E-01 2.9158000E-03 9.8783000E-01
31.000000 1.8460000E-01 -1.4992000E-01 9.9912000E-01 9.8774000E-01 2.8778000E-03 9.8707000E-01
31.500000 1.7689000E-01 -1.5472000E-01 9.9908000E-01 9.8697000E-01 2.8414000E-03 9.8626000E-01
32.000000 1.6968000E-01 -1.5960000E-01 9.9904000E-01 9.8615000E-01 2.8075000E-03 9.8542000E-01
32.500000 1.6292000E-01 -1.6457000E-01 9.9900000E-01 9.8529000E-01 2.7768000E-03 9.8453000E-01
