length scale factor
1.3356000E-04
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
2.6897251E-03 1.3342644E-04 9.0834707E-03 2.6897251E-03
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.7104000E-05 1.7101000E-05 3.4503000E-09
theta     11          12          22          33          34          44
 0.0000000E+00  7.3978000E-03  0.0000000E+00  9.9996000E-01  9.9996000E-01  0.0000000E+00  9.9992000E-01
 5.0000000E-01  7.3975000E-03 -3.8076000E-05  9.9996000E-01  9.9996000E-01  2.7705000E-14  9.9992000E-01
 1.0000000E+00  7.3967000E-03 -1.5231000E-04  9.9996000E-01  9.9996000E-01  1.1082000E-13  9.9992000E-01
 1.5000000E+00  7.3953000E-03 -3.4272000E-04  9.9996000E-01  9.9996000E-01  2.4937000E-13  9.9992000E-01
 2.0000000E+00  7.3933000E-03 -6.0933000E-04  9.9996000E-01  9.9996000E-01  4.4336000E-13  9.9992000E-01
 2.5000000E+00  7.3908000E-03 -9.5219000E-04  9.9996000E-01  9.9996000E-01  6.9282000E-13  9.9992000E-01
 3.0000000E+00  7.3877000E-03 -1.3713000E-03  9.9996000E-01  9.9996000E-01  9.9781000E-13  9.9992000E-01
 3.5000000E+00  7.3840000E-03 -1.8669000E-03  9.9996000E-01  9.9996000E-01  1.3583000E-12  9.9992000E-01
 4.0000000E+00  7.3798000E-03 -2.4388000E-03  9.9996000E-01  9.9996000E-01  1.7745000E-12  9.9992000E-01
 4.5000000E+00  7.3751000E-03 -3.0873000E-03  9.9996000E-01  9.9996000E-01  2.2463000E-12  9.9992000E-01
 5.0000000E+00  7.3697000E-03 -3.8124000E-03  9.9996000E-01  9.9995000E-01  2.7739000E-12  9.9991000E-01
 5.5000000E+00  7.3638000E-03 -4.6142000E-03  9.9996000E-01  9.9995000E-01  3.3573000E-12  9.9991000E-01
 6.0000000E+00  7.3574000E-03 -5.4928000E-03  9.9996000E-01  9.9995000E-01  3.9967000E-12  9.9991000E-01
 6.5000000E+00  7.3504000E-03 -6.4485000E-03  9.9996000E-01  9.9994000E-01  4.6920000E-12  9.9990000E-01
 7.0000000E+00  7.3429000E-03 -7.4813000E-03  9.9996000E-01  9.9993000E-01  5.4435000E-12  9.9989000E-01
 7.5000000E+00  7.3348000E-03 -8.5913000E-03  9.9996000E-01  9.9992000E-01  6.2512000E-12  9.9988000E-01
 8.0000000E+00  7.3262000E-03 -9.7788000E-03  9.9996000E-01  9.9991000E-01  7.1152000E-12  9.9987000E-01
