length scale factor
1.5582300E-01
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
3.1380499E+00 1.5566718E-01 1.8459867E+01 3.1380499E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.3387000E+00 9.7923000E-02 2.2408000E+00
theta     11          12          22          33          34          44
0.000000 6.2434000E+00 -1.0854000E-07 9.9994000E-01 9.9994000E-01 6.3622000E-09 9.9988000E-01
0.500000 6.2270000E+00 -4.1333000E-05 9.9994000E-01 9.9994000E-01 2.4207000E-06 9.9988000E-01
1.000000 6.1779000E+00 -1.6537000E-04 9.9994000E-01 9.9994000E-01 9.6599000E-06 9.9988000E-01
1.500000 6.0968000E+00 -3.7221000E-04 9.9994000E-01 9.9994000E-01 2.1649000E-05 9.9988000E-01
2.000000 5.9853000E+00 -6.6203000E-04 9.9994000E-01 9.9994000E-01 3.8271000E-05 9.9987000E-01
2.500000 5.8450000E+00 -1.0351000E-03 9.9994000E-01 9.9993000E-01 5.9357000E-05 9.9987000E-01
3.000000 5.6781000E+00 -1.4916000E-03 9.9993000E-01 9.9993000E-01 8.4683000E-05 9.9987000E-01
3.500000 5.4874000E+00 -2.0320000E-03 9.9993000E-01 9.9993000E-01 1.1397000E-04 9.9986000E-01
4.000000 5.2756000E+00 -2.6567000E-03 9.9993000E-01 9.9993000E-01 1.4685000E-04 9.9986000E-01
4.500000 5.0461000E+00 -3.3660000E-03 9.9993000E-01 9.9992000E-01 1.8290000E-04 9.9985000E-01
5.000000 4.8020000E+00 -4.1604000E-03 9.9992000E-01 9.9991000E-01 2.2161000E-04 9.9984000E-01
5.500000 4.5469000E+00 -5.0404000E-03 9.9992000E-01 9.9991000E-01 2.6235000E-04 9.9983000E-01
6.000000 4.2840000E+00 -6.0062000E-03 9.9992000E-01 9.9990000E-01 3.0443000E-04 9.9982000E-01
6.500000 4.0169000E+00 -7.0583000E-03 9.9991000E-01 9.9989000E-01 3.4699000E-04 9.9980000E-01
7.000000 3.7487000E+00 -8.1967000E-03 9.9991000E-01 9.9987000E-01 3.8908000E-04 9.9978000E-01
7.500000 3.4825000E+00 -9.4213000E-03 9.9990000E-01 9.9986000E-01 4.2963000E-04 9.9976000E-01
8.000000 3.2210000E+00 -1.0732000E-02 9.9989000E-01 9.9983000E-01 4.6742000E-04 9.9973000E-01
8.500000 2.9667000E+00 -1.2128000E-02 9.9989000E-01 9.9981000E-01 5.0112000E-04 9.9970000E-01
9.000000 2.7218000E+00 -1.3608000E-02 9.9988000E-01 9.9978000E-01 5.2931000E-04 9.9967000E-01
9.500000 2.4882000E+00 -1.5171000E-02 9.9987000E-01 9.9975000E-01 5.5051000E-04 9.9963000E-01
