length scale factor
3.1168000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
6.2767951E-01 3.1136832E-02 3.6923762E+00 6.2767951E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
5.6484000E-02 1.5985000E-02 4.0498000E-02
theta     11          12          22          33          34          44
 0.0000000E+00  4.8494000E-01  0.0000000E+00  9.9992000E-01  9.9992000E-01  0.0000000E+00  9.9984000E-01
 5.0000000E-01  4.8487000E-01 -3.7922000E-05  9.9992000E-01  9.9992000E-01  1.0086000E-07  9.9984000E-01
 1.0000000E+00  4.8467000E-01 -1.5169000E-04  9.9992000E-01  9.9992000E-01  4.0349000E-07  9.9984000E-01
 1.5000000E+00  4.8433000E-01 -3.4133000E-04  9.9992000E-01  9.9992000E-01  9.0807000E-07  9.9984000E-01
 2.0000000E+00  4.8385000E-01 -6.0687000E-04  9.9992000E-01  9.9992000E-01  1.6149000E-06  9.9984000E-01
 2.5000000E+00  4.8324000E-01 -9.4834000E-04  9.9992000E-01  9.9992000E-01  2.5243000E-06  9.9984000E-01
 3.0000000E+00  4.8250000E-01 -1.3658000E-03  9.9992000E-01  9.9992000E-01  3.6368000E-06  9.9983000E-01
 3.5000000E+00  4.8162000E-01 -1.8593000E-03  9.9992000E-01  9.9992000E-01  4.9531000E-06  9.9983000E-01
 4.0000000E+00  4.8061000E-01 -2.4290000E-03  9.9992000E-01  9.9991000E-01  6.4739000E-06  9.9983000E-01
 4.5000000E+00  4.7946000E-01 -3.0748000E-03  9.9992000E-01  9.9991000E-01  8.2000000E-06  9.9983000E-01
 5.0000000E+00  4.7819000E-01 -3.7970000E-03  9.9992000E-01  9.9991000E-01  1.0132000E-05  9.9983000E-01
 5.5000000E+00  4.7678000E-01 -4.5956000E-03  9.9992000E-01  9.9991000E-01  1.2272000E-05  9.9982000E-01
 6.0000000E+00  4.7525000E-01 -5.4707000E-03  9.9992000E-01  9.9990000E-01  1.4620000E-05  9.9982000E-01
 6.5000000E+00  4.7359000E-01 -6.4225000E-03  9.9992000E-01  9.9990000E-01  1.7178000E-05  9.9981000E-01
 7.0000000E+00  4.7180000E-01 -7.4511000E-03  9.9992000E-01  9.9989000E-01  1.9948000E-05  9.9980000E-01
 7.5000000E+00  4.6989000E-01 -8.5567000E-03  9.9992000E-01  9.9988000E-01  2.2930000E-05  9.9980000E-01
 8.0000000E+00  4.6786000E-01 -9.7395000E-03  9.9992000E-01  9.9987000E-01  2.6127000E-05  9.9978000E-01
 8.5000000E+00  4.6571000E-01 -1.1000000E-02  9.9992000E-01  9.9985000E-01  2.9539000E-05  9.9977000E-01
 9.0000000E+00  4.6344000E-01 -1.2337000E-02  9.9991000E-01  9.9984000E-01  3.3170000E-05  9.9975000E-01
 9.5000000E+00  4.6105000E-01 -1.3752000E-02  9.9991000E-01  9.9982000E-01  3.7021000E-05  9.9974000E-01
 1.0000000E+01  4.5855000E-01 -1.5246000E-02  9.9991000E-01  9.9980000E-01  4.1094000E-05  9.9971000E-01
 1.0500000E+01  4.5593000E-01 -1.6817000E-02  9.9991000E-01  9.9977000E-01  4.5392000E-05  9.9969000E-01
 1.1000000E+01  4.5321000E-01 -1.8466000E-02  9.9991000E-01  9.9974000E-01  4.9916000E-05  9.9966000E-01
 1.1500000E+01  4.5038000E-01 -2.0195000E-02  9.9991000E-01  9.9971000E-01  5.4670000E-05  9.9962000E-01
 1.2000000E+01  4.4745000E-01 -2.2002000E-02  9.9991000E-01  9.9967000E-01  5.9655000E-05  9.9958000E-01
 1.2500000E+01  4.4441000E-01 -2.3888000E-02  9.9991000E-01  9.9963000E-01  6.4875000E-05  9.9954000E-01
 1.3000000E+01  4.4127000E-01 -2.5854000E-02  9.9991000E-01  9.9958000E-01  7.0332000E-05  9.9949000E-01
