length scale factor
2.8048100E-01
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
5.6484783E+00 2.8020052E-01 3.3227713E+01 5.6484783E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
8.1496000E+00 2.0568000E-01 7.9439000E+00
theta     11          12          22          33          34          44
0.000000 1.7625000E+01 -1.3279000E-07 9.9995000E-01 9.9995000E-01 -1.2835000E-08 9.9990000E-01
0.500000 1.7478000E+01 -5.0584000E-05 9.9995000E-01 9.9995000E-01 -4.9021000E-06 9.9989000E-01
1.000000 1.7040000E+01 -2.0257000E-04 9.9994000E-01 9.9994000E-01 -1.9784000E-05 9.9989000E-01
1.500000 1.6337000E+01 -4.5665000E-04 9.9994000E-01 9.9994000E-01 -4.5156000E-05 9.9989000E-01
2.000000 1.5402000E+01 -8.1389000E-04 9.9994000E-01 9.9994000E-01 -8.1801000E-05 9.9988000E-01
2.500000 1.4282000E+01 -1.2756000E-03 9.9993000E-01 9.9993000E-01 -1.3067000E-04 9.9987000E-01
3.000000 1.3028000E+01 -1.8433000E-03 9.9993000E-01 9.9993000E-01 -1.9266000E-04 9.9986000E-01
3.500000 1.1695000E+01 -2.5179000E-03 9.9992000E-01 9.9992000E-01 -2.6836000E-04 9.9985000E-01
4.000000 1.0338000E+01 -3.2998000E-03 9.9991000E-01 9.9991000E-01 -3.5748000E-04 9.9983000E-01
4.500000 9.0036000E+00 -4.1875000E-03 9.9990000E-01 9.9989000E-01 -4.5818000E-04 9.9980000E-01
5.000000 7.7357000E+00 -5.1768000E-03 9.9989000E-01 9.9988000E-01 -5.6599000E-04 9.9977000E-01
5.500000 6.5665000E+00 -6.2590000E-03 9.9987000E-01 9.9985000E-01 -6.7246000E-04 9.9974000E-01
6.000000 5.5185000E+00 -7.4191000E-03 9.9985000E-01 9.9982000E-01 -7.6357000E-04 9.9969000E-01
6.500000 4.6040000E+00 -8.6339000E-03 9.9982000E-01 9.9979000E-01 -8.1831000E-04 9.9963000E-01
7.000000 3.8260000E+00 -9.8714000E-03 9.9979000E-01 9.9974000E-01 -8.0824000E-04 9.9956000E-01
7.500000 3.1796000E+00 -1.1092000E-02 9.9975000E-01 9.9969000E-01 -6.9935000E-04 9.9947000E-01
8.000000 2.6537000E+00 -1.2253000E-02 9.9970000E-01 9.9963000E-01 -4.5748000E-04 9.9937000E-01
8.500000 2.2335000E+00 -1.3323000E-02 9.9964000E-01 9.9956000E-01 -5.7737000E-05 9.9925000E-01
9.000000 1.9020000E+00 -1.4285000E-02 9.9957000E-01 9.9948000E-01 5.0448000E-04 9.9912000E-01
9.500000 1.6418000E+00 -1.5155000E-02 9.9950000E-01 9.9940000E-01 1.2055000E-03 9.9898000E-01
10.000000 1.4371000E+00 -1.5977000E-02 9.9943000E-01 9.9932000E-01 1.9934000E-03 9.9883000E-01
10.500000 1.2737000E+00 -1.6813000E-02 9.9934000E-01 9.9923000E-01 2.7972000E-03 9.9868000E-01
11.000000 1.1403000E+00 -1.7729000E-02 9.9926000E-01 9.9914000E-01 3.5400000E-03 9.9852000E-01
