length scale factor
8.3106000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.6736358E+00 8.3022894E-02 5.6520734E+00 1.6736358E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.1767000E+00 2.9048000E-02 1.1476000E+00
theta     11          12          22          33          34          44
0.000000 1.2959000E+00 -8.9896000E-08 9.9997000E-01 9.9997000E-01 1.0344000E-08 9.9994000E-01
0.500000 1.2955000E+00 -3.4230000E-05 9.9997000E-01 9.9997000E-01 3.9388000E-06 9.9994000E-01
1.000000 1.2943000E+00 -1.3692000E-04 9.9997000E-01 9.9997000E-01 1.5759000E-05 9.9994000E-01
1.500000 1.2923000E+00 -3.0809000E-04 9.9997000E-01 9.9997000E-01 3.5473000E-05 9.9994000E-01
2.000000 1.2894000E+00 -5.4775000E-04 9.9997000E-01 9.9997000E-01 6.3099000E-05 9.9994000E-01
2.500000 1.2858000E+00 -8.5593000E-04 9.9997000E-01 9.9997000E-01 9.8666000E-05 9.9994000E-01
3.000000 1.2813000E+00 -1.2327000E-03 9.9997000E-01 9.9997000E-01 1.4221000E-04 9.9994000E-01
3.500000 1.2761000E+00 -1.6780000E-03 9.9997000E-01 9.9997000E-01 1.9377000E-04 9.9994000E-01
4.000000 1.2701000E+00 -2.1919000E-03 9.9997000E-01 9.9997000E-01 2.5340000E-04 9.9993000E-01
4.500000 1.2633000E+00 -2.7746000E-03 9.9997000E-01 9.9996000E-01 3.2116000E-04 9.9993000E-01
5.000000 1.2557000E+00 -3.4260000E-03 9.9997000E-01 9.9996000E-01 3.9711000E-04 9.9993000E-01
5.500000 1.2474000E+00 -4.1462000E-03 9.9997000E-01 9.9996000E-01 4.8133000E-04 9.9993000E-01
6.000000 1.2384000E+00 -4.9353000E-03 9.9997000E-01 9.9995000E-01 5.7391000E-04 9.9992000E-01
6.500000 1.2287000E+00 -5.7934000E-03 9.9997000E-01 9.9995000E-01 6.7494000E-04 9.9992000E-01
7.000000 1.2183000E+00 -6.7205000E-03 9.9997000E-01 9.9994000E-01 7.8451000E-04 9.9991000E-01
7.500000 1.2072000E+00 -7.7168000E-03 9.9997000E-01 9.9993000E-01 9.0274000E-04 9.9990000E-01
8.000000 1.1954000E+00 -8.7823000E-03 9.9996000E-01 9.9993000E-01 1.0297000E-03 9.9989000E-01
8.500000 1.1830000E+00 -9.9172000E-03 9.9996000E-01 9.9991000E-01 1.1657000E-03 9.9988000E-01
9.000000 1.1700000E+00 -1.1122000E-02 9.9996000E-01 9.9990000E-01 1.3106000E-03 9.9987000E-01
9.500000 1.1564000E+00 -1.2396000E-02 9.9996000E-01 9.9988000E-01 1.4647000E-03 9.9985000E-01
10.000000 1.1422000E+00 -1.3739000E-02 9.9996000E-01 9.9987000E-01 1.6282000E-03 9.9983000E-01
10.500000 1.1275000E+00 -1.5153000E-02 9.9996000E-01 9.9984000E-01 1.8012000E-03 9.9981000E-01
11.000000 1.1123000E+00 -1.6636000E-02 9.9996000E-01 9.9982000E-01 1.9838000E-03 9.9978000E-01
11.500000 1.0965000E+00 -1.8190000E-02 9.9996000E-01 9.9979000E-01 2.1763000E-03 9.9976000E-01
12.000000 1.0803000E+00 -1.9814000E-02 9.9996000E-01 9.9976000E-01 2.3788000E-03 9.9972000E-01
12.500000 1.0637000E+00 -2.1508000E-02 9.9996000E-01 9.9972000E-01 2.5917000E-03 9.9968000E-01
13.000000 1.0466000E+00 -2.3273000E-02 9.9996000E-01 9.9968000E-01 2.8149000E-03 9.9964000E-01
13.500000 1.0292000E+00 -2.5108000E-02 9.9995000E-01 9.9963000E-01 3.0489000E-03 9.9960000E-01
14.000000 1.0114000E+00 -2.7015000E-02 9.9995000E-01 9.9958000E-01 3.2939000E-03 9.9954000E-01
14.500000 9.9326000E-01 -2.8992000E-02 9.9995000E-01 9.9953000E-01 3.5500000E-03 9.9949000E-01
15.000000 9.7481000E-01 -3.1041000E-02 9.9995000E-01 9.9946000E-01 3.8175000E-03 9.9942000E-01
15.500000 9.5610000E-01 -3.3161000E-02 9.9995000E-01 9.9939000E-01 4.0968000E-03 9.9935000E-01
16.000000 9.3713000E-01 -3.5353000E-02 9.9995000E-01 9.9931000E-01 4.3881000E-03 9.9927000E-01
16.500000 9.1795000E-01 -3.7616000E-02 9.9995000E-01 9.9923000E-01 4.6917000E-03 9.9918000E-01
17.000000 8.9857000E-01 -3.9952000E-02 9.9994000E-01 9.9913000E-01 5.0079000E-03 9.9909000E-01
17.500000 8.7903000E-01 -4.2359000E-02 9.9994000E-01 9.9903000E-01 5.3371000E-03 9.9898000E-01
18.000000 8.5936000E-01 -4.4839000E-02 9.9994000E-01 9.9892000E-01 5.6796000E-03 9.9887000E-01
18.500000 8.3958000E-01 -4.7391000E-02 9.9994000E-01 9.9880000E-01 6.0356000E-03 9.9875000E-01
19.000000 8.1971000E-01 -5.0016000E-02 9.9994000E-01 9.9866000E-01 6.4057000E-03 9.9861000E-01
19.500000 7.9979000E-01 -5.2713000E-02 9.9993000E-01 9.9852000E-01 6.7902000E-03 9.9847000E-01
20.000000 7.7984000E-01 -5.5484000E-02 9.9993000E-01 9.9836000E-01 7.1895000E-03 9.9831000E-01
20.500000 7.5989000E-01 -5.8328000E-02 9.9993000E-01 9.9820000E-01 7.6039000E-03 9.9814000E-01
21.000000 7.3996000E-01 -6.1245000E-02 9.9993000E-01 9.9801000E-01 8.0340000E-03 9.9796000E-01
21.500000 7.2008000E-01 -6.4236000E-02 9.9992000E-01 9.9782000E-01 8.4801000E-03 9.9776000E-01
22.000000 7.0027000E-01 -6.7300000E-02 9.9992000E-01 9.9761000E-01 8.9428000E-03 9.9755000E-01
22.500000 6.8055000E-01 -7.0438000E-02 9.9992000E-01 9.9739000E-01 9.4225000E-03 9.9733000E-01
23.000000 6.6094000E-01 -7.3651000E-02 9.9991000E-01 9.9714000E-01 9.9197000E-03 9.9708000E-01
23.500000 6.4147000E-01 -7.6937000E-02 9.9991000E-01 9.9689000E-01 1.0435000E-02 9.9682000E-01
24.000000 6.2216000E-01 -8.0298000E-02 9.9990000E-01 9.9661000E-01 1.0969000E-02 9.9655000E-01
24.500000 6.0303000E-01 -8.3733000E-02 9.9990000E-01 9.9632000E-01 1.1521000E-02 9.9625000E-01
25.000000 5.8409000E-01 -8.7243000E-02 9.9990000E-01 9.9601000E-01 1.2094000E-02 9.9594000E-01
25.500000 5.6537000E-01 -9.0828000E-02 9.9989000E-01 9.9567000E-01 1.2687000E-02 9.9560000E-01
26.000000 5.4687000E-01 -9.4487000E-02 9.9989000E-01 9.9532000E-01 1.3300000E-02 9.9524000E-01
26.500000 5.2863000E-01 -9.8221000E-02 9.9988000E-01 9.9494000E-01 1.3935000E-02 9.9486000E-01
27.000000 5.1065000E-01 -1.0203000E-01 9.9988000E-01 9.9454000E-01 1.4593000E-02 9.9446000E-01
27.500000 4.9294000E-01 -1.0592000E-01 9.9987000E-01 9.9412000E-01 1.5273000E-02 9.9403000E-01
28.000000 4.7553000E-01 -1.0988000E-01 9.9986000E-01 9.9367000E-01 1.5976000E-02 9.9358000E-01
28.500000 4.5842000E-01 -1.1391000E-01 9.9986000E-01 9.9320000E-01 1.6704000E-02 9.9311000E-01
29.000000 4.4162000E-01 -1.1802000E-01 9.9985000E-01 9.9270000E-01 1.7456000E-02 9.9260000E-01
29.500000 4.2515000E-01 -1.2221000E-01 9.9984000E-01 9.9217000E-01 1.8234000E-02 9.9207000E-01
30.000000 4.0902000E-01 -1.2647000E-01 9.9983000E-01 9.9161000E-01 1.9038000E-02 9.9150000E-01
30.500000 3.9323000E-01 -1.3080000E-01 9.9983000E-01 9.9102000E-01 1.9869000E-02 9.9091000E-01
31.000000 3.7779000E-01 -1.3522000E-01 9.9982000E-01 9.9040000E-01 2.0729000E-02 9.9028000E-01
31.500000 3.6270000E-01 -1.3970000E-01 9.9981000E-01 9.8974000E-01 2.1616000E-02 9.8962000E-01
32.000000 3.4798000E-01 -1.4426000E-01 9.9980000E-01 9.8905000E-01 2.2533000E-02 9.8893000E-01
32.500000 3.3363000E-01 -1.4890000E-01 9.9979000E-01 9.8833000E-01 2.3481000E-02 9.8820000E-01
33.000000 3.1966000E-01 -1.5361000E-01 9.9977000E-01 9.8757000E-01 2.4459000E-02 9.8743000E-01
33.500000 3.0606000E-01 -1.5840000E-01 9.9976000E-01 9.8677000E-01 2.5468000E-02 9.8663000E-01
34.000000 2.9284000E-01 -1.6326000E-01 9.9975000E-01 9.8593000E-01 2.6511000E-02 9.8578000E-01
34.500000 2.8000000E-01 -1.6820000E-01 9.9973000E-01 9.8506000E-01 2.7586000E-02 9.8490000E-01
35.000000 2.6754000E-01 -1.7321000E-01 9.9972000E-01 9.8413000E-01 2.8696000E-02 9.8397000E-01
35.500000 2.5546000E-01 -1.7829000E-01 9.9970000E-01 9.8317000E-01 2.9840000E-02 9.8300000E-01
36.000000 2.4376000E-01 -1.8345000E-01 9.9968000E-01 9.8216000E-01 3.1020000E-02 9.8198000E-01
36.500000 2.3244000E-01 -1.8868000E-01 9.9967000E-01 9.8110000E-01 3.2236000E-02 9.8091000E-01
37.000000 2.2150000E-01 -1.9398000E-01 9.9965000E-01 9.8000000E-01 3.3488000E-02 9.7979000E-01
37.500000 2.1094000E-01 -1.9936000E-01 9.9962000E-01 9.7884000E-01 3.4777000E-02 9.7863000E-01
38.000000 2.0075000E-01 -2.0481000E-01 9.9960000E-01 9.7763000E-01 3.6105000E-02 9.7741000E-01
38.500000 1.9093000E-01 -2.1033000E-01 9.9958000E-01 9.7637000E-01 3.7470000E-02 9.7613000E-01
39.000000 1.8147000E-01 -2.1592000E-01 9.9955000E-01 9.7506000E-01 3.8873000E-02 9.7480000E-01
39.500000 1.7237000E-01 -2.2158000E-01 9.9952000E-01 9.7368000E-01 4.0314000E-02 9.7341000E-01
40.000000 1.6362000E-01 -2.2731000E-01 9.9949000E-01 9.7225000E-01 4.1794000E-02 9.7196000E-01
40.500000 1.5522000E-01 -2.3312000E-01 9.9946000E-01 9.7076000E-01 4.3312000E-02 9.7045000E-01
41.000000 1.4717000E-01 -2.3899000E-01 9.9943000E-01 9.6920000E-01 4.4868000E-02 9.6888000E-01
41.500000 1.3945000E-01 -2.4493000E-01 9.9939000E-01 9.6758000E-01 4.6460000E-02 9.6724000E-01
42.000000 1.3206000E-01 -2.5093000E-01 9.9935000E-01 9.6589000E-01 4.8089000E-02 9.6552000E-01
42.500000 1.2500000E-01 -2.5700000E-01 9.9931000E-01 9.6413000E-01 4.9753000E-02 9.6374000E-01
43.000000 1.1824000E-01 -2.6314000E-01 9.9926000E-01 9.6230000E-01 5.1449000E-02 9.6189000E-01
43.500000 1.1180000E-01 -2.6935000E-01 9.9921000E-01 9.6039000E-01 5.3178000E-02 9.5996000E-01
