length scale factor
9.3490000E-05
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.8827680E-03 9.3396510E-05 6.3582935E-03 1.8827680E-03
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.5122000E-05 2.5117000E-05 4.9892000E-09
theta     11          12          22          33          34          44
 0.0000000E+00  1.2284000E-03  0.0000000E+00  9.9996000E-01  9.9996000E-01  0.0000000E+00  9.9992000E-01
 5.0000000E-01  1.2284000E-03 -3.8076000E-05  9.9996000E-01  9.9996000E-01  2.9346000E-14  9.9992000E-01
 1.0000000E+00  1.2282000E-03 -1.5231000E-04  9.9996000E-01  9.9996000E-01  1.1739000E-13  9.9992000E-01
 1.5000000E+00  1.2280000E-03 -3.4272000E-04  9.9996000E-01  9.9996000E-01  2.6414000E-13  9.9992000E-01
 2.0000000E+00  1.2277000E-03 -6.0933000E-04  9.9996000E-01  9.9996000E-01  4.6963000E-13  9.9992000E-01
 2.5000000E+00  1.2272000E-03 -9.5219000E-04  9.9996000E-01  9.9996000E-01  7.3387000E-13  9.9992000E-01
 3.0000000E+00  1.2267000E-03 -1.3713000E-03  9.9996000E-01  9.9996000E-01  1.0569000E-12  9.9992000E-01
 3.5000000E+00  1.2261000E-03 -1.8669000E-03  9.9996000E-01  9.9996000E-01  1.4388000E-12  9.9992000E-01
 4.0000000E+00  1.2254000E-03 -2.4388000E-03  9.9996000E-01  9.9996000E-01  1.8796000E-12  9.9992000E-01
 4.5000000E+00  1.2246000E-03 -3.0873000E-03  9.9996000E-01  9.9996000E-01  2.3794000E-12  9.9992000E-01
 5.0000000E+00  1.2237000E-03 -3.8124000E-03  9.9996000E-01  9.9995000E-01  2.9383000E-12  9.9991000E-01
 5.5000000E+00  1.2228000E-03 -4.6142000E-03  9.9996000E-01  9.9995000E-01  3.5563000E-12  9.9991000E-01
 6.0000000E+00  1.2217000E-03 -5.4929000E-03  9.9996000E-01  9.9995000E-01  4.2335000E-12  9.9991000E-01
 6.5000000E+00  1.2205000E-03 -6.4485000E-03  9.9996000E-01  9.9994000E-01  4.9700000E-12  9.9990000E-01
 7.0000000E+00  1.2193000E-03 -7.4813000E-03  9.9996000E-01  9.9993000E-01  5.7660000E-12  9.9989000E-01
 7.5000000E+00  1.2179000E-03 -8.5914000E-03  9.9996000E-01  9.9992000E-01  6.6216000E-12  9.9988000E-01
 8.0000000E+00  1.2165000E-03 -9.7789000E-03  9.9996000E-01  9.9991000E-01  7.5368000E-12  9.9987000E-01
 8.5000000E+00  1.2150000E-03 -1.1044000E-02  9.9996000E-01  9.9990000E-01  8.5118000E-12  9.9986000E-01
 9.0000000E+00  1.2134000E-03 -1.2387000E-02  9.9996000E-01  9.9988000E-01  9.5469000E-12  9.9984000E-01
 9.5000000E+00  1.2117000E-03 -1.3808000E-02  9.9996000E-01  9.9986000E-01  1.0642000E-11  9.9983000E-01
 1.0000000E+01  1.2099000E-03 -1.5307000E-02  9.9996000E-01  9.9984000E-01  1.1797000E-11  9.9980000E-01
 1.0500000E+01  1.2080000E-03 -1.6885000E-02  9.9996000E-01  9.9982000E-01  1.3013000E-11  9.9978000E-01
 1.1000000E+01  1.2060000E-03 -1.8541000E-02  9.9996000E-01  9.9979000E-01  1.4290000E-11  9.9975000E-01
 1.1500000E+01  1.2040000E-03 -2.0276000E-02  9.9996000E-01  9.9975000E-01  1.5627000E-11  9.9972000E-01
 1.2000000E+01  1.2019000E-03 -2.2090000E-02  9.9996000E-01  9.9972000E-01  1.7025000E-11  9.9968000E-01
 1.2500000E+01  1.1996000E-03 -2.3984000E-02  9.9996000E-01  9.9967000E-01  1.8485000E-11  9.9963000E-01
 1.3000000E+01  1.1973000E-03 -2.5957000E-02  9.9996000E-01  9.9962000E-01  2.0006000E-11  9.9958000E-01
 1.3500000E+01  1.1949000E-03 -2.8010000E-02  9.9996000E-01  9.9957000E-01  2.1588000E-11  9.9953000E-01
