 0.2019852E-03   single scattering albedo
 0.3358336E-05   scattering cross section
 0.1662665E-01   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1747074816E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1747074816E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1747074816E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1747074816E-11
   0.500     0.1747008571E-11    -0.6673264372E-16     0.0000000000E+00     0.0000000000E+00    -0.6673264372E-16     0.1747008571E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1747008679E-11     0.8470329473E-21     0.0000000000E+00     0.0000000000E+00    -0.8470329473E-21     0.1747008679E-11
   1.000     0.1746811354E-11    -0.2670389951E-15     0.0000000000E+00     0.0000000000E+00    -0.2670389951E-15     0.1746811354E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1746811463E-11     0.4235164736E-20     0.0000000000E+00     0.0000000000E+00    -0.4235164736E-20     0.1746811463E-11
   1.500     0.1746482516E-11    -0.6009732642E-15     0.0000000000E+00     0.0000000000E+00    -0.6009732642E-15     0.1746482516E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1746482516E-11     0.1185846126E-19     0.0000000000E+00     0.0000000000E+00    -0.1185846126E-19     0.1746482516E-11
   2.000     0.1746021405E-11    -0.1068047560E-14     0.0000000000E+00     0.0000000000E+00    -0.1068047560E-14     0.1746021405E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1746021079E-11     0.1948175779E-19     0.0000000000E+00     0.0000000000E+00    -0.1948175779E-19     0.1746021079E-11
   2.500     0.1745429539E-11    -0.1668695564E-14     0.0000000000E+00     0.0000000000E+00    -0.1668695564E-14     0.1745429539E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1745428671E-11     0.3303428494E-19     0.0000000000E+00     0.0000000000E+00    -0.3303428494E-19     0.1745428671E-11
   3.000     0.1744706376E-11    -0.2402375174E-14     0.0000000000E+00     0.0000000000E+00    -0.2402375174E-14     0.1744706376E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1744704641E-11     0.4573977915E-19     0.0000000000E+00     0.0000000000E+00    -0.4573977915E-19     0.1744704641E-11
   3.500     0.1743852025E-11    -0.3268761130E-14     0.0000000000E+00     0.0000000000E+00    -0.3268761130E-14     0.1743852025E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1743848880E-11     0.6268043810E-19     0.0000000000E+00     0.0000000000E+00    -0.6268043810E-19     0.1743848880E-11
   4.000     0.1742867352E-11    -0.4267582381E-14     0.0000000000E+00     0.0000000000E+00    -0.4267582381E-14     0.1742867352E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1742862040E-11     0.7962109704E-19     0.0000000000E+00     0.0000000000E+00    -0.7962109704E-19     0.1742862040E-11
   4.500     0.1741751708E-11    -0.5398838928E-14     0.0000000000E+00     0.0000000000E+00    -0.5398838928E-14     0.1741751708E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1741743251E-11     0.9994988778E-19     0.0000000000E+00     0.0000000000E+00    -0.9994988778E-19     0.1741743251E-11
   5.000     0.1740506502E-11    -0.6661988669E-14     0.0000000000E+00     0.0000000000E+00    -0.6661988669E-14     0.1740506502E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1740493708E-11     0.1236668103E-18     0.0000000000E+00     0.0000000000E+00    -0.1236668103E-18     0.1740493708E-11
   5.500     0.1739131191E-11    -0.8056868974E-14     0.0000000000E+00     0.0000000000E+00    -0.8056868974E-14     0.1739131191E-11     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1739112435E-11     0.1499248317E-18     0.0000000000E+00     0.0000000000E+00    -0.1499248317E-18     0.1739112435E-11
