 0.9685323E-06   single scattering albedo
 0.7451672E-10   scattering cross section
 0.7693777E-04   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.4453981140E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4453981140E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4453980809E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.4453980809E-16
   0.500     0.4453777653E-16    -0.1558408274E-20     0.0000000000E+00     0.0000000000E+00    -0.1558408274E-20     0.4453777653E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4453777653E-16    -0.5557619741E-24     0.0000000000E+00     0.0000000000E+00     0.5557619741E-24     0.4453777653E-16
   1.000     0.4453167856E-16    -0.6240250541E-20     0.0000000000E+00     0.0000000000E+00    -0.6240250541E-20     0.4453167856E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4453167525E-16    -0.2184273805E-23     0.0000000000E+00     0.0000000000E+00     0.2184273805E-23     0.4453167525E-16
   1.500     0.4452152078E-16    -0.1404552680E-19     0.0000000000E+00     0.0000000000E+00    -0.1404552680E-19     0.4452152078E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4452151747E-16    -0.4898460190E-23     0.0000000000E+00     0.0000000000E+00     0.4898460190E-23     0.4452151747E-16
   2.000     0.4450729989E-16    -0.2496265653E-19     0.0000000000E+00     0.0000000000E+00    -0.2496265653E-19     0.4450729989E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4450729327E-16    -0.8672471735E-23     0.0000000000E+00     0.0000000000E+00     0.8672471735E-23     0.4450729327E-16
   2.500     0.4448902251E-16    -0.3900156588E-19     0.0000000000E+00     0.0000000000E+00    -0.3900156588E-19     0.4448902251E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4448900596E-16    -0.1353215783E-22     0.0000000000E+00     0.0000000000E+00     0.1353215783E-22     0.4448900596E-16
   3.000     0.4446670848E-16    -0.5614736562E-19     0.0000000000E+00     0.0000000000E+00    -0.5614736562E-19     0.4446670848E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4446666878E-16    -0.1946459379E-22     0.0000000000E+00     0.0000000000E+00     0.1946459379E-22     0.4446666878E-16
   3.500     0.4444034128E-16    -0.7639178393E-19     0.0000000000E+00     0.0000000000E+00    -0.7639178393E-19     0.4444034128E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4444027510E-16    -0.2648270430E-22     0.0000000000E+00     0.0000000000E+00     0.2648270430E-22     0.4444027510E-16
   4.000     0.4440994073E-16    -0.9972820337E-19     0.0000000000E+00     0.0000000000E+00    -0.9972820337E-19     0.4440994073E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4440982824E-16    -0.3456063997E-22     0.0000000000E+00     0.0000000000E+00     0.3456063997E-22     0.4440982824E-16
   4.500     0.4437552009E-16    -0.1261632414E-18     0.0000000000E+00     0.0000000000E+00    -0.1261632414E-18     0.4437552009E-16     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4437533811E-16    -0.4365962671E-22     0.0000000000E+00     0.0000000000E+00     0.4365962671E-22     0.4437533811E-16
