 0.7424848E-02   single scattering albedo
 0.4619189E-02   scattering cross section
 0.6221257E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2424213497E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2424213497E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2424213275E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2424213275E-08
   0.500     0.2424121348E-08    -0.9225953335E-13     0.0000000000E+00     0.0000000000E+00    -0.9225953335E-13     0.2424121348E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2424121126E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2424121126E-08
   1.000     0.2423843570E-08    -0.3685940442E-12     0.0000000000E+00     0.0000000000E+00    -0.3685940442E-12     0.2423843570E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2423843348E-08     0.1734723476E-17     0.0000000000E+00     0.0000000000E+00    -0.1734723476E-17     0.2423843348E-08
   1.500     0.2423380163E-08    -0.8294476217E-12     0.0000000000E+00     0.0000000000E+00    -0.8294476217E-12     0.2423380163E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2423379941E-08     0.5204170428E-17     0.0000000000E+00     0.0000000000E+00    -0.5204170428E-17     0.2423379941E-08
   2.000     0.2422732015E-08    -0.1474376177E-11     0.0000000000E+00     0.0000000000E+00    -0.1474376177E-11     0.2422732015E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2422731349E-08     0.9540979118E-17     0.0000000000E+00     0.0000000000E+00    -0.9540979118E-17     0.2422731349E-08
   2.500     0.2421899348E-08    -0.2303046642E-11     0.0000000000E+00     0.0000000000E+00    -0.2303046642E-11     0.2421899348E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2421898015E-08     0.1561251128E-16     0.0000000000E+00     0.0000000000E+00    -0.1561251128E-16     0.2421898015E-08
   3.000     0.2420880829E-08    -0.3315903108E-11     0.0000000000E+00     0.0000000000E+00    -0.3315903108E-11     0.2420880829E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2420878609E-08     0.2428612866E-16     0.0000000000E+00     0.0000000000E+00    -0.2428612866E-16     0.2420878609E-08
   3.500     0.2419679124E-08    -0.4511391261E-11     0.0000000000E+00     0.0000000000E+00    -0.4511391261E-11     0.2419679124E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2419675127E-08     0.3209238431E-16     0.0000000000E+00     0.0000000000E+00    -0.3209238431E-16     0.2419675127E-08
   4.000     0.2418293565E-08    -0.5890510302E-11     0.0000000000E+00     0.0000000000E+00    -0.5890510302E-11     0.2418293565E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2418286460E-08     0.4163336342E-16     0.0000000000E+00     0.0000000000E+00    -0.4163336342E-16     0.2418286460E-08
   4.500     0.2416723932E-08    -0.7452483075E-11     0.0000000000E+00     0.0000000000E+00    -0.7452483075E-11     0.2416723932E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2416712386E-08     0.5377642776E-16     0.0000000000E+00     0.0000000000E+00    -0.5377642776E-16     0.2416712386E-08
