 0.7522274E+00   single scattering albedo
 0.1436649E+09   scattering cross section
 0.1909860E+09   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.4465734375E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4465734375E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4465734863E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.4465734863E+04
   0.500     0.4454757812E+04    -0.5778808594E+00     0.0000000000E+00     0.0000000000E+00    -0.5778808594E+00     0.4454757812E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4454757324E+04     0.1726104736E+01     0.0000000000E+00     0.0000000000E+00    -0.1726104736E+01     0.4454757324E+04
   1.000     0.4421956543E+04    -0.2296875000E+01     0.0000000000E+00     0.0000000000E+00    -0.2296875000E+01     0.4421956543E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4421950684E+04     0.6866210938E+01     0.0000000000E+00     0.0000000000E+00    -0.6866210938E+01     0.4421950684E+04
   1.500     0.4367738281E+04    -0.5114257812E+01     0.0000000000E+00     0.0000000000E+00    -0.5114257812E+01     0.4367738281E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4367708008E+04     0.1528552246E+02     0.0000000000E+00     0.0000000000E+00    -0.1528552246E+02     0.4367708008E+04
   2.000     0.4292830078E+04    -0.8959228516E+01     0.0000000000E+00     0.0000000000E+00    -0.8959228516E+01     0.4292830078E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4292736816E+04     0.2676632690E+02     0.0000000000E+00     0.0000000000E+00    -0.2676632690E+02     0.4292736816E+04
   2.500     0.4198184082E+04    -0.1373291016E+02     0.0000000000E+00     0.0000000000E+00    -0.1373291016E+02     0.4198184082E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4197960938E+04     0.4101153564E+02     0.0000000000E+00     0.0000000000E+00    -0.4101153564E+02     0.4197960938E+04
   3.000     0.4084993164E+04    -0.1932067871E+02     0.0000000000E+00     0.0000000000E+00    -0.1932067871E+02     0.4084993164E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4084540283E+04     0.5765875244E+02     0.0000000000E+00     0.0000000000E+00    -0.5765875244E+02     0.4084540283E+04
   3.500     0.3954709229E+04    -0.2557812500E+02     0.0000000000E+00     0.0000000000E+00    -0.2557812500E+02     0.3954709229E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3953890625E+04     0.7627694702E+02     0.0000000000E+00     0.0000000000E+00    -0.7627694702E+02     0.3953890625E+04
   4.000     0.3808931152E+04    -0.3235583496E+02     0.0000000000E+00     0.0000000000E+00    -0.3235583496E+02     0.3808931152E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3807573486E+04     0.9639630127E+02     0.0000000000E+00     0.0000000000E+00    -0.9639630127E+02     0.3807573486E+04
   4.500     0.3649413574E+04    -0.3948913574E+02     0.0000000000E+00     0.0000000000E+00    -0.3948913574E+02     0.3649413574E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3647307373E+04     0.1175087280E+03     0.0000000000E+00     0.0000000000E+00    -0.1175087280E+03     0.3647307373E+04
   5.000     0.3478131348E+04    -0.4680578613E+02     0.0000000000E+00     0.0000000000E+00    -0.4680578613E+02     0.3478131348E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3475034668E+04     0.1390762177E+03     0.0000000000E+00     0.0000000000E+00    -0.1390762177E+03     0.3475034668E+04
   5.500     0.3297051758E+04    -0.5413757324E+02     0.0000000000E+00     0.0000000000E+00    -0.5413757324E+02     0.3297051758E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3292694824E+04     0.1605661774E+03     0.0000000000E+00     0.0000000000E+00    -0.1605661774E+03     0.3292694824E+04
   6.000     0.3108272949E+04    -0.6131384277E+02     0.0000000000E+00     0.0000000000E+00    -0.6131384277E+02     0.3108272949E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3102366699E+04     0.1814429016E+03     0.0000000000E+00     0.0000000000E+00    -0.1814429016E+03     0.3102366699E+04
   6.500     0.2913886230E+04    -0.6817602539E+02     0.0000000000E+00     0.0000000000E+00    -0.6817602539E+02     0.2913886230E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2906132080E+04     0.2011985779E+03     0.0000000000E+00     0.0000000000E+00    -0.2011985779E+03     0.2906132080E+04
   7.000     0.2715997070E+04    -0.7457580566E+02     0.0000000000E+00     0.0000000000E+00    -0.7457580566E+02     0.2715997070E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2706097168E+04     0.2193556824E+03     0.0000000000E+00     0.0000000000E+00    -0.2193556824E+03     0.2706097168E+04
   7.500     0.2516647705E+04    -0.8038232422E+02     0.0000000000E+00     0.0000000000E+00    -0.8038232422E+02     0.2516647705E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2504316406E+04     0.2354861755E+03     0.0000000000E+00     0.0000000000E+00    -0.2354861755E+03     0.2504316406E+04
   8.000     0.2317814453E+04    -0.8548278809E+02     0.0000000000E+00     0.0000000000E+00    -0.8548278809E+02     0.2317814453E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2302791504E+04     0.2492161102E+03     0.0000000000E+00     0.0000000000E+00    -0.2492161102E+03     0.2302791504E+04
   8.500     0.2121395752E+04    -0.8978631592E+02     0.0000000000E+00     0.0000000000E+00    -0.8978631592E+02     0.2121395752E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2103457520E+04     0.2602389832E+03     0.0000000000E+00     0.0000000000E+00    -0.2602389832E+03     0.2103457520E+04
   9.000     0.1929114014E+04    -0.9322473145E+02     0.0000000000E+00     0.0000000000E+00    -0.9322473145E+02     0.1929114014E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1908086426E+04     0.2683220825E+03     0.0000000000E+00     0.0000000000E+00    -0.2683220825E+03     0.1908086426E+04
   9.500     0.1742570679E+04    -0.9575610352E+02     0.0000000000E+00     0.0000000000E+00    -0.9575610352E+02     0.1742570679E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1718338013E+04     0.2733088379E+03     0.0000000000E+00     0.0000000000E+00    -0.2733088379E+03     0.1718338013E+04
  10.000     0.1563173584E+04    -0.9736090088E+02     0.0000000000E+00     0.0000000000E+00    -0.9736090088E+02     0.1563173584E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1535688965E+04     0.2751220703E+03     0.0000000000E+00     0.0000000000E+00    -0.2751220703E+03     0.1535688965E+04
  10.500     0.1392171509E+04    -0.9804370117E+02     0.0000000000E+00     0.0000000000E+00    -0.9804370117E+02     0.1392171509E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1361462769E+04     0.2737664795E+03     0.0000000000E+00     0.0000000000E+00    -0.2737664795E+03     0.1361462769E+04
  11.000     0.1230591187E+04    -0.9783337402E+02     0.0000000000E+00     0.0000000000E+00    -0.9783337402E+02     0.1230591187E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1196765381E+04     0.2693243713E+03     0.0000000000E+00     0.0000000000E+00    -0.2693243713E+03     0.1196765381E+04
  11.500     0.1079262085E+04    -0.9677807617E+02     0.0000000000E+00     0.0000000000E+00    -0.9677807617E+02     0.1079262085E+04     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1042507690E+04     0.2619511108E+03     0.0000000000E+00     0.0000000000E+00    -0.2619511108E+03     0.1042507690E+04
  12.000     0.9388181152E+03    -0.9494528198E+02     0.0000000000E+00     0.0000000000E+00    -0.9494528198E+02     0.9388181152E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.8994032593E+03     0.2518703766E+03     0.0000000000E+00     0.0000000000E+00    -0.2518703766E+03     0.8994032593E+03
  12.500     0.8096684570E+03    -0.9241522217E+02     0.0000000000E+00     0.0000000000E+00    -0.9241522217E+02     0.8096684570E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.7679368896E+03     0.2393645020E+03     0.0000000000E+00     0.0000000000E+00    -0.2393645020E+03     0.7679368896E+03
  13.000     0.6920520630E+03    -0.8928271484E+02     0.0000000000E+00     0.0000000000E+00    -0.8928271484E+02     0.6920520630E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6484163818E+03     0.2247682190E+03     0.0000000000E+00     0.0000000000E+00    -0.2247682190E+03     0.6484163818E+03
  13.500     0.5859975586E+03    -0.8564877319E+02     0.0000000000E+00     0.0000000000E+00    -0.8564877319E+02     0.5859975586E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.5409296265E+03     0.2084527283E+03     0.0000000000E+00     0.0000000000E+00    -0.2084527283E+03     0.5409296265E+03
  14.000     0.4913766479E+03    -0.8161975098E+02     0.0000000000E+00     0.0000000000E+00    -0.8161975098E+02     0.4913766479E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.4453952026E+03     0.1908201752E+03     0.0000000000E+00     0.0000000000E+00    -0.1908201752E+03     0.4453952026E+03
  14.500     0.4078931274E+03    -0.7730284119E+02     0.0000000000E+00     0.0000000000E+00    -0.7730284119E+02     0.4078931274E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.3615495911E+03     0.1722875061E+03     0.0000000000E+00     0.0000000000E+00    -0.1722875061E+03     0.3615495911E+03
  15.000     0.3351170044E+03    -0.7280221558E+02     0.0000000000E+00     0.0000000000E+00    -0.7280221558E+02     0.3351170044E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2889803162E+03     0.1532762604E+03     0.0000000000E+00     0.0000000000E+00    -0.1532762604E+03     0.2889803162E+03
  15.500     0.2724937134E+03    -0.6821685791E+02     0.0000000000E+00     0.0000000000E+00    -0.6821685791E+02     0.2724937134E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2271331024E+03     0.1342007294E+03     0.0000000000E+00     0.0000000000E+00    -0.1342007294E+03     0.2271331024E+03
  16.000     0.2193698120E+03    -0.6363658905E+02     0.0000000000E+00     0.0000000000E+00    -0.6363658905E+02     0.2193698120E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1753378754E+03     0.1154561539E+03     0.0000000000E+00     0.0000000000E+00    -0.1154561539E+03     0.1753378754E+03
  16.500     0.1750170746E+03    -0.5914054871E+02     0.0000000000E+00     0.0000000000E+00    -0.5914054871E+02     0.1750170746E+03     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1328329315E+03     0.9741041565E+02     0.0000000000E+00     0.0000000000E+00    -0.9741041565E+02     0.1328329315E+03
